Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
24/08/2019,17:00,Parma,Juventus,0,1,0,1,10.41,5.13,1.31,1.74,2.09,5,9,4,4
24/08/2019,19:45,Fiorentina,Napoli,1,2,3,4,4.73,3.67,1.76,1.78,2.04,10,8,6,6
25/08/2019,17:00,Udinese,Milan,0,0,1,0,3.8,3.31,2.06,2.1,1.73,11,6,6,0
25/08/2019,19:45,Cagliari,Brescia,0,0,0,1,1.82,3.6,4.45,1.99,1.82,9,8,5,3
25/08/2019,19:45,Roma,Genoa,2,2,3,3,1.49,4.21,7.13,1.75,2.08,17,6,9,4
25/08/2019,19:45,Sampdoria,Lazio,0,1,0,3,3.53,3.35,2.13,1.89,1.91,12,16,8,10
25/08/2019,19:45,Spal,Atalanta,2,1,2,3,4.89,3.61,1.76,2.0,1.82,8,18,3,14
25/08/2019,19:45,Torino,Sassuolo,1,0,2,1,1.89,3.46,4.32,1.99,1.82,7,13,4,9
25/08/2019,19:45,Verona,Bologna,1,1,1,1,3.39,3.18,2.27,2.23,1.65,5,14,2,5
26/08/2019,19:45,Inter,Lecce,2,0,4,0,1.23,6.1,13.23,1.56,2.41,16,10,7,4
30/08/2019,19:45,Bologna,Spal,0,0,1,0,1.84,3.5,4.65,2.13,1.72,18,7,9,1
31/08/2019,17:00,Milan,Brescia,1,0,1,0,1.48,4.18,7.48,1.83,1.98,11,4,6,2
31/08/2019,19:45,Juventus,Napoli,2,0,4,3,1.98,3.35,4.13,2.05,1.77,10,12,8,7
01/09/2019,17:00,Lazio,Roma,0,1,1,1,2.14,3.63,3.29,1.6,2.33,21,8,13,5
01/09/2019,19:45,Atalanta,Torino,1,1,2,3,1.61,4.08,5.54,1.76,2.07,19,8,12,6
01/09/2019,19:45,Cagliari,Inter,0,1,1,2,5.43,3.9,1.65,1.95,1.86,7,9,3,8
01/09/2019,19:45,Genoa,Fiorentina,1,0,2,1,2.56,3.47,2.71,1.74,2.09,18,15,10,7
01/09/2019,19:45,Lecce,Verona,0,0,0,1,1.92,3.59,4.05,1.94,1.87,9,11,3,6
01/09/2019,19:45,Sassuolo,Sampdoria,3,0,4,1,2.27,3.49,3.12,1.73,2.11,11,8,8,5
01/09/2019,19:45,Udinese,Parma,1,1,1,3,2.03,3.32,3.95,2.21,1.67,17,6,12,3
14/09/2019,14:00,Fiorentina,Juventus,0,0,0,0,5.0,3.88,1.7,1.77,2.06,15,5,8,4
14/09/2019,17:00,Napoli,Sampdoria,1,0,2,0,1.27,6.19,9.85,1.42,2.85,19,7,9,2
14/09/2019,19:45,Inter,Udinese,1,0,1,0,1.33,5.29,9.27,1.67,2.21,15,6,10,4
15/09/2019,11:30,Genoa,Atalanta,0,0,1,2,3.34,3.75,2.08,1.58,2.37,8,11,3,6
15/09/2019,14:00,Brescia,Bologna,3,1,3,4,3.04,3.29,2.41,1.95,1.87,9,17,7,6
15/09/2019,14:00,Parma,Cagliari,0,2,1,3,2.28,3.25,3.3,2.15,1.71,14,6,8,4
15/09/2019,14:00,Spal,Lazio,0,1,2,1,5.55,4.07,1.61,1.77,2.06,9,11,4,7
15/09/2019,17:00,Roma,Sassuolo,4,0,4,2,1.69,4.13,4.73,1.52,2.54,14,10,10,5
15/09/2019,19:45,Verona,Milan,0,0,0,1,5.62,3.72,1.67,2.03,1.79,6,11,2,6
16/09/2019,19:45,Torino,Lecce,0,1,1,2,1.5,4.31,6.82,1.81,2.01,12,12,3,5
20/09/2019,19:45,Cagliari,Genoa,0,0,3,1,2.8,3.37,2.55,1.84,1.98,8,7,4,2
21/09/2019,14:00,Udinese,Brescia,0,0,0,1,1.89,3.58,4.16,1.88,1.93,6,5,3,3
21/09/2019,17:00,Juventus,Verona,1,1,2,1,1.15,7.74,20.29,1.57,2.4,12,8,3,8
21/09/2019,19:45,Milan,Inter,0,0,0,2,3.37,3.2,2.27,2.11,1.73,7,11,3,9
22/09/2019,11:30,Sassuolo,Spal,2,0,3,0,1.97,3.55,3.88,1.79,2.04,17,8,8,3
22/09/2019,14:00,Bologna,Roma,0,0,1,2,2.81,3.57,2.42,1.6,2.33,5,14,3,7
22/09/2019,14:00,Lecce,Napoli,0,2,1,4,8.81,5.18,1.35,1.56,2.42,8,12,3,10
22/09/2019,14:00,Sampdoria,Torino,0,0,1,0,2.53,3.35,2.81,1.85,1.96,10,6,6,1
22/09/2019,17:00,Atalanta,Fiorentina,0,1,2,2,2.02,3.69,3.55,1.58,2.38,15,6,5,3
22/09/2019,19:45,Lazio,Parma,1,0,2,0,1.31,5.52,9.72,1.57,2.4,22,3,15,1
24/09/2019,18:00,Verona,Udinese,0,0,0,0,2.56,3.18,2.92,2.13,1.72,8,5,4,3
24/09/2019,20:00,Brescia,Juventus,1,1,1,2,6.33,4.0,1.57,1.89,1.94,13,15,3,7
25/09/2019,18:00,Roma,Atalanta,0,0,0,2,2.25,3.72,2.98,1.44,2.76,8,11,4,4
25/09/2019,20:00,Fiorentina,Sampdoria,1,0,2,1,1.7,4.04,4.73,1.68,2.19,12,7,8,4
25/09/2019,20:00,Genoa,Bologna,0,0,0,0,2.37,3.52,2.91,1.68,2.2,8,14,4,2
25/09/2019,20:00,Inter,Lazio,1,0,1,0,2.02,3.56,3.68,1.82,2.0,9,6,4,4
25/09/2019,20:00,Napoli,Cagliari,0,0,0,1,1.2,7.02,13.29,1.37,3.08,17,5,8,1
25/09/2019,20:00,Parma,Sassuolo,0,0,1,0,2.57,3.46,2.7,1.79,2.03,8,8,4,5
25/09/2019,20:00,Spal,Lecce,1,1,1,3,1.97,3.57,3.83,1.76,2.07,14,9,7,5
26/09/2019,20:00,Torino,Milan,0,1,2,1,2.46,3.21,3.02,2.11,1.73,11,16,5,4
28/09/2019,14:00,Juventus,Spal,1,0,2,0,1.24,6.03,13.13,1.66,2.23,17,4,10,1
28/09/2019,17:00,Sampdoria,Inter,0,2,1,3,5.15,3.92,1.67,1.76,2.08,15,11,2,7
28/09/2019,19:45,Sassuolo,Atalanta,0,4,1,4,3.39,3.81,2.03,1.57,2.39,9,10,7,8
29/09/2019,11:30,Napoli,Brescia,2,0,2,1,1.27,6.1,10.19,1.41,2.89,16,7,7,3
29/09/2019,14:00,Lazio,Genoa,2,0,4,0,1.46,4.74,6.56,1.5,2.58,13,12,11,6
29/09/2019,14:00,Lecce,Roma,0,0,0,1,4.34,3.98,1.76,1.48,2.64,10,13,6,6
29/09/2019,14:00,Udinese,Bologna,1,0,1,0,2.87,3.26,2.53,2.03,1.8,9,10,4,4
29/09/2019,17:00,Cagliari,Verona,1,0,1,1,2.08,3.35,3.72,2.17,1.69,10,11,5,5
29/09/2019,19:45,Milan,Fiorentina,0,1,1,3,2.34,3.19,3.25,2.13,1.72,7,13,3,8
30/09/2019,19:45,Parma,Torino,2,2,3,2,3.11,3.32,2.34,1.99,1.83,13,6,7,5
05/10/2019,14:00,Spal,Parma,1,0,1,0,2.42,3.23,3.07,2.0,1.81,12,5,7,2
05/10/2019,17:00,Verona,Sampdoria,1,0,2,0,2.47,3.3,2.93,1.92,1.89,6,9,4,3
05/10/2019,19:45,Genoa,Milan,1,0,1,2,2.96,3.26,2.47,2.0,1.81,11,9,6,7
06/10/2019,11:30,Fiorentina,Udinese,0,0,1,0,1.56,4.1,6.11,1.87,1.94,8,5,4,1
06/10/2019,14:00,Atalanta,Lecce,2,0,3,1,1.28,6.09,9.64,1.42,2.86,26,5,14,2
06/10/2019,14:00,Bologna,Lazio,2,2,2,2,3.31,3.7,2.1,1.68,2.19,17,8,10,6
06/10/2019,14:00,Roma,Cagliari,1,1,1,1,1.45,4.71,6.77,1.5,2.57,17,6,8,3
06/10/2019,17:00,Torino,Napoli,0,0,0,0,4.06,3.8,1.85,1.66,2.23,11,10,6,3
06/10/2019,19:45,Inter,Juventus,1,1,1,2,2.63,3.14,2.84,2.15,1.71,6,8,4,6
19/10/2019,14:00,Lazio,Atalanta,0,3,3,3,2.21,3.7,3.08,1.56,2.41,12,18,5,9
19/10/2019,17:00,Napoli,Verona,1,0,2,0,1.21,6.66,14.08,1.5,2.58,13,14,7,6
19/10/2019,19:45,Juventus,Bologna,1,1,2,1,1.33,5.11,10.07,1.66,2.23,13,7,11,4
20/10/2019,11:30,Sassuolo,Inter,1,3,3,4,5.15,3.79,1.7,1.72,2.13,7,10,4,7
20/10/2019,14:00,Cagliari,Spal,1,0,2,0,2.12,3.35,3.6,2.07,1.76,13,8,7,5
20/10/2019,14:00,Sampdoria,Roma,0,0,0,0,3.28,3.54,2.17,1.65,2.24,7,5,2,1
