Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
16/02/2024,19:45,Bohemians,Sligo Rovers,,,2,2,2024,1.97,3.4,3.67,,
16/02/2024,19:45,Derry City,Drogheda,,,2,1,2024,1.3,5.14,8.87,,
16/02/2024,19:45,Galway,St. Patricks,,,0,1,2024,2.41,3.37,2.77,,
16/02/2024,19:45,Shamrock Rovers,Dundalk,,,1,1,2024,1.38,4.58,7.6,,
16/02/2024,19:45,Waterford,Shelbourne,,,1,1,2024,3.51,3.23,2.08,,
23/02/2024,19:45,Drogheda,Waterford,,,1,4,2024,2.62,3.18,2.63,,
23/02/2024,19:45,Dundalk,Galway,,,0,2,2024,2.23,3.07,3.31,,
23/02/2024,19:45,Shelbourne,Shamrock Rovers,,,2,1,2024,3.64,2.94,2.16,,
23/02/2024,19:45,St. Patricks,Bohemians,,,0,1,2024,2.34,3.27,2.92,,
24/02/2024,19:45,Sligo Rovers,Derry City,,,0,0,2024,4.01,3.35,1.89,,
01/03/2024,19:45,Derry City,St. Patricks,,,2,1,2024,1.76,3.37,4.72,,
01/03/2024,19:45,Galway,Waterford,,,2,1,2024,1.89,3.23,4.17,,
01/03/2024,19:45,Sligo Rovers,Shelbourne,,,0,1,2024,3.1,2.93,2.43,,
04/03/2024,19:45,Drogheda,Bohemians,,,2,1,2024,3.05,3.43,2.19,,
04/03/2024,19:45,Dundalk,Sligo Rovers,,,0,5,2024,2.17,3.18,3.31,,
04/03/2024,19:45,Shamrock Rovers,Derry City,,,2,2,2024,2.1,3.2,3.48,,
04/03/2024,19:45,Shelbourne,Galway,,,1,0,2024,2.56,2.96,2.87,,
04/03/2024,19:45,Waterford,St. Patricks,,,3,1,2024,3.27,3.17,2.21,,
08/03/2024,19:45,Bohemians,Shelbourne,,,0,2,2024,2.81,3.03,2.59,,
08/03/2024,19:45,Derry City,Waterford,,,3,0,2024,1.51,3.92,6.39,,
