Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
17/02/2023,19:45,Cork City,Bohemians,,,1,2,2023,2.82,3.19,2.49,,
17/02/2023,19:45,Dundalk,UC Dublin,,,1,1,2023,1.24,5.63,11.44,,
17/02/2023,19:45,Shelbourne,Drogheda,,,0,0,2023,1.6,3.76,5.6,,
17/02/2023,19:45,St. Patricks,Derry City,,,1,1,2023,3.06,3.19,2.32,,
18/02/2023,19:45,Sligo Rovers,Shamrock Rovers,,,1,1,2023,5.46,3.65,1.63,,
24/02/2023,19:45,Bohemians,Dundalk,,,2,1,2023,2.3,3.14,3.13,,
24/02/2023,19:45,Derry City,Cork City,,,2,0,2023,1.36,4.6,8.31,,
24/02/2023,19:45,Drogheda,Shamrock Rovers,,,1,1,2023,7.04,4.51,1.42,,
24/02/2023,19:45,St. Patricks,Shelbourne,,,1,0,2023,2.01,3.17,3.89,,
24/02/2023,19:45,UC Dublin,Sligo Rovers,,,2,3,2023,5.55,3.72,1.61,,
03/03/2023,19:45,Cork City,UC Dublin,,,4,0,2023,1.56,3.88,5.63,,
03/03/2023,19:45,Drogheda,Sligo Rovers,,,1,0,2023,3.13,3.28,2.23,,
03/03/2023,19:45,Dundalk,St. Patricks,,,5,0,2023,2.78,3.1,2.56,,
03/03/2023,19:45,Shelbourne,Bohemians,,,1,0,2023,2.45,2.98,3.04,,
03/03/2023,20:00,Shamrock Rovers,Derry City,,,1,2,2023,2.52,3.07,2.85,,
06/03/2023,19:45,Bohemians,Drogheda,,,3,1,2023,1.63,3.84,5.06,,
06/03/2023,19:45,Dundalk,Shelbourne,,,2,1,2023,2.31,2.96,3.28,,
06/03/2023,19:45,Sligo Rovers,St. Patricks,,,2,1,2023,2.71,3.16,2.57,,
06/03/2023,19:45,UC Dublin,Derry City,,,0,4,2023,8.86,4.96,1.32,,
06/03/2023,20:00,Shamrock Rovers,Cork City,,,4,4,2023,1.42,4.38,7.08,,
10/03/2023,19:45,Derry City,Dundalk,,,0,0,2023,1.67,3.55,5.17,,
10/03/2023,19:45,Shelbourne,Shamrock Rovers,,,0,0,2023,4.08,3.1,1.97,,
10/03/2023,19:45,St. Patricks,Bohemians,,,0,2,2023,2.34,3.13,3.06,,
10/03/2023,19:45,UC Dublin,Drogheda,,,0,1,2023,4.08,3.55,1.83,,
