Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
14/02/2025,19:45,Cork City,Galway,,,2,2,2025,3.67,3.09,2.08,,
14/02/2025,19:45,Shelbourne,Derry City,,,3,1,2025,2.86,2.83,2.67,,
14/02/2025,19:45,St. Patricks,Drogheda,,,0,0,2025,1.48,4.12,6.28,,
15/02/2025,19:45,Sligo Rovers,Waterford,,,2,3,2025,2.42,3.22,2.85,,
16/02/2025,14:00,Bohemians,Shamrock Rovers,,,1,0,2025,3.16,3.25,2.21,,
21/02/2025,19:45,Derry City,Bohemians,,,1,0,2025,1.96,3.29,3.83,,
21/02/2025,19:45,Drogheda,Sligo Rovers,,,3,0,2025,2.34,3.06,3.1,,
21/02/2025,19:45,Galway,St. Patricks,,,2,1,2025,2.66,3.05,2.69,,
21/02/2025,19:45,Waterford,Shelbourne,,,0,1,2025,3.8,3.08,2.05,,
28/02/2025,19:45,Cork City,Bohemians,,,2,1,2025,2.86,3.19,2.44,,
28/02/2025,19:45,Derry City,Waterford,,,1,2,2025,1.46,4.05,6.96,,
28/02/2025,19:45,Drogheda,Galway,,,1,1,2025,3.44,2.92,2.28,,
28/02/2025,19:45,Shelbourne,Shamrock Rovers,,,1,1,2025,2.83,2.82,2.72,,
28/02/2025,19:45,St. Patricks,Sligo Rovers,,,4,3,2025,1.41,4.57,6.87,,
03/03/2025,19:45,Bohemians,Drogheda,,,0,1,2025,1.77,3.33,4.8,,
03/03/2025,19:45,Galway,Shelbourne,,,1,1,2025,2.31,2.83,3.48,,
03/03/2025,19:45,Sligo Rovers,Shamrock Rovers,,,2,1,2025,4.34,3.75,1.74,,
03/03/2025,19:45,St. Patricks,Derry City,,,2,0,2025,2.18,3.24,3.27,,
03/03/2025,19:45,Waterford,Cork City,,,2,1,2025,2.22,3.17,3.25,,
07/03/2025,19:45,Cork City,Sligo Rovers,,,1,1,2025,2.44,3.41,2.72,,
07/03/2025,19:45,Derry City,Galway,,,1,1,2025,1.9,3.18,4.34,,
07/03/2025,19:45,Shamrock Rovers,St. Patricks,,,1,0,2025,2.28,3.14,3.17,,
07/03/2025,19:45,Shelbourne,Drogheda,,,0,1,2025,1.74,3.39,4.98,,
07/03/2025,19:45,Waterford,Bohemians,,,0,3,2025,3.05,3.24,2.3,,
