Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
29/03/2025,15:00,Stromsgodset,Rosenborg,,,1,2,2025,3.25,3.59,2.13,,
29/03/2025,17:00,Fredrikstad,Brann,,,3,0,2025,3.41,3.3,2.17,,
30/03/2025,13:30,Valerenga,Viking,,,3,1,2025,2.46,3.66,2.65,,
30/03/2025,16:00,HamKam,Kristiansund,,,2,1,2025,2.07,3.32,3.66,,
30/03/2025,16:00,KFUM Oslo,Sandefjord,,,3,1,2025,2.22,3.17,3.43,,
30/03/2025,16:00,Molde,Sarpsborg 08,,,0,2,2025,1.46,4.72,6.18,,
30/03/2025,16:00,Tromso,Haugesund,,,1,0,2025,1.47,4.13,7.48,,
30/03/2025,18:15,Bryne,Bodo/Glimt,,,0,1,2025,6.98,4.76,1.42,,
05/04/2025,15:00,Bodo/Glimt,HamKam,,,3,0,2025,1.16,7.67,16.05,,
05/04/2025,17:00,Rosenborg,Fredrikstad,,,1,0,2025,1.64,3.81,5.39,,
06/04/2025,13:30,Brann,Tromso,,,3,1,2025,1.71,3.91,4.61,,
06/04/2025,16:00,Haugesund,Stromsgodset,,,0,5,2025,3.73,3.54,1.98,,
06/04/2025,16:00,Kristiansund,Bryne,,,2,1,2025,2.2,3.34,3.3,,
06/04/2025,16:00,Sandefjord,Molde,,,3,0,2025,3.55,3.66,1.99,,
06/04/2025,16:00,Sarpsborg 08,Valerenga,,,1,1,2025,2.24,3.55,3.04,,
06/04/2025,18:15,Viking,KFUM Oslo,,,3,1,2025,1.76,3.8,4.44,,
09/04/2025,18:00,Fredrikstad,Valerenga,,,2,0,2025,2.32,3.22,3.15,,
10/04/2025,18:00,Brann,Stromsgodset,,,2,1,2025,1.55,4.29,5.72,,
10/04/2025,18:00,Viking,Kristiansund,,,3,1,2025,1.4,4.94,7.16,,
20/04/2025,13:30,Tromso,Kristiansund,,,2,3,2025,1.61,3.91,5.48,,
21/04/2025,13:30,Valerenga,Rosenborg,,,0,2,2025,2.85,3.62,2.33,,
21/04/2025,16:00,Bryne,Haugesund,,,3,1,2025,1.73,3.89,4.48,,
21/04/2025,16:00,Fredrikstad,Sandefjord,,,3,1,2025,2.02,3.45,3.69,,
21/04/2025,16:00,HamKam,Viking,,,2,5,2025,3.43,3.76,2.0,,
21/04/2025,16:00,KFUM Oslo,Sarpsborg 08,,,1,3,2025,2.46,3.37,2.83,,
21/04/2025,16:00,Stromsgodset,Brann,,,1,2,2025,3.1,3.62,2.18,,
21/04/2025,18:15,Molde,Bodo/Glimt,,,2,2,2025,3.29,3.59,2.12,,
27/04/2025,13:30,Rosenborg,Molde,,,0,0,2025,1.75,3.89,4.34,,
27/04/2025,16:00,Bodo/Glimt,KFUM Oslo,,,3,0,2025,1.3,5.45,9.08,,
27/04/2025,16:00,Brann,Bryne,,,3,2,2025,1.36,4.9,8.31,,
27/04/2025,16:00,Haugesund,Fredrikstad,,,0,0,2025,3.87,3.47,1.96,,
27/04/2025,16:00,Kristiansund,Valerenga,,,0,2,2025,3.43,3.84,1.98,,
27/04/2025,16:00,Sandefjord,HamKam,,,2,0,2025,1.62,4.12,5.16,,
27/04/2025,16:15,Sarpsborg 08,Stromsgodset,,,2,3,2025,1.77,3.91,4.21,,
27/04/2025,18:15,Viking,Tromso,,,4,4,2025,1.73,4.08,4.33,,
30/04/2025,17:00,Viking,Haugesund,,,5,1,2025,1.25,6.37,9.99,,
01/05/2025,17:00,Rosenborg,Kristiansund,,,1,1,2025,1.32,5.43,8.87,,
02/05/2025,18:00,HamKam,KFUM Oslo,,,0,0,2025,3.07,3.14,2.44,,
03/05/2025,17:00,Valerenga,Brann,,,2,4,2025,2.65,3.78,2.42,,
04/05/2025,16:00,Molde,Haugesund,,,2,1,2025,1.22,6.4,11.97,,
04/05/2025,16:00,Stromsgodset,Kristiansund,,,1,2,2025,1.53,4.57,5.32,,
04/05/2025,16:00,Tromso,Sandefjord,,,0,1,2025,1.76,4.05,4.12,,
04/05/2025,16:00,Viking,Sarpsborg 08,,,0,0,2025,1.66,4.42,4.4,,
04/05/2025,18:15,Rosenborg,Bryne,,,3,0,2025,1.36,4.87,8.59,,
11/05/2025,13:30,Brann,Rosenborg,,,0,0,2025,2.45,3.59,2.7,,
11/05/2025,16:00,Bryne,Molde,,,0,3,2025,3.35,3.42,2.14,,
11/05/2025,16:00,KFUM Oslo,Tromso,,,1,3,2025,2.41,2.96,3.27,,
11/05/2025,16:00,Kristiansund,Fredrikstad,,,0,1,2025,3.15,3.47,2.22,,
11/05/2025,16:00,Sandefjord,Valerenga,,,2,1,2025,2.21,3.64,3.05,,
11/05/2025,16:00,Sarpsborg 08,HamKam,,,4,0,2025,1.51,4.41,5.78,,
11/05/2025,18:15,Haugesund,Viking,,,1,4,2025,5.3,4.58,1.54,,
16/05/2025,17:00,Brann,Sarpsborg 08,,,2,2,2025,1.76,3.94,4.28,,
16/05/2025,17:00,Fredrikstad,KFUM Oslo,,,1,0,2025,1.96,3.05,4.61,,
16/05/2025,17:00,Molde,Kristiansund,,,0,1,2025,1.38,5.01,7.64,,
16/05/2025,17:00,Rosenborg,Haugesund,,,1,0,2025,1.15,8.06,15.96,,
16/05/2025,17:00,Stromsgodset,Bryne,,,0,2,2025,1.66,4.06,4.87,,
16/05/2025,17:00,Tromso,Bodo/Glimt,,,2,1,2025,4.63,4.19,1.67,,
16/05/2025,17:00,Viking,Sandefjord,,,3,1,2025,1.61,4.39,4.87,,
16/05/2025,19:00,Valerenga,HamKam,,,1,1,2025,1.59,4.16,5.42,,
24/05/2025,15:00,Bryne,Fredrikstad,,,4,3,2025,2.72,3.14,2.7,,
24/05/2025,17:00,Bodo/Glimt,Rosenborg,,,4,0,2025,1.62,4.33,4.83,,
25/05/2025,13:30,HamKam,Molde,,,2,1,2025,4.36,3.87,1.76,,
25/05/2025,16:00,Kristiansund,Viking,,,0,1,2025,4.47,4.41,1.66,,
25/05/2025,16:00,Sandefjord,Stromsgodset,,,3,2,2025,2.08,3.74,3.29,,
25/05/2025,16:00,Sarpsborg 08,Tromso,,,0,1,2025,2.27,3.46,3.09,,
25/05/2025,18:15,Haugesund,Brann,,,0,2,2025,6.99,4.96,1.41,,
26/05/2025,18:00,KFUM Oslo,Valerenga,,,0,1,2025,2.37,3.16,3.11,,
28/05/2025,18:00,Fredrikstad,Rosenborg,,,0,2,2025,2.73,3.3,2.59,,
28/05/2025,20:00,Bodo/Glimt,Viking,,,2,4,2025,1.36,5.41,7.36,,
29/05/2025,17:00,Brann,Molde,,,0,3,2025,1.75,4.01,4.25,,
31/05/2025,15:00,Stromsgodset,HamKam,,,0,3,2025,1.82,3.93,3.96,,
31/05/2025,17:45,Tromso,Valerenga,,,2,1,2025,1.81,3.78,4.19,,
01/06/2025,13:30,Fredrikstad,Sarpsborg 08,,,1,1,2025,2.16,3.41,3.34,,
01/06/2025,16:00,Brann,Kristiansund,,,4,2,2025,1.35,5.42,7.62,,
01/06/2025,16:00,Bryne,Sandefjord,,,3,2,2025,2.49,3.51,2.72,,
01/06/2025,16:00,Haugesund,Bodo/Glimt,,,0,4,2025,13.32,6.8,1.2,,
01/06/2025,16:00,Rosenborg,KFUM Oslo,,,1,1,2025,1.59,4.06,5.6,,
01/06/2025,18:15,Molde,Viking,,,0,1,2025,2.66,3.85,2.38,,
21/06/2025,17:00,Bodo/Glimt,Brann,,,3,0,2025,1.42,4.96,5.79,,
22/06/2025,13:30,Valerenga,Molde,,,2,3,2025,2.82,3.57,2.24,,
22/06/2025,16:00,HamKam,Tromso,,,1,3,2025,3.24,3.35,2.12,,
22/06/2025,16:00,KFUM Oslo,Stromsgodset,,,5,0,2025,1.76,3.75,4.08,,
22/06/2025,16:00,Kristiansund,Rosenborg,,,4,1,2025,3.17,3.71,2.01,,
22/06/2025,16:00,Sandefjord,Haugesund,,,4,0,2025,1.33,5.09,7.44,,
22/06/2025,16:00,Sarpsborg 08,Bryne,,,1,1,2025,1.73,3.95,3.99,,
22/06/2025,18:15,Viking,Fredrikstad,,,3,0,2025,1.47,4.34,5.93,,
28/06/2025,17:00,Rosenborg,Viking,,,1,1,2025,2.36,3.63,2.62,,
29/06/2025,13:30,Haugesund,Kristiansund,,,0,0,2025,3.02,3.62,2.11,,
29/06/2025,16:00,Bodo/Glimt,Sarpsborg 08,,,1,2,2025,1.2,6.81,10.3,,
29/06/2025,16:00,Bryne,HamKam,,,1,1,2025,1.85,3.58,3.86,,
29/06/2025,16:00,Fredrikstad,Tromso,,,0,1,2025,2.41,3.13,2.88,,
29/06/2025,16:00,Molde,KFUM Oslo,,,2,3,2025,1.95,3.4,3.66,,
29/06/2025,18:15,Stromsgodset,Valerenga,,,0,2,2025,2.65,3.64,2.33,,
30/06/2025,18:00,Brann,Sandefjord,,,1,0,2025,1.62,4.23,4.43,,
05/07/2025,13:00,HamKam,Brann,,,1,1,2025,3.59,3.71,1.88,,
05/07/2025,15:00,Viking,Stromsgodset,,,1,0,2025,1.22,6.43,9.57,,
05/07/2025,17:00,Valerenga,Fredrikstad,,,1,1,2025,2.04,3.46,3.34,,
05/07/2025,19:00,Kristiansund,Bodo/Glimt,,,1,1,2025,6.19,5.0,1.39,,
05/07/2025,21:00,Tromso,Molde,,,1,0,2025,2.29,3.42,2.85,,
06/07/2025,13:30,KFUM Oslo,Bryne,,,1,1,2025,1.73,3.54,4.55,,
06/07/2025,13:30,Sandefjord,Rosenborg,,,2,0,2025,2.17,3.55,2.96,,
06/07/2025,13:30,Sarpsborg 08,Haugesund,,,3,1,2025,1.34,5.23,7.1,,
12/07/2025,15:00,Bodo/Glimt,Sandefjord,,,2,0,2025,1.27,5.89,8.35,,
12/07/2025,17:00,Fredrikstad,Molde,,,4,2,2025,2.5,3.2,2.73,,
13/07/2025,13:30,Bryne,Valerenga,,,1,0,2025,2.47,3.42,2.6,,
13/07/2025,16:00,Haugesund,KFUM Oslo,,,0,2,2025,4.28,3.45,1.79,,
13/07/2025,16:00,Kristiansund,Sarpsborg 08,,,0,0,2025,2.71,3.71,2.26,,
13/07/2025,16:00,Rosenborg,HamKam,,,2,0,2025,1.46,4.41,5.93,,
13/07/2025,16:00,Stromsgodset,Tromso,,,2,3,2025,3.48,3.51,1.98,,
13/07/2025,18:15,Brann,Viking,,,3,1,2025,2.19,3.58,2.91,,
16/07/2025,17:00,Fredrikstad,Bodo/Glimt,,,0,1,2025,4.86,4.18,1.57,,
18/07/2025,17:00,Sarpsborg 08,Rosenborg,,,2,2,2025,2.42,3.51,2.63,,
19/07/2025,13:00,KFUM Oslo,Brann,,,2,0,2025,2.62,3.27,2.53,,
19/07/2025,15:00,Molde,Stromsgodset,,,4,1,2025,1.39,4.89,6.44,,
19/07/2025,17:00,Viking,Bodo/Glimt,,,2,4,2025,3.17,3.82,1.99,,
20/07/2025,13:30,Valerenga,Haugesund,,,3,0,2025,1.29,5.52,8.09,,
20/07/2025,16:00,Sandefjord,Kristiansund,,,6,0,2025,1.45,4.66,5.67,,
20/07/2025,16:00,Tromso,Bryne,,,3,1,2025,1.5,4.02,6.02,,
20/07/2025,18:15,HamKam,Fredrikstad,,,1,1,2025,2.75,3.19,2.47,,
25/07/2025,18:00,Fredrikstad,Stromsgodset,,,3,2,2025,1.66,4.06,4.34,,
26/07/2025,15:00,Haugesund,HamKam,,,0,3,2025,3.23,3.41,2.09,,
26/07/2025,15:00,Kristiansund,KFUM Oslo,,,0,5,2025,3.78,3.62,1.86,,
26/07/2025,15:00,Sandefjord,Sarpsborg 08,,,3,2,2025,1.98,3.93,3.1,,
26/07/2025,17:00,Bodo/Glimt,Valerenga,,,7,2,2025,1.26,6.01,8.22,,
27/07/2025,13:30,Bryne,Viking,,,1,3,2025,3.4,3.72,1.93,,
27/07/2025,13:30,Rosenborg,Tromso,,,4,1,2025,2.13,3.35,3.2,,
30/07/2025,18:00,Bodo/Glimt,Stromsgodset,,,1,0,2025,1.09,9.91,17.31,,
02/08/2025,15:00,Tromso,Fredrikstad,,,0,0,2025,1.67,3.83,4.56,,
02/08/2025,17:00,Sarpsborg 08,Brann,,,1,4,2025,2.6,3.71,2.35,,
03/08/2025,13:30,HamKam,Bodo/Glimt,,,1,3,2025,8.17,5.58,1.28,,
03/08/2025,16:00,KFUM Oslo,Rosenborg,,,4,1,2025,2.43,3.21,2.79,,
03/08/2025,16:00,Molde,Bryne,,,2,0,2025,1.57,4.21,4.88,,
