Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
16/08/2024,19:30,Brescia,Palermo,0,0,1,0,,2.88,3.13,2.51,2.11,1.71
17/08/2024,19:30,Bari,Juve Stabia,0,2,1,3,,1.88,3.29,4.39,2.35,1.57
17/08/2024,19:30,Pisa,Spezia,1,2,2,2,,2.56,3.05,2.88,2.37,1.56
17/08/2024,19:30,Salernitana,Cittadella,0,1,2,1,,1.99,3.32,3.83,2.24,1.62
17/08/2024,19:30,Sudtirol,Modena,1,1,2,1,,2.79,3.0,2.67,2.43,1.54
18/08/2024,19:30,Catanzaro,Sassuolo,0,1,1,1,,3.46,3.23,2.14,2.02,1.76
18/08/2024,19:30,Cesena,Carrarese,2,0,2,1,,1.98,3.22,4.0,2.27,1.6
18/08/2024,19:30,Cosenza,Cremonese,1,0,1,0,,3.25,3.17,2.25,2.25,1.62
18/08/2024,19:30,Frosinone,Sampdoria,1,0,2,2,,2.61,3.16,2.73,2.11,1.7
18/08/2024,19:30,Reggiana,Mantova,0,0,2,2,,2.56,3.13,2.82,2.24,1.62
23/08/2024,19:30,Modena,Bari,1,1,2,1,,2.25,3.02,3.44,2.5,1.51
24/08/2024,18:30,Sudtirol,Salernitana,2,1,3,2,,2.6,3.03,2.86,2.38,1.56
24/08/2024,19:30,Brescia,Cittadella,0,0,0,1,,2.56,3.05,2.9,2.33,1.58
24/08/2024,19:30,Cremonese,Carrarese,0,0,1,0,,1.62,3.65,5.68,2.18,1.66
24/08/2024,19:30,Pisa,Palermo,1,0,2,0,,2.43,3.21,2.9,2.04,1.75
24/08/2024,19:30,Sampdoria,Reggiana,0,0,0,1,,1.66,3.68,5.2,2.11,1.7
24/08/2024,19:30,Sassuolo,Cesena,1,0,2,1,,1.85,3.65,3.98,1.88,1.9
24/08/2024,19:30,Spezia,Frosinone,0,1,2,1,,2.32,3.33,2.98,1.91,1.86
25/08/2024,19:30,Catanzaro,Juve Stabia,0,0,0,0,,2.18,3.24,3.35,2.05,1.74
25/08/2024,19:30,Mantova,Cosenza,2,0,3,2,,2.18,3.31,3.3,2.02,1.76
27/08/2024,19:30,Bari,Sassuolo,0,1,1,1,,2.71,3.16,2.68,2.06,1.76
27/08/2024,19:30,Carrarese,Sudtirol,1,0,2,0,,3.02,2.9,2.57,2.64,1.46
27/08/2024,19:30,Cittadella,Pisa,1,1,1,1,,3.34,3.11,2.25,2.12,1.69
27/08/2024,19:30,Cremonese,Palermo,0,0,0,1,,1.82,3.59,4.18,1.88,1.9
27/08/2024,19:30,Frosinone,Modena,0,0,1,1,,2.26,3.2,3.22,2.07,1.73
27/08/2024,19:30,Reggiana,Brescia,1,0,2,0,,2.7,3.02,2.74,2.29,1.61
27/08/2024,19:30,Salernitana,Sampdoria,1,2,3,2,,2.75,3.16,2.61,2.11,1.71
28/08/2024,19:30,Cesena,Catanzaro,1,0,2,0,,2.02,3.32,3.7,2.02,1.77
28/08/2024,19:30,Cosenza,Spezia,0,0,0,0,,2.75,3.11,2.62,2.2,1.65
28/08/2024,19:30,Juve Stabia,Mantova,1,0,1,0,,2.39,3.2,3.02,2.09,1.72
31/08/2024,17:00,Sampdoria,Bari,0,0,0,0,,1.89,3.31,4.23,2.2,1.64
31/08/2024,19:30,Modena,Cittadella,0,1,0,1,,2.08,3.17,3.71,2.3,1.59
31/08/2024,19:30,Pisa,Reggiana,1,0,2,1,,1.72,3.54,4.89,2.1,1.7
31/08/2024,19:30,Sassuolo,Cremonese,1,3,1,4,,2.28,3.13,3.26,2.08,1.72
31/08/2024,19:30,Sudtirol,Brescia,0,1,1,2,,2.34,2.88,3.42,2.68,1.44
01/09/2024,19:30,Catanzaro,Carrarese,2,1,3,1,,2.04,3.12,3.95,2.14,1.68
01/09/2024,19:30,Frosinone,Juve Stabia,0,0,0,0,,1.91,3.28,4.23,2.14,1.68
01/09/2024,19:30,Mantova,Salernitana,0,0,1,0,,2.49,3.24,2.82,1.84,1.94
01/09/2024,19:30,Palermo,Cosenza,0,1,1,1,,2.01,3.26,3.82,2.1,1.71
01/09/2024,19:30,Spezia,Cesena,0,1,2,1,,2.41,3.18,2.98,2.12,1.69
13/09/2024,19:30,Cesena,Modena,2,1,2,2,,2.23,2.87,3.75,2.57,1.49
14/09/2024,14:00,Bari,Mantova,1,0,2,0,,2.07,3.21,3.7,2.09,1.72
14/09/2024,14:00,Brescia,Frosinone,3,0,4,0,,2.43,3.06,3.07,2.21,1.64
14/09/2024,14:00,Cittadella,Catanzaro,0,0,0,0,,2.19,3.31,3.24,2.12,1.7
14/09/2024,14:00,Cremonese,Spezia,1,0,1,1,,1.86,3.47,4.18,1.99,1.79
14/09/2024,14:00,Juve Stabia,Palermo,0,2,1,3,,3.01,3.15,2.39,2.16,1.67
15/09/2024,14:00,Carrarese,Sassuolo,0,0,0,2,,3.32,3.23,2.19,2.0,1.79
15/09/2024,14:00,Cosenza,Sampdoria,1,0,2,1,,2.69,3.13,2.66,2.2,1.64
