Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Austria,Bundesliga,2021/2022,07/11/2021,13:30,LASK,Tirol,3,0,H,1.67,4.43,4.89,1.68,4.48,5.0,1.63,4.19,4.7,,,,,,
Austria,Bundesliga,2021/2022,20/11/2021,16:00,SK Rapid,Altach,1,0,H,1.37,5.48,8.39,1.41,5.51,9.0,1.36,4.97,7.92,,,,,,
Austria,Bundesliga,2021/2022,20/11/2021,16:00,Ried,Hartberg,1,0,H,2.73,3.43,2.7,2.79,3.55,2.7,2.65,3.34,2.59,,,,,,
Austria,Bundesliga,2021/2022,20/11/2021,16:00,Salzburg,Admira,0,0,D,1.13,9.53,22.95,1.15,10.0,23.0,1.12,8.52,20.12,,,,,,
Austria,Bundesliga,2021/2022,21/11/2021,13:30,A. Klagenfurt,Austria Vienna,0,0,D,3.16,3.56,2.32,3.18,3.6,2.4,3.01,3.42,2.28,,,,,,
Austria,Bundesliga,2021/2022,21/11/2021,13:30,Tirol,Wolfsberger AC,5,1,H,3.16,3.96,2.18,3.25,3.96,2.22,3.08,3.68,2.14,,,,,,
Austria,Bundesliga,2021/2022,21/11/2021,16:00,Sturm Graz,LASK,3,3,D,2.27,3.73,3.13,2.29,3.73,3.47,2.18,3.54,3.09,,,,,,
Austria,Bundesliga,2021/2022,27/11/2021,16:00,A. Klagenfurt,Salzburg,2,1,H,11.96,6.86,1.24,13.0,7.25,1.24,11.23,6.55,1.22,,,,,,
Austria,Bundesliga,2021/2022,27/11/2021,16:00,Admira,Wolfsberger AC,0,1,A,3.2,3.21,2.48,3.4,3.6,2.49,3.07,3.17,2.38,,,,,,
Austria,Bundesliga,2021/2022,27/11/2021,16:00,Altach,Tirol,0,3,A,3.23,3.71,2.23,3.31,3.72,2.4,3.1,3.54,2.19,,,,,,
Austria,Bundesliga,2021/2022,28/11/2021,13:30,Austria Vienna,Sturm Graz,2,1,H,2.96,3.81,2.34,3.01,3.81,2.38,2.87,3.55,2.31,,,,,,
Austria,Bundesliga,2021/2022,28/11/2021,13:30,Hartberg,LASK,2,1,H,5.43,4.34,1.62,5.45,4.35,1.82,4.97,4.12,1.61,,,,,,
Austria,Bundesliga,2021/2022,28/11/2021,16:00,Ried,SK Rapid,2,2,D,4.07,3.73,1.94,4.08,3.77,2.09,3.69,3.5,1.98,,,,,,
Austria,Bundesliga,2021/2022,19/09/2021,16:00,Salzburg,SK Rapid,2,0,H,1.27,6.15,11.74,1.3,6.5,12.35,1.25,6.0,10.52,,,,,,
Austria,Bundesliga,2021/2022,30/10/2021,16:00,Altach,Hartberg,0,2,A,2.79,3.54,2.59,3.0,3.65,2.63,2.75,3.41,2.46,,,,,,
Austria,Bundesliga,2021/2022,30/10/2021,16:00,A. Klagenfurt,Admira,3,3,D,2.28,3.58,3.24,2.51,3.58,3.33,2.29,3.36,3.04,,,,,,
Austria,Bundesliga,2021/2022,07/11/2021,16:00,Wolfsberger AC,SK Rapid,4,1,H,2.67,3.74,2.59,2.72,3.78,2.65,2.56,3.55,2.56,,,,,,
Austria,Bundesliga,2021/2022,24/10/2021,13:30,LASK,Altach,0,1,A,1.45,4.76,7.5,1.47,5.0,8.5,1.41,4.71,7.04,,,,,,
Austria,Bundesliga,2021/2022,24/10/2021,16:00,Salzburg,Sturm Graz,4,1,H,1.27,6.38,10.64,1.3,6.5,11.5,1.25,5.93,10.02,,,,,,
Austria,Bundesliga,2021/2022,25/09/2021,16:00,Wolfsberger AC,Salzburg,0,2,A,8.2,5.57,1.37,8.28,5.6,1.4,7.49,5.2,1.35,,,,,,
Austria,Bundesliga,2021/2022,26/09/2021,13:30,Hartberg,Austria Vienna,3,4,A,2.86,3.53,2.53,2.9,3.62,2.54,2.77,3.46,2.41,,,,,,
Austria,Bundesliga,2021/2022,26/09/2021,13:30,LASK,Admira,3,1,H,1.43,5.04,7.46,1.45,5.04,7.6,1.42,4.67,6.94,,,,,,
Austria,Bundesliga,2021/2022,26/09/2021,16:00,SK Rapid,Sturm Graz,0,3,A,2.62,3.68,2.67,2.62,3.75,2.8,2.47,3.54,2.65,,,,,,
Austria,Bundesliga,2021/2022,02/10/2021,16:00,Admira,Altach,2,0,H,1.78,3.98,4.6,1.95,4.0,4.73,1.8,3.68,4.26,,,,,,
Austria,Bundesliga,2021/2022,02/10/2021,16:00,Ried,A. Klagenfurt,1,1,D,2.85,3.71,2.45,2.88,3.75,2.93,2.7,3.52,2.47,,,,,,
Austria,Bundesliga,2021/2022,03/10/2021,13:30,Hartberg,Sturm Graz,3,2,H,4.46,4.24,1.75,4.7,4.24,1.82,4.32,4.0,1.73,,,,,,
Austria,Bundesliga,2021/2022,03/10/2021,13:30,SK Rapid,Tirol,5,2,H,1.5,5.02,6.08,1.55,5.03,6.08,1.49,4.69,5.52,,,,,,
Austria,Bundesliga,2021/2022,03/10/2021,16:00,Salzburg,LASK,3,1,H,1.26,6.4,11.16,1.3,6.5,11.16,1.25,6.03,10.15,,,,,,
Austria,Bundesliga,2021/2022,02/10/2021,16:00,Wolfsberger AC,Austria Vienna,1,0,H,2.23,3.67,3.25,2.35,3.67,3.31,2.21,3.48,3.1,,,,,,
Austria,Bundesliga,2021/2022,16/10/2021,16:00,Altach,Salzburg,1,1,D,14.34,8.14,1.19,16.5,8.14,1.21,13.69,7.11,1.18,,,,,,
Austria,Bundesliga,2021/2022,24/10/2021,13:30,Hartberg,SK Rapid,1,1,D,4.46,4.22,1.76,4.5,4.24,1.85,4.08,3.93,1.77,,,,,,
Austria,Bundesliga,2021/2022,16/10/2021,16:00,A. Klagenfurt,SK Rapid,1,1,D,4.31,4.19,1.79,4.31,4.24,1.95,3.99,3.93,1.78,,,,,,
Austria,Bundesliga,2021/2022,23/10/2021,16:00,Austria Vienna,Ried,4,1,H,1.58,4.46,5.76,1.65,4.48,6.0,1.56,4.14,5.49,,,,,,
Austria,Bundesliga,2021/2022,23/10/2021,16:00,Admira,Tirol,0,1,A,2.37,3.45,3.16,2.37,3.62,3.4,2.27,3.36,3.05,,,,,,
Austria,Bundesliga,2021/2022,17/10/2021,16:00,Sturm Graz,Ried,1,0,H,1.31,5.78,10.42,1.35,6.0,10.42,1.31,5.5,8.68,,,,,,
Austria,Bundesliga,2021/2022,23/10/2021,16:00,Wolfsberger AC,A. Klagenfurt,2,1,H,1.63,4.46,5.18,1.65,4.46,5.31,1.61,4.12,4.93,,,,,,
Austria,Bundesliga,2021/2022,17/10/2021,13:30,LASK,Wolfsberger AC,0,1,A,1.89,3.97,4.01,1.93,3.97,4.1,1.86,3.74,3.83,,,,,,
Austria,Bundesliga,2021/2022,16/10/2021,16:00,Austria Vienna,Admira,2,2,D,2.23,3.38,3.52,2.23,3.7,3.9,2.11,3.3,3.47,,,,,,
Austria,Bundesliga,2021/2022,25/09/2021,16:00,Tirol,Ried,4,2,H,1.93,4.11,3.76,2.15,4.11,3.89,1.93,3.81,3.54,,,,,,
Austria,Bundesliga,2021/2022,17/10/2021,13:30,Tirol,Hartberg,2,2,D,2.13,4.0,3.24,2.25,4.0,3.24,2.1,3.72,3.1,,,,,,
