Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Austria,Bundesliga,2024/2025,28/03/2025,18:30,Altach,LASK,0,2,A,3.38,3.49,2.22,3.5,3.55,2.23,3.32,3.4,2.14,3.45,3.45,2.32,,,
Austria,Bundesliga,2024/2025,29/03/2025,16:00,Grazer AK,Tirol,0,0,D,2.36,3.21,3.35,2.42,3.28,3.35,2.32,3.15,3.15,2.44,3.3,3.4,,,
Austria,Bundesliga,2024/2025,29/03/2025,16:00,Hartberg,A. Klagenfurt,2,3,A,1.95,3.41,4.35,1.99,3.55,4.35,1.91,3.41,4.05,2.0,3.55,4.4,,,
Austria,Bundesliga,2024/2025,30/03/2025,13:30,BW Linz,Austria Vienna,0,2,A,3.3,3.33,2.33,3.5,3.45,2.33,3.23,3.31,2.24,3.35,3.35,2.4,,,
Austria,Bundesliga,2024/2025,30/03/2025,13:30,Wolfsberger AC,Sturm Graz,1,1,D,3.2,3.36,2.36,3.28,3.45,2.48,3.03,3.31,2.35,3.15,3.5,2.46,,,
Austria,Bundesliga,2024/2025,30/03/2025,16:00,SK Rapid,Salzburg,0,2,A,2.36,3.47,3.12,2.54,3.5,3.12,2.36,3.42,2.91,2.42,3.55,3.2,,,
Austria,Bundesliga,2024/2025,04/04/2025,18:30,Sturm Graz,SK Rapid,2,0,H,2.8,3.3,2.68,2.8,3.41,2.79,2.65,3.29,2.65,2.82,3.35,2.84,,,
Austria,Bundesliga,2024/2025,05/04/2025,16:00,A. Klagenfurt,Altach,2,3,A,3.21,3.23,2.43,3.21,3.38,2.6,3.06,3.18,2.39,3.3,3.3,2.5,,,
Austria,Bundesliga,2024/2025,09/03/2025,16:00,Austria Vienna,A. Klagenfurt,2,0,H,1.45,4.43,8.1,1.48,4.6,8.1,1.43,4.31,7.54,1.48,4.7,8.6,,,
Austria,Bundesliga,2024/2025,05/04/2025,16:00,Tirol,Hartberg,1,3,A,2.51,3.24,3.08,2.51,3.31,3.1,2.42,3.17,2.96,2.56,3.3,3.15,,,
Austria,Bundesliga,2024/2025,16/03/2025,16:00,Tirol,Austria Vienna,0,2,A,4.05,3.55,1.98,4.3,3.7,1.98,3.96,3.49,1.9,4.3,3.6,2.0,,,
Austria,Bundesliga,2024/2025,09/03/2025,16:00,Altach,Salzburg,1,1,D,6.4,4.1,1.57,6.4,4.2,1.58,5.98,4.01,1.55,6.8,4.3,1.6,,,
Austria,Bundesliga,2024/2025,22/02/2025,16:00,Tirol,Wolfsberger AC,3,3,D,3.73,3.31,2.16,3.82,3.37,2.16,3.54,3.27,2.1,3.8,3.5,2.18,,,
Austria,Bundesliga,2024/2025,02/03/2025,13:30,BW Linz,Tirol,2,1,H,2.15,3.03,4.2,2.2,3.27,4.2,2.09,3.04,3.9,2.18,3.2,4.3,,,
Austria,Bundesliga,2024/2025,06/04/2025,13:30,Salzburg,BW Linz,2,1,H,1.61,4.11,5.83,1.64,4.4,6.0,1.58,4.14,5.51,1.63,4.3,6.2,,,
Austria,Bundesliga,2024/2025,08/02/2025,16:00,SK Rapid,Wolfsberger AC,1,3,A,1.79,3.8,4.67,1.82,4.0,4.8,1.74,3.74,4.53,1.82,3.85,5.1,,,
Austria,Bundesliga,2024/2025,09/02/2025,13:30,A. Klagenfurt,Salzburg,0,0,D,6.89,4.8,1.46,7.56,5.14,1.5,6.5,4.65,1.44,7.6,4.8,1.49,,,
Austria,Bundesliga,2024/2025,09/02/2025,13:30,Tirol,Hartberg,0,0,D,3.25,3.36,2.34,3.35,3.4,2.55,3.13,3.25,2.29,3.5,3.4,2.32,,,
Austria,Bundesliga,2024/2025,09/02/2025,16:00,LASK,BW Linz,0,0,D,2.42,2.99,3.5,2.42,3.2,3.5,2.33,3.03,3.29,2.44,3.15,3.6,,,
Austria,Bundesliga,2024/2025,15/02/2025,16:00,BW Linz,Altach,1,3,A,2.03,3.22,4.33,2.07,3.28,4.33,2.01,3.15,4.03,2.06,3.3,4.6,,,
Austria,Bundesliga,2024/2025,15/02/2025,16:00,Salzburg,Tirol,1,1,D,1.39,5.05,8.24,1.39,5.05,8.25,1.37,4.78,7.78,1.4,5.3,9.6,,,
Austria,Bundesliga,2024/2025,15/02/2025,16:00,Wolfsberger AC,Sturm Graz,3,0,H,3.14,3.49,2.33,3.14,3.49,2.4,3.0,3.38,2.3,3.25,3.45,2.44,,,
Austria,Bundesliga,2024/2025,16/02/2025,13:30,Grazer AK,LASK,0,0,D,3.81,3.45,2.07,4.0,3.47,2.27,3.55,3.32,2.08,3.9,3.6,2.08,,,
Austria,Bundesliga,2024/2025,02/03/2025,16:00,Salzburg,Sturm Graz,3,1,H,1.93,3.6,4.17,2.0,3.78,4.17,1.93,3.57,3.78,1.96,3.8,4.2,,,
Austria,Bundesliga,2024/2025,16/02/2025,13:30,Hartberg,A. Klagenfurt,1,1,D,1.87,3.67,4.4,1.93,3.72,4.4,1.85,3.56,4.15,1.91,3.75,4.6,,,
Austria,Bundesliga,2024/2025,22/02/2025,16:00,A. Klagenfurt,Grazer AK,4,2,H,2.77,3.16,2.81,2.78,3.37,2.81,2.63,3.14,2.74,2.8,3.25,2.92,,,
Austria,Bundesliga,2024/2025,22/02/2025,16:00,Austria Vienna,Salzburg,0,1,A,2.72,3.33,2.74,2.73,3.45,2.74,2.63,3.27,2.65,2.78,3.45,2.8,,,
Austria,Bundesliga,2024/2025,23/02/2025,13:30,Altach,Hartberg,0,0,D,2.59,3.27,2.93,2.59,3.27,2.95,2.51,3.16,2.86,2.66,3.3,3.0,,,
Austria,Bundesliga,2024/2025,23/02/2025,13:30,Sturm Graz,BW Linz,2,1,H,1.68,3.94,5.28,1.71,4.0,5.37,1.66,3.77,5.09,1.72,4.0,5.6,,,
Austria,Bundesliga,2024/2025,23/02/2025,16:00,LASK,SK Rapid,2,1,H,3.48,3.34,2.24,3.48,3.4,2.3,3.3,3.27,2.21,3.5,3.35,2.34,,,
Austria,Bundesliga,2024/2025,01/03/2025,16:00,Grazer AK,Austria Vienna,1,2,A,4.41,3.6,1.88,4.63,3.61,1.92,4.18,3.51,1.85,4.6,3.65,1.93,,,
Austria,Bundesliga,2024/2025,01/03/2025,16:00,Hartberg,Wolfsberger AC,0,3,A,2.97,3.48,2.44,2.99,3.48,2.48,2.89,3.33,2.39,3.1,3.5,2.5,,,
Austria,Bundesliga,2024/2025,01/03/2025,16:00,SK Rapid,Altach,5,0,H,1.45,4.47,7.86,1.47,5.08,8.0,1.44,4.46,7.12,1.46,4.8,8.8,,,
Austria,Bundesliga,2024/2025,02/03/2025,13:30,A. Klagenfurt,LASK,1,2,A,4.24,3.65,1.9,4.24,3.65,1.96,4.02,3.51,1.89,4.4,3.7,1.98,,,
Austria,Bundesliga,2024/2025,16/02/2025,16:00,Austria Vienna,SK Rapid,2,1,H,3.06,3.2,2.54,3.06,3.32,2.54,2.93,3.17,2.46,3.1,3.3,2.64,,,
Austria,Bundesliga,2024/2025,06/04/2025,16:00,Austria Vienna,Wolfsberger AC,0,0,D,2.18,3.36,3.61,2.18,3.57,3.61,2.13,3.37,3.42,2.2,3.5,3.65,,,
Austria,Bundesliga,2024/2025,24/05/2025,16:00,Sturm Graz,Wolfsberger AC,1,1,D,1.86,3.58,4.26,1.99,3.61,4.64,1.89,3.52,4.08,1.94,3.8,4.3,,,
Austria,Bundesliga,2024/2025,12/04/2025,16:00,Grazer AK,Altach,1,0,H,3.47,3.15,2.34,3.47,3.41,2.38,3.23,3.16,2.29,3.5,3.2,2.44,,,
Austria,Bundesliga,2024/2025,04/05/2025,13:30,Hartberg,Altach,2,0,H,3.11,3.09,2.58,3.11,3.19,2.62,2.89,3.1,2.52,3.1,3.2,2.66,,,
Austria,Bundesliga,2024/2025,04/05/2025,13:30,SK Rapid,Wolfsberger AC,0,1,A,2.47,3.77,2.75,2.47,3.77,2.78,2.4,3.63,2.69,2.5,3.8,2.88,,,
Austria,Bundesliga,2024/2025,04/05/2025,16:00,Salzburg,Austria Vienna,2,0,H,1.78,4.02,4.42,1.81,4.02,4.44,1.78,3.84,4.18,1.83,4.1,4.6,,,
Austria,Bundesliga,2024/2025,09/05/2025,18:30,Sturm Graz,Salzburg,4,2,H,2.73,3.5,2.62,2.75,3.55,2.7,2.66,3.39,2.57,2.82,3.55,2.7,,,
Austria,Bundesliga,2024/2025,10/05/2025,16:00,A. Klagenfurt,Tirol,1,4,A,2.89,3.47,2.51,2.93,3.47,2.54,2.81,3.34,2.45,2.9,3.5,2.64,,,
Austria,Bundesliga,2024/2025,10/05/2025,16:00,Altach,Grazer AK,2,2,D,2.15,3.34,3.71,2.19,3.34,3.78,2.11,3.25,3.56,2.2,3.35,3.95,,,
Austria,Bundesliga,2024/2025,10/05/2025,16:00,LASK,Hartberg,0,0,D,1.79,3.89,4.5,1.79,4.01,4.5,1.75,3.83,4.34,1.83,3.95,4.7,,,
Austria,Bundesliga,2024/2025,11/05/2025,13:30,Wolfsberger AC,BW Linz,2,0,H,1.63,4.0,5.77,1.65,4.08,5.77,1.62,3.92,5.29,1.66,4.2,6.2,,,
Austria,Bundesliga,2024/2025,11/05/2025,16:00,Austria Vienna,SK Rapid,1,2,A,2.09,3.69,3.51,2.12,3.69,3.51,2.06,3.55,3.39,2.16,3.65,3.7,,,
Austria,Bundesliga,2024/2025,17/05/2025,16:00,Altach,A. Klagenfurt,0,0,D,1.65,3.84,5.46,1.65,4.2,5.77,1.62,3.99,5.22,1.71,3.95,5.7,,,
Austria,Bundesliga,2024/2025,17/05/2025,16:00,Grazer AK,LASK,1,0,H,3.44,3.72,2.04,3.69,3.75,2.06,3.42,3.6,2.02,3.75,3.8,2.08,,,
Austria,Bundesliga,2024/2025,17/05/2025,16:00,Hartberg,Tirol,3,2,H,1.8,3.75,4.38,1.82,3.84,4.6,1.79,3.71,4.27,1.86,3.95,4.7,,,
Austria,Bundesliga,2024/2025,18/05/2025,16:00,BW Linz,Salzburg,1,2,A,5.87,4.6,1.51,6.0,4.86,1.54,5.69,4.6,1.5,6.2,4.7,1.57,,,
Austria,Bundesliga,2024/2025,18/05/2025,16:00,SK Rapid,Sturm Graz,3,1,H,3.23,3.71,2.13,3.33,3.75,2.23,3.17,3.65,2.12,3.45,3.8,2.18,,,
Austria,Bundesliga,2024/2025,18/05/2025,16:00,Wolfsberger AC,Austria Vienna,1,2,A,2.61,3.18,2.85,2.61,3.37,2.95,2.49,3.28,2.84,2.58,3.35,3.05,,,
Austria,Bundesliga,2024/2025,23/05/2025,18:30,A. Klagenfurt,Hartberg,0,1,A,2.29,3.66,2.96,2.32,3.8,3.1,2.26,3.6,2.93,2.44,3.75,3.0,,,
Austria,Bundesliga,2024/2025,23/05/2025,18:30,LASK,Altach,0,0,D,3.09,3.57,2.25,3.09,3.71,2.41,2.9,3.55,2.3,3.1,3.6,2.44,,,
Austria,Bundesliga,2024/2025,23/05/2025,18:30,Tirol,Grazer AK,1,1,D,3.32,2.82,2.43,3.45,2.92,2.63,3.18,2.82,2.49,3.4,3.15,2.54,,,
Austria,Bundesliga,2024/2025,24/05/2025,16:00,Austria Vienna,BW Linz,2,2,D,1.34,5.13,9.19,1.34,6.0,11.0,1.31,5.24,9.44,1.31,6.0,13.0,,,
Austria,Bundesliga,2024/2025,24/05/2025,16:00,Salzburg,SK Rapid,4,2,H,1.49,4.86,5.73,1.52,5.1,6.4,1.47,4.9,5.65,1.51,5.4,6.2,,,
Austria,Bundesliga,2024/2025,08/02/2025,16:00,Altach,Grazer AK,1,2,A,2.17,3.21,3.82,2.33,3.41,3.82,2.13,3.2,3.57,2.14,3.4,4.0,,,
Austria,Bundesliga,2024/2025,04/05/2025,13:30,BW Linz,Sturm Graz,0,1,A,3.96,3.45,2.03,4.09,3.51,2.04,3.72,3.42,1.98,4.1,3.55,2.08,,,
Austria,Bundesliga,2024/2025,11/04/2025,18:30,BW Linz,Wolfsberger AC,1,2,A,3.31,3.09,2.45,3.4,3.1,2.47,3.23,3.03,2.38,3.4,3.15,2.54,,,
Austria,Bundesliga,2024/2025,03/05/2025,16:00,Tirol,LASK,1,3,A,4.19,4.08,1.81,4.45,4.08,1.83,4.17,3.84,1.77,4.3,4.0,1.86,,,
Austria,Bundesliga,2024/2025,27/04/2025,16:00,Sturm Graz,Austria Vienna,0,1,A,2.38,3.2,3.33,2.46,3.45,3.48,2.31,3.21,3.16,2.44,3.35,3.4,,,
Austria,Bundesliga,2024/2025,12/04/2025,16:00,Hartberg,LASK,0,1,A,3.4,3.51,2.2,3.59,3.78,2.2,3.21,3.53,2.14,3.45,3.6,2.26,,,
Austria,Bundesliga,2024/2025,12/04/2025,16:00,Tirol,A. Klagenfurt,5,3,H,2.47,3.37,3.01,2.48,3.37,3.31,2.38,3.28,2.96,2.5,3.5,3.1,,,
Austria,Bundesliga,2024/2025,13/04/2025,13:30,Salzburg,Sturm Graz,1,2,A,1.93,3.6,4.18,1.95,3.71,4.18,1.9,3.59,3.93,1.96,3.8,4.3,,,
Austria,Bundesliga,2024/2025,13/04/2025,16:00,SK Rapid,Austria Vienna,2,0,H,2.28,3.25,3.48,2.35,3.4,3.59,2.26,3.19,3.31,2.32,3.3,3.65,,,
Austria,Bundesliga,2024/2025,18/04/2025,18:30,LASK,Tirol,2,0,H,1.64,3.98,5.72,1.69,4.13,5.72,1.63,3.86,5.21,1.67,4.1,5.9,,,
Austria,Bundesliga,2024/2025,19/04/2025,16:00,A. Klagenfurt,Grazer AK,0,0,D,2.82,3.27,2.68,2.82,3.41,2.85,2.64,3.21,2.7,2.8,3.3,2.86,,,
Austria,Bundesliga,2024/2025,19/04/2025,16:00,Altach,Hartberg,1,1,D,2.2,3.28,3.63,2.23,3.35,3.63,2.18,3.24,3.4,2.26,3.3,3.75,,,
Austria,Bundesliga,2024/2025,20/04/2025,13:30,Sturm Graz,BW Linz,2,0,H,1.54,4.24,6.46,1.61,4.3,6.46,1.53,4.14,5.97,1.59,4.2,7.0,,,
Austria,Bundesliga,2024/2025,20/04/2025,13:30,Wolfsberger AC,SK Rapid,5,1,H,2.69,3.64,2.58,2.76,3.64,2.69,2.64,3.42,2.55,2.88,3.6,2.62,,,
Austria,Bundesliga,2024/2025,20/04/2025,16:00,Austria Vienna,Salzburg,1,3,A,3.11,3.38,2.4,3.44,3.5,2.4,3.09,3.26,2.31,3.3,3.45,2.44,,,
Austria,Bundesliga,2024/2025,22/04/2025,17:30,Grazer AK,Hartberg,0,3,A,2.11,3.45,3.71,2.13,3.67,3.76,2.06,3.4,3.56,2.18,3.5,3.75,,,
Austria,Bundesliga,2024/2025,22/04/2025,17:30,Tirol,Altach,1,0,H,3.81,3.16,2.2,3.81,3.32,2.25,3.51,3.12,2.2,3.85,3.2,2.3,,,
Austria,Bundesliga,2024/2025,22/04/2025,19:30,A. Klagenfurt,LASK,1,4,A,4.2,3.74,1.88,4.35,3.77,1.9,4.11,3.63,1.84,4.4,3.8,1.92,,,
Austria,Bundesliga,2024/2025,23/04/2025,17:30,BW Linz,SK Rapid,2,1,H,3.75,3.71,2.01,3.95,3.79,2.02,3.63,3.64,1.96,4.0,3.75,2.04,,,
Austria,Bundesliga,2024/2025,23/04/2025,17:30,Salzburg,Wolfsberger AC,1,1,D,1.78,3.93,4.53,1.94,3.93,4.81,1.77,3.76,4.35,1.78,3.9,5.2,,,
Austria,Bundesliga,2024/2025,23/04/2025,19:30,Austria Vienna,Sturm Graz,2,1,H,2.79,3.33,2.67,2.81,3.33,2.75,2.71,3.18,2.63,2.9,3.4,2.74,,,
Austria,Bundesliga,2024/2025,25/04/2025,18:30,Hartberg,Grazer AK,1,1,D,2.06,3.48,3.75,2.07,3.69,3.75,2.02,3.48,3.55,2.12,3.6,3.9,,,
Austria,Bundesliga,2024/2025,26/04/2025,16:00,Altach,Tirol,3,0,H,1.85,3.6,4.58,1.93,3.69,4.58,1.85,3.49,4.21,1.92,3.6,4.8,,,
Austria,Bundesliga,2024/2025,26/04/2025,16:00,LASK,A. Klagenfurt,6,0,H,1.62,4.41,5.18,1.63,4.46,5.3,1.58,4.3,5.02,1.64,4.5,5.5,,,
Austria,Bundesliga,2024/2025,27/04/2025,13:30,SK Rapid,BW Linz,0,0,D,1.66,4.22,5.07,1.7,4.33,5.07,1.64,4.1,4.75,1.7,4.3,5.4,,,
Austria,Bundesliga,2024/2025,27/04/2025,13:30,Wolfsberger AC,Salzburg,2,1,H,4.0,3.76,1.93,4.22,3.8,1.96,3.87,3.69,1.87,4.4,3.9,1.91,,,
Austria,Bundesliga,2024/2025,02/05/2025,18:30,Grazer AK,A. Klagenfurt,1,1,D,1.82,3.69,4.56,1.85,3.69,4.75,1.8,3.54,4.4,1.87,3.8,4.8,,,
Austria,Bundesliga,2024/2025,07/02/2025,19:30,Sturm Graz,Austria Vienna,2,2,D,2.24,3.26,3.56,2.25,3.41,3.62,2.18,3.19,3.45,2.26,3.35,3.75,,,
Austria,Bundesliga,2024/2025,24/11/2024,13:30,BW Linz,Grazer AK,1,2,A,2.07,3.39,3.89,2.26,3.5,4.0,2.05,3.29,3.69,2.14,3.45,4.0,,,
Austria,Bundesliga,2024/2025,08/12/2024,16:00,Austria Vienna,Altach,3,0,H,1.5,4.24,7.45,1.62,4.3,7.5,1.49,4.09,6.84,1.53,4.4,7.6,,,
Austria,Bundesliga,2024/2025,31/08/2024,16:00,Hartberg,Grazer AK,1,1,D,1.96,4.11,3.55,1.99,4.11,3.6,1.92,3.87,3.48,1.99,4.1,3.9,,,
Austria,Bundesliga,2024/2025,31/08/2024,18:30,Sturm Graz,Tirol,4,2,H,1.33,5.46,9.52,1.36,5.98,9.6,1.31,5.42,8.27,1.36,5.7,10.5,,,
Austria,Bundesliga,2024/2025,01/09/2024,16:00,Altach,Austria Vienna,1,1,D,3.16,3.77,2.21,3.2,3.82,2.25,3.03,3.62,2.17,3.2,3.75,2.3,,,
Austria,Bundesliga,2024/2025,01/09/2024,16:00,LASK,Wolfsberger AC,1,5,A,1.97,3.76,3.81,2.0,3.89,3.81,1.94,3.67,3.58,2.04,3.8,3.9,,,
Austria,Bundesliga,2024/2025,01/09/2024,16:00,SK Rapid,Salzburg,3,2,H,3.38,4.02,2.04,3.81,4.1,2.04,3.42,3.95,1.92,3.65,4.2,2.04,,,
Austria,Bundesliga,2024/2025,14/09/2024,16:00,Wolfsberger AC,SK Rapid,1,1,D,3.09,3.84,2.22,3.2,3.93,2.23,3.0,3.72,2.16,3.15,3.95,2.24,,,
Austria,Bundesliga,2024/2025,14/09/2024,18:30,BW Linz,LASK,1,0,H,3.71,3.58,2.06,3.86,3.64,2.08,3.59,3.49,2.0,3.85,3.65,2.1,,,
Austria,Bundesliga,2024/2025,15/09/2024,13:30,Grazer AK,Altach,1,1,D,2.44,3.45,3.0,2.44,3.5,3.0,2.37,3.36,2.91,2.44,3.55,3.1,,,
Austria,Bundesliga,2024/2025,21/09/2024,16:00,A. Klagenfurt,Hartberg,2,2,D,2.86,3.69,2.42,3.2,3.72,2.43,2.83,3.59,2.31,3.0,3.7,2.46,,,
Austria,Bundesliga,2024/2025,31/08/2024,16:00,A. Klagenfurt,BW Linz,3,1,H,2.82,3.59,2.5,2.82,3.6,2.62,2.67,3.46,2.49,2.82,3.65,2.66,,,
Austria,Bundesliga,2024/2025,21/09/2024,16:00,Altach,BW Linz,0,1,A,2.45,3.34,3.07,2.45,3.4,3.4,2.31,3.26,3.08,2.5,3.35,3.25,,,
Austria,Bundesliga,2024/2025,22/09/2024,13:30,Sturm Graz,Wolfsberger AC,0,3,A,1.71,4.34,4.52,1.75,4.34,5.01,1.7,4.09,4.38,1.75,4.3,4.9,,,
Austria,Bundesliga,2024/2025,22/09/2024,13:30,Tirol,Salzburg,0,0,D,9.08,6.14,1.3,9.5,6.5,1.34,8.72,5.81,1.29,10.0,6.4,1.33,,,
Austria,Bundesliga,2024/2025,22/09/2024,16:00,SK Rapid,Austria Vienna,2,1,H,1.73,4.3,4.42,1.91,4.3,4.42,1.72,4.13,4.2,1.77,4.3,4.7,,,
Austria,Bundesliga,2024/2025,25/09/2024,17:30,Austria Vienna,Sturm Graz,2,2,D,2.8,3.66,2.48,2.93,3.73,2.5,2.72,3.58,2.39,2.92,3.8,2.48,,,
Austria,Bundesliga,2024/2025,26/09/2024,17:30,Hartberg,Tirol,1,0,H,2.02,3.72,3.7,2.04,4.0,3.8,1.93,3.66,3.63,2.0,3.85,3.9,,,
Austria,Bundesliga,2024/2025,28/09/2024,16:00,BW Linz,Sturm Graz,1,2,A,3.62,3.61,2.08,3.62,3.67,2.13,3.42,3.5,2.05,3.75,3.6,2.16,,,
Austria,Bundesliga,2024/2025,28/09/2024,16:00,Salzburg,Austria Vienna,2,0,H,1.45,5.46,6.09,1.48,5.5,6.5,1.43,5.15,5.79,1.47,5.5,6.8,,,
Austria,Bundesliga,2024/2025,28/09/2024,16:00,SK Rapid,LASK,1,1,D,1.88,4.05,3.9,1.91,4.05,3.95,1.85,3.88,3.74,1.92,4.1,4.0,,,
Austria,Bundesliga,2024/2025,29/09/2024,13:30,Hartberg,Altach,2,0,H,1.98,3.5,4.11,2.05,3.6,4.11,1.96,3.41,3.82,2.02,3.65,4.1,,,
Austria,Bundesliga,2024/2025,21/09/2024,16:00,LASK,Grazer AK,4,2,H,1.79,3.87,4.53,1.81,4.0,4.53,1.75,3.84,4.27,1.86,4.0,4.7,,,
Austria,Bundesliga,2024/2025,29/09/2024,13:30,Wolfsberger AC,Tirol,1,3,A,1.67,4.13,5.14,1.67,4.2,5.37,1.62,4.03,4.94,1.72,4.2,5.3,,,
Austria,Bundesliga,2024/2025,25/08/2024,16:00,Wolfsberger AC,Grazer AK,4,2,H,2.13,3.61,3.48,2.14,3.68,3.68,2.04,3.54,3.42,2.18,3.7,3.6,,,
Austria,Bundesliga,2024/2025,25/08/2024,16:00,Austria Vienna,LASK,2,1,H,2.34,3.65,3.0,2.4,3.79,3.01,2.28,3.58,2.88,2.34,3.7,3.15,,,
Austria,Bundesliga,2024/2025,02/08/2024,19:30,Grazer AK,Salzburg,2,3,A,9.49,5.97,1.3,9.64,6.35,1.31,8.82,5.86,1.28,10.0,6.0,1.34,,,
Austria,Bundesliga,2024/2025,03/08/2024,16:00,Altach,Tirol,1,2,A,1.93,3.59,4.23,1.94,3.76,4.23,1.88,3.5,4.01,1.97,3.6,4.4,,,
Austria,Bundesliga,2024/2025,03/08/2024,16:00,Hartberg,LASK,1,2,A,3.41,3.68,2.13,3.41,3.78,2.14,3.27,3.58,2.08,3.5,3.75,2.18,,,
Austria,Bundesliga,2024/2025,03/08/2024,18:30,Wolfsberger AC,A. Klagenfurt,4,1,H,1.85,3.97,4.12,1.9,4.02,4.12,1.82,3.8,3.93,1.91,3.95,4.2,,,
Austria,Bundesliga,2024/2025,04/08/2024,16:00,BW Linz,Austria Vienna,1,0,H,2.56,3.62,2.73,2.69,3.64,3.0,2.44,3.45,2.73,2.6,3.65,2.84,,,
Austria,Bundesliga,2024/2025,04/08/2024,16:00,SK Rapid,Sturm Graz,1,0,H,2.87,3.58,2.47,3.0,3.58,2.48,2.82,3.42,2.39,3.0,3.55,2.54,,,
Austria,Bundesliga,2024/2025,10/08/2024,16:00,LASK,Altach,1,2,A,1.68,3.97,5.22,1.7,4.1,5.86,1.64,3.88,5.08,1.7,4.1,5.6,,,
Austria,Bundesliga,2024/2025,10/08/2024,16:00,Tirol,Grazer AK,0,0,D,2.35,3.48,3.12,2.35,3.75,3.35,2.2,3.4,3.16,2.38,3.6,3.25,,,
Austria,Bundesliga,2024/2025,10/08/2024,18:30,Salzburg,BW Linz,5,1,H,1.33,5.81,8.64,1.37,6.51,11.18,1.32,5.51,7.95,1.33,6.0,10.5,,,
Austria,Bundesliga,2024/2025,25/08/2024,16:00,BW Linz,SK Rapid,3,0,H,4.7,3.72,1.81,4.8,3.72,1.84,4.43,3.57,1.78,4.7,3.9,1.86,,,
Austria,Bundesliga,2024/2025,11/08/2024,16:00,A. Klagenfurt,SK Rapid,1,1,D,4.71,4.07,1.73,4.71,4.14,1.79,4.3,3.95,1.73,4.9,4.2,1.76,,,
Austria,Bundesliga,2024/2025,11/08/2024,16:00,Sturm Graz,Hartberg,2,0,H,1.57,4.47,5.61,1.59,4.89,5.61,1.54,4.4,5.26,1.61,4.6,6.0,,,
Austria,Bundesliga,2024/2025,17/08/2024,16:00,A. Klagenfurt,Sturm Graz,0,2,A,7.25,5.06,1.42,8.0,5.11,1.44,7.14,4.76,1.39,8.6,5.2,1.42,,,
Austria,Bundesliga,2024/2025,17/08/2024,16:00,Grazer AK,BW Linz,2,2,D,2.07,3.58,3.67,2.3,3.6,3.71,2.06,3.45,3.48,2.1,3.6,3.8,,,
Austria,Bundesliga,2024/2025,14/12/2024,16:00,Salzburg,A. Klagenfurt,3,0,H,1.14,9.24,18.46,1.26,9.83,19.0,1.15,8.35,16.11,1.16,10.0,21.0,,,
Austria,Bundesliga,2024/2025,18/08/2024,16:00,Altach,Wolfsberger AC,2,0,H,2.39,3.5,3.04,2.45,3.51,3.13,2.35,3.36,2.92,2.44,3.55,3.2,,,
Austria,Bundesliga,2024/2025,18/08/2024,16:00,Hartberg,Austria Vienna,1,1,D,2.72,3.76,2.5,2.88,3.76,2.51,2.66,3.6,2.45,2.82,3.8,2.58,,,
