Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
12/09/2020,15:00,Ponferradina,Castellon,1,1,1,2,,2.18,2.98,3.58,2.44,1.53
12/09/2020,17:15,Leganes,Las Palmas,0,0,1,0,,1.9,3.2,4.27,2.4,1.55
12/09/2020,17:15,Sp Gijon,Logrones,0,0,1,0,,1.99,3.09,4.04,2.45,1.52
12/09/2020,20:00,Espanol,Albacete,2,0,3,0,,1.66,3.43,5.62,2.33,1.58
13/09/2020,11:00,Oviedo,Cartagena,0,0,0,0,,2.15,3.03,3.56,2.51,1.5
13/09/2020,15:00,Mallorca,Vallecano,0,0,0,1,,2.36,3.18,2.97,2.12,1.69
13/09/2020,17:15,Fuenlabrada,Lugo,0,0,2,0,,2.16,3.0,3.59,2.44,1.53
13/09/2020,17:15,Mirandes,Alcorcon,0,0,0,0,,2.81,2.95,2.62,2.4,1.54
13/09/2020,20:00,Tenerife,Malaga,1,0,2,0,,1.79,3.32,4.7,2.37,1.55
19/09/2020,15:00,Mirandes,Oviedo,0,0,1,1,,2.68,2.83,2.91,2.49,1.51
19/09/2020,17:15,Alcorcon,Tenerife,0,0,2,0,,2.57,2.75,3.17,2.59,1.47
19/09/2020,17:15,Castellon,Malaga,0,1,0,1,,2.29,2.75,3.7,2.82,1.41
19/09/2020,20:00,Vallecano,Sabadell,0,1,2,1,,1.65,3.54,5.42,2.11,1.71
20/09/2020,11:00,Lugo,Leganes,0,1,2,1,,3.91,2.95,2.1,2.64,1.46
20/09/2020,15:00,Espanol,Mallorca,0,0,0,0,,1.73,3.31,5.2,2.23,1.63
20/09/2020,17:15,Albacete,Ponferradina,0,1,0,2,,2.29,2.91,3.4,2.62,1.47
20/09/2020,17:15,Cartagena,Sp Gijon,0,0,0,1,,2.96,2.7,2.74,2.57,1.48
20/09/2020,19:30,Las Palmas,Fuenlabrada,1,0,3,3,,2.42,2.92,3.16,2.57,1.49
26/09/2020,15:00,Zaragoza,Las Palmas,1,1,2,2,,1.9,3.1,4.52,2.72,1.44
26/09/2020,17:15,Logrones,Castellon,0,0,1,1,,2.42,2.87,3.22,2.55,1.49
26/09/2020,17:15,Malaga,Alcorcon,1,0,1,0,,2.6,2.8,3.03,2.79,1.41
26/09/2020,17:15,Sp Gijon,Girona,0,0,2,0,,2.64,2.9,2.88,2.64,1.46
26/09/2020,19:30,Fuenlabrada,Albacete,0,0,1,0,,1.98,2.96,4.37,2.78,1.42
27/09/2020,11:00,Lugo,Almeria,0,2,0,2,,2.81,2.98,2.64,2.56,1.48
27/09/2020,15:00,Mallorca,Sabadell,0,0,1,0,,1.72,3.39,5.15,2.31,1.58
27/09/2020,17:15,Oviedo,Espanol,0,0,0,2,,3.96,2.89,2.12,2.5,1.51
27/09/2020,17:15,Ponferradina,Vallecano,3,0,3,0,,3.1,2.92,2.46,2.38,1.55
27/09/2020,17:15,Tenerife,Mirandes,1,1,1,2,,1.88,3.17,4.44,2.57,1.48
27/09/2020,19:30,Leganes,Cartagena,3,0,3,1,,1.79,3.21,5.02,2.67,1.45
03/10/2020,15:00,Alcorcon,Zaragoza,0,0,0,0,,2.65,2.83,2.93,2.42,1.54
03/10/2020,15:00,Mirandes,Ponferradina,0,0,0,1,,2.47,2.8,3.22,2.5,1.5
03/10/2020,17:15,Albacete,Oviedo,0,1,1,1,,2.57,2.82,3.04,2.62,1.46
03/10/2020,17:15,Mallorca,Tenerife,1,0,2,0,,1.99,2.98,4.32,2.51,1.51
03/10/2020,19:30,Las Palmas,Logrones,0,0,2,1,,1.89,3.07,4.63,2.68,1.44
03/10/2020,20:00,Vallecano,Malaga,2,0,4,0,,1.9,3.12,4.44,2.53,1.49
04/10/2020,11:00,Girona,Fuenlabrada,0,1,0,1,,2.18,2.87,3.77,2.76,1.42
04/10/2020,15:00,Sabadell,Espanol,0,0,0,1,,5.0,3.22,1.78,2.47,1.52
04/10/2020,17:15,Almeria,Sp Gijon,0,0,0,1,,2.19,3.03,3.48,2.66,1.45
04/10/2020,17:15,Castellon,Leganes,1,0,2,0,,3.45,2.86,2.3,2.5,1.5
04/10/2020,19:30,Cartagena,Lugo,1,0,2,1,,2.63,2.91,2.85,2.6,1.47
10/10/2020,12:00,Sabadell,Mirandes,0,0,0,2,,3.13,2.8,2.54,2.49,1.52
10/10/2020,15:00,Espanol,Alcorcon,0,0,1,0,,1.58,3.71,5.92,2.22,1.64
10/10/2020,15:00,Logrones,Almeria,0,0,1,0,,2.94,2.82,2.66,2.49,1.51
10/10/2020,17:30,Tenerife,Vallecano,0,0,1,0,,2.71,2.85,2.84,2.39,1.56
11/10/2020,11:00,Fuenlabrada,Castellon,1,0,1,1,,1.98,2.98,4.34,2.54,1.49
11/10/2020,11:00,Lugo,Mallorca,0,0,0,1,,3.05,2.91,2.48,2.48,1.51
11/10/2020,15:00,Leganes,Girona,0,1,0,1,,2.15,2.86,3.83,2.69,1.44
11/10/2020,15:00,Malaga,Las Palmas,0,0,0,0,,2.57,2.98,2.87,2.58,1.48
11/10/2020,17:00,Zaragoza,Albacete,0,0,1,0,,1.95,3.13,4.09,2.41,1.54
11/10/2020,17:30,Ponferradina,Cartagena,0,0,0,2,,2.86,2.66,2.89,2.92,1.38
11/10/2020,20:00,Oviedo,Sp Gijon,1,0,1,0,,3.15,2.8,2.5,2.82,1.41
17/10/2020,15:00,Albacete,Sabadell,1,0,3,0,,2.29,2.88,3.49,2.57,1.48
17/10/2020,15:00,Castellon,Lugo,0,0,0,1,,2.17,2.87,3.82,2.5,1.51
17/10/2020,17:15,Cartagena,Fuenlabrada,0,0,1,1,,2.78,2.74,2.88,2.7,1.44
17/10/2020,17:15,Las Palmas,Almeria,1,0,2,0,,2.62,2.84,2.98,2.55,1.49
17/10/2020,19:30,Logrones,Leganes,0,1,0,1,,3.37,2.74,2.44,2.65,1.45
18/10/2020,15:00,Vallecano,Espanol,0,0,1,0,,2.95,2.79,2.66,2.46,1.52
18/10/2020,17:15,Mirandes,Mallorca,0,0,0,0,,2.74,2.8,2.84,2.66,1.45
18/10/2020,17:15,Zaragoza,Malaga,0,2,1,2,,1.94,3.09,4.32,2.59,1.47
18/10/2020,19:30,Girona,Oviedo,0,0,1,0,,2.03,3.02,4.04,2.7,1.44
18/10/2020,20:00,Sp Gijon,Tenerife,0,0,1,1,,2.29,2.83,3.54,2.62,1.46
21/10/2020,15:30,Espanol,Mirandes,2,0,2,0,,1.51,3.8,6.97,2.22,1.64
21/10/2020,18:00,Las Palmas,Castellon,0,0,2,1,,2.12,3.04,3.72,2.48,1.52
21/10/2020,18:00,Lugo,Girona,0,0,3,0,,3.13,2.94,2.43,2.49,1.52
21/10/2020,18:00,Ponferradina,Tenerife,1,0,1,0,,2.82,2.74,2.87,2.57,1.49
21/10/2020,20:30,Almeria,Cartagena,0,1,1,1,,2.14,3.03,3.66,2.45,1.53
21/10/2020,20:30,Fuenlabrada,Logrones,0,0,0,0,,2.02,2.96,4.22,2.46,1.53
22/10/2020,15:30,Leganes,Zaragoza,0,0,1,0,,2.31,2.86,3.44,2.35,1.57
22/10/2020,20:30,Malaga,Sp Gijon,1,0,1,0,,2.72,2.79,2.88,2.52,1.5
22/10/2020,18:00,Mallorca,Albacete,0,0,0,0,,2.12,3.01,3.74,2.47,1.52
22/10/2020,18:00,Oviedo,Vallecano,0,0,0,0,,2.94,2.9,2.58,2.53,1.49
24/10/2020,17:15,Cartagena,Las Palmas,2,0,3,0,,2.42,2.81,3.31,2.6,1.47
24/10/2020,17:15,Logrones,Lugo,1,0,2,3,,2.62,2.75,3.07,2.68,1.45
24/10/2020,19:30,Almeria,Fuenlabrada,1,0,3,0,,2.29,2.84,3.56,2.63,1.46
24/10/2020,19:30,Castellon,Girona,0,1,0,1,,2.8,2.81,2.79,2.66,1.46
25/10/2020,15:00,Sp Gijon,Ponferradina,0,1,2,1,,2.23,2.92,3.5,2.65,1.45
25/10/2020,17:15,Leganes,Oviedo,0,0,2,1,,1.89,3.06,4.62,2.74,1.43
25/10/2020,17:15,Tenerife,Espanol,0,0,0,0,,3.23,2.72,2.54,2.69,1.44
25/10/2020,19:30,Albacete,Vallecano,1,0,2,1,,3.09,2.83,2.53,2.78,1.42
25/10/2020,19:30,Malaga,Mirandes,1,0,1,1,,2.25,2.92,3.5,2.63,1.46
25/10/2020,20:00,Zaragoza,Sabadell,0,0,0,0,,1.85,3.22,4.59,2.34,1.58
26/10/2020,17:00,Alcorcon,Mallorca,0,2,0,2,,2.87,2.66,2.89,2.71,1.44
27/10/2020,18:00,Girona,Cartagena,1,1,2,1,,2.11,2.89,4.0,2.82,1.42
28/10/2020,18:00,Albacete,Las Palmas,1,0,1,1,,2.58,2.78,3.09,2.72,1.43
28/10/2020,18:00,Castellon,Almeria,0,1,1,2,,2.89,2.79,2.72,2.67,1.45
28/10/2020,18:00,Espanol,Ponferradina,1,0,2,0,,1.52,3.71,6.98,2.32,1.58
28/10/2020,20:30,Oviedo,Logrones,1,0,2,3,,2.34,2.88,3.39,2.78,1.42
29/10/2020,15:30,Alcorcon,Sp Gijon,0,0,1,2,,2.8,2.77,2.82,2.98,1.37
29/10/2020,18:00,Mallorca,Malaga,1,0,3,1,,2.02,3.01,4.08,2.79,1.41
29/10/2020,18:00,Mirandes,Zaragoza,0,0,1,0,,2.77,2.98,2.65,2.54,1.49
29/10/2020,18:00,Tenerife,Lugo,1,0,1,1,,1.98,2.99,4.31,2.64,1.45
29/10/2020,20:30,Sabadell,Leganes,0,0,1,0,,4.3,3.0,2.0,2.53,1.49
29/10/2020,20:30,Vallecano,Fuenlabrada,0,0,2,0,,2.05,3.01,3.96,2.65,1.45
31/10/2020,15:00,Cartagena,Albacete,3,0,3,1,,2.14,3.01,3.69,2.53,1.5
31/10/2020,17:15,Las Palmas,Oviedo,0,2,1,2,,2.13,3.0,3.75,2.69,1.44
01/11/2020,13:00,Leganes,Mirandes,0,0,1,0,,2.06,2.95,4.03,2.68,1.45
01/11/2020,15:00,Zaragoza,Mallorca,0,0,0,0,,2.85,2.88,2.68,2.54,1.49
01/11/2020,17:15,Fuenlabrada,Tenerife,1,0,1,1,,2.5,2.66,3.4,2.82,1.4
01/11/2020,17:15,Ponferradina,Sabadell,0,1,0,3,,1.81,3.22,4.78,2.39,1.55
01/11/2020,19:30,Lugo,Vallecano,1,0,1,0,,3.37,3.04,2.24,2.43,1.53
01/11/2020,20:00,Almeria,Girona,0,0,0,0,,2.58,2.86,3.0,2.59,1.47
02/11/2020,15:00,Logrones,Alcorcon,1,0,1,0,,2.58,2.67,3.24,2.69,1.44
02/11/2020,17:15,Sp Gijon,Castellon,1,0,1,0,,2.01,2.83,4.54,2.77,1.41
02/11/2020,20:00,Malaga,Espanol,0,1,0,3,,4.03,3.0,2.03,2.6,1.47
04/11/2020,18:00,Zaragoza,Girona,0,1,2,2,,2.3,2.99,3.33,2.55,1.49
05/11/2020,18:00,Alcorcon,Ponferradina,0,0,0,1,,2.64,2.79,3.0,2.62,1.46
05/11/2020,18:00,Sabadell,Almeria,1,1,1,2,,3.26,2.79,2.47,2.65,1.45
06/11/2020,20:00,Albacete,Leganes,0,0,0,0,,3.88,2.83,2.19,2.79,1.42
07/11/2020,15:00,Cartagena,Logrones,0,0,0,1,,2.15,2.92,3.79,2.71,1.43
07/11/2020,17:15,Mirandes,Sp Gijon,1,0,1,0,,2.9,2.68,2.83,2.84,1.4
07/11/2020,20:00,Espanol,Lugo,1,1,2,1,,1.44,3.97,7.84,2.36,1.56
08/11/2020,13:00,Sabadell,Malaga,1,1,1,2,,2.73,2.72,2.97,2.83,1.4
08/11/2020,15:00,Alcorcon,Fuenlabrada,0,1,0,3,,2.67,2.85,2.88,2.78,1.42
08/11/2020,15:00,Vallecano,Almeria,0,0,0,1,,2.0,3.03,4.09,2.55,1.49
08/11/2020,17:15,Mallorca,Ponferradina,2,0,3,0,,1.78,3.2,5.01,2.61,1.46
08/11/2020,17:15,Oviedo,Castellon,1,0,4,0,,2.12,2.96,3.79,2.78,1.41
08/11/2020,19:30,Tenerife,Zaragoza,1,0,1,0,,2.2,2.97,3.53,2.69,1.44
09/11/2020,20:00,Girona,Las Palmas,0,1,1,1,,2.26,2.97,3.39,2.71,1.43
13/11/2020,20:00,Zaragoza,Oviedo,1,1,1,2,,3.05,2.8,2.62,2.64,1.47
14/11/2020,13:00,Fuenlabrada,Espanol,0,1,1,1,,3.96,2.88,2.13,2.77,1.42
14/11/2020,15:15,Almeria,Mirandes,2,1,2,1,,1.98,3.02,4.33,2.41,1.56
14/11/2020,17:30,Girona,Mallorca,0,1,0,1,,2.66,2.78,3.0,2.78,1.42
14/11/2020,17:30,Lugo,Albacete,0,0,1,0,,2.24,3.07,3.37,2.48,1.52
15/11/2020,13:00,Leganes,Alcorcon,0,0,1,0,,1.63,3.33,6.46,2.78,1.42
15/11/2020,15:15,Ponferradina,Malaga,0,1,1,1,,2.26,2.75,3.82,2.93,1.38
15/11/2020,17:30,Castellon,Cartagena,0,0,2,1,,2.75,2.84,2.81,2.41,1.54
