Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
13/08/2021,19:00,Huesca,Eibar,1,0,2,0,,2.23,3.01,3.54,2.45,1.53
13/08/2021,21:00,Zaragoza,Ibiza,0,0,0,0,,2.28,2.87,3.59,2.68,1.46
14/08/2021,16:00,Sociedad B,Leganes,0,0,1,0,,3.98,2.99,2.08,2.35,1.58
14/08/2021,18:30,Girona,Amorebieta,0,0,2,0,,1.69,3.36,5.66,2.41,1.55
14/08/2021,21:00,Ponferradina,Alcorcon,0,0,1,0,,2.55,2.77,3.18,2.79,1.41
15/08/2021,16:00,Sp Gijon,Burgos,0,0,1,0,,1.7,3.36,5.58,2.38,1.57
15/08/2021,18:30,Oviedo,Lugo,2,0,2,2,,2.03,2.98,4.18,2.66,1.45
15/08/2021,21:00,Fuenlabrada,Tenerife,0,1,1,2,,2.51,2.81,3.19,2.71,1.44
15/08/2021,21:00,Las Palmas,Valladolid,0,0,1,1,,2.96,2.85,2.64,2.64,1.46
16/08/2021,19:00,Malaga,Mirandes,0,0,0,0,,2.18,2.92,3.75,2.69,1.45
16/08/2021,21:00,Cartagena,Almeria,0,2,1,3,,3.11,2.85,2.52,2.59,1.48
20/08/2021,19:00,Valladolid,Zaragoza,1,0,2,0,,1.7,3.38,5.41,2.46,1.52
20/08/2021,21:00,Almeria,Oviedo,2,1,2,1,,1.72,3.45,5.12,2.17,1.67
21/08/2021,16:00,Lugo,Sociedad B,0,0,0,0,,2.51,2.95,3.01,2.47,1.52
21/08/2021,18:30,Tenerife,Sp Gijon,0,0,0,0,,2.43,2.82,3.28,2.95,1.38
21/08/2021,21:00,Alcorcon,Fuenlabrada,0,0,0,2,,2.52,2.82,3.13,2.8,1.41
22/08/2021,16:00,Ibiza,Malaga,1,0,2,2,,2.5,2.84,3.11,2.87,1.39
22/08/2021,18:30,Eibar,Ponferradina,0,0,0,1,,1.72,3.41,5.05,2.4,1.55
22/08/2021,18:30,Girona,Las Palmas,0,0,0,0,,1.98,3.07,4.12,2.53,1.5
22/08/2021,21:00,Huesca,Cartagena,0,0,2,0,,1.81,3.1,5.18,2.42,1.53
23/08/2021,19:00,Mirandes,Amorebieta,0,0,2,0,,2.13,2.99,3.73,2.56,1.48
23/08/2021,21:00,Leganes,Burgos,0,0,0,0,,1.76,3.3,5.01,2.37,1.57
27/08/2021,19:00,Las Palmas,Huesca,2,0,2,1,,2.9,2.91,2.66,2.37,1.57
27/08/2021,21:00,Malaga,Alcorcon,1,0,1,0,,2.26,2.83,3.74,3.11,1.35
28/08/2021,16:00,Sp Gijon,Mirandes,1,0,2,1,,1.76,3.25,5.21,2.72,1.44
28/08/2021,18:30,Leganes,Ibiza,0,0,1,2,,1.84,3.23,4.68,2.49,1.52
28/08/2021,18:30,Oviedo,Tenerife,0,0,0,0,,2.47,2.94,3.1,2.94,1.39
28/08/2021,21:00,Ponferradina,Girona,1,0,2,1,,3.13,2.94,2.46,2.55,1.5
29/08/2021,16:00,Amorebieta,Almeria,1,1,2,1,,4.2,3.21,1.93,2.34,1.58
29/08/2021,18:30,Lugo,Valladolid,0,1,0,2,,3.71,2.94,2.18,2.62,1.46
29/08/2021,18:30,Sociedad B,Fuenlabrada,0,0,0,0,,2.5,2.74,3.3,2.81,1.41
29/08/2021,21:00,Burgos,Eibar,0,0,0,1,,3.42,2.98,2.27,2.7,1.44
30/08/2021,21:00,Zaragoza,Cartagena,0,0,0,1,,2.15,2.97,3.76,2.6,1.47
03/09/2021,20:00,Girona,Sp Gijon,0,1,1,2,,2.23,2.81,3.84,2.98,1.38
04/09/2021,15:00,Eibar,Leganes,1,1,1,1,,2.26,2.98,3.47,2.57,1.48
04/09/2021,17:15,Cartagena,Sociedad B,0,0,1,0,,2.3,2.8,3.64,2.67,1.46
04/09/2021,17:15,Tenerife,Ponferradina,0,0,2,0,,2.0,2.96,4.42,2.74,1.43
04/09/2021,20:00,Almeria,Malaga,0,0,2,0,,1.75,3.32,5.18,2.31,1.6
04/09/2021,20:00,Fuenlabrada,Lugo,1,1,1,1,,2.02,2.92,4.39,2.83,1.41
05/09/2021,15:00,Burgos,Valladolid,3,0,3,0,,3.64,2.89,2.23,2.7,1.44
05/09/2021,15:00,Ibiza,Amorebieta,0,1,1,1,,2.13,2.96,3.85,2.61,1.46
05/09/2021,17:15,Alcorcon,Zaragoza,1,0,1,2,,2.3,2.83,3.56,2.92,1.39
05/09/2021,17:15,Mirandes,Las Palmas,3,1,4,2,,2.57,2.85,3.04,2.67,1.45
06/09/2021,20:00,Huesca,Oviedo,0,1,1,2,,1.79,3.3,4.9,2.5,1.51
10/09/2021,20:00,Sp Gijon,Leganes,1,0,2,1,,2.35,2.9,3.38,2.85,1.41
11/09/2021,15:00,Amorebieta,Burgos,1,1,2,2,,2.5,2.94,3.05,2.7,1.44
11/09/2021,15:00,Sociedad B,Eibar,0,1,2,3,,2.98,2.9,2.57,2.62,1.46
11/09/2021,17:15,Las Palmas,Ibiza,0,1,1,1,,2.16,3.19,3.37,2.22,1.64
11/09/2021,20:00,Mirandes,Alcorcon,1,1,1,3,,2.37,2.91,3.32,2.65,1.46
12/09/2021,13:00,Oviedo,Cartagena,1,0,2,0,,1.96,3.12,4.22,2.61,1.47
12/09/2021,15:00,Valladolid,Tenerife,0,2,0,2,,2.12,2.95,3.89,2.65,1.46
12/09/2021,17:15,Ponferradina,Almeria,0,0,1,0,,3.12,3.32,2.24,2.07,1.74
12/09/2021,19:30,Fuenlabrada,Zaragoza,1,0,1,1,,2.39,2.89,3.29,2.62,1.46
