Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
17/08/2019,17:00,Lugo,Extremadura UD,0,0,0,0,2.45,3.09,2.95,2.27,1.61,10,13,3,3
17/08/2019,17:00,Santander,Malaga,0,0,0,1,2.86,2.88,2.68,2.59,1.48,11,5,2,4
17/08/2019,18:00,Almeria,Albacete,0,0,3,0,2.35,3.03,3.18,2.35,1.57,13,2,5,0
17/08/2019,19:00,Elche,Fuenlabrada,0,2,0,2,1.98,3.1,4.15,2.6,1.48,5,10,1,4
17/08/2019,20:00,Vallecano,Mirandes,2,1,2,2,1.51,3.89,6.7,2.0,1.8,15,11,6,3
17/08/2019,20:00,Zaragoza,Tenerife,1,0,2,0,1.95,3.28,4.0,2.2,1.64,15,16,8,5
18/08/2019,17:00,La Coruna,Oviedo,1,0,3,2,1.78,3.18,5.19,2.5,1.5,12,14,5,4
18/08/2019,17:00,Numancia,Alcorcon,0,0,0,1,2.0,3.03,4.19,2.56,1.49,6,12,1,6
18/08/2019,17:30,Girona,Sp Gijon,0,0,1,1,2.19,3.0,3.59,2.56,1.48,21,10,6,5
18/08/2019,19:00,Cadiz,Ponferradina,0,1,3,1,1.68,3.35,5.71,2.53,1.49,11,6,3,2
18/08/2019,19:00,Las Palmas,Huesca,0,0,0,1,2.3,3.19,3.12,2.15,1.69,9,9,1,6
23/08/2019,21:00,Albacete,Girona,0,0,1,0,2.4,3.0,3.12,2.46,1.52,6,11,1,1
24/08/2019,17:00,Oviedo,Lugo,1,0,1,1,1.75,3.47,4.76,2.16,1.67,12,24,5,9
24/08/2019,17:00,Santander,Almeria,1,0,1,1,2.21,3.02,3.47,2.49,1.52,8,14,2,5
24/08/2019,18:00,Mirandes,Cadiz,0,0,1,2,2.73,2.94,2.74,2.48,1.52,9,14,1,5
24/08/2019,19:00,Alcorcon,Elche,1,0,1,2,2.07,3.08,3.83,2.45,1.52,20,4,7,3
24/08/2019,20:00,Malaga,Las Palmas,0,0,1,1,1.93,3.19,4.18,2.32,1.58,12,12,3,2
25/08/2019,17:00,Ponferradina,Zaragoza,0,0,1,1,2.71,2.98,2.73,2.26,1.61,14,8,4,3
25/08/2019,17:00,Sp Gijon,Vallecano,1,0,1,1,2.13,3.13,3.54,2.35,1.56,3,19,2,4
25/08/2019,18:00,Huesca,La Coruna,2,0,3,1,2.44,3.05,2.99,2.34,1.57,10,8,6,1
25/08/2019,19:00,Tenerife,Numancia,1,0,3,2,1.84,3.21,4.65,2.36,1.56,10,11,4,5
25/08/2019,20:00,Extremadura UD,Fuenlabrada,0,1,1,2,2.25,2.96,3.44,2.47,1.52,13,15,4,6
30/08/2019,20:00,Zaragoza,Elche,0,0,1,0,1.84,3.38,4.45,2.09,1.72,19,3,5,1
31/08/2019,17:00,Fuenlabrada,Oviedo,1,1,2,1,2.59,3.06,2.81,2.38,1.56,13,9,5,5
31/08/2019,17:00,Numancia,Mirandes,0,0,2,0,1.97,3.15,4.12,2.45,1.53,16,10,5,2
31/08/2019,19:00,Almeria,Huesca,1,0,1,0,2.37,3.12,3.05,2.31,1.59,12,9,5,1
31/08/2019,20:00,Las Palmas,Santander,0,1,2,2,2.35,3.02,3.19,2.36,1.56,13,7,5,3
01/09/2019,17:00,Lugo,Alcorcon,1,2,2,4,2.34,2.91,3.35,2.47,1.52,18,12,7,8
01/09/2019,17:00,Sp Gijon,Albacete,0,0,2,0,1.92,3.25,4.19,2.27,1.61,14,8,5,2
01/09/2019,17:00,Vallecano,La Coruna,2,1,3,1,2.17,3.19,3.41,2.09,1.72,8,8,4,3
01/09/2019,18:00,Girona,Malaga,1,0,1,0,1.87,3.25,4.45,2.52,1.5,9,10,2,1
01/09/2019,19:00,Ponferradina,Tenerife,1,0,4,0,2.53,3.17,2.79,2.31,1.59,11,9,5,2
01/09/2019,20:00,Cadiz,Extremadura UD,1,0,2,1,1.66,3.5,5.58,2.35,1.57,19,6,5,2
