Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
03/08/2024,12:30,Hearts,Rangers,0,0,0,0,,4.91,4.34,1.59,1.56,2.38
03/08/2024,15:00,Motherwell,Ross County,0,0,0,0,,1.9,3.67,3.8,1.74,2.07
04/08/2024,13:30,Dundee United,Dundee,2,1,2,2,,2.34,3.37,2.96,1.85,1.94
04/08/2024,15:00,St Mirren,Hibernian,0,0,3,0,,2.44,3.31,2.85,1.94,1.85
04/08/2024,16:30,Celtic,Kilmarnock,2,0,4,0,,1.16,7.7,14.8,1.34,3.13
05/08/2024,20:00,St Johnstone,Aberdeen,0,1,1,2,,2.95,3.32,2.36,1.99,1.79
10/08/2024,15:00,Rangers,Motherwell,2,1,2,1,,1.21,6.84,11.67,1.38,2.93
10/08/2024,15:00,Ross County,Dundee United,0,0,1,1,,2.56,3.31,2.73,1.99,1.8
10/08/2024,17:30,Dundee,Hearts,3,0,3,1,,3.11,3.57,2.18,1.68,2.16
11/08/2024,12:30,Hibernian,Celtic,0,2,0,2,,7.84,5.14,1.35,1.46,2.6
11/08/2024,15:00,Aberdeen,St Mirren,1,1,3,1,,1.93,3.43,3.98,2.11,1.71
11/08/2024,15:00,Kilmarnock,St Johnstone,0,2,0,3,,1.78,3.59,4.51,2.08,1.74
24/08/2024,15:00,Dundee United,St Johnstone,0,0,2,0,,1.91,3.57,3.87,1.93,1.85
24/08/2024,15:00,Hibernian,Dundee,1,1,2,2,,2.08,3.62,3.25,1.7,2.12
24/08/2024,15:00,Rangers,Ross County,2,0,6,0,,1.18,7.07,12.97,1.38,2.95
25/08/2024,12:00,St Mirren,Celtic,0,2,0,3,,9.43,5.8,1.28,1.47,2.59
25/08/2024,15:00,Aberdeen,Kilmarnock,1,0,2,0,,1.74,3.71,4.66,1.91,1.88
25/08/2024,15:00,Motherwell,Hearts,1,0,3,1,,2.82,3.45,2.39,1.78,2.02
31/08/2024,15:00,Dundee,St Mirren,1,2,2,2,,2.16,3.37,3.35,1.97,1.82
31/08/2024,15:00,St Johnstone,Motherwell,0,1,1,2,,2.9,3.32,2.42,2.03,1.77
31/08/2024,17:45,Ross County,Aberdeen,0,0,0,1,,3.63,3.67,1.95,1.77,2.03
01/09/2024,12:30,Celtic,Rangers,2,0,3,0,,1.62,4.28,4.75,1.47,2.6
01/09/2024,15:00,Hearts,Dundee United,0,0,0,1,,1.81,3.96,3.89,1.64,2.22
01/09/2024,15:00,Kilmarnock,Hibernian,0,0,1,1,,2.77,3.3,2.51,1.92,1.86
14/09/2024,15:00,Aberdeen,Motherwell,1,0,2,1,,1.68,3.79,4.9,1.85,1.93
14/09/2024,15:00,Celtic,Hearts,0,0,2,0,,1.17,7.81,13.28,1.33,3.17
14/09/2024,15:00,Hibernian,St Johnstone,1,0,2,0,,1.65,3.86,5.07,1.87,1.91
14/09/2024,15:00,Ross County,Dundee,2,0,2,0,,2.76,3.56,2.39,1.74,2.04
14/09/2024,15:00,St Mirren,Kilmarnock,2,1,2,2,,2.24,3.28,3.22,2.17,1.67
15/09/2024,12:00,Dundee United,Rangers,0,1,0,1,,6.52,4.69,1.43,1.66,2.18
21/09/2024,15:00,Ross County,St Johnstone,1,1,3,3,,2.07,3.43,3.47,1.97,1.82
21/09/2024,15:00,St Mirren,Hearts,2,1,2,1,,2.84,3.36,2.43,1.92,1.87
28/09/2024,15:00,Dundee,Aberdeen,1,2,1,2,,2.98,3.51,2.26,1.91,1.88
28/09/2024,15:00,Hearts,Ross County,0,1,1,1,,1.67,3.84,4.92,1.84,1.95
28/09/2024,15:00,Kilmarnock,Dundee United,0,1,3,3,,2.32,3.16,3.19,2.19,1.65
28/09/2024,15:00,Motherwell,St Mirren,2,1,2,1,,2.43,3.26,2.93,2.04,1.77
28/09/2024,17:45,St Johnstone,Celtic,0,3,0,6,,13.88,7.19,1.18,1.39,2.87
29/09/2024,12:00,Rangers,Hibernian,1,0,1,0,,1.36,5.04,7.57,1.46,2.61
05/10/2024,15:00,Dundee,Kilmarnock,1,0,2,3,,2.27,3.41,3.05,1.92,1.87
05/10/2024,15:00,Hibernian,Motherwell,0,0,1,2,,2.05,3.51,3.47,1.85,1.94
05/10/2024,15:00,St Mirren,Dundee United,0,0,0,1,,2.3,3.3,3.09,2.07,1.73
06/10/2024,12:00,Ross County,Celtic,1,0,1,2,,13.87,7.8,1.16,1.34,3.08
06/10/2024,15:00,Aberdeen,Hearts,1,1,3,2,,1.68,3.94,4.69,1.84,1.95
06/10/2024,20:00,Rangers,St Johnstone,1,0,2,0,,1.13,8.53,17.29,1.34,3.11
