Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
02/08/2025,15:00,Kilmarnock,Livingston,2,0,2,2,,2.0,3.47,3.55,1.92,1.82
02/08/2025,17:30,Motherwell,Rangers,0,1,1,1,,6.8,5.03,1.38,1.43,2.69
03/08/2025,14:00,Falkirk,Dundee United,0,1,2,2,,1.88,3.65,3.8,1.78,1.97
03/08/2025,15:00,Dundee,Hibernian,1,2,1,2,,3.92,3.69,1.83,1.66,2.13
03/08/2025,16:30,Celtic,St Mirren,0,0,1,0,,1.16,7.16,14.4,1.39,2.82
04/08/2025,20:00,Hearts,Aberdeen,1,0,2,0,,2.08,3.5,3.3,1.77,1.98
09/08/2025,15:00,Livingston,Falkirk,2,0,3,1,,2.61,3.22,2.64,2.05,1.71
09/08/2025,15:00,St Mirren,Motherwell,0,0,0,0,,1.97,3.47,3.6,1.95,1.8
09/08/2025,17:45,Rangers,Dundee,0,0,1,1,,1.14,7.77,15.53,1.34,3.09
10/08/2025,12:30,Aberdeen,Celtic,0,1,0,2,,6.49,4.94,1.4,1.47,2.57
10/08/2025,15:00,Dundee United,Hearts,2,1,2,3,,3.64,3.55,1.93,1.79,1.94
10/08/2025,15:00,Hibernian,Kilmarnock,2,1,2,2,,1.68,3.87,4.55,1.75,2.0
23/08/2025,15:00,Celtic,Livingston,0,0,3,0,,1.13,8.19,15.78,1.3,3.28
23/08/2025,15:00,Hearts,Motherwell,0,1,3,3,,1.58,4.03,5.31,1.83,1.91
23/08/2025,15:00,Kilmarnock,Dundee,0,0,0,0,,1.87,3.48,3.97,1.96,1.79
24/08/2025,12:00,St Mirren,Rangers,1,0,1,1,,4.06,3.96,1.74,1.6,2.23
30/08/2025,15:00,Livingston,Hearts,1,0,1,2,,3.32,3.45,2.07,1.88,1.85
30/08/2025,15:00,Motherwell,Kilmarnock,1,1,2,2,,2.09,3.39,3.31,1.95,1.8
31/08/2025,12:00,Rangers,Celtic,0,0,0,0,,3.41,3.92,1.91,1.46,2.58
31/08/2025,14:00,Dundee,Dundee United,0,1,0,2,,2.56,3.2,2.66,1.95,1.79
31/08/2025,15:00,Aberdeen,Falkirk,0,0,0,1,,1.96,3.59,3.48,1.79,1.94
31/08/2025,15:00,Hibernian,St Mirren,0,0,1,1,,1.89,3.51,3.85,1.89,1.84
13/09/2025,15:00,Aberdeen,Livingston,0,0,0,0,,1.97,3.56,3.55,1.85,1.89
13/09/2025,15:00,Dundee,Motherwell,0,1,1,1,,3.65,3.45,1.97,1.99,1.76
13/09/2025,15:00,Falkirk,St Mirren,0,0,1,2,,2.22,3.37,3.08,1.93,1.81
13/09/2025,15:00,Rangers,Hearts,0,1,0,2,,1.72,3.96,4.17,1.58,2.27
13/09/2025,17:45,Hibernian,Dundee United,1,2,3,3,,1.63,3.97,4.87,1.73,2.02
14/09/2025,15:00,Kilmarnock,Celtic,0,0,1,2,,10.47,5.9,1.24,1.48,2.55
20/09/2025,15:00,Dundee,Livingston,1,0,3,2,,2.68,3.3,2.51,2.0,1.75
23/09/2025,19:45,Dundee United,Aberdeen,1,0,2,0,,2.79,3.27,2.43,1.96,1.78
23/09/2025,19:45,Falkirk,Hibernian,1,2,2,2,,2.76,3.46,2.4,1.76,1.99
27/09/2025,15:00,Celtic,Hibernian,0,0,0,0,,1.26,5.75,9.43,1.4,2.78
27/09/2025,15:00,Dundee United,Kilmarnock,0,1,0,2,,2.08,3.4,3.36,1.94,1.8
27/09/2025,15:00,Hearts,Falkirk,2,0,3,0,,1.6,4.01,5.07,1.7,2.07
27/09/2025,15:00,St Mirren,Dundee,1,0,1,0,,1.58,3.92,5.42,1.86,1.87
27/09/2025,17:45,Motherwell,Aberdeen,0,0,2,0,,2.14,3.43,3.2,1.88,1.86
28/09/2025,15:00,Livingston,Rangers,0,1,1,2,,4.58,3.94,1.66,1.68,2.09
04/10/2025,15:00,Dundee United,Livingston,0,1,1,1,,1.93,3.52,3.7,1.85,1.88
04/10/2025,15:00,Kilmarnock,St Mirren,2,0,2,0,,2.74,3.22,2.52,2.01,1.75
04/10/2025,17:45,Hearts,Hibernian,0,0,1,0,,1.82,3.64,4.05,1.77,1.97
05/10/2025,15:00,Aberdeen,Dundee,3,0,4,0,,1.71,3.72,4.54,1.9,1.85
05/10/2025,15:00,Celtic,Motherwell,1,1,3,2,,1.19,6.97,12.21,1.37,2.93
05/10/2025,15:00,Falkirk,Rangers,0,1,1,1,,4.04,4.01,1.74,1.59,2.25
18/10/2025,15:00,Hibernian,Livingston,1,0,4,0,,1.52,4.24,5.6,1.69,2.08
18/10/2025,15:00,Motherwell,Falkirk,1,0,1,2,,1.94,3.63,3.57,1.71,2.05
18/10/2025,15:00,Rangers,Dundee United,1,0,2,2,,1.39,5.01,6.78,1.53,2.4
18/10/2025,15:00,St Mirren,Aberdeen,0,0,0,1,,2.42,3.31,2.81,1.99,1.76
18/10/2025,17:45,Kilmarnock,Hearts,0,1,0,3,,4.16,3.6,1.81,1.89,1.84
19/10/2025,12:00,Dundee,Celtic,2,0,2,0,,10.81,6.32,1.22,1.43,2.68
25/10/2025,15:00,Dundee United,St Mirren,1,1,3,1,,2.27,3.42,2.96,1.88,1.85
25/10/2025,15:00,Falkirk,Dundee,0,1,2,1,,1.67,3.88,4.7,1.78,1.97
25/10/2025,15:00,Livingston,Motherwell,1,0,1,2,,3.36,3.47,2.06,1.79,1.95
26/10/2025,12:00,Hearts,Celtic,1,1,3,1,,3.19,3.58,2.1,1.72,2.03
26/10/2025,14:30,Aberdeen,Hibernian,0,1,1,2,,2.56,3.32,2.65,1.87,1.86
26/10/2025,15:00,Rangers,Kilmarnock,1,1,3,1,,1.32,5.22,8.21,1.54,2.37
29/10/2025,19:45,Celtic,Falkirk,2,0,4,0,,1.15,7.66,14.47,1.33,3.14
29/10/2025,19:45,Hibernian,Rangers,0,1,0,1,,2.82,3.56,2.29,1.69,2.09
29/10/2025,19:45,Kilmarnock,Aberdeen,0,1,0,1,,2.73,3.33,2.48,1.95,1.79
29/10/2025,19:45,Motherwell,Dundee United,1,0,2,0,,2.0,3.54,3.38,1.76,1.99
29/10/2025,19:45,St Mirren,Hearts,1,1,2,2,,4.03,3.6,1.83,1.89,1.84
01/11/2025,15:00,Falkirk,Kilmarnock,3,0,3,1,,2.04,3.57,3.32,1.77,1.97
01/11/2025,15:00,Hearts,Dundee,2,0,4,0,,1.27,5.46,9.81,1.57,2.29
01/11/2025,15:00,Livingston,Hibernian,1,1,2,2,,3.71,3.58,1.92,1.8,1.94
08/11/2025,15:00,Falkirk,Livingston,1,0,1,1,,1.87,3.64,3.83,1.73,2.03
08/11/2025,17:45,St Mirren,Hibernian,0,1,0,3,,2.68,3.34,2.52,1.88,1.86
09/11/2025,15:00,Aberdeen,Motherwell,0,0,1,1,,2.25,3.58,2.89,1.75,2.0
09/11/2025,15:00,Dundee,Rangers,0,2,0,3,,6.57,4.48,1.44,1.66,2.14
09/11/2025,15:00,Hearts,Dundee United,1,1,1,1,,1.41,4.63,6.81,1.62,2.19
09/11/2025,16:00,Celtic,Kilmarnock,1,0,4,0,,1.15,7.58,14.38,1.33,3.1
22/11/2025,15:00,Dundee United,Falkirk,0,2,0,3,,2.05,3.57,3.31,1.7,2.04
22/11/2025,15:00,Hibernian,Dundee,1,0,2,0,,1.32,5.04,8.83,1.65,2.14
22/11/2025,15:00,Kilmarnock,Motherwell,0,2,1,3,,2.91,3.31,2.35,1.87,1.85
22/11/2025,15:00,Rangers,Livingston,1,1,2,1,,1.25,5.72,10.54,1.54,2.36
22/11/2025,20:00,St Mirren,Celtic,0,0,0,1,,6.38,4.71,1.42,1.53,2.38
23/11/2025,15:00,Aberdeen,Hearts,1,0,1,0,,3.98,3.53,1.86,1.9,1.83
25/11/2025,19:45,Motherwell,Hibernian,2,0,2,0,,2.63,3.42,2.52,1.79,1.94
