Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
16/08/2019,18:30,Denizlispor,Galatasaray,0,0,2,0,4.25,3.75,1.77,1.74,2.09,15,7,5,4
17/08/2019,17:15,Genclerbirligi,Rizespor,0,0,0,1,2.06,3.36,3.51,2.05,1.76,8,11,1,5
17/08/2019,19:45,Kayserispor,Alanyaspor,0,0,0,1,2.38,3.3,2.91,2.02,1.79,6,14,3,7
17/08/2019,19:45,Sivasspor,Besiktas,1,0,3,0,2.76,3.46,2.4,1.74,2.08,13,13,8,3
18/08/2019,17:15,Konyaspor,Ankaragucu,0,0,0,0,1.75,3.51,4.78,2.1,1.72,23,9,4,1
18/08/2019,19:45,Goztep,Antalyaspor,0,1,0,1,1.84,3.65,3.98,1.78,2.03,7,10,1,3
18/08/2019,19:45,Kasimpasa,Trabzonspor,1,1,1,1,3.15,3.65,2.11,1.57,2.36,15,17,7,2
18/08/2019,19:45,Yeni Malatyaspor,Buyuksehyr,0,0,3,0,3.35,3.29,2.15,2.11,1.72,9,15,5,4
19/08/2019,18:00,Fenerbahce,Gaziantep,3,0,5,0,1.45,4.43,6.6,1.63,2.23,18,4,9,0
23/08/2019,18:30,Besiktas,Goztep,1,0,3,0,1.48,4.26,6.37,1.75,2.06,8,12,4,3
24/08/2019,17:15,Ankaragucu,Kayserispor,0,0,1,1,2.34,3.23,3.04,2.04,1.77,15,15,5,5
24/08/2019,19:45,Alanyaspor,Kasimpasa,1,1,4,1,1.67,4.21,4.35,1.51,2.49,18,6,8,1
24/08/2019,19:45,Buyuksehyr,Fenerbahce,1,0,1,2,2.48,3.3,2.77,1.81,2.0,12,13,4,3
25/08/2019,17:15,Rizespor,Sivasspor,0,0,2,1,2.12,3.46,3.27,1.75,2.07,11,15,5,2
25/08/2019,17:15,Trabzonspor,Yeni Malatyaspor,1,0,2,1,1.66,3.96,4.73,1.59,2.33,16,13,5,2
25/08/2019,19:45,Antalyaspor,Denizlispor,0,1,0,2,2.61,3.22,2.68,1.95,1.85,19,8,3,2
25/08/2019,19:45,Galatasaray,Konyaspor,0,0,1,1,1.43,4.54,6.62,1.58,2.33,18,16,6,4
26/08/2019,18:00,Gaziantep,Genclerbirligi,2,0,4,1,2.4,3.17,2.96,2.13,1.69,15,12,7,4
30/08/2019,18:30,Kasimpasa,Ankaragucu,0,1,0,1,1.69,3.99,4.48,1.68,2.17,27,4,7,2
30/08/2019,18:30,Kayserispor,Galatasaray,1,0,2,3,4.42,3.78,1.73,1.81,1.99,8,20,4,10
31/08/2019,17:15,Konyaspor,Antalyaspor,0,1,2,2,1.61,3.67,5.77,2.22,1.65,17,15,4,6
31/08/2019,19:45,Besiktas,Rizespor,0,1,1,1,1.59,4.17,5.06,1.59,2.34,20,6,4,2
31/08/2019,19:45,Goztep,Denizlispor,0,0,0,0,2.38,3.29,2.93,2.03,1.78,17,5,2,1
01/09/2019,17:15,Genclerbirligi,Buyuksehyr,1,0,1,2,4.29,3.47,1.83,2.18,1.67,8,22,5,9
01/09/2019,17:15,Sivasspor,Gaziantep,0,1,1,1,1.48,4.22,6.47,1.78,2.03,22,11,5,4
01/09/2019,19:45,Fenerbahce,Trabzonspor,1,1,1,1,1.64,4.15,4.6,1.49,2.58,21,10,9,5
01/09/2019,19:45,Yeni Malatyaspor,Alanyaspor,0,3,2,3,2.82,3.4,2.4,1.83,1.97,14,8,8,5
13/09/2019,18:30,Galatasaray,Kasimpasa,1,0,1,0,1.3,5.64,8.6,1.39,2.95,14,9,4,2
14/09/2019,15:00,Buyuksehyr,Sivasspor,0,1,1,1,1.58,3.94,5.52,1.81,1.99,13,9,5,2
14/09/2019,18:00,Antalyaspor,Kayserispor,1,1,2,2,2.1,3.34,3.42,2.04,1.77,18,5,5,3
14/09/2019,18:00,Gaziantep,Besiktas,1,0,3,2,4.06,3.75,1.81,1.69,2.14,14,12,5,5
15/09/2019,15:00,Ankaragucu,Yeni Malatyaspor,0,3,0,4,2.72,3.16,2.61,2.13,1.7,11,18,2,10
15/09/2019,15:00,Rizespor,Goztep,0,0,0,0,1.97,3.39,3.79,1.99,1.81,9,3,2,1
15/09/2019,18:00,Denizlispor,Konyaspor,0,0,0,1,2.08,3.24,3.61,2.18,1.67,8,10,2,4
15/09/2019,18:00,Trabzonspor,Genclerbirligi,1,1,2,2,1.49,4.42,5.84,1.53,2.45,17,14,9,6
16/09/2019,18:00,Alanyaspor,Fenerbahce,1,1,3,1,2.77,3.45,2.4,1.73,2.08,12,11,6,4
20/09/2019,18:30,Goztep,Konyaspor,0,0,1,0,2.37,2.98,3.24,2.5,1.52,16,9,10,1
21/09/2019,13:00,Kasimpasa,Antalyaspor,0,0,3,0,2.36,3.43,2.84,1.71,2.12,15,10,7,3
21/09/2019,15:30,Kayserispor,Denizlispor,1,0,1,1,2.44,3.23,2.87,1.98,1.82,12,18,5,5
21/09/2019,18:00,Fenerbahce,Ankaragucu,1,1,2,1,1.23,6.08,11.34,1.47,2.64,30,6,8,3
22/09/2019,12:00,Rizespor,Gaziantep,0,2,1,2,1.98,3.42,3.7,1.79,2.01,15,5,4,4
22/09/2019,14:30,Genclerbirligi,Alanyaspor,1,0,1,1,3.44,3.55,2.02,1.81,1.99,12,14,5,5
22/09/2019,17:00,Yeni Malatyaspor,Galatasaray,0,1,1,1,3.99,3.63,1.85,1.77,2.04,16,12,4,3
23/09/2019,18:00,Besiktas,Buyuksehyr,0,0,1,1,2.32,3.42,2.9,1.8,1.99,8,11,2,7
23/09/2019,18:00,Sivasspor,Trabzonspor,1,1,2,1,2.34,3.54,2.77,1.62,2.25,16,15,6,4
27/09/2019,18:30,Buyuksehyr,Rizespor,2,0,5,0,1.61,3.8,5.41,1.9,1.89,16,13,7,1
28/09/2019,13:00,Denizlispor,Kasimpasa,0,0,0,1,1.95,3.64,3.59,1.64,2.23,16,16,7,7
28/09/2019,15:30,Alanyaspor,Sivasspor,0,1,1,1,1.76,3.78,4.29,1.63,2.25,29,8,11,4
28/09/2019,18:00,Galatasaray,Fenerbahce,0,0,0,0,2.11,3.56,3.21,1.65,2.21,5,12,3,3
29/09/2019,12:00,Konyaspor,Kayserispor,1,1,2,1,1.96,3.38,3.81,2.1,1.72,24,7,8,3
29/09/2019,14:30,Ankaragucu,Genclerbirligi,0,0,2,1,3.23,3.39,2.16,1.94,1.85,12,17,5,6
29/09/2019,14:30,Antalyaspor,Yeni Malatyaspor,1,0,3,0,2.41,3.28,2.88,1.9,1.9,11,11,5,1
29/09/2019,17:00,Trabzonspor,Besiktas,2,0,4,1,2.21,3.73,2.89,1.55,2.4,13,12,5,4
30/09/2019,18:00,Gaziantep,Goztep,0,0,1,1,2.34,3.24,3.01,2.03,1.76,15,4,2,2
04/10/2019,18:30,Fenerbahce,Antalyaspor,0,1,0,1,1.38,4.95,7.15,1.49,2.55,25,7,6,5
04/10/2019,18:30,Yeni Malatyaspor,Denizlispor,2,0,5,1,1.97,3.62,3.53,1.73,2.09,15,9,7,4
05/10/2019,13:00,Kasimpasa,Konyaspor,1,3,1,4,2.33,3.3,2.98,1.97,1.83,17,14,8,9
05/10/2019,15:30,Goztep,Kayserispor,3,0,4,0,1.75,3.55,4.66,2.12,1.71,16,8,8,3
05/10/2019,18:00,Genclerbirligi,Galatasaray,0,0,0,0,3.4,3.54,2.04,1.77,2.04,20,11,6,2
06/10/2019,12:00,Sivasspor,Ankaragucu,1,1,3,1,1.39,4.71,7.27,1.59,2.31,11,14,5,4
06/10/2019,14:30,Besiktas,Alanyaspor,0,0,2,0,2.02,3.63,3.38,1.67,2.17,7,14,4,3
06/10/2019,17:00,Gaziantep,Buyuksehyr,1,1,1,2,3.9,3.34,1.96,2.05,1.76,5,21,2,9
06/10/2019,17:00,Rizespor,Trabzonspor,1,0,1,2,2.6,3.44,2.55,1.65,2.2,16,13,4,4
18/10/2019,18:30,Galatasaray,Sivasspor,2,0,3,2,1.55,4.21,5.45,1.6,2.3,19,16,8,7
19/10/2019,13:00,Antalyaspor,Genclerbirligi,0,5,0,6,2.25,3.35,3.1,2.03,1.78,11,11,1,9
19/10/2019,15:30,Buyuksehyr,Goztep,1,0,2,1,1.6,3.78,5.71,2.06,1.75,14,11,5,2
19/10/2019,15:30,Trabzonspor,Gaziantep,2,0,4,1,1.6,4.09,5.14,1.62,2.27,12,14,5,5
19/10/2019,18:00,Ankaragucu,Besiktas,0,0,0,0,5.82,4.3,1.51,1.65,2.21,4,14,1,4
20/10/2019,12:00,Kayserispor,Kasimpasa,0,1,1,1,2.38,3.39,2.86,1.78,2.02,23,9,10,1
20/10/2019,14:30,Alanyaspor,Rizespor,2,0,5,2,1.65,3.79,5.12,1.97,1.83,21,5,11,3
20/10/2019,17:00,Denizlispor,Fenerbahce,0,1,1,2,3.97,3.67,1.84,1.72,2.1,3,9,1,3
21/10/2019,18:00,Konyaspor,Yeni Malatyaspor,0,1,0,2,2.13,3.26,3.42,2.09,1.71,6,12,3,6
25/10/2019,18:30,Rizespor,Ankaragucu,1,0,2,0,1.6,4.02,5.17,1.7,2.14,22,15,8,3
26/10/2019,13:00,Sivasspor,Antalyaspor,0,0,2,1,1.74,3.71,4.48,1.77,2.04,9,8,3,3
26/10/2019,15:30,Gaziantep,Alanyaspor,0,1,1,1,3.45,3.47,2.04,1.77,2.05,9,7,3,2
26/10/2019,18:00,Fenerbahce,Konyaspor,3,1,5,1,1.46,4.43,6.29,1.77,2.03,19,5,8,1
27/10/2019,11:00,Yeni Malatyaspor,Kayserispor,1,0,4,0,1.55,4.18,5.53,1.63,2.24,18,5,7,2
27/10/2019,13:30,Genclerbirligi,Denizlispor,0,1,0,2,1.81,3.69,4.09,1.81,1.99,16,10,7,3
27/10/2019,13:30,Goztep,Kasimpasa,1,1,1,4,1.82,3.73,4.02,1.73,2.09,11,16,3,8
27/10/2019,16:00,Besiktas,Galatasaray,0,0,1,0,2.72,3.51,2.41,1.67,2.17,13,14,7,2
28/10/2019,17:00,Buyuksehyr,Trabzonspor,0,0,2,2,2.0,3.49,3.56,1.79,1.99,15,9,5,7
01/11/2019,17:30,Galatasaray,Rizespor,2,0,2,0,1.52,4.1,6.07,1.73,2.09,12,10,7,3
02/11/2019,12:00,Konyaspor,Genclerbirligi,1,0,1,1,2.3,3.24,3.1,2.18,1.67,10,15,3,2
02/11/2019,14:30,Alanyaspor,Buyuksehyr,0,0,0,0,2.34,3.33,2.95,1.91,1.88,22,4,3,1
02/11/2019,14:30,Trabzonspor,Goztep,0,1,0,1,1.66,3.8,5.02,1.85,1.94,21,6,6,2
02/11/2019,17:00,Antalyaspor,Besiktas,0,2,1,2,3.02,3.44,2.24,1.77,2.03,14,12,4,6
03/11/2019,11:00,Denizlispor,Sivasspor,0,1,0,2,2.72,3.38,2.46,1.82,1.97,10,16,2,6
