Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
09/08/2025,13:00,Guingamp,Le Mans,0,2,3,3,,1.65,3.63,4.73,1.92,1.8
09/08/2025,19:00,Dunkerque,Clermont,1,2,2,2,,2.13,3.2,3.2,2.1,1.66
09/08/2025,19:00,Laval,St Etienne,2,2,3,3,,2.92,3.3,2.23,1.85,1.86
09/08/2025,19:00,Montpellier,Red Star,1,1,1,1,,1.87,3.43,3.72,1.88,1.83
09/08/2025,19:00,Pau FC,Annecy,1,0,2,0,,2.33,3.2,2.86,1.95,1.78
09/08/2025,19:00,Rodez,Nancy,0,0,0,0,,2.03,3.27,3.39,1.95,1.77
09/08/2025,19:00,Troyes,Grenoble,1,1,2,1,,1.75,3.45,4.34,2.0,1.73
11/08/2025,19:45,Amiens,Reims,1,1,2,2,,4.46,3.43,1.74,2.07,1.68
15/08/2025,19:00,Bastia,Pau FC,1,0,1,1,,1.74,3.52,4.41,1.96,1.76
15/08/2025,19:00,Clermont,Troyes,0,0,0,0,,2.57,3.18,2.59,2.03,1.71
15/08/2025,19:00,Grenoble,Laval,0,0,1,1,,2.51,3.19,2.66,2.13,1.64
15/08/2025,19:00,Nancy,Boulogne,1,0,1,0,,1.77,3.42,4.39,2.15,1.63
15/08/2025,19:00,Red Star,Amiens,0,1,1,3,,1.84,3.45,3.94,2.04,1.7
16/08/2025,13:00,Annecy,Dunkerque,2,1,2,2,,2.97,3.19,2.28,2.16,1.62
16/08/2025,13:00,Reims,Guingamp,1,0,1,0,,1.98,3.27,3.61,2.16,1.62
16/08/2025,19:00,St Etienne,Rodez,1,0,4,0,,1.72,3.71,4.19,1.76,1.97
18/08/2025,19:45,Le Mans,Montpellier,0,0,1,2,,2.51,3.31,2.57,1.94,1.77
22/08/2025,19:00,Amiens,Annecy,0,1,0,1,,2.48,3.1,2.78,2.27,1.57
22/08/2025,19:00,Clermont,Grenoble,0,0,2,1,,2.15,3.24,3.2,2.01,1.73
22/08/2025,19:00,Dunkerque,Nancy,1,2,1,3,,2.13,3.22,3.26,2.22,1.59
22/08/2025,19:00,Le Mans,Bastia,0,0,1,0,,2.56,3.07,2.69,2.23,1.58
22/08/2025,19:00,Rodez,Laval,1,0,1,1,,2.29,3.34,2.86,1.89,1.83
23/08/2025,13:00,Guingamp,Red Star,0,1,0,4,,1.77,3.57,4.11,1.89,1.83
