Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
12/09/2020,12:30,Fulham,Arsenal,0,1,0,3,,5.94,4.34,1.55,1.76,2.1
12/09/2020,15:00,Crystal Palace,Southampton,1,0,1,0,,3.18,3.22,2.39,2.24,1.67
12/09/2020,17:30,Liverpool,Leeds,3,2,4,3,,1.3,5.96,9.68,1.52,2.53
12/09/2020,20:00,West Ham,Newcastle,0,0,0,2,,2.15,3.48,3.42,1.97,1.86
13/09/2020,14:00,West Brom,Leicester,0,0,0,3,,3.87,3.57,1.97,1.92,1.9
13/09/2020,16:30,Tottenham,Everton,0,0,0,1,,1.9,3.55,4.2,1.94,1.88
14/09/2020,20:15,Brighton,Chelsea,0,1,1,3,,5.12,4.13,1.65,1.76,2.08
14/09/2020,18:00,Sheffield United,Wolves,0,2,0,2,,3.36,3.0,2.41,2.68,1.48
19/09/2020,12:30,Everton,West Brom,2,1,5,2,,1.54,4.25,6.3,1.81,2.03
19/09/2020,15:00,Leeds,Fulham,2,1,4,3,,1.64,3.97,5.5,1.93,1.91
19/09/2020,17:30,Man United,Crystal Palace,0,1,1,3,,1.32,5.57,9.56,1.66,2.24
19/09/2020,20:00,Arsenal,West Ham,1,1,2,1,,1.53,4.51,5.91,1.64,2.3
20/09/2020,12:00,Southampton,Tottenham,1,1,2,5,,3.1,3.35,2.37,1.97,1.87
20/09/2020,14:00,Newcastle,Brighton,0,2,0,3,,2.68,3.15,2.82,2.38,1.59
20/09/2020,16:30,Chelsea,Liverpool,0,0,0,2,,3.15,3.72,2.18,1.61,2.35
20/09/2020,19:00,Leicester,Burnley,1,1,4,2,,1.63,3.98,5.64,1.95,1.88
21/09/2020,18:00,Aston Villa,Sheffield United,0,0,1,0,,2.71,3.19,2.75,2.25,1.66
21/09/2020,20:15,Wolves,Man City,0,2,1,3,,6.11,4.35,1.54,1.7,2.18
26/09/2020,12:30,Brighton,Man United,1,1,2,3,,4.83,3.75,1.75,1.86,1.97
