Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
10/08/2018,,Benfica,Guimaraes,3,0,3,2,1.24,5.87,11.21,1.53,2.44,9,9,7,5
11/08/2018,,Porto,Chaves,3,0,5,0,1.17,6.97,15.71,1.51,2.49,14,2,6,0
11/08/2018,,Setubal,Aves,1,0,2,0,2.31,3.1,3.23,2.37,1.56,13,2,5,1
11/08/2018,,Tondela,Belenenses,0,0,0,1,2.2,3.17,3.35,2.31,1.58,14,6,4,3
12/08/2018,,Feirense,Rio Ave,2,0,2,0,2.88,3.03,2.54,2.31,1.58,12,7,5,1
12/08/2018,,Maritimo,Santa Clara,0,0,1,0,1.8,3.38,4.59,2.28,1.6,10,9,4,5
12/08/2018,,Moreirense,Sp Lisbon,1,1,1,3,7.36,4.26,1.43,1.89,1.87,3,6,3,4
12/08/2018,,Sp Braga,Nacional,2,2,4,2,1.34,4.92,8.22,1.65,2.18,16,10,12,8
13/08/2018,,Portimonense,Boavista,0,0,0,2,2.21,3.13,3.34,2.34,1.56,8,9,3,4
17/08/2018,,Aves,Tondela,1,1,2,2,2.2,3.14,3.39,2.21,1.64,16,12,6,5
18/08/2018,,Boavista,Benfica,0,1,0,2,7.08,3.91,1.49,1.99,1.79,4,17,1,8
18/08/2018,,Chaves,Portimonense,2,0,2,0,2.21,3.2,3.33,2.13,1.69,12,9,5,2
18/08/2018,,Sp Lisbon,Setubal,1,1,2,1,1.25,5.66,11.38,1.62,2.25,17,9,5,3
19/08/2018,,Belenenses,Porto,0,1,2,3,11.29,5.04,1.28,1.84,1.93,12,16,5,6
19/08/2018,,Nacional,Moreirense,0,1,1,2,2.29,3.17,3.17,2.16,1.67,17,14,8,8
19/08/2018,,Rio Ave,Maritimo,2,0,3,1,2.05,3.1,3.85,2.29,1.59,13,16,5,4
19/08/2018,,Santa Clara,Sp Braga,0,3,3,3,5.5,3.81,1.6,1.94,1.83,12,14,8,8
20/08/2018,,Guimaraes,Feirense,0,0,0,1,1.61,3.7,5.6,2.15,1.67,10,7,3,4
