Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
11/08/2023,20:15,Sp Braga,Famalicao,1,0,1,2,1.43,4.61,7.0,1.67,2.19,13,12,2,4
12/08/2023,15:30,Gil Vicente,Portimonense,2,0,5,0,2.01,3.35,3.83,2.15,1.69,8,9,5,3
12/08/2023,18:00,Farense,Casa Pia,0,1,0,3,2.49,3.08,3.02,2.31,1.6,12,14,5,5
12/08/2023,20:30,Sp Lisbon,Vizela,2,0,3,2,1.17,7.23,16.63,1.56,2.4,19,10,6,4
13/08/2023,15:30,Rio Ave,Chaves,0,0,2,0,2.1,3.33,3.54,2.13,1.7,21,6,8,1
13/08/2023,18:00,Estrela,Guimaraes,0,1,0,1,2.55,3.2,2.81,2.3,1.6,5,11,0,3
13/08/2023,20:30,Arouca,Estoril,1,1,4,3,2.13,3.19,3.64,2.33,1.59,11,12,5,8
14/08/2023,18:45,Moreirense,Porto,0,0,1,2,8.11,5.05,1.35,1.65,2.22,8,18,1,7
14/08/2023,20:45,Boavista,Benfica,0,1,3,2,9.89,5.54,1.29,1.59,2.33,11,15,3,5
18/08/2023,20:15,Casa Pia,Sp Lisbon,0,1,1,2,7.3,4.56,1.43,1.75,2.07,13,17,3,5
19/08/2023,15:30,Guimaraes,Gil Vicente,0,0,2,1,2.1,3.32,3.59,2.13,1.71,15,11,3,3
19/08/2023,18:00,Chaves,Sp Braga,1,1,2,4,4.79,3.99,1.67,1.74,2.07,15,13,4,6
19/08/2023,20:30,Benfica,Estrela,0,0,2,0,1.09,10.69,25.88,1.35,3.1,27,6,10,1
19/08/2023,20:30,Portimonense,Boavista,0,3,1,4,2.66,3.21,2.71,2.13,1.7,10,9,5,6
20/08/2023,15:30,Estoril,Rio Ave,0,0,2,0,2.43,3.19,3.01,2.24,1.64,5,9,4,3
20/08/2023,18:00,Porto,Farense,1,1,2,1,1.13,8.53,19.9,1.48,2.61,26,7,8,1
20/08/2023,20:30,Vizela,Arouca,1,1,2,2,2.14,3.26,3.52,2.17,1.68,13,9,7,2
21/08/2023,20:15,Famalicao,Moreirense,0,0,0,0,1.98,3.4,3.9,2.12,1.71,4,12,2,3
25/08/2023,20:15,Estrela,Estoril,0,0,2,1,2.31,3.15,3.3,2.35,1.59,15,11,3,4
26/08/2023,15:30,Arouca,Portimonense,0,1,1,1,1.64,3.85,5.37,1.93,1.87,21,5,4,2
26/08/2023,18:00,Farense,Chaves,4,0,5,0,2.31,3.26,3.17,2.18,1.68,18,19,10,7
26/08/2023,20:30,Gil Vicente,Benfica,0,1,2,3,9.69,5.77,1.29,1.53,2.49,11,14,7,7
27/08/2023,15:30,Boavista,Casa Pia,0,1,1,1,2.25,3.23,3.3,2.23,1.65,10,10,5,7
27/08/2023,18:00,Guimaraes,Vizela,0,0,2,0,1.92,3.46,4.08,2.12,1.72,6,9,3,4
27/08/2023,20:30,Sp Lisbon,Famalicao,0,0,1,0,1.24,6.14,11.17,1.57,2.4,10,7,6,1
28/08/2023,20:15,Rio Ave,Porto,0,0,1,2,6.91,4.59,1.44,1.74,2.08,4,9,1,5
01/09/2023,20:15,Vizela,Gil Vicente,0,0,1,0,2.24,3.35,3.22,1.96,1.84,13,5,5,1
02/09/2023,15:30,Casa Pia,Rio Ave,1,0,1,1,2.17,3.33,3.38,2.18,1.68,10,11,5,5
02/09/2023,18:00,Famalicao,Farense,0,0,1,0,1.79,3.59,4.6,2.09,1.74,21,6,4,1
02/09/2023,18:00,Portimonense,Estrela,1,1,1,1,2.63,3.21,2.75,2.08,1.74,15,10,4,1
02/09/2023,20:30,Benfica,Guimaraes,3,0,4,0,1.2,6.92,12.87,1.46,2.67,20,7,9,1
03/09/2023,15:30,Chaves,Moreirense,0,1,1,2,2.45,3.25,2.93,2.11,1.72,13,9,3,2
03/09/2023,15:30,Estoril,Boavista,1,2,1,2,2.42,3.29,2.93,2.05,1.77,13,14,4,8
03/09/2023,18:00,Porto,Arouca,0,0,1,1,1.26,6.05,10.4,1.54,2.43,12,10,3,2
03/09/2023,20:30,Sp Braga,Sp Lisbon,0,1,1,1,2.99,3.55,2.26,1.77,2.04,6,4,2,2
09/09/2023,18:00,Moreirense,Sp Braga,2,1,2,3,4.11,3.84,1.81,1.71,2.12,11,12,3,5
15/09/2023,19:15,Estrela,Porto,0,1,0,1,8.55,5.14,1.34,1.65,2.25,9,10,1,4
16/09/2023,15:30,Rio Ave,Famalicao,0,1,1,1,2.57,3.17,2.86,2.29,1.61,5,12,0,4
16/09/2023,18:00,Farense,Sp Braga,2,0,3,1,4.58,4.03,1.7,1.67,2.2,16,17,4,7
16/09/2023,20:30,Vizela,Benfica,0,2,1,2,8.41,5.52,1.33,1.54,2.44,12,17,2,7
17/09/2023,15:30,Arouca,Casa Pia,0,0,0,1,2.39,3.24,3.03,2.18,1.68,11,12,5,2
