Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
06/08/2021,20:15,Sp Lisbon,Vizela,0,0,3,0,1.27,5.51,10.97,1.75,2.08,15,6,5,1
07/08/2021,12:45,Arouca,Estoril,0,1,0,2,2.25,3.2,3.28,2.3,1.61,11,12,3,6
07/08/2021,18:00,Moreirense,Benfica,1,2,1,2,6.87,4.56,1.43,1.65,2.23,8,9,3,6
07/08/2021,20:30,Maritimo,Sp Braga,0,0,0,2,4.3,3.57,1.82,1.89,1.92,7,12,0,5
08/08/2021,15:30,Guimaraes,Portimonense,0,0,0,1,2.05,3.21,3.82,2.21,1.66,18,7,3,1
08/08/2021,15:30,Tondela,Santa Clara,1,0,3,0,3.05,3.14,2.4,2.15,1.7,10,23,5,5
08/08/2021,18:00,Porto,Belenenses,1,0,2,0,1.22,6.26,11.93,1.56,2.41,21,7,7,3
08/08/2021,20:30,Pacos Ferreira,Famalicao,0,0,2,0,2.4,3.1,3.07,2.34,1.59,20,10,3,2
09/08/2021,20:15,Gil Vicente,Boavista,2,0,3,0,2.12,3.14,3.68,2.4,1.56,9,13,6,5
13/08/2021,20:15,Estoril,Guimaraes,0,0,0,0,2.88,3.09,2.58,2.21,1.67,7,12,1,2
14/08/2021,15:30,Vizela,Tondela,0,1,2,1,2.37,3.17,3.1,2.27,1.63,20,8,6,2
14/08/2021,18:00,Benfica,Arouca,2,0,2,0,1.17,7.02,16.22,1.6,2.31,17,3,5,1
14/08/2021,20:30,Sp Braga,Sp Lisbon,0,1,1,2,3.36,3.2,2.23,2.07,1.76,16,5,6,3
15/08/2021,15:30,Portimonense,Gil Vicente,0,0,0,1,2.4,3.06,3.15,2.47,1.54,18,7,5,4
15/08/2021,18:00,Famalicao,Porto,0,2,1,2,8.06,4.8,1.37,1.71,2.15,7,12,1,4
15/08/2021,20:30,Santa Clara,Moreirense,0,0,2,2,2.41,3.13,3.07,2.31,1.61,17,10,4,4
16/08/2021,19:00,Boavista,Pacos Ferreira,1,0,3,0,2.7,3.01,2.8,2.45,1.54,8,17,4,5
16/08/2021,21:15,Belenenses,Maritimo,1,2,1,2,2.51,2.91,3.13,2.68,1.46,5,13,2,4
20/08/2021,19:00,Arouca,Famalicao,0,1,2,1,2.92,3.08,2.53,2.3,1.61,22,10,6,5
20/08/2021,21:15,Moreirense,Sp Braga,0,2,2,3,5.06,3.61,1.7,1.97,1.83,13,16,5,7
21/08/2021,18:00,Gil Vicente,Benfica,0,0,0,2,5.59,4.09,1.56,1.85,1.96,5,21,2,7
