Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
09/08/2019,20:30,Portimonense,Belenenses,0,0,0,0,1.98,3.38,3.78,2.03,1.77,16,8,5,2
10/08/2019,16:30,Santa Clara,Famalicao,0,1,0,2,2.04,3.18,3.77,2.24,1.63,22,14,6,6
10/08/2019,19:00,Gil Vicente,Porto,0,0,2,1,9.88,5.21,1.29,1.65,2.19,13,16,7,5
10/08/2019,21:30,Benfica,Pacos Ferreira,2,0,5,0,1.12,8.26,18.66,1.44,2.71,15,7,7,0
11/08/2019,16:00,Boavista,Aves,1,1,2,1,2.26,3.04,3.37,2.52,1.5,8,17,3,2
11/08/2019,18:30,Maritimo,Sp Lisbon,1,1,1,1,5.07,3.68,1.67,1.96,1.83,10,17,3,2
11/08/2019,21:00,Sp Braga,Moreirense,1,0,3,1,1.43,4.3,7.43,1.9,1.89,19,11,9,4
12/08/2019,20:15,Setubal,Tondela,0,0,0,0,2.15,3.15,3.46,2.31,1.59,7,7,4,2
16/08/2019,20:30,Famalicao,Rio Ave,0,0,1,0,2.78,3.43,2.43,1.77,2.05,16,13,4,1
17/08/2019,16:30,Moreirense,Gil Vicente,2,0,3,0,2.24,3.18,3.28,2.23,1.64,12,16,4,2
17/08/2019,19:00,Belenenses,Benfica,0,0,0,2,14.32,6.88,1.18,1.5,2.53,7,21,1,5
17/08/2019,21:30,Porto,Setubal,2,0,4,0,1.16,6.97,16.64,1.61,2.27,23,6,10,5
18/08/2019,16:00,Aves,Maritimo,2,1,3,1,2.27,3.16,3.25,2.27,1.61,11,10,4,1
18/08/2019,16:00,Pacos Ferreira,Santa Clara,0,1,0,1,2.36,3.21,3.03,2.17,1.67,19,6,3,3
18/08/2019,18:30,Guimaraes,Boavista,1,0,1,1,1.63,3.72,5.42,2.2,1.66,16,5,4,2
18/08/2019,21:00,Sp Lisbon,Sp Braga,2,0,2,1,1.97,3.4,3.78,2.02,1.79,11,21,6,7
19/08/2019,20:15,Tondela,Portimonense,0,2,1,2,2.71,3.27,2.55,2.09,1.73,8,14,3,6
23/08/2019,19:00,Setubal,Moreirense,0,0,0,0,2.57,3.02,2.89,2.41,1.55,18,5,1,2
