Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
27/07/2018,,Standard,Gent,1,1,3,2,2.21,3.24,3.26,2.05,1.74,10,11,8,5
28/07/2018,,Kortrijk,Anderlecht,0,2,1,4,4.21,3.86,1.74,1.63,2.21,8,11,1,6
28/07/2018,,Oostende,Mouscron,0,1,2,1,1.52,4.05,5.99,1.75,2.04,11,6,5,2
28/07/2018,,St Truiden,Cercle Brugge,0,0,0,0,1.89,3.51,3.89,1.9,1.87,9,10,3,6
28/07/2018,,Waregem,Waasland-Beveren,1,0,2,2,1.45,4.46,6.17,1.55,2.39,8,6,5,4
29/07/2018,,Charleroi,Antwerp,0,1,0,1,1.99,3.26,3.77,2.19,1.64,10,6,5,3
29/07/2018,,Club Brugge,Eupen,3,0,5,2,1.23,6.06,10.41,1.44,2.65,12,9,8,5
29/07/2018,,Lokeren,Genk,0,2,0,4,3.49,3.42,2.02,1.85,1.91,5,20,1,7
03/08/2018,,Waasland-Beveren,Standard,0,0,0,0,4.14,3.62,1.82,1.94,1.84,7,19,4,11
04/08/2018,,Antwerp,Kortrijk,0,0,0,0,1.82,3.53,4.2,1.91,1.86,24,0,12,0
04/08/2018,,Cercle Brugge,Lokeren,2,1,3,2,1.97,3.62,3.5,1.67,2.14,18,7,10,3
04/08/2018,,Eupen,Charleroi,1,2,1,4,2.63,3.26,2.59,1.96,1.82,11,11,6,9
04/08/2018,,Gent,Waregem,0,0,1,1,1.76,3.69,4.27,1.67,2.13,12,5,3,3
05/08/2018,,Anderlecht,Oostende,0,0,5,2,1.46,4.41,6.3,1.55,2.37,11,6,5,2
05/08/2018,,Genk,St Truiden,0,0,1,1,1.51,4.17,5.85,1.62,2.22,19,9,9,2
05/08/2018,,Mouscron,Club Brugge,0,0,0,1,6.15,4.54,1.45,1.49,2.53,14,9,3,4
10/08/2018,,Club Brugge,Kortrijk,2,0,3,0,1.26,5.94,9.9,1.41,2.8,12,3,6,2
11/08/2018,,Mouscron,Antwerp,0,0,0,1,3.22,3.41,2.14,1.82,1.96,1,19,0,6
11/08/2018,,St Truiden,Lokeren,0,0,1,1,1.71,3.81,4.5,1.73,2.07,20,4,6,2
11/08/2018,,Standard,Cercle Brugge,0,0,0,0,1.44,4.4,6.78,1.65,2.18,8,7,1,2
11/08/2018,,Waregem,Eupen,2,0,4,0,1.42,4.68,6.46,1.53,2.43,16,6,11,4
12/08/2018,,Charleroi,Anderlecht,1,1,1,2,3.46,3.51,2.0,1.8,1.98,13,8,7,5
12/08/2018,,Gent,Waasland-Beveren,1,0,4,1,1.34,4.91,8.26,1.63,2.22,19,17,10,7
12/08/2018,,Oostende,Genk,0,0,0,2,3.82,3.75,1.85,1.61,2.24,9,15,6,9
17/08/2018,,Anderlecht,Mouscron,1,0,2,0,1.21,6.65,12.33,1.39,2.91,16,7,8,3
18/08/2018,,Cercle Brugge,Waregem,1,0,3,1,3.22,3.64,2.08,1.65,2.19,8,14,4,6
18/08/2018,,Kortrijk,Oostende,0,1,1,2,2.41,3.49,2.73,1.66,2.17,14,6,6,4
18/08/2018,,Lokeren,Standard,0,0,0,3,4.0,3.48,1.88,1.92,1.87,5,20,2,14
18/08/2018,,Waasland-Beveren,St Truiden,1,1,2,2,2.94,3.45,2.28,1.73,2.07,13,11,7,8
19/08/2018,,Antwerp,Club Brugge,0,0,1,1,3.45,3.37,2.08,1.77,2.0,5,9,1,4
19/08/2018,,Eupen,Gent,1,2,2,3,4.74,4.03,1.64,1.61,2.26,11,8,4,4
19/08/2018,,Genk,Charleroi,1,1,3,1,1.41,4.71,6.73,1.63,2.21,18,12,6,7
24/08/2018,,Oostende,Waregem,1,1,3,1,3.11,3.57,2.15,1.57,2.33,7,10,5,3
25/08/2018,,Antwerp,Cercle Brugge,0,0,1,0,1.63,3.78,5.25,1.84,1.94,8,10,6,5
25/08/2018,,Charleroi,Kortrijk,0,1,0,2,1.61,3.86,5.28,1.83,1.95,7,8,1,4
25/08/2018,,Mouscron,Eupen,0,1,0,1,2.38,3.47,2.78,1.68,2.15,12,7,5,4
25/08/2018,,Standard,St Truiden,1,1,3,2,1.53,4.14,5.66,1.68,2.14,20,9,9,7
26/08/2018,,Club Brugge,Anderlecht,2,1,2,1,1.86,3.74,3.78,1.63,2.22,11,10,9,1
26/08/2018,,Genk,Waasland-Beveren,1,0,3,2,1.24,6.05,10.54,1.44,2.68,13,13,6,7
26/08/2018,,Gent,Lokeren,0,0,2,1,1.29,5.39,9.81,1.56,2.37,16,7,6,5
31/08/2018,,Waregem,Club Brugge,0,3,2,5,2.95,3.72,2.2,1.52,2.45,19,23,7,13
01/09/2018,,Charleroi,Mouscron,2,0,3,1,1.58,3.96,5.5,1.77,2.01,12,5,9,1
01/09/2018,,Eupen,Standard,0,1,2,1,5.08,4.16,1.59,1.62,2.22,10,5,5,3
01/09/2018,,Lokeren,Waasland-Beveren,0,0,1,0,2.17,3.44,3.15,1.68,2.14,7,10,5,5
01/09/2018,,St Truiden,Oostende,0,0,1,0,1.93,3.63,3.65,1.68,2.13,13,6,5,3
02/09/2018,,Anderlecht,Antwerp,1,0,1,1,1.69,3.74,4.73,1.76,2.02,9,9,4,2
02/09/2018,,Cercle Brugge,Gent,0,1,0,3,3.15,3.51,2.14,1.67,2.16,1,8,0,7
02/09/2018,,Kortrijk,Genk,0,0,3,3,4.19,3.93,1.74,1.57,2.31,8,17,6,11
14/09/2018,,Club Brugge,Lokeren,0,1,2,1,1.19,7.11,12.94,1.34,3.17,13,4,7,2
15/09/2018,,Genk,Anderlecht,0,0,1,0,1.86,3.84,3.76,1.56,2.37,12,13,5,5
15/09/2018,,Oostende,Cercle Brugge,0,0,1,1,2.14,3.46,3.23,1.75,2.05,12,11,6,7
15/09/2018,,Standard,Charleroi,0,0,0,0,1.56,3.96,5.7,1.78,2.01,8,10,6,4
15/09/2018,,Waasland-Beveren,Eupen,0,0,0,0,2.27,3.54,2.92,1.6,2.27,15,7,6,3
16/09/2018,,Antwerp,Waregem,3,0,5,1,1.87,3.64,3.92,1.78,2.0,15,5,6,2
16/09/2018,,Gent,St Truiden,0,1,1,2,1.5,4.25,5.93,1.67,2.15,15,10,5,6
16/09/2018,,Mouscron,Kortrijk,1,0,1,0,2.99,3.34,2.29,1.78,2.01,14,8,5,3
21/09/2018,,Waregem,Kortrijk,0,0,0,2,1.69,4.11,4.42,1.5,2.5,9,9,5,4
22/09/2018,,Eupen,Oostende,0,1,1,2,2.24,3.51,2.98,1.66,2.16,6,6,3,3
22/09/2018,,Lokeren,Mouscron,0,0,0,0,2.08,3.39,3.44,1.73,2.05,7,13,1,6
22/09/2018,,St Truiden,Antwerp,0,0,2,0,2.93,3.25,2.38,1.94,1.84,12,9,5,3
22/09/2018,,Waasland-Beveren,Charleroi,0,1,1,1,3.41,3.44,2.08,1.86,1.91,13,9,4,5
23/09/2018,,Anderlecht,Standard,0,1,2,1,2.13,3.46,3.23,1.72,2.06,13,7,7,3
23/09/2018,,Cercle Brugge,Genk,1,2,2,5,4.61,3.7,1.72,1.68,2.11,7,15,3,7
