Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
08/08/2020,15:30,Club Brugge,Charleroi,0,0,0,1,,1.52,4.0,6.26,1.91,1.87
08/08/2020,18:00,Antwerp,Mouscron,0,0,1,1,,1.31,5.11,9.27,1.68,2.14
08/08/2020,18:00,Standard,Cercle Brugge,0,0,1,0,,1.43,4.56,6.84,1.69,2.14
09/08/2020,12:30,St Truiden,Gent,1,1,2,1,,4.36,4.05,1.7,1.54,2.43
09/08/2020,15:00,Waregem,Genk,1,0,1,2,,3.52,3.79,1.93,1.49,2.52
09/08/2020,17:15,Mechelen,Anderlecht,0,0,2,2,,4.14,3.53,1.84,1.77,2.03
09/08/2020,19:45,Kortrijk,Waasland-Beveren,0,1,1,3,,1.63,4.02,4.89,1.64,2.21
10/08/2020,18:00,Oud-Heverlee Leuven,Eupen,0,0,1,1,,2.35,3.42,2.86,1.84,1.95
10/08/2020,18:00,Oostende,Beerschot VA,0,1,1,2,,2.29,3.47,2.93,1.79,2.01
14/08/2020,18:00,Mouscron,Mechelen,0,1,0,1,,3.42,3.48,2.08,1.82,1.98
15/08/2020,15:30,Genk,Oud-Heverlee Leuven,0,0,1,1,,1.26,5.75,10.84,1.59,2.33
15/08/2020,18:00,Charleroi,Oostende,0,0,1,0,,1.39,4.64,7.73,1.79,2.02
15/08/2020,18:00,Gent,Kortrijk,0,1,1,2,,1.38,4.95,7.32,1.54,2.42
16/08/2020,12:30,Cercle Brugge,Antwerp,0,1,2,1,,3.87,3.74,1.85,1.77,2.03
16/08/2020,15:00,Beerschot VA,Waregem,1,0,3,1,,2.33,3.42,2.92,1.85,1.94
16/08/2020,15:00,Eupen,Club Brugge,0,1,0,4,,8.03,4.54,1.39,1.74,2.06
16/08/2020,17:15,Anderlecht,St Truiden,1,0,3,1,,1.43,4.6,6.7,1.64,2.22
17/08/2020,18:00,Waasland-Beveren,Standard,0,0,1,2,,5.58,4.1,1.55,1.79,2.0
21/08/2020,18:00,Kortrijk,Eupen,0,0,0,0,,2.34,3.36,2.97,1.82,1.99
22/08/2020,15:15,Waregem,Waasland-Beveren,1,0,4,1,,1.72,3.92,4.44,1.62,2.27
22/08/2020,17:30,Mechelen,Cercle Brugge,1,0,2,3,,1.79,3.75,4.2,1.65,2.22
22/08/2020,17:30,Oud-Heverlee Leuven,Charleroi,1,1,1,3,,4.29,3.72,1.78,1.74,2.07
22/08/2020,19:45,Antwerp,Gent,1,0,1,0,,2.64,3.34,2.59,1.79,2.01
23/08/2020,12:30,Standard,Genk,0,0,0,0,,2.23,3.32,3.19,1.83,1.96
23/08/2020,15:00,Club Brugge,Beerschot VA,0,1,0,1,,1.31,5.35,9.1,1.58,2.33
23/08/2020,17:15,Anderlecht,Mouscron,0,0,1,1,,1.38,4.68,7.89,1.69,2.15
24/08/2020,19:45,St Truiden,Oostende,0,0,0,0,,2.08,3.49,3.35,1.74,2.07
28/08/2020,19:45,Oostende,Anderlecht,2,1,2,2,,3.51,3.67,1.98,1.68,2.16
29/08/2020,15:15,Eupen,St Truiden,1,0,1,1,,2.01,3.51,3.58,1.81,1.99
29/08/2020,17:30,Cercle Brugge,Kortrijk,0,0,0,1,,2.3,3.42,2.99,1.79,2.01
29/08/2020,17:30,Waasland-Beveren,Oud-Heverlee Leuven,0,1,1,3,,2.58,3.45,2.59,1.81,1.99
29/08/2020,19:45,Mouscron,Waregem,0,0,0,1,,2.75,3.42,2.46,1.76,2.06
30/08/2020,12:30,Genk,Club Brugge,0,1,1,2,,3.09,3.38,2.25,1.92,1.87
30/08/2020,15:00,Beerschot VA,Standard,0,1,0,3,,2.94,3.42,2.31,1.79,2.0
