Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
25/07/2025,19:45,Antwerp,St. Gilloise,1,0,1,1,,3.87,3.45,1.9,1.91,1.83
26/07/2025,15:00,Dender,Cercle Brugge,0,0,0,0,,2.79,3.39,2.37,1.8,1.94
26/07/2025,17:15,Waregem,Mechelen,0,1,1,1,,3.13,3.54,2.11,1.67,2.1
26/07/2025,19:45,RAAL La Louviere,Standard,0,2,0,2,,2.54,3.26,2.65,1.94,1.79
27/07/2025,12:30,Anderlecht,Westerlo,2,0,5,2,,1.7,3.86,4.37,1.65,2.14
27/07/2025,15:00,Oud-Heverlee Leuven,Charleroi,1,0,2,2,,2.79,3.3,2.4,1.83,1.89
27/07/2025,17:30,Club Brugge,Genk,0,1,2,1,,1.73,3.82,4.29,1.68,2.09
27/07/2025,18:15,St Truiden,Gent,0,0,3,1,,2.04,3.55,3.29,1.7,2.06
01/08/2025,19:45,Mechelen,Club Brugge,1,0,2,1,,3.82,3.83,1.83,1.54,2.36
02/08/2025,15:00,Westerlo,Waregem,2,1,3,1,,1.79,3.92,3.86,1.52,2.4
02/08/2025,17:15,Standard,Dender,0,0,1,1,,1.88,3.36,4.08,2.0,1.75
02/08/2025,19:45,Gent,RAAL La Louviere,0,0,1,0,,1.7,3.76,4.56,1.73,2.02
03/08/2025,12:30,Genk,Antwerp,1,1,1,1,,1.58,4.15,4.98,1.56,2.31
03/08/2025,15:00,Cercle Brugge,Anderlecht,0,1,0,2,,2.94,3.33,2.32,1.87,1.85
03/08/2025,17:30,St. Gilloise,Oud-Heverlee Leuven,2,0,5,0,,1.32,5.15,8.51,1.6,2.23
03/08/2025,18:15,Charleroi,St Truiden,1,1,1,1,,1.98,3.54,3.47,1.73,2.01
08/08/2025,19:45,St Truiden,Dender,1,0,2,0,,1.85,3.67,3.83,1.72,2.03
09/08/2025,15:00,Club Brugge,Cercle Brugge,0,0,2,0,,1.43,4.56,6.37,1.59,2.24
09/08/2025,17:15,Westerlo,Mechelen,0,0,0,1,,2.43,3.63,2.57,1.49,2.49
09/08/2025,19:45,Gent,St. Gilloise,0,1,2,3,,4.97,4.07,1.59,1.69,2.07
10/08/2025,12:30,RAAL La Louviere,Charleroi,1,0,1,0,,3.33,3.34,2.11,2.01,1.73
10/08/2025,15:00,Anderlecht,Waregem,0,1,2,3,,1.46,4.62,5.85,1.53,2.37
10/08/2025,17:30,Standard,Genk,1,0,2,1,,4.25,3.59,1.79,1.94,1.78
10/08/2025,18:15,Antwerp,Oud-Heverlee Leuven,1,0,3,1,,1.9,3.56,3.73,1.78,1.94
15/08/2025,19:45,Oud-Heverlee Leuven,Genk,1,2,1,2,,4.98,3.97,1.62,1.73,2.02
16/08/2025,15:00,Waregem,Club Brugge,0,0,0,1,,5.54,4.53,1.49,1.51,2.42
16/08/2025,17:15,Mechelen,Gent,1,0,1,1,,1.94,3.66,3.46,1.54,2.34
16/08/2025,19:45,St. Gilloise,Standard,1,0,3,0,,1.31,4.98,9.11,1.71,2.04
17/08/2025,12:30,Dender,Anderlecht,0,0,0,2,,3.67,3.61,1.91,1.74,2.0
17/08/2025,15:00,St Truiden,RAAL La Louviere,1,0,2,1,,1.63,3.78,5.1,1.86,1.86
17/08/2025,17:30,Charleroi,Antwerp,1,1,1,1,,2.27,3.39,2.95,1.88,1.85
17/08/2025,18:15,Cercle Brugge,Westerlo,3,0,4,1,,2.15,3.67,2.98,1.55,2.33
23/08/2025,17:15,Standard,Cercle Brugge,0,3,0,3,,2.42,3.25,2.83,2.08,1.68
23/08/2025,19:45,Waregem,St Truiden,0,0,0,2,,2.58,3.58,2.46,1.64,2.15
24/08/2025,12:30,Antwerp,Mechelen,1,1,2,1,,1.96,3.64,3.46,1.68,2.07
24/08/2025,17:30,RAAL La Louviere,St. Gilloise,0,0,0,0,,7.13,4.53,1.41,1.73,2.01
24/08/2025,18:15,Dender,Oud-Heverlee Leuven,0,0,0,1,,2.19,3.39,3.09,1.89,1.84
29/08/2025,19:45,Cercle Brugge,St Truiden,1,1,1,1,,2.15,3.51,3.12,1.76,1.98
30/08/2025,15:00,Mechelen,RAAL La Louviere,1,0,3,2,,1.63,3.97,4.76,1.71,2.04
30/08/2025,17:15,Westerlo,Antwerp,1,0,2,0,,2.47,3.49,2.62,1.64,2.16
30/08/2025,19:45,Charleroi,Dender,1,0,3,1,,1.73,3.68,4.44,1.84,1.87
31/08/2025,12:30,Gent,Club Brugge,0,0,1,1,,4.98,4.12,1.59,1.59,2.24
