Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
26/07/2019,19:30,Genk,Kortrijk,0,1,2,1,1.38,4.94,7.42,1.51,2.48,10,8,2,4
27/07/2019,17:00,Cercle Brugge,Standard,0,0,0,2,3.72,3.59,1.93,1.74,2.06,13,14,5,9
27/07/2019,19:00,St Truiden,Mouscron,0,1,0,1,1.95,3.49,3.77,1.82,1.98,10,10,4,6
27/07/2019,19:00,Waregem,Mechelen,0,1,0,2,2.2,3.58,3.03,1.65,2.19,7,10,2,5
27/07/2019,19:30,Waasland-Beveren,Club Brugge,1,1,1,3,5.53,4.36,1.53,1.55,2.38,7,25,2,22
28/07/2019,13:30,Anderlecht,Oostende,1,1,1,2,1.36,4.82,8.02,1.6,2.29,15,8,6,6
28/07/2019,17:00,Charleroi,Gent,0,0,1,1,2.94,3.38,2.31,1.82,1.96,7,5,4,4
28/07/2019,19:00,Eupen,Antwerp,1,1,1,4,3.55,3.51,2.01,1.8,1.99,12,14,3,8
02/08/2019,19:30,Club Brugge,St Truiden,4,0,6,0,1.24,6.04,10.99,1.45,2.66,16,4,10,2
03/08/2019,17:00,Standard,Waregem,2,0,4,0,1.49,4.53,5.8,1.51,2.46,16,3,7,1
03/08/2019,19:00,Kortrijk,Charleroi,0,1,1,1,2.3,3.43,2.95,1.79,2.01,7,11,4,6
03/08/2019,19:00,Oostende,Cercle Brugge,2,1,3,1,2.21,3.56,3.01,1.68,2.15,11,9,7,4
03/08/2019,19:30,Mechelen,Genk,1,1,3,1,4.06,3.68,1.83,1.76,2.05,11,9,5,5
04/08/2019,13:30,Gent,Eupen,4,0,6,1,1.38,4.84,7.32,1.55,2.39,18,8,11,5
04/08/2019,17:00,Mouscron,Anderlecht,0,0,0,0,3.35,3.44,2.1,1.75,2.05,7,9,2,3
04/08/2019,19:00,Antwerp,Waasland-Beveren,2,1,4,1,1.34,5.02,8.17,1.61,2.26,15,10,11,6
09/08/2019,19:30,Anderlecht,Mechelen,0,0,0,0,1.79,3.81,4.07,1.58,2.31,12,1,4,0
10/08/2019,17:00,Oostende,Club Brugge,0,0,0,2,6.11,4.65,1.45,1.49,2.54,8,10,4,8
10/08/2019,19:00,Cercle Brugge,Kortrijk,1,0,1,3,2.52,3.52,2.59,1.61,2.27,13,11,6,9
10/08/2019,19:00,Eupen,Waasland-Beveren,0,1,1,1,1.87,3.69,3.85,1.58,2.31,4,7,1,4
10/08/2019,19:30,Genk,Waregem,0,1,0,2,1.23,6.29,10.57,1.34,3.12,10,8,3,7
11/08/2019,13:30,St Truiden,Standard,2,0,2,1,4.25,3.88,1.74,1.63,2.23,6,25,5,9
11/08/2019,17:00,Charleroi,Antwerp,0,0,2,1,2.56,3.3,2.66,1.94,1.85,10,6,4,2
11/08/2019,19:00,Mouscron,Gent,2,1,2,1,3.41,3.62,2.0,1.63,2.22,6,11,2,4
16/08/2019,19:30,Club Brugge,Eupen,0,0,0,0,1.19,7.14,12.24,1.3,3.37,11,7,1,3
17/08/2019,17:00,Kortrijk,Anderlecht,0,1,4,2,2.87,3.51,2.32,1.69,2.13,8,9,5,5
17/08/2019,19:00,Mechelen,Cercle Brugge,0,1,3,1,1.41,4.65,7.08,1.64,2.22,7,3,4,2
17/08/2019,19:30,Waasland-Beveren,Genk,0,1,0,4,6.55,4.95,1.4,1.5,2.52,7,16,2,5
18/08/2019,13:30,Standard,Mouscron,2,0,4,1,1.51,4.33,5.83,1.64,2.21,10,2,6,0
18/08/2019,17:00,Antwerp,St Truiden,1,0,2,0,1.52,4.18,5.84,1.7,2.11,15,6,4,3
18/08/2019,19:00,Gent,Oostende,0,0,2,0,1.36,5.1,7.54,1.5,2.52,11,5,4,2
19/08/2019,19:30,Waregem,Charleroi,1,0,3,1,2.79,3.56,2.34,1.62,2.24,5,4,3,2
23/08/2019,19:30,Genk,Anderlecht,0,0,1,0,1.77,3.84,4.16,1.65,2.2,6,8,4,2
24/08/2019,19:00,Cercle Brugge,Waasland-Beveren,0,0,1,0,1.99,3.73,3.38,1.52,2.44,7,10,2,2
24/08/2019,19:00,St Truiden,Waregem,0,0,0,0,2.26,3.64,2.86,1.47,2.62,13,8,2,2
24/08/2019,19:30,Oostende,Mechelen,0,0,2,1,3.01,3.54,2.21,1.68,2.14,13,11,8,6
25/08/2019,17:00,Standard,Kortrijk,0,1,2,1,1.51,4.35,5.74,1.63,2.23,8,6,5,2
25/08/2019,19:00,Mouscron,Eupen,1,0,2,0,1.72,3.77,4.52,1.77,2.02,5,6,4,2
30/08/2019,19:30,Mechelen,Mouscron,2,1,2,2,2.0,3.47,3.68,1.85,1.94,8,10,4,5
31/08/2019,17:00,Eupen,St Truiden,0,1,0,2,2.25,3.62,2.91,1.61,2.28,16,10,6,3
31/08/2019,19:00,Kortrijk,Oostende,0,1,2,2,1.99,3.71,3.39,1.63,2.24,6,12,3,3
31/08/2019,19:30,Waasland-Beveren,Charleroi,0,1,0,4,3.85,3.84,1.84,1.67,2.16,5,7,1,6
01/09/2019,13:30,Club Brugge,Genk,1,0,1,1,1.77,3.86,4.15,1.65,2.2,10,13,5,3
01/09/2019,17:00,Anderlecht,Standard,1,0,1,0,2.15,3.52,3.18,1.65,2.2,10,11,4,5
01/09/2019,19:00,Gent,Cercle Brugge,3,1,3,2,1.29,5.75,8.77,1.37,2.96,17,7,8,3
01/09/2019,19:00,Waregem,Antwerp,2,0,2,0,2.68,3.61,2.41,1.61,2.28,10,3,4,2
13/09/2019,19:30,Charleroi,Genk,2,0,2,1,2.77,3.54,2.39,1.61,2.28,3,11,3,4
