Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
11/08/2023,19:00,Trabzonspor,Antalyaspor,1.0,0.0,1,0,,1.88,3.67,3.83,1.74,2.07
12/08/2023,17:15,Kasimpasa,Ankaragucu,1.0,0.0,3,2,,2.3,3.58,2.86,1.59,2.32
12/08/2023,17:15,Konyaspor,Istanbulspor,0.0,1.0,1,1,,1.78,3.77,4.22,1.67,2.16
12/08/2023,19:45,Kayserispor,Galatasaray,0.0,0.0,0,0,,4.95,4.19,1.6,1.57,2.36
12/08/2023,19:45,Pendikspor,Hatayspor,0.0,2.0,1,5,,2.16,3.5,3.16,1.67,2.17
13/08/2023,17:15,Sivasspor,Samsunspor,1.0,0.0,1,1,,2.28,3.49,2.93,1.75,2.05
13/08/2023,19:45,Ad. Demirspor,Rizespor,1.0,0.0,2,1,,1.57,4.27,5.08,1.53,2.45
13/08/2023,19:45,Fenerbahce,Gaziantep,2.0,1.0,2,1,,1.31,5.6,8.48,1.43,2.76
14/08/2023,19:00,Alanyaspor,Buyuksehyr,1.0,0.0,2,0,,2.73,3.5,2.41,1.72,2.08
14/08/2023,19:00,Karagumruk,Besiktas,0.0,0.0,0,1,,4.39,4.22,1.66,1.45,2.66
18/08/2023,19:00,Antalyaspor,Konyaspor,0.0,0.0,1,1,,2.23,3.46,3.02,1.82,1.97
18/08/2023,19:00,Istanbulspor,Kayserispor,0.0,0.0,1,1,,2.56,3.46,2.58,1.69,2.14
19/08/2023,17:15,Rizespor,Alanyaspor,0.0,0.0,0,0,,2.36,3.52,2.79,1.68,2.16
19/08/2023,19:45,Galatasaray,Trabzonspor,1.0,0.0,2,0,,1.6,4.29,4.86,1.49,2.55
19/08/2023,19:45,Hatayspor,Kasimpasa,0.0,0.0,0,0,,2.38,3.63,2.71,1.55,2.39
20/08/2023,17:15,Buyuksehyr,Karagumruk,0.0,2.0,0,2,,1.64,4.09,4.73,1.64,2.23
20/08/2023,19:45,Besiktas,Pendikspor,1.0,0.0,1,1,,1.24,6.09,10.58,1.44,2.72
20/08/2023,19:45,Gaziantep,Sivasspor,0.0,2.0,1,3,,2.6,3.54,2.5,1.7,2.13
21/08/2023,19:00,Ankaragucu,Ad. Demirspor,1.0,1.0,1,1,,2.64,3.69,2.4,1.44,2.71
21/08/2023,19:00,Samsunspor,Fenerbahce,0.0,0.0,0,2,,5.18,4.29,1.56,1.54,2.42
25/08/2023,19:00,Konyaspor,Gaziantep,0.0,0.0,2,0,,1.77,3.87,4.25,1.69,2.16
26/08/2023,17:15,Kasimpasa,Pendikspor,0.0,1.0,1,1,,1.76,3.84,4.3,1.6,2.32
26/08/2023,17:15,Trabzonspor,Rizespor,0.0,2.0,2,3,,1.48,4.51,6.07,1.6,2.33
26/08/2023,19:45,Sivasspor,Antalyaspor,1.0,1.0,1,1,,2.27,3.35,3.11,1.93,1.86
27/08/2023,17:15,Karagumruk,Ankaragucu,1.0,0.0,1,1,,2.25,3.55,2.99,1.64,2.25
27/08/2023,17:15,Kayserispor,Samsunspor,2.0,1.0,2,1,,2.43,3.49,2.74,1.77,2.03
27/08/2023,19:45,Alanyaspor,Hatayspor,0.0,0.0,0,0,,1.93,3.73,3.61,1.69,2.15
01/09/2023,19:00,Kasimpasa,Trabzonspor,0.0,3.0,1,5,,2.91,3.47,2.33,1.8,2.0
