Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
09/08/2024,19:00,Galatasaray,Hatayspor,0.0,0.0,2,1,,1.26,6.17,9.74,1.42,2.77
10/08/2024,17:15,Kasimpasa,Konyaspor,0.0,1.0,2,3,,2.1,3.5,3.35,1.86,1.93
10/08/2024,19:45,Antalyaspor,Goztep,0.0,0.0,0,0,,1.99,3.62,3.56,1.75,2.06
10/08/2024,19:45,Fenerbahce,Ad. Demirspor,1.0,0.0,1,0,,1.14,8.62,14.64,1.27,3.6
11/08/2024,17:15,Sivasspor,Trabzonspor,0.0,0.0,0,0,,3.47,3.51,2.05,1.86,1.93
11/08/2024,19:45,Alanyaspor,Eyupspor,0.0,0.0,1,1,,2.0,3.53,3.62,1.82,1.98
11/08/2024,19:45,Samsunspor,Besiktas,0.0,2.0,0,2,,3.87,3.61,1.9,1.89,1.9
12/08/2024,19:00,Bodrumspor,Gaziantep,0.0,0.0,0,1,,2.38,3.34,2.94,1.94,1.85
12/08/2024,19:00,Rizespor,Buyuksehyr,1.0,1.0,1,1,,2.93,3.45,2.32,1.84,1.96
16/08/2024,19:00,Konyaspor,Galatasaray,1.0,1.0,1,2,,4.53,4.01,1.7,1.68,2.18
17/08/2024,17:15,Kayserispor,Sivasspor,1.0,1.0,1,2,,2.37,3.3,2.99,2.02,1.79
17/08/2024,19:45,Ad. Demirspor,Rizespor,0.0,1.0,1,2,,2.91,3.69,2.25,1.56,2.37
17/08/2024,19:45,Goztep,Fenerbahce,0.0,2.0,2,2,,8.02,4.74,1.38,1.83,1.97
18/08/2024,17:15,Buyuksehyr,Alanyaspor,1.0,2.0,4,2,,2.04,3.51,3.51,1.92,1.87
18/08/2024,19:45,Besiktas,Antalyaspor,2.0,1.0,4,2,,1.51,4.32,5.92,1.67,2.17
18/08/2024,19:45,Gaziantep,Samsunspor,0.0,1.0,0,1,,2.62,3.21,2.7,2.12,1.71
19/08/2024,19:00,Eyupspor,Bodrumspor,0.0,1.0,4,1,,2.04,3.33,3.69,2.05,1.76
19/08/2024,19:00,Hatayspor,Kasimpasa,1.0,0.0,1,1,,2.36,3.5,2.83,1.76,2.04
23/08/2024,19:00,Alanyaspor,Goztep,0.0,1.0,1,1,,1.96,3.37,3.93,2.04,1.77
24/08/2024,17:15,Sivasspor,Eyupspor,0.0,1.0,0,1,,2.29,3.36,3.07,1.94,1.85
24/08/2024,19:45,Bodrumspor,Konyaspor,2.0,1.0,3,1,,2.88,3.29,2.44,2.12,1.7
25/08/2024,17:15,Kasimpasa,Ad. Demirspor,1.0,0.0,2,2,,1.56,4.38,5.1,1.54,2.4
25/08/2024,19:45,Antalyaspor,Hatayspor,0.0,2.0,3,2,,2.19,3.36,3.28,1.94,1.85
