Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
02/11/2019,14:30,Werder Bremen,Freiburg,1,1,2,2,1.95,3.73,3.74,1.65,2.25,20,13,10,3
02/11/2019,17:30,Union Berlin,Hertha,0,0,1,0,2.81,3.34,2.53,1.9,1.91,16,8,6,3
03/11/2019,14:30,Fortuna Dusseldorf,FC Koln,1,0,2,0,2.72,3.63,2.46,1.57,2.4,9,8,3,1
03/11/2019,17:00,Augsburg,Schalke 04,1,1,2,3,3.75,3.79,1.93,1.71,2.14,12,11,4,3
08/11/2019,19:30,FC Koln,Hoffenheim,1,0,1,2,2.58,3.59,2.64,1.61,2.33,11,15,3,5
09/11/2019,14:30,Hertha,RB Leipzig,1,2,2,4,4.06,3.88,1.84,1.59,2.36,7,10,3,7
09/11/2019,14:30,Mainz,Union Berlin,0,2,2,3,2.2,3.39,3.36,1.85,1.97,18,14,5,4
09/11/2019,14:30,Paderborn,Augsburg,0,1,0,1,2.59,3.75,2.54,1.44,2.77,12,13,4,5
09/11/2019,14:30,Schalke 04,Fortuna Dusseldorf,1,0,3,3,1.52,4.31,6.29,1.71,2.15,12,9,5,5
09/11/2019,17:30,Bayern Munich,Dortmund,1,0,4,0,1.56,4.57,5.32,1.41,2.87,17,2,5,0
10/11/2019,12:30,M'gladbach,Werder Bremen,2,0,3,1,1.73,4.12,4.35,1.5,2.56,17,16,7,7
10/11/2019,14:30,Wolfsburg,Leverkusen,0,1,0,2,2.96,3.47,2.36,1.78,2.04,9,9,1,4
10/11/2019,17:00,Freiburg,Ein Frankfurt,0,0,1,0,2.74,3.54,2.48,1.66,2.23,13,17,7,6
22/11/2019,19:30,Dortmund,Paderborn,0,3,3,3,1.15,8.57,16.15,1.22,4.19,18,10,7,4
23/11/2019,14:30,Ein Frankfurt,Wolfsburg,0,1,0,2,2.02,3.67,3.55,1.65,2.25,17,9,9,6
23/11/2019,14:30,Fortuna Dusseldorf,Bayern Munich,0,3,0,4,13.56,7.57,1.19,1.29,3.5,12,18,1,5
23/11/2019,14:30,Leverkusen,Freiburg,1,1,1,1,1.5,4.57,6.15,1.53,2.48,27,7,9,2
