Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
11/08/2023,18:00,Amorebieta,Levante,0,1,1,1,3.15,3.04,2.38,2.37,1.57,11,7,3,2
11/08/2023,20:30,Valladolid,Sp Gijon,1,0,2,0,1.88,3.3,4.32,2.22,1.64,17,11,5,4
12/08/2023,18:00,Santander,Eibar,3,0,4,0,2.9,3.02,2.56,2.36,1.57,11,14,8,3
12/08/2023,20:00,Zaragoza,Villarreal B,0,0,2,0,1.71,3.4,5.36,2.36,1.57,16,11,7,2
12/08/2023,21:00,Elche,Ferrol,0,0,0,1,1.82,3.45,4.29,2.07,1.73,14,10,1,2
13/08/2023,16:00,Burgos,Huesca,1,1,1,1,2.28,3.06,3.28,2.42,1.54,19,4,5,2
13/08/2023,18:30,Albacete,Espanol,0,1,1,1,2.98,3.15,2.4,2.16,1.67,17,8,6,3
13/08/2023,18:30,Cartagena,Eldense,0,1,0,1,2.15,3.03,3.65,2.51,1.51,12,8,2,2
13/08/2023,21:00,Leganes,Andorra,0,1,0,1,2.3,3.0,3.31,2.52,1.49,12,13,4,3
14/08/2023,18:00,Mirandes,Alcorcon,2,0,4,0,2.53,2.96,2.97,2.48,1.51,17,18,6,6
14/08/2023,20:30,Tenerife,Oviedo,1,0,1,0,2.1,3.01,3.88,2.65,1.45,10,7,3,0
18/08/2023,18:00,Andorra,Cartagena,0,0,3,2,1.89,3.32,4.24,2.27,1.61,17,5,5,3
18/08/2023,20:30,Zaragoza,Valladolid,1,0,1,0,2.34,3.02,3.25,2.42,1.54,12,11,5,5
19/08/2023,16:00,Eibar,Elche,1,0,2,1,2.19,3.04,3.56,2.42,1.53,11,13,5,3
19/08/2023,18:00,Espanol,Santander,1,0,2,0,1.82,3.32,4.61,2.26,1.61,20,12,6,2
19/08/2023,18:30,Levante,Burgos,2,1,3,2,1.68,3.42,5.59,2.46,1.52,18,16,11,8
19/08/2023,21:00,Alcorcon,Leganes,0,0,0,2,2.51,2.88,3.1,2.65,1.45,15,7,2,4
20/08/2023,16:00,Oviedo,Ferrol,0,1,1,1,2.02,2.99,4.19,2.69,1.44,16,5,3,1
20/08/2023,18:30,Sp Gijon,Mirandes,3,0,3,0,1.84,3.29,4.48,2.25,1.61,12,22,7,11
20/08/2023,21:00,Albacete,Amorebieta,1,2,2,2,1.62,3.47,6.23,2.51,1.49,18,13,8,3
21/08/2023,18:00,Villarreal B,Eldense,2,1,3,1,2.21,3.25,3.23,2.11,1.69,13,11,6,3
21/08/2023,20:30,Huesca,Tenerife,0,1,0,2,2.81,2.87,2.73,2.68,1.44,12,11,4,5
25/08/2023,20:30,Cartagena,Levante,0,1,0,1,2.88,3.02,2.6,2.37,1.57,9,13,3,5
26/08/2023,16:00,Burgos,Oviedo,1,0,1,0,2.58,2.79,3.13,3.05,1.36,16,9,5,3
26/08/2023,18:00,Tenerife,Zaragoza,0,0,0,1,2.12,2.96,3.96,2.69,1.45,14,7,2,4
26/08/2023,20:30,Elche,Villarreal B,1,0,1,0,1.58,3.73,6.16,2.24,1.63,19,12,8,3
26/08/2023,20:30,Valladolid,Alcorcon,0,1,0,2,1.74,3.37,5.19,2.42,1.55,28,12,2,5
27/08/2023,16:00,Ferrol,Sp Gijon,0,0,2,0,2.41,2.98,3.17,2.57,1.48,13,6,3,1
