Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
03/08/2018,,Reading,Derby,0.0,0.0,1,2,3.44,3.23,2.21,2.18,1.67,8.0,11.0,5.0,3.0
04/08/2018,,Birmingham,Norwich,0.0,0.0,2,2,2.51,3.16,2.9,2.21,1.64,16.0,16.0,7.0,7.0
04/08/2018,,Brentford,Rotherham,2.0,0.0,5,1,1.5,4.33,6.32,1.64,2.21,14.0,9.0,10.0,5.0
04/08/2018,,Bristol City,Nott'm Forest,1.0,0.0,1,1,2.53,3.23,2.83,2.02,1.77,18.0,16.0,6.0,6.0
04/08/2018,,Ipswich,Blackburn,1.0,2.0,2,2,2.68,3.12,2.74,2.2,1.65,9.0,6.0,3.0,2.0
04/08/2018,,Millwall,Middlesbrough,2.0,0.0,2,2,2.74,3.05,2.73,2.32,1.58,9.0,12.0,2.0,3.0
04/08/2018,,Preston,QPR,0.0,0.0,1,0,1.91,3.43,4.09,2.02,1.77,15.0,8.0,3.0,2.0
04/08/2018,,Sheffield United,Swansea,0.0,0.0,1,2,2.23,3.22,3.36,2.19,1.66,12.0,9.0,2.0,4.0
04/08/2018,,West Brom,Bolton,1.0,1.0,1,2,1.44,4.3,7.54,1.89,1.89,20.0,11.0,3.0,4.0
04/08/2018,,Wigan,Sheffield Weds,2.0,1.0,3,2,2.2,3.23,3.41,2.18,1.66,21.0,8.0,10.0,4.0
05/08/2018,,Leeds,Stoke,2.0,0.0,3,1,2.7,3.2,2.65,2.05,1.75,11.0,9.0,5.0,5.0
06/08/2018,,Hull,Aston Villa,1.0,1.0,1,3,2.61,3.19,2.76,2.06,1.73,11.0,9.0,3.0,5.0
07/08/2018,,Middlesbrough,Sheffield United,3.0,0.0,3,0,2.2,3.17,3.46,2.25,1.62,13.0,17.0,5.0,4.0
07/08/2018,,Nott'm Forest,West Brom,0.0,0.0,1,1,2.48,3.16,2.95,2.13,1.69,20.0,10.0,5.0,2.0
