Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
20/03/2022,13:30,FC Copenhagen,Nordsjaelland,,,1,0,2021/2022,1.42,4.77,6.98,,
20/03/2022,13:30,Sonderjyske,Randers FC,,,1,1,2021/2022,3.15,3.37,2.24,,
20/03/2022,13:30,Silkeborg,Midtjylland,,,0,1,2021/2022,2.72,3.39,2.51,,
20/03/2022,13:30,Aarhus,Viborg,,,1,1,2021/2022,2.63,3.21,2.72,,
29/05/2022,17:30,Aalborg,Viborg,,,1,1,2021/2022,2.75,3.17,2.63,,
14/03/2022,18:00,Odense,Aalborg,,,2,3,2021/2022,2.38,3.36,2.92,,
13/03/2022,17:00,Midtjylland,FC Copenhagen,,,0,1,2021/2022,2.25,3.28,3.25,,
13/03/2022,15:00,Brondby,Aarhus,,,1,1,2021/2022,2.07,3.21,3.77,,
20/03/2022,13:30,Aalborg,Brondby,,,3,0,2021/2022,2.79,3.21,2.58,,
20/03/2022,13:30,Vejle,Odense,,,2,0,2021/2022,3.74,3.65,1.93,,
10/04/2022,17:00,FC Copenhagen,Midtjylland,,,1,0,2021/2022,2.06,3.32,3.69,,
03/04/2022,13:00,Aarhus,Vejle,,,0,0,2021/2022,2.27,3.09,3.4,,
03/04/2022,13:00,Odense,Nordsjaelland,,,2,1,2021/2022,2.18,3.35,3.33,,
03/04/2022,15:00,Brondby,Randers FC,,,0,1,2021/2022,2.22,3.24,3.34,,
03/04/2022,17:00,Aalborg,FC Copenhagen,,,0,1,2021/2022,3.2,3.34,2.26,,
04/04/2022,18:00,Midtjylland,Silkeborg,,,3,2,2021/2022,1.86,3.67,4.0,,
08/04/2022,17:30,Aalborg,Randers FC,,,3,0,2021/2022,2.03,3.48,3.57,,
10/04/2022,13:00,Nordsjaelland,Aarhus,,,2,2,2021/2022,2.1,3.42,3.43,,
10/04/2022,13:00,Sonderjyske,Odense,,,2,2,2021/2022,2.81,3.28,2.5,,
10/04/2022,15:00,Silkeborg,Brondby,,,3,0,2021/2022,2.02,3.44,3.66,,
13/03/2022,13:00,Viborg,Vejle,,,2,0,2021/2022,1.63,3.9,5.24,,
01/04/2022,18:00,Viborg,Sonderjyske,,,2,1,2021/2022,1.83,3.4,4.58,,
13/03/2022,13:00,Randers FC,Silkeborg,,,2,1,2021/2022,3.01,3.51,2.25,,
27/02/2022,13:00,Nordsjaelland,Randers FC,,,0,0,2021/2022,2.55,3.54,2.61,,
07/03/2022,18:00,Aarhus,Nordsjaelland,,,2,3,2021/2022,2.09,3.46,3.43,,
28/11/2021,13:00,Viborg,Sonderjyske,,,1,1,2021/2022,1.72,3.89,4.53,,
