Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
18/07/2025,18:00,Viborg,FC Copenhagen,,,2,3,2025/2026,5.65,4.11,1.52,,
20/07/2025,13:00,Fredericia,Nordsjaelland,,,2,3,2025/2026,3.51,3.56,1.93,,
20/07/2025,13:00,Vejle,Randers FC,,,1,1,2025/2026,3.13,3.45,2.12,,
20/07/2025,15:00,Sonderjyske,Aarhus,,,1,1,2025/2026,3.8,3.3,1.94,,
20/07/2025,17:00,Midtjylland,Odense,,,3,3,2025/2026,1.44,4.56,5.92,,
20/07/2025,19:00,Brondby,Silkeborg,,,3,0,2025/2026,1.63,4.0,4.61,,
25/07/2025,18:00,Aarhus,Randers FC,,,1,2,2025/2026,1.87,3.54,3.79,,
26/07/2025,17:00,FC Copenhagen,Vejle,,,2,0,2025/2026,1.25,5.67,9.81,,
27/07/2025,13:00,Odense,Viborg,,,3,1,2025/2026,2.16,3.59,2.95,,
27/07/2025,15:00,Silkeborg,Fredericia,,,0,2,2025/2026,1.73,3.73,4.29,,
27/07/2025,17:00,Nordsjaelland,Brondby,,,0,1,2025/2026,3.08,3.7,2.06,,
28/07/2025,18:00,Midtjylland,Sonderjyske,,,6,2,2025/2026,1.5,4.54,5.22,,
01/08/2025,17:00,Fredericia,FC Copenhagen,,,0,2,2025/2026,6.38,4.6,1.42,,
01/08/2025,19:00,Vejle,Odense,,,4,0,2025/2026,2.57,3.47,2.48,,
03/08/2025,13:00,Randers FC,Silkeborg,,,1,0,2025/2026,1.88,3.66,3.64,,
03/08/2025,13:00,Sonderjyske,Nordsjaelland,,,3,2,2025/2026,2.91,3.61,2.17,,
03/08/2025,15:00,Aarhus,Midtjylland,,,0,0,2025/2026,2.37,3.55,2.67,,
03/08/2025,17:00,Brondby,Viborg,,,0,2,2025/2026,1.69,3.91,4.27,,
08/08/2025,17:00,FC Copenhagen,Aarhus,,,2,3,2025/2026,1.79,3.55,4.11,,
08/08/2025,19:00,Viborg,Sonderjyske,,,1,0,2025/2026,1.85,3.63,3.78,,
10/08/2025,13:00,Midtjylland,Fredericia,,,3,3,2025/2026,1.35,5.2,6.69,,
10/08/2025,15:00,Silkeborg,Nordsjaelland,,,4,2,2025/2026,2.53,3.54,2.46,,
10/08/2025,17:00,Brondby,Vejle,,,2,1,2025/2026,1.58,4.13,4.8,,
11/08/2025,18:00,Odense,Randers FC,,,3,2,2025/2026,2.46,3.42,2.6,,
15/08/2025,17:00,Nordsjaelland,FC Copenhagen,,,1,3,2025/2026,3.94,3.77,1.77,,
15/08/2025,19:00,Fredericia,Sonderjyske,,,3,2,2025/2026,2.45,3.45,2.59,,
