Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
03/08/2019,15:00,Celtic,St Johnstone,3,0,7,0,1.16,7.16,17.17,1.65,2.21,24,2,11,0
03/08/2019,15:00,Hibernian,St Mirren,0,0,1,0,1.49,4.08,6.58,2.01,1.79,13,14,5,5
03/08/2019,15:00,Livingston,Motherwell,0,0,0,0,2.71,3.04,2.72,2.53,1.5,9,10,5,5
03/08/2019,15:00,Ross County,Hamilton,2,0,3,0,1.91,3.39,4.04,2.23,1.63,12,9,6,5
04/08/2019,13:30,Kilmarnock,Rangers,0,1,1,2,5.14,3.92,1.62,2.0,1.8,5,14,3,10
04/08/2019,15:00,Aberdeen,Hearts,1,0,3,2,1.89,3.37,4.09,2.2,1.64,10,7,5,3
10/08/2019,12:00,Motherwell,Celtic,1,2,2,5,8.68,5.07,1.32,1.7,2.14,11,17,3,5
10/08/2019,14:00,St Johnstone,Livingston,0,2,2,2,2.36,3.14,3.06,2.37,1.56,7,11,4,8
10/08/2019,15:00,Hamilton,Kilmarnock,1,0,2,0,4.44,3.55,1.78,2.08,1.73,4,17,3,6
10/08/2019,15:00,Hearts,Ross County,0,0,0,0,1.91,3.43,3.98,2.03,1.76,7,15,2,3
11/08/2019,15:00,Rangers,Hibernian,2,1,6,1,1.48,4.27,6.31,1.77,2.02,34,6,19,4
11/08/2019,15:00,St Mirren,Aberdeen,1,0,1,0,4.33,3.43,1.83,2.15,1.68,10,13,4,4
24/08/2019,15:00,Hamilton,Motherwell,1,2,1,3,3.37,3.42,2.09,2.05,1.76,3,20,1,7
24/08/2019,15:00,Hibernian,St Johnstone,1,0,2,2,1.7,3.64,4.87,2.02,1.77,9,18,3,5
24/08/2019,15:00,Kilmarnock,Aberdeen,0,0,0,0,2.71,3.14,2.64,2.34,1.57,7,8,1,4
24/08/2019,15:00,Ross County,Livingston,1,3,1,4,2.14,3.32,3.33,2.12,1.7,6,14,2,6
25/08/2019,12:15,St Mirren,Rangers,0,0,0,1,13.55,6.24,1.2,1.56,2.37,7,15,2,7
25/08/2019,15:00,Celtic,Hearts,1,0,3,1,1.23,5.81,11.75,1.61,2.27,9,5,5,3
31/08/2019,15:00,Aberdeen,Ross County,2,0,3,0,1.64,3.77,5.22,1.97,1.83,11,7,6,2
31/08/2019,15:00,Hearts,Hamilton,1,0,2,2,1.39,4.71,7.51,1.78,2.02,13,14,3,5
31/08/2019,15:00,Livingston,St Mirren,1,0,2,1,1.87,3.49,4.11,2.09,1.72,11,11,3,5
31/08/2019,15:00,Motherwell,Hibernian,1,0,3,0,2.45,3.37,2.77,2.06,1.75,15,8,9,5
31/08/2019,15:00,St Johnstone,Kilmarnock,0,1,0,1,3.06,3.2,2.34,2.27,1.61,11,7,3,3
01/09/2019,12:00,Rangers,Celtic,0,1,0,2,2.36,3.27,2.95,2.02,1.78,9,13,2,6
14/09/2019,12:00,Hamilton,Celtic,0,1,0,1,15.82,7.28,1.16,1.47,2.61,3,12,1,2
14/09/2019,15:00,Aberdeen,St Johnstone,1,1,1,1,1.58,3.9,5.65,2.01,1.79,7,8,2,3
14/09/2019,15:00,Hearts,Motherwell,0,1,2,3,2.25,3.28,3.16,2.0,1.81,8,10,3,7
14/09/2019,15:00,Kilmarnock,Hibernian,0,0,2,0,2.2,3.26,3.28,2.18,1.66,12,7,4,3
14/09/2019,15:00,Rangers,Livingston,0,0,3,1,1.2,6.34,13.49,1.58,2.35,23,6,10,2
14/09/2019,15:00,Ross County,St Mirren,0,0,2,1,2.1,3.34,3.45,2.17,1.67,11,6,5,2
21/09/2019,15:00,Livingston,Aberdeen,0,1,0,2,3.08,3.06,2.41,2.42,1.54,4,4,2,2
21/09/2019,15:00,Motherwell,Ross County,0,0,1,2,1.81,3.72,4.09,1.86,1.94,13,10,6,4
21/09/2019,15:00,St Mirren,Hamilton,0,0,0,0,1.86,3.44,4.24,2.12,1.71,15,3,2,1
22/09/2019,12:15,St Johnstone,Rangers,0,0,0,4,8.83,4.97,1.33,1.72,2.11,5,17,2,9
22/09/2019,13:00,Celtic,Kilmarnock,1,1,3,1,1.29,5.38,9.77,1.67,2.16,21,6,11,3
22/09/2019,15:00,Hibernian,Hearts,0,0,1,2,2.43,3.34,2.8,1.9,1.89,14,7,4,3
28/09/2019,12:30,Hibernian,Celtic,1,1,1,1,7.85,5.01,1.35,1.55,2.4,3,20,2,7
