Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
09/08/2019,19:45,Monaco,Lyon,0,2,0,3,2.89,3.4,2.43,1.9,1.9,7,13,1,3
10/08/2019,16:30,Marseille,Reims,0,0,0,2,1.65,3.71,5.67,2.07,1.76,10,8,2,5
10/08/2019,19:00,Angers,Bordeaux,3,1,3,1,2.35,3.14,3.24,2.42,1.56,14,8,4,3
10/08/2019,19:00,Brest,Toulouse,1,0,1,1,2.38,3.23,3.09,2.14,1.71,16,13,5,3
10/08/2019,19:00,Dijon,St Etienne,1,2,1,2,3.57,3.34,2.11,2.05,1.77,15,12,7,4
10/08/2019,19:00,Montpellier,Rennes,0,1,0,1,2.3,3.18,3.3,2.28,1.62,24,9,5,3
10/08/2019,19:00,Nice,Amiens,1,0,2,1,2.18,2.98,3.87,2.56,1.5,17,8,6,2
11/08/2019,14:00,Lille,Nantes,1,0,2,1,1.95,3.19,4.43,2.35,1.58,13,13,3,3
11/08/2019,16:00,Strasbourg,Metz,1,0,1,1,2.05,3.23,3.9,2.29,1.61,13,7,2,3
11/08/2019,20:00,Paris SG,Nimes,1,0,3,0,1.1,9.77,23.32,1.31,3.4,12,5,5,1
16/08/2019,19:45,Lyon,Angers,3,0,6,0,1.5,4.45,6.4,1.6,2.34,11,10,9,3
17/08/2019,16:30,Nantes,Marseille,0,0,0,0,2.58,3.16,2.88,2.11,1.73,13,9,6,2
17/08/2019,19:00,Amiens,Lille,0,0,1,0,3.25,3.09,2.38,2.52,1.52,8,10,3,1
17/08/2019,19:00,Bordeaux,Montpellier,0,1,1,1,2.7,2.98,2.9,2.52,1.52,13,10,4,4
17/08/2019,19:00,Metz,Monaco,1,0,3,0,2.98,3.1,2.55,2.4,1.56,18,12,10,6
17/08/2019,19:00,Nimes,Nice,1,2,1,2,2.16,3.33,3.46,2.07,1.76,18,6,5,3
17/08/2019,19:00,Toulouse,Dijon,0,0,1,0,2.0,3.42,3.87,2.09,1.75,18,18,7,5
18/08/2019,14:00,St Etienne,Brest,0,1,1,1,1.63,3.9,5.49,1.81,2.0,19,9,5,4
18/08/2019,16:00,Reims,Strasbourg,0,0,0,0,2.04,3.22,4.0,2.42,1.56,11,4,1,1
18/08/2019,20:00,Rennes,Paris SG,1,1,2,1,7.83,5.35,1.36,1.42,2.8,11,9,4,2
24/08/2019,19:00,Amiens,Nantes,0,0,1,2,2.7,3.0,2.86,2.66,1.47,3,25,1,6
24/08/2019,19:00,Angers,Metz,2,0,3,0,2.12,3.18,3.78,2.38,1.58,15,4,5,2
24/08/2019,19:00,Brest,Reims,0,0,1,0,2.67,3.05,2.85,2.38,1.58,8,10,4,2
24/08/2019,19:00,Dijon,Bordeaux,0,1,0,2,2.64,3.21,2.76,2.24,1.65,10,10,1,3
25/08/2019,14:00,Monaco,Nimes,2,0,2,2,1.62,4.0,5.42,1.84,1.97,16,14,6,4
