Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
10/08/2018,,Marseille,Toulouse,1,0,4,0,1.43,4.53,7.64,1.72,2.11,23,5,10,1
11/08/2018,,Angers,Nimes,1,1,3,4,2.28,3.21,3.31,2.2,1.66,21,14,7,5
11/08/2018,,Lille,Rennes,1,1,3,1,2.49,3.2,2.95,2.22,1.64,15,8,6,2
11/08/2018,,Montpellier,Dijon,1,0,1,2,1.71,3.62,5.22,2.12,1.71,16,9,7,4
11/08/2018,,Nantes,Monaco,0,0,1,3,3.15,3.27,2.34,2.07,1.74,16,11,4,6
11/08/2018,,Nice,Reims,0,1,0,1,1.87,3.49,4.29,2.02,1.79,19,5,1,3
11/08/2018,,St Etienne,Guingamp,1,0,2,1,1.82,3.54,4.51,2.03,1.78,11,11,6,5
12/08/2018,,Bordeaux,Strasbourg,0,0,0,2,1.76,3.54,4.84,2.07,1.74,5,17,2,6
12/08/2018,,Lyon,Amiens,1,0,2,0,1.22,6.35,12.68,1.5,2.56,15,10,7,1
12/08/2018,,Paris SG,Caen,2,0,3,0,1.09,10.42,24.34,1.26,3.69,11,5,8,1
17/08/2018,,Reims,Lyon,1,0,1,0,4.81,3.99,1.69,1.71,2.12,7,19,2,5
18/08/2018,,Amiens,Montpellier,0,0,1,2,3.15,3.02,2.46,2.67,1.45,11,7,2,3
18/08/2018,,Caen,Nice,0,0,1,1,2.76,3.11,2.7,2.43,1.54,13,16,4,5
18/08/2018,,Dijon,Nantes,1,0,2,0,2.57,3.25,2.81,2.08,1.73,14,7,7,0
18/08/2018,,Guingamp,Paris SG,1,0,1,3,10.99,6.23,1.25,1.44,2.6,11,17,3,7
18/08/2018,,Monaco,Lille,0,0,0,0,1.52,4.36,6.0,1.62,2.26,10,13,1,4
18/08/2018,,Rennes,Angers,0,0,1,0,1.89,3.34,4.41,2.31,1.59,5,7,2,0
19/08/2018,,Nimes,Marseille,1,0,3,1,4.37,3.88,1.75,1.63,2.25,14,10,7,5
19/08/2018,,Strasbourg,St Etienne,0,0,1,1,2.68,3.2,2.7,2.16,1.68,11,9,5,2
19/08/2018,,Toulouse,Bordeaux,1,0,2,1,2.57,3.09,2.91,2.37,1.57,13,15,5,8
24/08/2018,,Lyon,Strasbourg,1,0,2,0,1.28,5.8,10.41,1.52,2.49,22,9,10,1
25/08/2018,,Amiens,Reims,1,0,4,1,2.67,3.07,2.83,2.46,1.53,14,7,8,3
25/08/2018,,Montpellier,St Etienne,0,0,0,0,2.41,3.09,3.16,2.41,1.55,14,9,1,2
25/08/2018,,Nantes,Caen,0,1,1,1,1.95,3.23,4.37,2.46,1.53,16,3,3,2
25/08/2018,,Nice,Dijon,0,0,0,4,1.88,3.53,4.22,1.85,1.94,16,9,3,5
25/08/2018,,Paris SG,Angers,1,1,3,1,1.07,11.8,31.45,1.25,3.75,13,11,5,6
25/08/2018,,Toulouse,Nimes,0,0,1,0,2.29,3.41,3.11,1.86,1.93,10,9,5,0
26/08/2018,,Bordeaux,Monaco,0,0,2,1,2.93,3.36,2.4,1.96,1.83,14,15,6,5
26/08/2018,,Lille,Guingamp,2,0,3,0,2.04,3.43,3.69,1.98,1.81,13,13,7,4
26/08/2018,,Marseille,Rennes,0,2,2,2,1.48,4.5,6.31,1.67,2.17,8,7,3,2
31/08/2018,,Lyon,Nice,0,0,0,1,1.35,5.12,8.59,1.59,2.32,29,8,9,1
01/09/2018,,Angers,Lille,0,0,1,0,2.45,3.19,2.98,2.17,1.67,6,17,3,4
01/09/2018,,Dijon,Caen,0,1,0,2,1.9,3.4,4.27,2.05,1.76,15,9,2,4
01/09/2018,,Guingamp,Toulouse,1,2,1,2,2.05,3.42,3.65,2.05,1.76,23,5,5,4
