Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
11/08/2023,20:00,Nice,Lille,1,0,1,1,2.57,3.42,2.76,1.88,1.94,8,12,3,5
12/08/2023,16:00,Marseille,Reims,1,1,2,1,1.7,3.98,4.82,1.78,2.05,14,11,4,4
12/08/2023,20:00,Paris SG,Lorient,0,0,0,0,1.33,5.56,8.53,1.5,2.6,20,4,4,0
13/08/2023,12:00,Brest,Lens,1,2,3,2,3.88,3.53,1.96,2.01,1.82,15,10,8,2
13/08/2023,14:00,Clermont,Monaco,1,2,2,4,3.48,3.7,2.04,1.72,2.13,15,14,7,8
13/08/2023,14:00,Montpellier,Le Havre,0,1,2,2,1.95,3.49,4.02,2.1,1.74,15,12,5,4
13/08/2023,14:00,Nantes,Toulouse,1,0,1,2,2.57,3.38,2.74,1.98,1.85,9,9,4,5
13/08/2023,16:05,Rennes,Metz,1,1,5,1,1.41,4.75,7.59,1.75,2.1,29,9,14,3
13/08/2023,19:45,Strasbourg,Lyon,0,0,2,1,2.57,3.62,2.61,1.71,2.15,8,23,2,7
18/08/2023,20:00,Metz,Marseille,0,1,2,2,4.76,4.01,1.71,1.69,2.2,10,22,5,5
19/08/2023,18:00,Lyon,Montpellier,0,2,1,4,1.71,4.16,4.53,1.58,2.38,7,14,3,8
19/08/2023,20:00,Toulouse,Paris SG,0,0,1,1,4.87,4.2,1.67,1.58,2.37,8,16,2,3
20/08/2023,12:00,Lille,Nantes,0,0,2,0,1.42,4.81,7.45,1.69,2.18,18,14,8,4
20/08/2023,14:00,Le Havre,Brest,0,1,1,2,2.72,3.2,2.74,2.22,1.67,18,10,7,5
20/08/2023,14:00,Lorient,Nice,0,0,1,1,3.35,3.46,2.18,1.95,1.87,9,21,2,8
20/08/2023,14:00,Reims,Clermont,1,0,2,0,1.89,3.71,4.04,1.8,2.02,8,11,4,4
20/08/2023,16:05,Monaco,Strasbourg,2,0,3,0,1.81,3.96,4.13,1.67,2.22,9,4,4,1
20/08/2023,19:45,Lens,Rennes,1,0,1,1,2.42,3.63,2.78,1.71,2.15,15,10,4,5
25/08/2023,20:00,Nantes,Monaco,2,1,3,3,4.59,3.82,1.77,1.76,2.11,3,27,3,10
26/08/2023,18:00,Marseille,Brest,1,0,2,0,1.52,4.41,6.2,1.72,2.15,15,18,6,7
26/08/2023,20:00,Paris SG,Lens,1,0,3,1,1.61,4.27,5.32,1.66,2.23,17,12,7,4
27/08/2023,12:00,Rennes,Le Havre,2,1,2,2,1.43,4.63,7.49,1.81,2.02,22,7,8,3
27/08/2023,14:00,Clermont,Metz,0,0,0,1,1.89,3.74,3.96,1.82,2.02,16,10,4,5
27/08/2023,14:00,Montpellier,Reims,1,2,1,3,2.38,3.51,2.91,1.73,2.14,19,12,3,6
27/08/2023,14:00,Strasbourg,Toulouse,0,0,2,0,2.13,3.65,3.28,1.79,2.05,11,7,3,1
27/08/2023,16:05,Lorient,Lille,2,0,4,1,3.77,3.69,1.95,1.83,2.01,9,18,6,7
27/08/2023,19:45,Nice,Lyon,0,0,0,0,2.11,3.7,3.29,1.65,2.27,21,6,4,1
01/09/2023,20:00,Nantes,Marseille,1,1,1,1,4.76,3.94,1.72,1.74,2.13,10,26,2,9
02/09/2023,16:00,Brest,Rennes,0,0,0,0,3.32,3.64,2.13,1.74,2.11,13,6,2,3
02/09/2023,20:00,Monaco,Lens,2,0,3,0,2.09,3.84,3.25,1.59,2.38,11,12,6,1
