Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
08/08/2025,19:00,For Sittard,Go Ahead Eagles,1,1,2,2,,2.66,3.44,2.5,1.71,2.05
09/08/2025,15:30,Nijmegen,Excelsior,1,0,5,0,,1.75,3.73,4.39,1.76,1.98
09/08/2025,17:45,Feyenoord,NAC Breda,1,0,2,0,,1.16,7.56,13.94,1.39,2.82
09/08/2025,19:00,Heerenveen,Volendam,1,0,1,1,,1.57,4.03,5.4,1.68,2.08
09/08/2025,20:00,PSV Eindhoven,Sparta Rotterdam,3,0,6,1,,1.18,6.99,12.69,1.37,2.88
10/08/2025,11:15,Zwolle,Twente,1,0,1,0,,3.73,3.57,1.92,1.72,2.03
10/08/2025,13:30,Ajax,Telstar,1,0,2,0,,1.15,7.78,15.16,1.33,3.15
10/08/2025,13:30,AZ Alkmaar,Groningen,3,1,4,1,,1.5,4.32,5.91,1.69,2.07
10/08/2025,15:45,Utrecht,Heracles,1,0,4,0,,1.52,4.3,5.55,1.64,2.15
15/08/2025,19:00,Telstar,Zwolle,0,1,0,2,,2.61,3.4,2.55,1.73,2.02
16/08/2025,17:45,Excelsior,Feyenoord,1,2,1,2,,5.83,4.72,1.46,1.44,2.62
16/08/2025,19:00,Heracles,Nijmegen,1,1,1,4,,2.78,3.41,2.41,1.73,2.02
16/08/2025,20:00,Groningen,Heerenveen,1,1,2,1,,2.19,3.36,3.18,1.9,1.83
17/08/2025,11:15,Go Ahead Eagles,Ajax,2,2,2,2,,3.94,4.05,1.76,1.44,2.63
17/08/2025,13:30,Sparta Rotterdam,Utrecht,1,0,2,1,,2.6,3.62,2.45,1.63,2.18
17/08/2025,13:30,Twente,PSV Eindhoven,0,1,0,2,,4.76,4.69,1.55,1.32,3.17
17/08/2025,15:45,Volendam,AZ Alkmaar,1,1,2,2,,4.87,4.51,1.56,1.43,2.65
17/08/2025,19:00,NAC Breda,For Sittard,1,0,2,1,,2.24,3.32,3.11,1.93,1.79
23/08/2025,15:30,Go Ahead Eagles,Sparta Rotterdam,0,1,0,3,,2.02,3.72,3.31,1.58,2.28
23/08/2025,17:45,PSV Eindhoven,Groningen,1,1,4,2,,1.16,7.84,13.97,1.29,3.35
23/08/2025,20:00,Telstar,Volendam,2,0,2,2,,2.28,3.69,2.8,1.59,2.25
24/08/2025,11:15,Heerenveen,Twente,0,1,1,2,,2.78,3.7,2.28,1.59,2.25
24/08/2025,13:30,Nijmegen,NAC Breda,1,0,3,0,,1.52,4.32,5.61,1.65,2.14
24/08/2025,13:30,Utrecht,Excelsior,2,0,4,1,,1.37,5.2,6.87,1.39,2.8
24/08/2025,15:45,Ajax,Heracles,1,0,2,0,,1.16,7.54,14.34,1.33,3.14
29/08/2025,19:00,Groningen,Heracles,3,0,4,0,,1.6,3.99,5.29,1.78,1.96
30/08/2025,15:30,Volendam,Ajax,1,0,1,1,,7.53,5.39,1.34,1.4,2.79
30/08/2025,17:45,Heerenveen,Go Ahead Eagles,1,1,2,2,,2.26,3.65,2.86,1.58,2.26
30/08/2025,19:00,PSV Eindhoven,Telstar,0,1,0,2,,1.08,11.44,21.19,1.18,4.42
30/08/2025,20:00,Excelsior,Twente,0,0,1,0,,3.83,3.86,1.82,1.56,2.31
31/08/2025,11:15,For Sittard,Nijmegen,2,1,3,2,,3.08,3.65,2.14,1.66,2.13
31/08/2025,13:30,Sparta Rotterdam,Feyenoord,0,1,0,4,,3.66,3.97,1.84,1.52,2.42
31/08/2025,13:30,Zwolle,Utrecht,0,2,0,2,,3.03,3.58,2.18,1.68,2.09
31/08/2025,15:45,NAC Breda,AZ Alkmaar,0,0,0,1,,5.22,4.34,1.55,1.56,2.32
13/09/2025,15:30,Ajax,Zwolle,2,0,3,1,,1.26,5.95,9.62,1.45,2.61
13/09/2025,17:45,Go Ahead Eagles,Volendam,3,0,3,0,,1.52,4.53,5.25,1.42,2.69
13/09/2025,17:45,Nijmegen,PSV Eindhoven,1,3,3,5,,4.75,4.36,1.59,1.32,3.17
13/09/2025,20:00,Feyenoord,Heerenveen,1,0,1,0,,1.36,5.01,7.56,1.52,2.41
13/09/2025,20:00,Twente,NAC Breda,0,1,2,2,,1.45,4.47,6.48,1.65,2.14
14/09/2025,11:15,Excelsior,Sparta Rotterdam,0,0,0,1,,3.11,3.59,2.13,1.67,2.12
14/09/2025,13:30,Heracles,AZ Alkmaar,1,1,1,2,,5.74,4.36,1.51,1.59,2.26
14/09/2025,13:30,Utrecht,Groningen,0,0,0,1,,1.75,3.8,4.16,1.66,2.13
14/09/2025,15:45,Telstar,For Sittard,1,1,1,3,,2.34,3.51,2.81,1.66,2.12
17/09/2025,19:00,Feyenoord,For Sittard,1,0,2,0,,1.28,5.7,9.23,1.45,2.6
19/09/2025,19:00,Sparta Rotterdam,Twente,1,1,1,5,,2.85,3.48,2.33,1.67,2.11
20/09/2025,15:30,Volendam,Excelsior,1,1,1,2,,2.3,3.68,2.78,1.52,2.4
20/09/2025,17:45,Groningen,Telstar,1,0,2,0,,1.78,3.67,4.37,1.82,1.91
20/09/2025,19:00,For Sittard,Utrecht,1,0,1,0,,3.64,3.64,1.94,1.71,2.05
20/09/2025,20:00,NAC Breda,Heracles,0,1,2,1,,2.01,3.52,3.48,1.74,2.0
21/09/2025,11:15,Zwolle,Go Ahead Eagles,0,0,0,2,,2.42,3.61,2.66,1.56,2.32
21/09/2025,13:30,Heerenveen,Nijmegen,1,0,3,2,,2.49,3.69,2.54,1.49,2.49
21/09/2025,13:30,PSV Eindhoven,Ajax,1,1,2,2,,1.71,4.08,4.24,1.42,2.71
21/09/2025,15:45,AZ Alkmaar,Feyenoord,1,1,3,3,,2.33,3.52,2.82,1.69,2.07
24/09/2025,19:00,AZ Alkmaar,Zwolle,2,1,2,2,,1.33,5.35,8.04,1.45,2.61
26/09/2025,19:00,Twente,For Sittard,1,0,3,2,,1.42,4.68,6.82,1.58,2.26
27/09/2025,15:30,Ajax,NAC Breda,1,1,2,1,,1.26,6.15,9.25,1.34,3.07
27/09/2025,17:45,Volendam,Zwolle,1,1,2,1,,2.66,3.56,2.44,1.61,2.22
27/09/2025,19:00,Excelsior,PSV Eindhoven,1,1,1,2,,9.66,6.5,1.24,1.28,3.49
