Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
12/09/2020,17:45,Heerenveen,Willem II,1,0,2,0,,2.51,3.51,2.63,1.66,2.2
12/09/2020,19:00,Zwolle,Feyenoord,0,1,0,2,,4.25,4.0,1.73,1.59,2.34
12/09/2020,20:00,Twente,For Sittard,1,0,2,0,,1.86,3.7,3.92,1.7,2.14
13/09/2020,11:15,FC Emmen,VVV Venlo,1,0,3,5,,1.88,3.59,3.94,1.84,1.96
13/09/2020,13:30,Heracles,Den Haag,0,0,2,0,,1.74,3.85,4.39,1.7,2.14
13/09/2020,13:30,Sparta Rotterdam,Ajax,0,1,0,1,,9.51,6.39,1.25,1.3,3.47
13/09/2020,15:45,Groningen,PSV Eindhoven,0,1,1,3,,3.46,3.32,2.12,1.95,1.84
13/09/2020,15:45,Waalwijk,Vitesse,0,1,0,1,,4.64,4.1,1.65,1.5,2.54
18/09/2020,19:00,VVV Venlo,Utrecht,1,0,1,1,,4.18,3.84,1.79,1.67,2.21
19/09/2020,15:30,AZ Alkmaar,Zwolle,0,1,1,1,,1.36,5.08,7.77,1.51,2.55
19/09/2020,17:45,Vitesse,Sparta Rotterdam,1,0,2,0,,1.69,4.02,4.51,1.57,2.4
19/09/2020,19:00,PSV Eindhoven,FC Emmen,1,0,2,1,,1.18,7.17,14.1,1.4,2.91
19/09/2020,20:00,For Sittard,Heerenveen,0,3,1,3,,3.25,3.66,2.08,1.63,2.28
20/09/2020,11:15,Den Haag,Groningen,0,1,0,1,,3.43,3.4,2.1,1.93,1.88
20/09/2020,13:30,Feyenoord,Twente,1,1,1,1,,1.41,4.9,6.79,1.47,2.66
20/09/2020,13:30,Willem II,Heracles,0,0,4,0,,2.14,3.47,3.26,1.83,1.97
20/09/2020,15:45,Ajax,Waalwijk,2,0,3,0,,1.06,12.99,30.56,1.16,5.09
25/09/2020,19:00,Twente,Groningen,2,0,3,1,,2.26,3.35,3.16,2.14,1.71
26/09/2020,15:30,Zwolle,Sparta Rotterdam,1,0,4,0,,2.13,3.63,3.15,1.69,2.15
26/09/2020,17:45,For Sittard,AZ Alkmaar,1,1,3,3,,5.62,4.52,1.51,1.5,2.55
