Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
05/08/2022,19:00,Heerenveen,Sparta Rotterdam,0,0,0,0,,1.93,3.5,3.96,1.98,1.82
06/08/2022,15:30,For Sittard,Ajax,1,0,2,3,,11.93,6.87,1.21,1.35,3.11
06/08/2022,17:45,Cambuur,Excelsior,0,2,0,2,,1.9,3.82,3.71,1.58,2.34
06/08/2022,19:00,PSV Eindhoven,FC Emmen,3,0,4,1,,1.21,6.73,12.84,1.47,2.64
06/08/2022,20:00,Waalwijk,Utrecht,2,0,2,2,,3.67,3.65,1.96,1.78,2.03
07/08/2022,11:15,Groningen,Volendam,2,1,2,2,,1.72,3.9,4.59,1.76,2.05
07/08/2022,13:30,Nijmegen,Twente,0,0,0,1,,3.23,3.48,2.17,1.82,1.98
07/08/2022,13:30,Vitesse,Feyenoord,1,2,2,5,,3.75,3.9,1.87,1.64,2.25
07/08/2022,15:45,AZ Alkmaar,Go Ahead Eagles,0,0,2,0,,1.39,4.85,7.65,1.64,2.23
12/08/2022,19:00,Excelsior,Vitesse,2,1,3,1,,3.5,3.88,1.96,1.59,2.35
13/08/2022,17:45,Go Ahead Eagles,PSV Eindhoven,1,3,2,5,,7.89,5.12,1.36,1.56,2.39
13/08/2022,19:00,FC Emmen,Waalwijk,0,0,1,1,,1.91,3.65,3.86,1.85,1.95
13/08/2022,19:00,Utrecht,Cambuur,0,0,0,0,,1.48,4.66,6.12,1.47,2.64
13/08/2022,20:00,Feyenoord,Heerenveen,0,0,0,0,,1.29,5.79,8.97,1.45,2.67
14/08/2022,11:15,Volendam,Nijmegen,1,2,1,4,,2.55,3.63,2.56,1.64,2.24
14/08/2022,13:30,Ajax,Groningen,3,1,6,1,,1.16,7.97,14.63,1.32,3.32
14/08/2022,13:30,Twente,For Sittard,2,0,3,0,,1.47,4.49,6.46,1.64,2.23
14/08/2022,15:45,Sparta Rotterdam,AZ Alkmaar,1,1,2,3,,4.09,3.56,1.88,1.97,1.82
20/08/2022,15:30,Vitesse,Heerenveen,0,2,0,4,,1.97,3.66,3.63,1.75,2.07
20/08/2022,17:45,For Sittard,Cambuur,1,0,1,4,,2.25,3.64,2.96,1.64,2.23
20/08/2022,20:00,FC Emmen,Utrecht,1,2,3,2,,3.12,3.47,2.23,1.83,1.96
21/08/2022,11:15,Groningen,Go Ahead Eagles,1,0,1,0,,1.87,3.54,4.17,1.9,1.89
21/08/2022,13:30,Sparta Rotterdam,Ajax,0,1,0,1,,10.69,6.26,1.24,1.38,2.96
21/08/2022,15:45,Waalwijk,Feyenoord,0,0,0,1,,7.87,5.4,1.34,1.46,2.66
26/08/2022,19:00,Nijmegen,Groningen,0,0,1,1,,2.07,3.46,3.53,1.92,1.87
27/08/2022,15:30,Go Ahead Eagles,Sparta Rotterdam,0,1,0,1,,2.28,3.38,3.09,1.93,1.86
27/08/2022,17:45,Vitesse,Waalwijk,0,1,2,2,,1.69,3.98,4.74,1.71,2.12
27/08/2022,19:00,Feyenoord,FC Emmen,0,0,4,0,,1.26,6.04,10.26,1.47,2.63
27/08/2022,20:00,Heerenveen,For Sittard,2,0,2,1,,1.63,4.11,5.01,1.6,2.3
28/08/2022,11:15,Utrecht,Ajax,0,2,0,2,,6.17,4.99,1.44,1.43,2.77
28/08/2022,13:30,Excelsior,PSV Eindhoven,0,3,1,6,,8.89,6.13,1.28,1.3,3.46
28/08/2022,13:30,Volendam,Twente,0,0,1,0,,4.43,4.05,1.71,1.54,2.43
28/08/2022,15:45,Cambuur,AZ Alkmaar,0,0,0,1,,4.46,3.89,1.74,1.65,2.22
31/08/2022,17:45,PSV Eindhoven,Volendam,3,1,7,1,,1.09,11.34,21.77,1.17,4.62
31/08/2022,20:00,Twente,Excelsior,2,0,4,0,,1.28,5.95,9.7,1.38,2.94
01/09/2022,19:00,AZ Alkmaar,Nijmegen,0,0,1,1,,1.47,4.46,6.46,1.63,2.25
02/09/2022,19:00,For Sittard,Utrecht,0,0,3,4,,3.07,3.72,2.17,1.57,2.36
03/09/2022,15:30,Ajax,Cambuur,2,0,4,0,,1.1,10.66,21.4,1.17,4.72
03/09/2022,17:45,Twente,PSV Eindhoven,2,0,2,1,,3.75,3.83,1.89,1.54,2.44
03/09/2022,19:00,Sparta Rotterdam,Volendam,1,0,4,0,,1.6,4.23,5.1,1.62,2.26
03/09/2022,20:00,Go Ahead Eagles,Feyenoord,2,2,3,4,,7.41,4.99,1.39,1.53,2.44
04/09/2022,11:15,Waalwijk,Excelsior,1,2,5,2,,1.7,4.13,4.47,1.56,2.39
04/09/2022,13:30,FC Emmen,AZ Alkmaar,0,3,0,3,,3.8,3.69,1.92,1.68,2.15
04/09/2022,13:30,Heerenveen,Nijmegen,0,0,0,0,,1.95,3.59,3.77,1.79,2.0
04/09/2022,15:45,Groningen,Vitesse,0,0,0,1,,2.39,3.51,2.82,1.71,2.1
09/09/2022,19:00,Volendam,Go Ahead Eagles,1,1,2,3,,2.53,3.6,2.61,1.59,2.34
10/09/2022,15:30,Nijmegen,For Sittard,0,0,1,1,,1.88,3.71,3.91,1.74,2.08
10/09/2022,17:45,Ajax,Heerenveen,2,0,5,0,,1.19,7.36,12.72,1.29,3.48
10/09/2022,20:00,Excelsior,FC Emmen,0,1,2,1,,3.12,3.58,2.19,1.68,2.16
11/09/2022,11:15,Utrecht,Vitesse,0,0,1,0,,1.91,3.77,3.74,1.63,2.25
11/09/2022,13:30,Cambuur,Groningen,0,0,0,1,,2.15,3.61,3.16,1.71,2.12
11/09/2022,13:30,PSV Eindhoven,Waalwijk,0,0,1,0,,1.16,7.76,15.76,1.31,3.34
11/09/2022,15:45,AZ Alkmaar,Twente,0,0,1,1,,2.09,3.52,3.4,1.76,2.05
11/09/2022,19:00,Feyenoord,Sparta Rotterdam,2,0,3,0,,1.27,5.85,10.13,1.46,2.66
16/09/2022,19:00,Utrecht,Nijmegen,0,0,0,0,,1.69,3.98,4.7,1.68,2.17
17/09/2022,15:30,Sparta Rotterdam,Groningen,0,0,2,1,,2.18,3.35,3.35,2.04,1.76
17/09/2022,17:45,Vitesse,Volendam,0,1,1,1,,1.46,4.87,6.03,1.4,2.86
17/09/2022,19:00,Waalwijk,Cambuur,1,1,5,1,,2.15,3.62,3.16,1.67,2.18
17/09/2022,20:00,For Sittard,Excelsior,0,0,1,0,,1.81,4.07,3.87,1.5,2.49
18/09/2022,11:15,Go Ahead Eagles,FC Emmen,1,0,2,0,,2.42,3.41,2.85,1.82,1.97
18/09/2022,13:30,Heerenveen,Twente,2,1,2,1,,2.86,3.37,2.43,1.87,1.92
18/09/2022,13:30,PSV Eindhoven,Feyenoord,2,2,4,3,,1.87,3.95,3.75,1.5,2.52
18/09/2022,15:45,AZ Alkmaar,Ajax,2,1,2,1,,4.55,4.17,1.67,1.58,2.33
01/10/2022,15:30,Cambuur,PSV Eindhoven,0,0,3,0,,8.89,6.04,1.28,1.36,3.04
01/10/2022,17:45,Groningen,AZ Alkmaar,1,2,1,4,,4.72,3.72,1.73,1.88,1.9
01/10/2022,19:00,Ajax,Go Ahead Eagles,1,0,1,1,,1.08,11.29,25.19,1.22,4.03
01/10/2022,20:00,Twente,Vitesse,1,0,3,0,,1.7,3.89,4.73,1.73,2.09
02/10/2022,11:15,For Sittard,Volendam,2,0,2,0,,1.79,4.09,3.93,1.47,2.62
02/10/2022,13:30,Excelsior,Utrecht,0,1,0,1,,4.65,4.27,1.64,1.47,2.63
02/10/2022,13:30,Nijmegen,Feyenoord,1,1,1,1,,5.23,4.27,1.58,1.58,2.36
02/10/2022,15:45,Waalwijk,Sparta Rotterdam,1,1,2,2,,2.2,3.37,3.26,1.9,1.88
02/10/2022,19:00,FC Emmen,Heerenveen,0,0,0,0,,2.9,3.33,2.41,1.93,1.86
07/10/2022,19:00,Groningen,Waalwijk,1,1,2,3,,2.3,3.45,3.03,1.87,1.92
08/10/2022,15:30,Volendam,Ajax,0,2,2,4,,13.16,8.1,1.17,1.2,4.26
08/10/2022,17:45,Sparta Rotterdam,FC Emmen,1,0,3,1,,2.09,3.42,3.48,1.91,1.87
08/10/2022,20:00,Nijmegen,Excelsior,0,0,1,1,,1.5,4.51,5.94,1.53,2.43
09/10/2022,11:15,Go Ahead Eagles,Cambuur,0,0,0,0,,2.22,3.69,2.98,1.67,2.18
09/10/2022,13:30,Feyenoord,Twente,1,0,2,0,,1.67,4.02,4.71,1.62,2.25
09/10/2022,13:30,Utrecht,AZ Alkmaar,0,1,1,2,,2.94,3.58,2.28,1.72,2.1
09/10/2022,15:45,Heerenveen,PSV Eindhoven,0,0,0,1,,5.24,4.37,1.57,1.58,2.33
09/10/2022,19:00,Vitesse,For Sittard,1,1,1,2,,1.62,4.2,4.9,1.59,2.32
14/10/2022,19:00,FC Emmen,Volendam,0,0,1,1,,1.94,3.71,3.7,1.69,2.14
15/10/2022,17:45,For Sittard,Waalwijk,0,0,0,0,,2.23,3.68,2.97,1.61,2.29
15/10/2022,19:00,Go Ahead Eagles,Heerenveen,0,0,1,1,,2.81,3.31,2.5,1.99,1.81
15/10/2022,20:00,Cambuur,Vitesse,0,1,0,3,,2.57,3.56,2.57,1.71,2.12
16/10/2022,11:15,Sparta Rotterdam,Nijmegen,2,0,2,0,,2.38,3.32,2.97,2.05,1.76
16/10/2022,13:30,PSV Eindhoven,Utrecht,3,1,6,1,,1.38,5.08,7.27,1.43,2.74
16/10/2022,13:30,Twente,Groningen,0,0,3,0,,1.4,4.7,7.53,1.69,2.15
16/10/2022,15:45,AZ Alkmaar,Feyenoord,1,1,1,3,,2.48,3.57,2.66,1.72,2.1
16/10/2022,19:00,Ajax,Excelsior,3,0,7,1,,1.06,13.5,29.8,1.12,5.72
22/10/2022,15:30,Feyenoord,For Sittard,0,1,1,1,,1.2,7.15,11.45,1.33,3.26
22/10/2022,17:45,Waalwijk,Ajax,1,1,1,4,,9.45,6.52,1.25,1.32,3.3
22/10/2022,20:00,Vitesse,FC Emmen,2,0,2,1,,1.8,3.72,4.28,1.8,2.01
23/10/2022,11:15,Excelsior,AZ Alkmaar,2,0,2,1,,7.35,5.23,1.37,1.47,2.63
23/10/2022,13:30,Cambuur,Twente,0,0,0,1,,4.34,3.88,1.75,1.69,2.16
23/10/2022,13:30,Groningen,PSV Eindhoven,3,1,4,2,,8.88,5.33,1.32,1.51,2.5
23/10/2022,13:30,Nijmegen,Go Ahead Eagles,1,2,3,3,,1.97,3.46,3.85,1.99,1.81
23/10/2022,15:45,Utrecht,Sparta Rotterdam,1,0,3,1,,1.74,3.78,4.53,1.81,1.99
23/10/2022,19:00,Volendam,Heerenveen,1,1,1,3,,3.2,3.61,2.13,1.68,2.17
29/10/2022,15:30,Heerenveen,Utrecht,1,1,1,2,,2.32,3.49,2.92,1.83,1.96
29/10/2022,17:45,Sparta Rotterdam,For Sittard,1,1,3,1,,1.95,3.62,3.7,1.82,1.97
29/10/2022,20:00,Go Ahead Eagles,Excelsior,2,0,3,1,,1.73,4.04,4.25,1.61,2.28
30/10/2022,11:15,FC Emmen,Groningen,0,0,0,0,,2.25,3.34,3.15,1.93,1.85
30/10/2022,13:30,PSV Eindhoven,Nijmegen,1,0,3,0,,1.22,6.67,11.2,1.37,2.96
30/10/2022,13:30,Twente,Waalwijk,2,0,3,0,,1.47,4.62,6.14,1.57,2.34
30/10/2022,15:45,AZ Alkmaar,Volendam,2,0,2,1,,1.2,6.89,11.89,1.35,3.06
04/11/2022,19:00,Cambuur,Nijmegen,0,1,0,1,,2.63,3.38,2.63,1.95,1.85
05/11/2022,15:30,Vitesse,Sparta Rotterdam,0,0,0,4,,1.89,3.57,4.03,1.93,1.86
05/11/2022,17:45,For Sittard,FC Emmen,0,0,0,1,,2.2,3.48,3.13,1.82,1.98
05/11/2022,20:00,Excelsior,Heerenveen,0,0,0,1,,3.93,4.03,1.8,1.6,2.32
06/11/2022,11:15,Utrecht,Groningen,0,1,2,1,,1.68,3.98,4.69,1.71,2.11
06/11/2022,13:30,Twente,Go Ahead Eagles,1,0,1,1,,1.37,4.97,7.83,1.62,2.27
06/11/2022,13:30,Volendam,Feyenoord,0,2,0,2,,6.88,5.54,1.36,1.33,3.21
06/11/2022,15:45,Ajax,PSV Eindhoven,0,1,1,2,,1.75,4.17,4.1,1.44,2.74
06/11/2022,15:45,Waalwijk,AZ Alkmaar,1,1,3,1,,3.98,3.95,1.8,1.6,2.31
09/11/2022,19:00,Ajax,Vitesse,1,1,2,2,,1.13,9.08,17.18,1.28,3.49
10/11/2022,19:00,Feyenoord,Cambuur,1,0,1,0,,1.2,6.84,12.96,1.41,2.84
11/11/2022,19:00,Sparta Rotterdam,Twente,0,0,1,1,,2.96,3.42,2.35,1.91,1.89
12/11/2022,15:30,Volendam,Utrecht,0,1,0,4,,3.74,4.12,1.83,1.47,2.61
12/11/2022,17:45,FC Emmen,Ajax,1,3,3,3,,8.83,5.69,1.3,1.41,2.84
12/11/2022,20:00,PSV Eindhoven,AZ Alkmaar,0,1,0,1,,1.52,4.48,5.67,1.48,2.6
13/11/2022,11:15,Nijmegen,Waalwijk,1,1,6,1,,2.06,3.56,3.43,1.72,2.1
13/11/2022,13:30,Groningen,For Sittard,1,0,2,3,,2.04,3.56,3.47,1.77,2.03
13/11/2022,13:30,Heerenveen,Cambuur,1,1,2,1,,1.8,3.81,4.18,1.77,2.04
13/11/2022,15:45,Feyenoord,Excelsior,2,1,5,1,,1.13,8.59,16.55,1.29,3.44
13/11/2022,19:00,Go Ahead Eagles,Vitesse,2,0,2,2,,2.45,3.46,2.77,1.79,2.01
06/01/2023,19:00,Twente,FC Emmen,1,0,2,0,,1.42,4.52,7.6,1.83,1.98
07/01/2023,15:30,Waalwijk,Heerenveen,0,0,0,0,,2.44,3.54,2.75,1.73,2.11
07/01/2023,17:45,AZ Alkmaar,Vitesse,0,0,1,1,,1.53,4.41,5.76,1.6,2.3
07/01/2023,19:00,For Sittard,Go Ahead Eagles,0,2,0,2,,2.54,3.46,2.67,1.79,2.02
07/01/2023,20:00,PSV Eindhoven,Sparta Rotterdam,0,0,0,0,,1.22,6.42,12.72,1.49,2.57
