Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
26/07/2019,19:30,Stuttgart,Hannover,2,1,2,1,1.74,3.85,4.41,1.67,2.18,14,7,7,2
27/07/2019,12:00,Dresden,Nurnberg,0,0,0,1,2.88,3.25,2.44,1.84,1.96,16,5,3,2
27/07/2019,14:30,Holstein Kiel,Sandhausen,0,1,1,1,2.06,3.54,3.37,1.68,2.17,21,15,3,3
27/07/2019,14:30,Osnabruck,Heidenheim,0,0,1,3,2.53,3.16,2.82,1.96,1.83,9,9,2,6
28/07/2019,12:30,Hamburg,Darmstadt,0,0,1,1,1.71,3.54,4.98,1.91,1.87,24,8,7,4
28/07/2019,14:30,Greuther Furth,Erzgebirge Aue,0,1,0,2,2.2,3.25,3.3,2.01,1.79,23,12,7,7
28/07/2019,14:30,Regensburg,Bochum,1,0,3,1,2.34,3.4,2.9,1.69,2.14,17,16,6,4
28/07/2019,14:30,Wehen,Karlsruhe,0,1,1,2,2.4,3.27,2.91,1.86,1.92,16,12,4,4
29/07/2019,19:30,Bielefeld,St Pauli,0,1,1,1,2.21,3.37,3.14,1.76,2.04,22,5,5,3
02/08/2019,17:30,Bochum,Bielefeld,0,0,3,3,2.7,3.44,2.48,1.71,2.12,19,15,8,7
02/08/2019,17:30,Sandhausen,Osnabruck,0,0,0,1,2.01,3.34,3.73,1.93,1.87,13,18,4,4
02/08/2019,19:30,St Pauli,Greuther Furth,1,2,1,3,2.09,3.34,3.49,1.9,1.89,15,6,5,5
03/08/2019,12:00,Karlsruhe,Dresden,1,1,4,2,2.09,3.39,3.43,1.85,1.94,15,15,6,5
03/08/2019,14:30,Hannover,Regensburg,0,0,1,1,1.97,3.5,3.69,1.68,2.15,21,9,6,7
04/08/2019,12:30,Heidenheim,Stuttgart,0,0,2,2,3.42,3.4,2.09,1.68,2.16,15,23,5,10
04/08/2019,14:30,Darmstadt,Holstein Kiel,1,0,2,0,2.45,3.46,2.71,1.63,2.23,12,22,5,2
04/08/2019,14:30,Erzgebirge Aue,Wehen,2,1,3,2,2.19,3.24,3.34,1.94,1.85,11,23,6,7
05/08/2019,19:30,Nurnberg,Hamburg,0,2,0,4,2.53,3.25,2.75,1.88,1.9,9,15,0,8
16/08/2019,17:30,Hamburg,Bochum,0,0,1,0,1.48,4.36,6.36,1.67,2.19,14,7,6,0
16/08/2019,17:30,Sandhausen,Nurnberg,2,1,3,2,2.64,3.14,2.73,2.11,1.72,15,11,6,6
17/08/2019,12:00,Bielefeld,Erzgebirge Aue,1,0,3,1,1.7,3.78,4.75,1.78,2.02,14,12,5,8
17/08/2019,12:00,Stuttgart,St Pauli,0,1,2,1,1.48,4.39,6.25,1.6,2.31,17,15,5,2
17/08/2019,12:00,Wehen,Hannover,0,1,0,3,2.91,3.34,2.37,1.77,2.04,14,11,5,6
18/08/2019,12:30,Dresden,Heidenheim,0,0,2,1,2.7,3.31,2.54,1.85,1.94,17,13,5,6
18/08/2019,12:30,Greuther Furth,Regensburg,0,0,1,0,2.55,3.32,2.69,1.77,2.03,15,4,7,1
18/08/2019,12:30,Holstein Kiel,Karlsruhe,1,1,2,1,2.09,3.57,3.25,1.58,2.35,20,17,7,2
19/08/2019,19:30,Osnabruck,Darmstadt,1,0,4,0,2.41,3.23,2.93,1.91,1.88,21,8,8,1
23/08/2019,17:30,Darmstadt,Dresden,0,0,0,0,2.39,3.31,2.9,1.86,1.94,11,11,2,2
23/08/2019,17:30,Erzgebirge Aue,Stuttgart,0,0,0,0,4.07,3.94,1.77,1.62,2.28,10,12,0,5
24/08/2019,12:00,Bochum,Wehen,0,3,3,3,2.01,3.58,3.47,1.64,2.24,23,16,9,7
24/08/2019,12:00,Hannover,Greuther Furth,0,1,1,1,1.76,3.76,4.33,1.71,2.12,11,17,2,6
24/08/2019,12:00,Regensburg,Bielefeld,0,1,1,3,2.68,3.43,2.49,1.63,2.26,10,14,3,4
25/08/2019,12:30,Heidenheim,Sandhausen,0,0,0,2,2.12,3.5,3.24,1.75,2.05,13,15,2,4
25/08/2019,12:30,Karlsruhe,Hamburg,0,2,2,4,3.18,3.46,2.16,1.77,2.03,21,16,7,7
25/08/2019,12:30,Nurnberg,Osnabruck,0,0,1,0,2.16,3.38,3.26,1.87,1.93,16,7,7,2
26/08/2019,19:30,St Pauli,Holstein Kiel,0,0,2,1,2.9,3.47,2.3,1.61,2.28,11,13,2,6
30/08/2019,17:30,Nurnberg,Heidenheim,1,0,2,2,2.15,3.44,3.27,1.76,2.05,27,8,7,2
30/08/2019,17:30,Sandhausen,Darmstadt,0,0,1,0,1.91,3.46,4.03,2.0,1.81,16,16,5,3
31/08/2019,12:00,Bielefeld,Greuther Furth,1,2,2,2,1.71,3.88,4.5,1.69,2.15,19,13,6,5
31/08/2019,12:00,Dresden,St Pauli,1,3,3,3,2.06,3.46,3.45,1.77,2.05,13,8,8,3
31/08/2019,12:00,Wehen,Regensburg,0,2,0,5,2.36,3.53,2.79,1.59,2.33,11,14,2,9
01/09/2019,12:30,Hamburg,Hannover,1,0,3,0,1.73,3.8,4.46,1.71,2.12,20,9,8,4
01/09/2019,12:30,Holstein Kiel,Erzgebirge Aue,0,0,1,1,1.66,4.04,4.68,1.55,2.4,12,21,3,6
01/09/2019,12:30,Osnabruck,Karlsruhe,1,0,3,0,2.35,3.34,2.93,1.85,1.94,20,10,7,3
02/09/2019,19:30,Stuttgart,Bochum,1,1,2,1,1.51,4.33,5.83,1.57,2.37,17,13,6,5
13/09/2019,17:30,Greuther Furth,Wehen,0,0,2,1,1.93,3.73,3.65,1.59,2.33,21,9,6,1
13/09/2019,17:30,Karlsruhe,Sandhausen,0,0,1,0,2.46,3.47,2.73,1.72,2.11,14,17,5,5
14/09/2019,12:00,Hannover,Bielefeld,0,1,0,2,2.31,3.48,2.9,1.65,2.22,13,7,4,4
14/09/2019,12:00,Heidenheim,Holstein Kiel,2,0,3,0,2.37,3.61,2.73,1.45,2.68,15,14,6,1
14/09/2019,12:00,Regensburg,Stuttgart,0,1,2,3,3.3,3.71,2.03,1.51,2.52,14,24,5,7
15/09/2019,12:30,Bochum,Dresden,0,0,2,2,2.23,3.48,3.03,1.66,2.21,23,7,7,5
15/09/2019,12:30,Darmstadt,Nurnberg,1,2,3,3,2.84,3.3,2.43,1.9,1.9,12,26,6,7
15/09/2019,12:30,Erzgebirge Aue,Osnabruck,1,0,1,0,2.61,3.34,2.62,1.86,1.94,22,14,6,3
16/09/2019,19:30,St Pauli,Hamburg,1,0,2,0,4.03,3.8,1.81,1.66,2.19,10,14,4,5
20/09/2019,17:30,Heidenheim,Darmstadt,0,0,1,0,1.88,3.76,3.77,1.64,2.25,9,13,5,2
20/09/2019,17:30,Holstein Kiel,Hannover,0,1,1,2,2.19,3.7,2.99,1.53,2.46,9,11,5,3
21/09/2019,12:00,Nurnberg,Karlsruhe,1,1,1,1,1.99,3.5,3.66,1.77,2.05,16,13,7,3
21/09/2019,12:00,Sandhausen,Bochum,0,0,1,1,2.04,3.39,3.58,1.77,2.04,20,14,6,5
21/09/2019,12:00,Stuttgart,Greuther Furth,1,0,2,0,1.52,4.35,5.68,1.51,2.54,16,15,5,3
21/09/2019,12:00,Wehen,Bielefeld,1,3,2,5,3.73,3.7,1.9,1.52,2.5,11,10,6,8
22/09/2019,12:30,Dresden,Regensburg,0,1,2,1,2.24,3.61,2.92,1.56,2.39,10,17,7,3
22/09/2019,12:30,Hamburg,Erzgebirge Aue,2,0,4,0,1.42,4.55,7.23,1.64,2.24,9,9,5,2
22/09/2019,12:30,Osnabruck,St Pauli,1,1,1,1,2.17,3.47,3.16,1.78,2.04,16,13,5,3
