Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
02/08/2024,19:30,FC Koln,Hamburg,0,2,1,2,2.36,3.62,2.8,1.57,2.37,26,9,4,6
03/08/2024,12:00,Hannover,Regensburg,2,0,2,0,1.65,4.04,4.84,1.68,2.16,16,10,5,3
03/08/2024,12:00,Hertha,Paderborn,0,1,1,2,2.0,3.76,3.38,1.54,2.43,10,11,3,5
03/08/2024,12:00,Karlsruhe,Nurnberg,1,2,3,2,1.95,3.72,3.61,1.69,2.12,15,14,5,5
03/08/2024,12:00,Magdeburg,Elversberg,0,0,0,0,1.98,3.64,3.58,1.67,2.18,21,9,6,3
03/08/2024,19:30,Schalke 04,Braunschweig,2,1,5,1,1.75,3.72,4.54,1.83,1.96,14,10,8,5
04/08/2024,12:30,Darmstadt,Fortuna Dusseldorf,0,0,0,2,2.75,3.53,2.4,1.71,2.12,11,11,6,4
04/08/2024,12:30,Greuther Furth,Preußen Münster,1,1,3,1,1.82,3.76,4.06,1.7,2.12,22,15,9,5
04/08/2024,12:30,Ulm,Kaiserslautern,0,0,1,2,2.85,3.42,2.39,1.78,2.01,12,13,3,4
09/08/2024,17:30,Kaiserslautern,Greuther Furth,1,2,2,2,2.16,3.69,3.11,1.55,2.38,13,15,7,8
09/08/2024,17:30,Regensburg,Ulm,1,0,1,0,2.53,3.38,2.74,1.9,1.89,8,11,1,5
10/08/2024,12:00,Elversberg,FC Koln,0,1,2,2,3.31,3.76,2.04,1.64,2.23,10,23,3,9
10/08/2024,12:00,Fortuna Dusseldorf,Karlsruhe,0,0,0,0,1.82,3.95,3.88,1.52,2.47,20,9,6,2
10/08/2024,12:00,Nurnberg,Schalke 04,0,1,3,1,2.98,3.62,2.24,1.57,2.35,8,17,5,5
10/08/2024,19:30,Hamburg,Hertha,1,0,1,1,1.83,4.14,3.69,1.39,2.89,13,13,3,4
11/08/2024,12:30,Braunschweig,Magdeburg,0,1,1,3,2.59,3.35,2.65,1.89,1.89,20,11,8,6
11/08/2024,12:30,Paderborn,Darmstadt,0,1,3,1,1.87,3.79,3.81,1.62,2.26,18,15,5,7
11/08/2024,12:30,Preußen Münster,Hannover,0,0,0,0,3.16,3.68,2.11,1.6,2.3,11,9,4,1
23/08/2024,17:30,Hannover,Hamburg,0,0,1,0,2.37,3.65,2.76,1.59,2.3,9,8,3,1
23/08/2024,17:30,Karlsruhe,Elversberg,1,1,3,2,1.6,4.39,4.85,1.41,2.8,11,11,8,3
