Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
05/08/2022,20:00,Lyon,Ajaccio,2,1,2,1,,1.32,5.35,9.65,1.68,2.21
06/08/2022,16:00,Strasbourg,Monaco,0,1,1,2,,2.6,3.36,2.75,1.97,1.85
06/08/2022,20:00,Clermont,Paris SG,0,3,0,5,,10.06,6.53,1.26,1.38,3.0
07/08/2022,12:00,Toulouse,Nice,1,0,1,1,,2.84,3.41,2.49,1.86,1.96
07/08/2022,14:00,Angers,Nantes,0,0,0,0,,2.73,3.22,2.71,2.13,1.72
07/08/2022,14:00,Lens,Brest,1,0,3,2,,1.56,4.43,5.54,1.66,2.23
07/08/2022,14:00,Lille,Auxerre,3,0,4,1,,1.72,3.93,4.73,1.83,1.98
07/08/2022,14:00,Montpellier,Troyes,2,2,3,2,,2.19,3.42,3.35,1.91,1.9
07/08/2022,16:05,Rennes,Lorient,0,0,0,1,,1.34,5.25,8.85,1.62,2.31
07/08/2022,19:45,Marseille,Reims,2,0,4,1,,1.57,4.07,6.05,1.92,1.89
12/08/2022,20:00,Nantes,Lille,1,0,1,1,,3.02,3.37,2.4,1.95,1.87
13/08/2022,16:00,Monaco,Rennes,0,0,1,1,,2.17,3.6,3.26,1.76,2.08
13/08/2022,20:00,Paris SG,Montpellier,2,0,5,2,,1.1,11.08,24.23,1.22,4.25
14/08/2022,14:00,Ajaccio,Lens,0,0,0,0,,3.16,3.25,2.36,2.22,1.67
14/08/2022,14:00,Auxerre,Angers,2,1,2,2,,2.23,3.27,3.42,2.11,1.74
14/08/2022,14:00,Reims,Clermont,2,0,2,4,,2.14,3.28,3.63,2.16,1.7
14/08/2022,14:00,Troyes,Toulouse,0,1,0,3,,2.67,3.3,2.7,2.1,1.74
14/08/2022,16:05,Nice,Strasbourg,1,0,1,1,,2.19,3.31,3.48,2.1,1.75
14/08/2022,19:45,Brest,Marseille,0,1,1,1,,4.11,3.83,1.84,1.73,2.13
19/08/2022,20:00,Lyon,Troyes,1,1,4,1,,1.29,5.96,9.54,1.47,2.68
20/08/2022,16:00,Monaco,Lens,1,2,1,4,,1.77,3.96,4.4,1.69,2.18
20/08/2022,20:00,Marseille,Nantes,0,0,2,1,,1.59,4.16,5.57,1.79,2.04
21/08/2022,12:00,Strasbourg,Reims,1,0,1,1,,1.81,3.53,4.75,2.14,1.71
21/08/2022,14:00,Angers,Brest,0,2,1,3,,2.31,3.34,3.17,1.97,1.85
21/08/2022,14:00,Clermont,Nice,1,0,1,0,,3.59,3.48,2.08,2.0,1.82
21/08/2022,14:00,Montpellier,Auxerre,1,0,1,2,,2.12,3.53,3.42,1.89,1.92
21/08/2022,14:00,Toulouse,Lorient,1,1,2,2,,2.02,3.49,3.76,2.01,1.82
21/08/2022,16:05,Rennes,Ajaccio,1,0,2,1,,1.42,4.56,8.12,1.92,1.89
21/08/2022,19:45,Lille,Paris SG,0,4,1,7,,6.33,4.68,1.48,1.56,2.42
26/08/2022,20:00,Ajaccio,Lille,0,2,1,3,,3.46,3.18,2.26,2.38,1.59
27/08/2022,16:00,Auxerre,Strasbourg,1,0,1,0,,3.59,3.47,2.08,1.87,1.96
27/08/2022,20:00,Lens,Rennes,0,0,2,1,,2.54,3.52,2.72,1.72,2.14
28/08/2022,12:00,Nantes,Toulouse,0,1,3,1,,2.4,3.35,3.02,1.91,1.91
28/08/2022,14:00,Brest,Montpellier,0,5,0,7,,1.92,3.66,3.98,1.73,2.13
28/08/2022,14:00,Lorient,Clermont,2,0,2,1,,2.06,3.45,3.68,2.01,1.82
28/08/2022,14:00,Nice,Marseille,0,3,0,3,,2.78,3.46,2.54,1.94,1.88
28/08/2022,14:00,Troyes,Angers,1,0,3,1,,2.47,3.33,2.93,2.07,1.77
28/08/2022,16:05,Reims,Lyon,1,0,1,1,,4.28,4.03,1.77,1.64,2.27
28/08/2022,19:45,Paris SG,Monaco,0,1,1,1,,1.19,7.98,13.1,1.24,4.0
31/08/2022,18:00,Angers,Reims,0,2,2,4,,2.54,3.27,2.88,2.09,1.75
31/08/2022,18:00,Lyon,Auxerre,1,0,2,1,,1.28,6.26,9.42,1.37,3.09
31/08/2022,18:00,Monaco,Troyes,1,2,2,4,,1.35,5.36,8.16,1.54,2.49
31/08/2022,18:00,Montpellier,Ajaccio,1,0,2,0,,2.11,3.38,3.63,2.11,1.74
31/08/2022,18:00,Strasbourg,Nantes,1,0,1,1,,1.91,3.63,4.03,1.91,1.9
31/08/2022,20:00,Lens,Lorient,2,1,5,2,,1.54,4.28,6.08,1.75,2.09
31/08/2022,20:00,Lille,Nice,1,2,1,2,,2.04,3.54,3.66,1.98,1.85
31/08/2022,20:00,Marseille,Clermont,0,0,1,0,,1.38,5.05,8.08,1.64,2.28
31/08/2022,20:00,Rennes,Brest,0,0,3,1,,1.48,4.71,6.33,1.62,2.3
31/08/2022,20:00,Toulouse,Paris SG,0,1,0,3,,11.78,7.2,1.22,1.33,3.31
03/09/2022,16:00,Auxerre,Marseille,0,1,0,2,,4.7,4.04,1.71,1.71,2.14
03/09/2022,18:00,Lyon,Angers,2,0,5,0,,1.3,5.93,9.35,1.44,2.78
03/09/2022,20:00,Nantes,Paris SG,0,1,0,3,,9.6,6.27,1.28,1.38,3.05
04/09/2022,12:00,Montpellier,Lille,1,1,1,3,,3.29,3.68,2.13,1.74,2.11
04/09/2022,14:00,Ajaccio,Lorient,0,0,0,1,,2.46,3.22,3.02,2.22,1.67
04/09/2022,14:00,Brest,Strasbourg,1,1,1,1,,2.83,3.4,2.5,1.89,1.92
04/09/2022,14:00,Clermont,Toulouse,0,0,2,0,,2.94,3.33,2.45,1.92,1.89
04/09/2022,14:00,Reims,Lens,0,0,1,1,,3.13,3.51,2.26,1.85,1.97
04/09/2022,16:05,Troyes,Rennes,1,0,1,1,,4.21,3.79,1.83,1.81,2.02
04/09/2022,19:45,Nice,Monaco,0,0,0,1,,2.78,3.58,2.46,1.8,2.03
07/09/2022,18:00,Lorient,Lyon,2,1,3,1,,4.62,4.25,1.68,1.58,2.4
09/09/2022,20:00,Lens,Troyes,1,0,1,0,,1.5,4.6,6.21,1.6,2.35
10/09/2022,16:00,Paris SG,Brest,1,0,1,0,,1.08,12.74,27.4,1.19,4.56
10/09/2022,20:00,Marseille,Lille,1,1,2,1,,1.98,3.64,3.77,1.78,2.06
11/09/2022,12:00,Strasbourg,Clermont,0,0,0,0,,1.67,3.81,5.38,1.92,1.89
11/09/2022,14:00,Ajaccio,Nice,0,0,0,1,,3.24,3.07,2.43,2.48,1.55
11/09/2022,14:00,Angers,Montpellier,1,1,2,1,,2.43,3.62,2.79,1.72,2.13
11/09/2022,14:00,Lorient,Nantes,1,1,3,2,,2.13,3.27,3.68,2.04,1.78
11/09/2022,14:00,Toulouse,Reims,1,0,1,0,,2.26,3.48,3.16,1.85,1.96
11/09/2022,16:05,Rennes,Auxerre,1,0,5,0,,1.42,4.87,7.33,1.62,2.31
11/09/2022,19:45,Monaco,Lyon,0,0,2,1,,2.51,3.62,2.7,1.56,2.42
16/09/2022,20:00,Auxerre,Lorient,0,3,1,3,,2.71,3.37,2.63,1.92,1.89
17/09/2022,16:00,Montpellier,Strasbourg,1,0,2,1,,2.51,3.49,2.76,1.84,1.98
17/09/2022,20:00,Lille,Toulouse,1,0,2,1,,1.77,4.02,4.28,1.65,2.24
18/09/2022,12:00,Reims,Monaco,0,0,0,3,,3.15,3.55,2.23,1.73,2.08
18/09/2022,14:00,Brest,Ajaccio,0,0,0,1,,2.06,3.29,3.85,2.28,1.63
18/09/2022,14:00,Clermont,Troyes,1,1,1,3,,2.28,3.41,3.16,1.95,1.86
18/09/2022,14:00,Marseille,Rennes,0,1,1,1,,2.06,3.59,3.53,1.79,2.04
18/09/2022,14:00,Nice,Angers,0,1,0,1,,1.64,3.99,5.35,1.87,1.95
18/09/2022,16:05,Nantes,Lens,0,0,0,0,,3.13,3.53,2.25,1.79,2.03
18/09/2022,19:45,Lyon,Paris SG,0,1,0,1,,4.57,4.68,1.63,1.38,3.05
30/09/2022,20:00,Angers,Marseille,0,1,0,3,,4.44,3.85,1.78,1.8,2.03
01/10/2022,16:00,Strasbourg,Rennes,0,1,1,3,,2.99,3.5,2.35,1.87,1.93
01/10/2022,20:00,Paris SG,Nice,1,0,2,1,,1.17,8.29,15.35,1.33,3.34
02/10/2022,12:00,Lorient,Lille,1,0,2,1,,2.86,3.62,2.38,1.71,2.16
02/10/2022,14:00,Ajaccio,Clermont,0,1,1,3,,2.24,3.16,3.53,2.43,1.57
02/10/2022,14:00,Auxerre,Brest,0,0,1,1,,2.69,3.46,2.6,1.81,2.02
02/10/2022,14:00,Toulouse,Montpellier,3,1,4,2,,1.92,3.8,3.82,1.72,2.15
02/10/2022,14:00,Troyes,Reims,0,1,2,2,,2.51,3.38,2.83,1.9,1.92
02/10/2022,16:05,Monaco,Nantes,3,0,4,1,,1.55,4.44,5.6,1.64,2.27
02/10/2022,19:45,Lens,Lyon,0,0,1,0,,2.54,3.75,2.61,1.58,2.4
07/10/2022,20:00,Lyon,Toulouse,1,0,1,1,,1.49,4.83,5.96,1.43,2.84
08/10/2022,16:00,Marseille,Ajaccio,1,1,1,2,,1.36,4.81,9.77,1.87,1.96
08/10/2022,20:00,Reims,Paris SG,0,0,0,0,,7.17,5.3,1.39,1.44,2.76
09/10/2022,12:00,Montpellier,Monaco,0,1,0,2,,3.67,3.98,1.92,1.55,2.44
09/10/2022,14:00,Angers,Strasbourg,1,2,2,3,,2.64,3.41,2.68,1.95,1.88
09/10/2022,14:00,Brest,Lorient,1,1,1,2,,2.32,3.48,3.05,1.86,1.93
09/10/2022,14:00,Clermont,Auxerre,0,0,2,1,,2.1,3.46,3.56,2.02,1.82
09/10/2022,14:00,Nice,Troyes,2,0,3,2,,1.74,3.81,4.76,1.91,1.91
09/10/2022,16:05,Rennes,Nantes,1,0,3,0,,1.51,4.52,6.13,1.68,2.17
09/10/2022,19:45,Lille,Lens,1,0,1,0,,2.43,3.6,2.81,1.73,2.12
14/10/2022,20:00,Strasbourg,Lille,0,1,0,3,,3.05,3.4,2.37,1.97,1.86
15/10/2022,16:00,Lorient,Reims,0,0,0,0,,2.27,3.44,3.17,1.87,1.95
15/10/2022,20:00,Lens,Montpellier,0,0,1,0,,1.42,4.91,7.12,1.57,2.38
16/10/2022,12:00,Toulouse,Angers,2,1,3,2,,1.85,3.91,3.97,1.73,2.13
16/10/2022,14:00,Auxerre,Nice,1,1,1,1,,3.53,3.51,2.09,1.95,1.87
16/10/2022,14:00,Nantes,Brest,2,1,4,1,,2.19,3.34,3.44,2.05,1.78
16/10/2022,14:00,Rennes,Lyon,1,1,3,2,,2.3,3.61,2.98,1.69,2.18
16/10/2022,14:00,Troyes,Ajaccio,0,0,1,1,,2.18,3.19,3.63,2.33,1.6
16/10/2022,16:05,Monaco,Clermont,1,0,1,1,,1.36,5.01,8.71,1.61,2.32
16/10/2022,19:45,Paris SG,Marseille,1,0,1,0,,1.34,5.57,8.4,1.45,2.71
21/10/2022,20:00,Ajaccio,Paris SG,0,1,0,3,,10.74,5.47,1.3,1.72,2.15
22/10/2022,16:00,Montpellier,Lyon,0,1,1,2,,3.94,3.98,1.84,1.57,2.39
22/10/2022,20:00,Marseille,Lens,0,0,0,1,,2.16,3.49,3.39,1.91,1.91
23/10/2022,12:00,Angers,Rennes,0,1,1,2,,4.21,3.9,1.81,1.7,2.16
23/10/2022,14:00,Clermont,Brest,0,1,1,3,,2.33,3.39,3.09,1.98,1.84
23/10/2022,14:00,Reims,Auxerre,1,1,2,1,,1.84,3.68,4.26,1.93,1.88
23/10/2022,14:00,Toulouse,Strasbourg,1,0,2,2,,2.22,3.57,3.15,1.82,2.0
23/10/2022,14:00,Troyes,Lorient,1,0,2,2,,2.38,3.5,2.94,1.82,2.01
23/10/2022,16:05,Nice,Nantes,0,0,1,1,,1.86,3.6,4.31,2.0,1.82
23/10/2022,19:45,Lille,Monaco,2,2,4,3,,2.43,3.66,2.78,1.68,2.2
28/10/2022,20:00,Lens,Toulouse,0,0,3,0,,1.57,4.39,5.44,1.61,2.33
29/10/2022,16:00,Paris SG,Troyes,1,1,4,3,,1.09,11.03,25.33,1.25,3.87
29/10/2022,20:00,Strasbourg,Marseille,0,2,2,2,,2.91,3.46,2.38,1.87,1.94
30/10/2022,12:00,Auxerre,Ajaccio,1,0,1,0,,2.57,3.11,2.93,2.41,1.56
30/10/2022,14:00,Brest,Reims,0,0,0,0,,2.58,3.4,2.71,1.92,1.89
30/10/2022,14:00,Monaco,Angers,0,0,2,0,,1.39,5.11,7.36,1.5,2.55
30/10/2022,14:00,Nantes,Clermont,0,0,1,1,,2.02,3.61,3.56,1.85,1.96
30/10/2022,14:00,Rennes,Montpellier,2,0,3,0,,1.34,5.36,8.46,1.54,2.43
30/10/2022,16:05,Lorient,Nice,1,0,1,2,,2.47,3.36,2.87,2.06,1.75
30/10/2022,19:45,Lyon,Lille,0,0,1,0,,2.05,3.77,3.39,1.61,2.32
04/11/2022,20:00,Troyes,Auxerre,1,0,1,1,,1.96,3.55,3.93,1.86,1.96
05/11/2022,16:00,Ajaccio,Strasbourg,4,2,4,2,,2.8,3.17,2.68,2.31,1.62
05/11/2022,20:00,Angers,Lens,0,1,1,2,,4.78,4.01,1.7,1.75,2.1
06/11/2022,12:00,Lorient,Paris SG,0,1,1,2,,10.06,6.36,1.26,1.39,2.99
06/11/2022,14:00,Clermont,Montpellier,0,1,1,1,,2.4,3.55,2.88,1.8,2.04
06/11/2022,14:00,Nice,Brest,0,0,1,0,,1.83,3.72,4.29,1.93,1.89
