Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
17/08/2018,,Betis,Levante,0,1,0,3,1.68,4.0,4.95,1.76,2.06,22,6,8,4
17/08/2018,,Girona,Valladolid,0,0,0,0,1.78,3.6,4.79,2.13,1.71,13,2,1,1
18/08/2018,,Barcelona,Alaves,0,0,3,0,1.1,9.82,25.67,1.34,3.18,25,3,9,0
18/08/2018,,Celta,Espanol,0,1,1,1,1.9,3.53,4.2,2.06,1.76,12,14,2,5
18/08/2018,,Villarreal,Sociedad,1,1,1,2,2.03,3.43,3.76,1.99,1.81,16,8,7,4
19/08/2018,,Eibar,Huesca,0,2,1,2,1.7,3.77,5.08,1.88,1.91,18,8,6,6
19/08/2018,,Real Madrid,Getafe,1,0,2,0,1.21,6.66,14.13,1.45,2.66,10,4,3,1
19/08/2018,,Vallecano,Sevilla,0,3,1,4,3.38,3.56,2.11,1.76,2.04,13,17,2,8
20/08/2018,,Ath Bilbao,Leganes,1,1,2,1,1.78,3.43,5.03,2.35,1.58,17,12,5,2
20/08/2018,,Valencia,Ath Madrid,0,1,1,1,2.99,3.14,2.51,2.33,1.59,13,9,4,3
24/08/2018,,Getafe,Eibar,1,0,2,0,1.98,3.22,4.32,2.62,1.47,7,9,4,0
24/08/2018,,Leganes,Sociedad,0,2,2,2,3.57,3.25,2.18,2.36,1.58,18,7,5,6
25/08/2018,,Alaves,Betis,0,0,0,0,2.77,3.26,2.63,2.13,1.7,16,13,4,5
25/08/2018,,Ath Madrid,Vallecano,0,0,1,0,1.16,7.39,20.03,1.57,2.38,9,13,2,3
25/08/2018,,Valladolid,Barcelona,0,0,0,1,16.55,7.56,1.17,1.42,2.8,7,10,4,5
26/08/2018,,Espanol,Valencia,0,0,2,0,3.08,3.3,2.37,2.07,1.74,19,16,9,4
26/08/2018,,Girona,Real Madrid,1,1,1,4,8.29,5.2,1.36,1.5,2.52,10,20,5,8
26/08/2018,,Sevilla,Villarreal,0,0,0,0,1.76,3.87,4.51,1.71,2.12,19,14,2,6
27/08/2018,,Ath Bilbao,Huesca,0,0,2,2,1.63,3.75,5.95,2.01,1.79,14,9,4,4
27/08/2018,,Levante,Celta,0,2,1,2,2.49,3.25,2.93,2.03,1.78,15,21,6,9
