Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
16/08/2019,20:00,Ath Bilbao,Barcelona,0,0,1,0,5.07,3.81,1.71,1.79,2.05,11,11,5,2
17/08/2019,16:00,Celta,Real Madrid,0,1,1,3,4.67,4.12,1.69,1.49,2.58,7,17,4,11
17/08/2019,18:00,Valencia,Sociedad,0,0,1,1,1.68,3.8,5.29,2.07,1.77,14,12,6,3
17/08/2019,19:00,Mallorca,Eibar,1,0,2,1,2.91,3.09,2.62,2.34,1.6,16,11,4,5
17/08/2019,20:00,Leganes,Osasuna,0,0,0,1,2.06,3.18,4.02,2.59,1.49,13,4,2,2
17/08/2019,20:00,Villarreal,Granada,1,1,4,4,1.61,3.95,5.8,1.84,1.98,12,14,7,7
18/08/2019,16:00,Alaves,Levante,0,0,1,0,2.23,3.25,3.43,2.13,1.72,9,16,2,4
18/08/2019,18:00,Espanol,Sevilla,0,1,0,2,3.08,3.41,2.33,1.92,1.89,7,12,2,4
18/08/2019,20:00,Betis,Valladolid,0,0,1,2,1.64,3.76,5.78,2.13,1.72,13,14,4,3
18/08/2019,21:00,Ath Madrid,Getafe,1,0,1,0,1.47,4.23,7.63,2.23,1.66,5,6,5,0
23/08/2019,19:00,Granada,Sevilla,0,0,0,1,3.95,3.58,1.94,1.89,1.93,12,11,0,6
23/08/2019,21:00,Levante,Villarreal,0,1,2,1,2.59,3.54,2.63,1.7,2.17,16,23,4,6
24/08/2019,16:00,Osasuna,Eibar,0,0,0,0,2.53,3.12,2.99,2.29,1.63,6,12,2,0
24/08/2019,18:00,Real Madrid,Valladolid,0,0,1,1,1.21,6.97,13.16,1.36,3.1,22,9,4,2
24/08/2019,20:00,Celta,Valencia,1,0,1,0,3.17,3.45,2.26,1.89,1.92,11,9,6,1
24/08/2019,20:00,Getafe,Ath Bilbao,1,1,1,1,2.61,2.94,3.06,2.84,1.42,6,4,2,2
25/08/2019,16:00,Alaves,Espanol,0,0,0,0,2.52,3.18,2.97,2.47,1.55,10,5,2,1
25/08/2019,16:00,Mallorca,Sociedad,0,0,0,1,3.02,3.23,2.44,2.08,1.75,12,12,4,4
25/08/2019,18:00,Leganes,Ath Madrid,0,0,0,1,5.18,3.29,1.81,2.54,1.52,10,6,4,4
25/08/2019,20:00,Barcelona,Betis,1,1,5,2,1.27,6.07,10.56,1.39,2.95,20,4,7,3
30/08/2019,19:00,Sevilla,Celta,0,0,1,1,1.55,4.31,5.97,1.65,2.25,19,2,5,1
30/08/2019,21:00,Ath Bilbao,Sociedad,2,0,2,0,2.33,3.07,3.45,2.45,1.56,15,2,5,2
31/08/2019,16:00,Osasuna,Barcelona,1,0,2,2,9.52,4.86,1.36,1.73,2.11,15,8,5,4
31/08/2019,18:00,Getafe,Alaves,1,1,1,1,1.77,3.34,5.55,2.74,1.45,15,5,1,1
31/08/2019,18:00,Levante,Valladolid,0,0,2,0,2.01,3.56,3.74,1.85,1.96,16,15,3,4
31/08/2019,20:00,Betis,Leganes,0,0,2,1,1.95,3.24,4.49,2.42,1.56,17,19,5,7
01/09/2019,16:00,Valencia,Mallorca,1,0,2,0,1.41,4.63,8.14,1.75,2.09,9,12,4,1
01/09/2019,18:00,Ath Madrid,Eibar,1,2,3,2,1.42,4.16,9.92,2.27,1.64,7,6,3,2
01/09/2019,18:00,Espanol,Granada,0,1,0,3,2.1,3.2,3.92,2.29,1.63,15,14,3,6
01/09/2019,20:00,Villarreal,Real Madrid,1,1,2,2,3.71,4.14,1.88,1.41,2.88,10,17,5,5
13/09/2019,20:00,Mallorca,Ath Bilbao,0,0,0,0,3.65,3.02,2.28,2.69,1.46,10,11,1,5
