Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
03/08/2018,,Hamburg,Holstein Kiel,0,0,0,3,1.73,3.59,4.75,1.87,1.91,14,16,3,8
04/08/2018,,Bochum,FC Koln,0,1,0,2,2.78,3.16,2.53,1.99,1.8,14,15,2,5
04/08/2018,,Greuther Furth,Sandhausen,0,0,3,1,2.32,3.04,3.23,2.28,1.59,16,10,5,5
04/08/2018,,Regensburg,Ingolstadt,1,1,2,1,3.04,3.25,2.3,1.9,1.87,13,13,9,3
05/08/2018,,Darmstadt,Paderborn,0,0,1,0,2.5,3.15,2.8,2.0,1.78,7,7,2,1
05/08/2018,,Heidenheim,Bielefeld,1,1,1,1,2.47,3.18,2.81,1.93,1.84,14,16,5,8
05/08/2018,,Magdeburg,St Pauli,1,1,1,2,2.26,3.16,3.2,2.07,1.73,6,5,2,4
05/08/2018,,Union Berlin,Erzgebirge Aue,0,0,1,0,1.82,3.41,4.35,2.01,1.77,17,6,3,1
06/08/2018,,Dresden,Duisburg,1,0,1,0,2.23,3.22,3.18,1.98,1.8,20,12,3,3
10/08/2018,,Ingolstadt,Greuther Furth,0,0,1,1,1.63,3.84,5.18,1.81,1.99,28,12,5,7
10/08/2018,,Paderborn,Regensburg,1,0,2,0,2.01,3.55,3.47,1.67,2.18,14,13,5,3
10/08/2018,,St Pauli,Darmstadt,0,0,2,0,2.24,3.12,3.33,2.17,1.67,16,18,3,3
11/08/2018,,Bielefeld,Dresden,2,0,2,1,2.22,3.27,3.19,1.87,1.91,16,12,5,4
11/08/2018,,Duisburg,Bochum,0,0,0,2,2.51,3.23,2.77,1.91,1.87,28,5,7,2
12/08/2018,,Erzgebirge Aue,Magdeburg,0,0,0,0,2.44,3.08,2.96,2.26,1.61,12,9,3,0
12/08/2018,,Holstein Kiel,Heidenheim,1,1,1,1,1.64,3.76,5.06,1.78,2.01,7,16,4,4
12/08/2018,,Sandhausen,Hamburg,0,2,0,3,3.25,3.21,2.22,2.1,1.71,11,7,2,4
13/08/2018,,FC Koln,Union Berlin,1,0,1,1,1.65,3.71,5.1,1.85,1.92,18,10,5,4
24/08/2018,,Bochum,Sandhausen,0,0,1,0,1.95,3.28,4.01,2.23,1.62,16,9,7,1
24/08/2018,,Darmstadt,Duisburg,0,0,3,0,2.16,3.23,3.42,2.09,1.71,10,15,4,5
25/08/2018,,FC Koln,Erzgebirge Aue,1,1,3,1,1.41,4.44,7.5,1.81,1.98,18,8,7,1
25/08/2018,,Greuther Furth,Paderborn,0,0,2,2,2.69,3.22,2.59,1.9,1.88,13,17,5,4
25/08/2018,,Magdeburg,Ingolstadt,1,1,1,1,3.02,3.21,2.34,2.04,1.76,16,8,2,2
