Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
30/03/2024,14:00,Norrkoping,Malmo FF,,,1,5,2024,5.7,4.36,1.54,,
31/03/2024,13:00,GAIS,Brommapojkarna,,,0,4,2024,2.48,3.46,2.71,,
31/03/2024,13:00,Hammarby,Kalmar,,,3,1,2024,1.89,3.54,4.03,,
31/03/2024,15:30,Hacken,Mjallby,,,0,1,2024,1.79,3.73,4.28,,
01/04/2024,13:00,Goteborg,Djurgarden,,,1,4,2024,3.3,3.23,2.24,,
01/04/2024,13:00,Sirius,Halmstad,,,3,0,2024,1.7,3.93,4.6,,
01/04/2024,15:30,AIK,Vasteras SK,,,1,0,2024,1.55,4.05,5.92,,
01/04/2024,15:30,Elfsborg,Varnamo,,,2,2,2024,1.49,4.42,6.24,,
06/04/2024,14:00,Brommapojkarna,AIK,,,2,2,2024,3.36,3.47,2.11,,
06/04/2024,16:30,Mjallby,Norrkoping,,,3,0,2024,2.15,3.3,3.43,,
07/04/2024,13:00,Halmstad,Goteborg,,,1,0,2024,2.75,3.25,2.56,,
07/04/2024,13:00,Malmo FF,Hammarby,,,2,0,2024,1.39,4.81,7.68,,
07/04/2024,15:30,Vasteras SK,Elfsborg,,,0,1,2024,3.07,3.53,2.22,,
08/04/2024,18:00,Kalmar,Sirius,,,1,2,2024,2.44,3.33,2.85,,
08/04/2024,18:00,Varnamo,GAIS,,,1,2,2024,2.59,3.41,2.61,,
08/04/2024,18:10,Djurgarden,Hacken,,,3,3,2024,1.8,3.89,4.03,,
13/04/2024,14:00,Mjallby,AIK,,,1,1,2024,2.55,3.11,2.89,,
13/04/2024,16:30,Vasteras SK,Halmstad,,,0,1,2024,1.7,3.78,4.85,,
14/04/2024,13:00,Kalmar,Goteborg,,,0,1,2024,2.53,3.22,2.83,,
14/04/2024,13:00,Norrkoping,GAIS,,,1,0,2024,2.21,3.6,3.04,,
14/04/2024,15:30,Djurgarden,Sirius,,,2,0,2024,1.74,3.94,4.37,,
15/04/2024,18:00,Hacken,Brommapojkarna,,,4,3,2024,1.7,4.25,4.29,,
15/04/2024,18:00,Varnamo,Malmo FF,,,0,4,2024,9.26,5.34,1.31,,
15/04/2024,18:10,Hammarby,Elfsborg,,,3,0,2024,2.49,3.4,2.75,,
20/04/2024,14:00,Goteborg,Norrkoping,,,1,1,2024,1.61,4.01,5.28,,
20/04/2024,14:00,Sirius,Varnamo,,,0,1,2024,1.58,4.18,5.28,,
20/04/2024,16:30,Malmo FF,Vasteras SK,,,1,0,2024,1.24,6.2,11.15,,
21/04/2024,13:00,AIK,Djurgarden,,,2,0,2024,2.82,3.07,2.63,,
21/04/2024,13:00,GAIS,Mjallby,,,2,1,2024,3.07,3.19,2.38,,
21/04/2024,15:30,Hacken,Hammarby,,,2,1,2024,1.86,3.89,3.77,,
21/04/2024,15:30,Halmstad,Brommapojkarna,,,0,2,2024,3.63,3.62,1.97,,
22/04/2024,18:00,Elfsborg,Kalmar,,,1,2,2024,1.63,3.85,5.41,,
24/04/2024,18:00,AIK,Varnamo,,,2,0,2024,1.54,4.0,6.31,,
24/04/2024,18:00,Brommapojkarna,Sirius,,,1,1,2024,2.26,3.65,2.91,,
24/04/2024,18:00,Goteborg,Hacken,,,0,1,2024,2.45,3.59,2.67,,
25/04/2024,18:00,Djurgarden,Malmo FF,,,0,1,2024,2.91,3.41,2.38,,
25/04/2024,18:00,Halmstad,Hammarby,,,2,1,2024,3.9,3.56,1.91,,
25/04/2024,18:00,Kalmar,GAIS,,,2,3,2024,2.23,3.27,3.28,,
25/04/2024,18:00,Norrkoping,Elfsborg,,,4,2,2024,3.13,3.57,2.17,,
25/04/2024,18:00,Vasteras SK,Mjallby,,,2,1,2024,1.97,3.43,3.87,,
28/04/2024,13:00,Malmo FF,AIK,,,5,0,2024,1.55,4.08,5.87,,
28/04/2024,13:00,Varnamo,Halmstad,,,1,3,2024,2.21,3.22,3.35,,
28/04/2024,15:30,Djurgarden,GAIS,,,1,0,2024,1.64,3.93,5.04,,
28/04/2024,15:30,Hacken,Norrkoping,,,1,2,2024,1.54,4.65,5.1,,
29/04/2024,18:00,Brommapojkarna,Goteborg,,,0,3,2024,2.34,3.36,2.98,,
29/04/2024,18:00,Elfsborg,Sirius,,,2,0,2024,1.94,3.56,3.77,,
29/04/2024,18:00,Mjallby,Kalmar,,,3,2,2024,1.98,3.35,3.87,,
29/04/2024,18:10,Hammarby,Vasteras SK,,,2,1,2024,1.99,3.61,3.55,,
04/05/2024,14:00,Kalmar,Halmstad,,,5,2,2024,2.07,3.29,3.64,,
04/05/2024,14:00,Mjallby,Brommapojkarna,,,1,1,2024,2.34,3.39,2.95,,
04/05/2024,16:30,Sirius,Hacken,,,0,3,2024,2.43,3.72,2.62,,
05/05/2024,13:00,Elfsborg,Malmo FF,,,3,1,2024,3.75,3.73,1.9,,
05/05/2024,13:00,Vasteras SK,Djurgarden,,,0,2,2024,3.64,3.35,2.06,,
05/05/2024,15:30,AIK,Norrkoping,,,6,2,2024,1.71,3.7,4.82,,
05/05/2024,15:30,Hammarby,Varnamo,,,1,2,2024,1.48,4.31,6.56,,
06/05/2024,18:10,GAIS,Goteborg,,,2,1,2024,2.83,3.22,2.52,,
11/05/2024,14:00,AIK,Sirius,,,1,3,2024,1.72,3.79,4.66,,
11/05/2024,14:00,Halmstad,Mjallby,,,1,3,2024,3.6,3.27,2.11,,
11/05/2024,16:30,GAIS,Vasteras SK,,,2,0,2024,2.32,3.46,2.95,,
12/05/2024,13:00,Hacken,Kalmar,,,3,1,2024,1.38,5.17,6.96,,
12/05/2024,13:00,Norrkoping,Hammarby,,,1,2,2024,2.51,3.51,2.66,,
12/05/2024,15:30,Djurgarden,Elfsborg,,,2,0,2024,2.06,3.42,3.56,,
12/05/2024,15:30,Varnamo,Brommapojkarna,,,1,1,2024,3.16,3.45,2.2,,
13/05/2024,18:10,Goteborg,Malmo FF,,,0,3,2024,4.09,3.57,1.87,,
15/05/2024,18:00,Elfsborg,AIK,,,6,1,2024,2.24,3.45,3.09,,
15/05/2024,18:00,Halmstad,Hacken,,,3,0,2024,4.17,3.93,1.77,,
15/05/2024,18:00,Mjallby,Hammarby,,,3,0,2024,2.1,3.33,3.51,,
15/05/2024,18:00,Vasteras SK,Varnamo,,,0,2,2024,1.96,3.69,3.61,,
16/05/2024,18:00,Brommapojkarna,Djurgarden,,,0,5,2024,3.28,3.5,2.12,,
16/05/2024,18:00,Kalmar,Norrkoping,,,1,1,2024,2.23,3.51,3.04,,
16/05/2024,18:00,Malmo FF,GAIS,,,1,0,2024,1.31,5.32,8.97,,
16/05/2024,18:00,Sirius,Goteborg,,,2,2,2024,2.32,3.46,2.92,,
19/05/2024,13:00,Brommapojkarna,Norrkoping,,,2,1,2024,1.89,3.81,3.69,,
19/05/2024,13:00,Hammarby,AIK,,,2,1,2024,2.74,3.38,2.48,,
19/05/2024,15:30,GAIS,Elfsborg,,,2,1,2024,3.12,3.52,2.19,,
19/05/2024,15:30,Varnamo,Kalmar,,,0,2,2024,2.14,3.37,3.36,,
20/05/2024,18:00,Djurgarden,Halmstad,,,2,0,2024,1.32,5.12,9.17,,
20/05/2024,18:00,Sirius,Vasteras SK,,,0,0,2024,2.33,3.58,2.83,,
20/05/2024,18:10,Hacken,Malmo FF,,,2,2,2024,3.65,3.97,1.86,,
21/05/2024,18:00,Goteborg,Mjallby,,,1,0,2024,2.29,3.33,3.06,,
24/05/2024,18:00,Elfsborg,Halmstad,,,2,0,2024,1.33,5.34,7.99,,
24/05/2024,18:00,Malmo FF,Kalmar,,,5,0,2024,1.2,6.68,13.56,,
25/05/2024,15:00,GAIS,Hacken,,,3,0,2024,2.97,3.73,2.18,,
25/05/2024,16:30,Mjallby,Djurgarden,,,1,3,2024,3.0,3.24,2.39,,
26/05/2024,13:00,Hammarby,Sirius,,,3,0,2024,2.15,3.58,3.16,,
26/05/2024,15:30,Vasteras SK,Brommapojkarna,,,1,1,2024,2.09,3.62,3.25,,
27/05/2024,18:00,Norrkoping,Varnamo,,,0,4,2024,2.03,3.6,3.4,,
27/05/2024,18:10,AIK,Goteborg,,,5,2,2024,1.99,3.5,3.64,,
28/05/2024,18:00,Malmo FF,Elfsborg,,,2,1,2024,1.42,4.71,6.9,,
29/05/2024,18:00,Mjallby,Hacken,,,2,1,2024,2.42,3.46,2.76,,
01/06/2024,14:00,Brommapojkarna,Malmo FF,,,2,2,2024,5.18,4.39,1.56,,
01/06/2024,14:00,Goteborg,Elfsborg,,,1,0,2024,2.72,3.5,2.44,,
01/06/2024,16:30,Halmstad,GAIS,,,4,0,2024,3.76,3.44,1.98,,
01/06/2024,16:30,Sirius,Norrkoping,,,5,1,2024,1.79,3.92,4.02,,
02/06/2024,13:00,Djurgarden,Hammarby,,,0,3,2024,1.74,3.9,4.31,,
02/06/2024,13:00,Kalmar,Vasteras SK,,,0,4,2024,2.7,3.36,2.54,,
02/06/2024,15:30,Hacken,AIK,,,4,1,2024,1.9,3.92,3.53,,
02/06/2024,15:30,Varnamo,Mjallby,,,1,2,2024,2.65,3.16,2.71,,
06/07/2024,14:00,Elfsborg,Brommapojkarna,,,3,0,2024,1.74,4.07,4.16,,
06/07/2024,14:00,Mjallby,Sirius,,,3,2,2024,1.95,3.51,3.75,,
07/07/2024,13:00,AIK,Kalmar,,,1,2,2024,1.44,4.53,6.69,,
07/07/2024,13:00,Varnamo,Goteborg,,,2,0,2024,2.5,3.45,2.67,,
07/07/2024,15:30,GAIS,Hammarby,,,0,0,2024,2.15,3.53,3.18,,
07/07/2024,15:30,Malmo FF,Halmstad,,,5,1,2024,1.15,8.11,14.93,,
08/07/2024,18:00,Norrkoping,Djurgarden,,,1,3,2024,4.48,3.87,1.72,,
08/07/2024,18:00,Vasteras SK,Hacken,,,1,2,2024,3.0,3.79,2.15,,
13/07/2024,14:00,Mjallby,Malmo FF,,,2,1,2024,4.78,4.07,1.65,,
13/07/2024,16:30,Sirius,GAIS,,,3,1,2024,2.1,3.62,3.24,,
14/07/2024,13:00,Djurgarden,Varnamo,,,1,0,2024,1.49,4.42,6.03,,
14/07/2024,15:30,Hacken,Elfsborg,,,3,5,2024,1.91,3.92,3.53,,
14/07/2024,15:30,Kalmar,Brommapojkarna,,,0,1,2024,2.53,3.57,2.6,,
14/07/2024,15:30,Vasteras SK,Norrkoping,,,2,1,2024,1.66,4.12,4.62,,
15/07/2024,18:00,Halmstad,AIK,,,1,2,2024,3.8,3.85,1.86,,
15/07/2024,18:00,Hammarby,Goteborg,,,0,1,2024,1.99,3.73,3.46,,
19/07/2024,18:00,Sirius,Malmo FF,,,3,4,2024,5.76,4.63,1.49,,
20/07/2024,14:00,Kalmar,Djurgarden,,,2,1,2024,4.19,3.69,1.82,,
20/07/2024,14:00,Varnamo,Hacken,,,2,2,2024,2.82,3.76,2.28,,
20/07/2024,16:30,Brommapojkarna,Hammarby,,,0,2,2024,2.12,3.79,3.08,,
21/07/2024,13:00,Norrkoping,Halmstad,,,1,0,2024,1.86,3.84,3.84,,
21/07/2024,15:30,Elfsborg,Mjallby,,,3,1,2024,1.83,3.74,4.07,,
21/07/2024,15:30,Goteborg,Vasteras SK,,,1,1,2024,2.04,3.64,3.39,,
22/07/2024,18:00,GAIS,AIK,,,2,0,2024,2.7,3.56,2.44,,
