Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
20/04/2021,13:00,Chongqing Liangjiang Athletic,Shandong Taishan,,,0,2,2021,5.28,3.68,1.64,,
20/04/2021,13:00,Guangzhou FC,Guangzhou City,,,2,2,2021,1.3,5.35,8.61,,
21/04/2021,11:00,Qingdao FC,Cangzhou,,,2,1,2021,4.63,3.49,1.75,,
21/04/2021,13:00,Henan Songshan Longmen,Shenzhen,,,1,2,2021,4.54,3.76,1.71,,
22/04/2021,11:00,Dalian Pro,Changchun Yatai,,,1,2,2021,7.69,4.54,1.38,,
22/04/2021,13:00,Tianjin Jinmen Tiger,Shanghai Port,,,1,6,2021,13.99,6.51,1.18,,
23/04/2021,11:00,Hebei,Wuhan FC,,,1,1,2021,3.0,2.98,2.45,,
23/04/2021,13:00,Shanghai Shenhua,Beijing Guoan,,,2,1,2021,2.91,3.33,2.32,,
26/04/2021,11:00,Shenzhen,Qingdao FC,,,0,0,2021,1.29,5.17,9.96,,
26/04/2021,13:00,Guangzhou City,Chongqing Liangjiang Athletic,,,3,1,2021,1.8,3.57,4.24,,
27/04/2021,08:35,Shandong Taishan,Guangzhou FC,,,1,0,2021,2.95,3.35,2.3,,
27/04/2021,13:00,Cangzhou,Henan Songshan Longmen,,,0,0,2021,2.6,3.2,2.67,,
28/04/2021,11:00,Shanghai Port,Beijing Guoan,,,3,1,2021,1.73,3.77,4.38,,
28/04/2021,13:00,Dalian Pro,Hebei,,,0,1,2021,7.02,4.08,1.46,,
29/04/2021,11:00,Wuhan FC,Shanghai Shenhua,,,1,3,2021,5.05,3.49,1.7,,
29/04/2021,13:00,Changchun Yatai,Tianjin Jinmen Tiger,,,0,0,2021,1.31,4.99,9.0,,
02/05/2021,11:00,Henan Songshan Longmen,Shandong Taishan,,,1,1,2021,4.94,3.43,1.74,,
02/05/2021,13:00,Guangzhou FC,Shenzhen,,,2,0,2021,1.85,3.48,4.08,,
03/05/2021,11:00,Qingdao FC,Guangzhou City,,,0,1,2021,3.76,3.54,1.92,,
03/05/2021,13:00,Chongqing Liangjiang Athletic,Cangzhou,,,2,2,2021,7.76,4.1,1.43,,
04/05/2021,11:00,Changchun Yatai,Wuhan FC,,,0,0,2021,2.81,3.16,2.5,,
04/05/2021,13:00,Beijing Guoan,Dalian Pro,,,2,0,2021,1.26,5.46,11.05,,
05/05/2021,11:00,Tianjin Jinmen Tiger,Hebei,,,0,1,2021,5.91,3.65,1.59,,
05/05/2021,13:00,Shanghai Shenhua,Shanghai Port,,,1,1,2021,2.92,3.28,2.35,,
08/05/2021,11:00,Shandong Taishan,Qingdao FC,,,2,0,2021,1.38,4.44,8.13,,
08/05/2021,13:00,Guangzhou City,Shenzhen,,,2,4,2021,3.88,3.74,1.83,,
09/05/2021,11:00,Chongqing Liangjiang Athletic,Henan Songshan Longmen,,,3,2,2021,3.49,3.15,2.14,,
09/05/2021,13:00,Cangzhou,Guangzhou FC,,,0,2,2021,7.86,4.64,1.37,,
10/05/2021,11:00,Hebei,Shanghai Shenhua,,,1,1,2021,4.0,3.4,1.9,,
10/05/2021,13:00,Wuhan FC,Beijing Guoan,,,0,2,2021,3.71,3.33,2.0,,
11/05/2021,11:00,Dalian Pro,Tianjin Jinmen Tiger,,,1,0,2021,2.9,2.87,2.64,,
11/05/2021,13:00,Shanghai Port,Changchun Yatai,,,0,0,2021,1.54,4.24,5.43,,
14/05/2021,11:00,Shenzhen,Shandong Taishan,,,2,2,2021,2.56,3.1,2.79,,
14/05/2021,13:00,Guangzhou City,Cangzhou,,,0,0,2021,2.02,3.4,3.54,,
15/05/2021,11:00,Qingdao FC,Chongqing Liangjiang Athletic,,,1,0,2021,2.59,3.12,2.74,,
16/05/2021,11:00,Shanghai Port,Dalian Pro,,,3,0,2021,1.32,4.88,9.55,,
17/05/2021,11:00,Tianjin Jinmen Tiger,Wuhan FC,,,2,1,2021,6.06,3.46,1.63,,
17/05/2021,13:00,Changchun Yatai,Shanghai Shenhua,,,1,0,2021,3.22,3.2,2.23,,
15/07/2021,12:30,Henan Songshan Longmen,Guangzhou FC,,,1,1,2021,12.06,5.35,1.25,,
16/07/2021,12:30,Beijing Guoan,Hebei,,,2,1,2021,2.22,3.0,3.44,,
18/07/2021,11:00,Guangzhou FC,Chongqing Liangjiang Athletic,,,3,1,2021,1.34,4.89,8.41,,
18/07/2021,11:00,Henan Songshan Longmen,Qingdao FC,,,2,0,2021,2.05,3.18,3.71,,
18/07/2021,13:00,Shandong Taishan,Guangzhou City,,,0,0,2021,1.76,3.67,4.32,,
18/07/2021,13:00,Shenzhen,Cangzhou,,,2,1,2021,1.66,3.74,5.03,,
19/07/2021,09:30,Beijing Guoan,Tianjin Jinmen Tiger,,,0,0,2021,1.42,4.2,7.61,,
19/07/2021,09:30,Wuhan FC,Shanghai Port,,,0,0,2021,5.48,3.83,1.59,,
19/07/2021,11:30,Shanghai Shenhua,Dalian Pro,,,3,2,2021,1.26,5.42,10.92,,
19/07/2021,13:30,Hebei,Changchun Yatai,,,2,1,2021,3.89,3.25,1.98,,
21/07/2021,11:00,Cangzhou,Shandong Taishan,,,0,2,2021,7.85,4.61,1.37,,
21/07/2021,11:00,Qingdao FC,Guangzhou FC,,,0,6,2021,10.9,5.67,1.25,,
21/07/2021,13:00,Chongqing Liangjiang Athletic,Shenzhen,,,0,3,2021,8.23,4.76,1.35,,
21/07/2021,13:00,Guangzhou City,Henan Songshan Longmen,,,1,1,2021,2.51,3.22,2.74,,
22/07/2021,09:30,Changchun Yatai,Beijing Guoan,,,2,0,2021,2.98,3.27,2.31,,
22/07/2021,09:30,Tianjin Jinmen Tiger,Shanghai Shenhua,,,1,3,2021,11.45,5.38,1.25,,
22/07/2021,11:30,Shanghai Port,Hebei,,,1,0,2021,1.57,3.92,5.53,,
22/07/2021,13:30,Dalian Pro,Wuhan FC,,,1,1,2021,4.86,3.57,1.71,,
24/07/2021,11:00,Shandong Taishan,Chongqing Liangjiang Athletic,,,3,1,2021,1.33,4.63,9.86,,
24/07/2021,11:00,Shenzhen,Henan Songshan Longmen,,,0,0,2021,1.58,3.88,5.5,,
24/07/2021,13:00,Cangzhou,Qingdao FC,,,2,0,2021,2.04,3.29,3.61,,
24/07/2021,13:00,Guangzhou City,Guangzhou FC,,,3,3,2021,9.86,5.36,1.28,,
27/07/2021,11:00,Chongqing Liangjiang Athletic,Guangzhou City,,,4,0,2021,4.46,3.66,1.73,,
27/07/2021,11:00,Qingdao FC,Shenzhen,,,1,4,2021,11.73,5.07,1.26,,
27/07/2021,13:00,Guangzhou FC,Shandong Taishan,,,2,1,2021,2.05,3.37,3.47,,
27/07/2021,13:00,Henan Songshan Longmen,Cangzhou,,,2,1,2021,2.39,2.96,3.17,,
28/07/2021,09:30,Beijing Guoan,Shanghai Port,,,1,1,2021,3.29,3.24,2.17,,
28/07/2021,09:30,Hebei,Dalian Pro,,,1,0,2021,2.31,3.06,3.19,,
28/07/2021,11:30,Tianjin Jinmen Tiger,Changchun Yatai,,,1,4,2021,8.1,4.19,1.41,,
28/07/2021,13:30,Shanghai Shenhua,Wuhan FC,,,0,0,2021,1.42,4.31,7.31,,
30/07/2021,11:00,Guangzhou City,Qingdao FC,,,4,2,2021,1.49,4.18,6.14,,
30/07/2021,11:00,Shandong Taishan,Henan Songshan Longmen,,,2,0,2021,1.56,3.56,6.56,,
30/07/2021,13:00,Cangzhou,Chongqing Liangjiang Athletic,,,1,1,2021,2.62,3.22,2.62,,
30/07/2021,13:00,Shenzhen,Guangzhou FC,,,2,1,2021,4.44,3.86,1.7,,
31/07/2021,09:30,Wuhan FC,Changchun Yatai,,,2,2,2021,4.11,3.42,1.86,,
31/07/2021,11:30,Dalian Pro,Beijing Guoan,,,0,1,2021,8.23,4.28,1.39,,
31/07/2021,13:30,Hebei,Tianjin Jinmen Tiger,,,2,1,2021,1.76,3.5,4.61,,
31/07/2021,13:30,Shanghai Port,Shanghai Shenhua,,,1,0,2021,2.2,3.14,3.32,,
02/08/2021,11:00,Guangzhou FC,Cangzhou,,,5,2,2021,1.22,6.02,11.76,,
02/08/2021,11:00,Henan Songshan Longmen,Chongqing Liangjiang Athletic,,,1,0,2021,1.67,3.61,5.02,,
02/08/2021,13:00,Qingdao FC,Shandong Taishan,,,0,5,2021,15.82,6.12,1.18,,
02/08/2021,13:00,Shenzhen,Guangzhou City,,,0,1,2021,1.83,3.63,3.95,,
03/08/2021,09:30,Shanghai Shenhua,Hebei,,,0,0,2021,1.47,4.34,6.14,,
03/08/2021,11:30,Changchun Yatai,Shanghai Port,,,2,1,2021,4.08,3.38,1.87,,
03/08/2021,13:30,Beijing Guoan,Wuhan FC,,,2,1,2021,1.67,3.63,5.01,,
03/08/2021,13:30,Tianjin Jinmen Tiger,Dalian Pro,,,1,3,2021,3.26,3.0,2.3,,
05/08/2021,11:00,Cangzhou,Guangzhou City,,,0,2,2021,3.08,3.46,2.17,,
05/08/2021,11:00,Shandong Taishan,Shenzhen,,,4,2,2021,1.94,3.29,3.97,,
05/08/2021,13:00,Chongqing Liangjiang Athletic,Qingdao FC,,,1,0,2021,1.91,3.37,3.95,,
05/08/2021,13:00,Guangzhou FC,Henan Songshan Longmen,,,2,0,2021,1.29,5.12,9.71,,
06/08/2021,09:30,Wuhan FC,Tianjin Jinmen Tiger,,,1,1,2021,1.68,3.41,5.47,,
06/08/2021,11:30,Shanghai Shenhua,Changchun Yatai,,,1,2,2021,2.23,3.22,3.19,,
06/08/2021,13:30,Dalian Pro,Shanghai Port,,,0,5,2021,12.3,4.8,1.28,,
06/08/2021,13:30,Hebei,Beijing Guoan,,,0,0,2021,3.77,3.25,2.01,,
08/08/2021,11:00,Cangzhou,Shenzhen,,,2,1,2021,3.83,3.39,1.94,,
08/08/2021,11:00,Guangzhou City,Shandong Taishan,,,1,3,2021,6.66,4.5,1.43,,
08/08/2021,13:00,Chongqing Liangjiang Athletic,Guangzhou FC,,,1,5,2021,18.43,7.73,1.13,,
08/08/2021,13:00,Qingdao FC,Henan Songshan Longmen,,,0,1,2021,7.77,3.99,1.44,,
09/08/2021,09:30,Dalian Pro,Shanghai Shenhua,,,2,4,2021,9.5,4.49,1.35,,
09/08/2021,11:30,Tianjin Jinmen Tiger,Beijing Guoan,,,3,1,2021,9.16,4.64,1.34,,
09/08/2021,13:30,Changchun Yatai,Hebei,,,3,0,2021,2.31,3.13,3.11,,
09/08/2021,13:30,Shanghai Port,Wuhan FC,,,3,0,2021,1.39,4.35,8.01,,
11/08/2021,11:00,Guangzhou FC,Qingdao FC,,,5,0,2021,1.11,8.86,19.47,,
11/08/2021,11:00,Shenzhen,Chongqing Liangjiang Athletic,,,2,1,2021,1.61,3.66,5.66,,
11/08/2021,13:00,Henan Songshan Longmen,Guangzhou City,,,1,1,2021,2.63,3.0,2.79,,
11/08/2021,13:00,Shandong Taishan,Cangzhou,,,2,1,2021,1.38,4.64,7.74,,
12/08/2021,09:30,Hebei,Shanghai Port,,,1,0,2021,5.56,3.64,1.62,,
12/08/2021,11:30,Wuhan FC,Dalian Pro,,,2,1,2021,2.01,3.1,3.95,,
12/08/2021,13:30,Beijing Guoan,Changchun Yatai,,,2,1,2021,2.43,3.35,2.76,,
12/08/2021,13:30,Shanghai Shenhua,Tianjin Jinmen Tiger,,,1,0,2021,1.12,8.37,19.86,,
15/08/2021,09:30,Changchun Yatai,Dalian Pro,,,3,1,2021,1.36,4.54,8.11,,
15/08/2021,12:30,Beijing Guoan,Shanghai Shenhua,,,4,2,2021,2.8,3.3,2.38,,
15/08/2021,12:30,Shanghai Port,Tianjin Jinmen Tiger,,,5,0,2021,1.31,4.86,9.69,,
15/08/2021,12:30,Wuhan FC,Hebei,,,1,1,2021,2.95,3.09,2.42,,
12/12/2021,07:30,Shanghai Shenhua,Qingdao FC,,,3,0,2021,1.9,3.46,3.91,,
12/12/2021,07:30,Wuhan FC,Cangzhou,,,4,2,2021,2.65,2.97,2.8,,
12/12/2021,11:30,Dalian Pro,Henan Songshan Longmen,,,1,0,2021,3.08,3.02,2.41,,
12/12/2021,11:30,Tianjin Jinmen Tiger,Chongqing Liangjiang Athletic,,,1,1,2021,1.76,3.42,4.79,,
13/12/2021,10:00,Guangzhou City,Changchun Yatai,,,0,2,2021,5.02,4.1,1.6,,
13/12/2021,10:00,Shenzhen,Shanghai Port,,,1,3,2021,3.94,3.52,1.88,,
13/12/2021,12:00,Beijing Guoan,Guangzhou FC,,,1,0,2021,2.07,3.44,3.38,,
13/12/2021,12:00,Hebei,Shandong Taishan,,,0,5,2021,18.55,8.03,1.13,,
15/12/2021,07:30,Chongqing Liangjiang Athletic,Dalian Pro,,,0,1,2021,7.29,4.1,1.45,,
15/12/2021,07:30,Henan Songshan Longmen,Tianjin Jinmen Tiger,,,1,1,2021,2.24,3.08,3.3,,
15/12/2021,11:30,Cangzhou,Shanghai Shenhua,,,1,1,2021,5.8,4.34,1.5,,
15/12/2021,11:30,Qingdao FC,Wuhan FC,,,2,5,2021,8.8,4.69,1.34,,
16/12/2021,10:00,Guangzhou FC,Hebei,,,1,1,2021,1.52,3.99,6.15,,
16/12/2021,10:00,Shandong Taishan,Beijing Guoan,,,2,1,2021,1.58,4.01,5.31,,
16/12/2021,12:00,Changchun Yatai,Shenzhen,,,1,1,2021,2.37,3.28,2.88,,
16/12/2021,13:15,Shanghai Port,Guangzhou City,,,1,0,2021,1.17,7.06,13.77,,
18/12/2021,07:30,Dalian Pro,Cangzhou,,,1,2,2021,2.31,3.0,3.3,,
18/12/2021,07:30,Tianjin Jinmen Tiger,Qingdao FC,,,1,2,2021,1.81,3.58,4.27,,
18/12/2021,11:30,Shanghai Shenhua,Chongqing Liangjiang Athletic,,,4,1,2021,1.06,11.24,31.47,,
18/12/2021,11:30,Wuhan FC,Henan Songshan Longmen,,,1,1,2021,3.19,3.17,2.26,,
19/12/2021,10:00,Changchun Yatai,Guangzhou FC,,,0,2,2021,2.81,2.99,2.63,,
19/12/2021,10:00,Shanghai Port,Shandong Taishan,,,0,2,2021,3.23,3.23,2.22,,
19/12/2021,12:00,Guangzhou City,Beijing Guoan,,,5,0,2021,5.61,3.9,1.57,,
19/12/2021,13:15,Shenzhen,Hebei,,,3,0,2021,1.16,6.98,15.19,,
21/12/2021,07:30,Chongqing Liangjiang Athletic,Wuhan FC,,,0,0,2021,3.66,3.45,1.96,,
21/12/2021,07:30,Henan Songshan Longmen,Shanghai Shenhua,,,2,0,2021,3.38,3.19,2.16,,
21/12/2021,11:30,Cangzhou,Tianjin Jinmen Tiger,,,2,1,2021,2.18,3.11,3.41,,
21/12/2021,11:30,Qingdao FC,Dalian Pro,,,1,2,2021,6.97,4.71,1.4,,
22/12/2021,10:00,Beijing Guoan,Shenzhen,,,2,2,2021,2.79,3.48,2.35,,
22/12/2021,10:00,Hebei,Guangzhou City,,,1,1,2021,2.53,3.29,2.68,,
22/12/2021,12:00,Guangzhou FC,Shanghai Port,,,0,0,2021,5.48,3.91,1.58,,
22/12/2021,12:00,Shandong Taishan,Changchun Yatai,,,2,1,2021,1.31,4.96,9.61,,
25/12/2021,07:30,Cangzhou,Wuhan FC,,,2,0,2021,2.67,3.02,2.73,,
25/12/2021,07:30,Qingdao FC,Shanghai Shenhua,,,0,1,2021,1.69,3.51,5.33,,
25/12/2021,11:30,Chongqing Liangjiang Athletic,Tianjin Jinmen Tiger,,,0,1,2021,2.7,2.97,2.73,,
25/12/2021,11:30,Henan Songshan Longmen,Dalian Pro,,,1,0,2021,1.95,3.18,4.09,,
26/12/2021,10:00,Changchun Yatai,Guangzhou City,,,2,1,2021,1.75,3.62,4.52,,
26/12/2021,10:00,Shanghai Port,Shenzhen,,,3,1,2021,1.56,3.99,5.62,,
26/12/2021,12:00,Guangzhou FC,Beijing Guoan,,,1,0,2021,2.07,3.32,3.5,,
26/12/2021,12:00,Shandong Taishan,Hebei,,,2,0,2021,1.04,12.35,41.4,,
28/12/2021,07:30,Dalian Pro,Chongqing Liangjiang Athletic,,,0,1,2021,1.62,3.59,5.68,,
28/12/2021,07:30,Tianjin Jinmen Tiger,Henan Songshan Longmen,,,0,0,2021,3.55,2.98,2.21,,
28/12/2021,11:30,Shanghai Shenhua,Cangzhou,,,1,1,2021,2.76,3.0,2.65,,
28/12/2021,11:30,Wuhan FC,Qingdao FC,,,1,1,2021,1.62,3.99,5.05,,
29/12/2021,10:00,Beijing Guoan,Shandong Taishan,,,1,1,2021,2.94,3.1,2.44,,
29/12/2021,10:00,Hebei,Guangzhou FC,,,0,2,2021,4.16,3.04,1.99,,
29/12/2021,12:00,Guangzhou City,Shanghai Port,,,1,2,2021,8.84,4.85,1.33,,
29/12/2021,12:00,Shenzhen,Changchun Yatai,,,0,1,2021,3.26,3.38,2.14,,
31/12/2021,07:30,Cangzhou,Dalian Pro,,,2,0,2021,3.63,3.12,2.09,,
31/12/2021,07:30,Chongqing Liangjiang Athletic,Shanghai Shenhua,,,0,0,2021,3.0,2.94,2.49,,
31/12/2021,07:30,Qingdao FC,Tianjin Jinmen Tiger,,,0,1,2021,6.32,3.58,1.57,,
31/12/2021,11:30,Henan Songshan Longmen,Wuhan FC,,,1,0,2021,2.47,2.8,3.19,,
01/01/2022,07:30,Guangzhou FC,Changchun Yatai,,,2,0,2021,2.94,2.84,2.63,,
01/01/2022,07:30,Shandong Taishan,Shanghai Port,,,2,2,2021,1.8,3.3,4.71,,
01/01/2022,11:30,Beijing Guoan,Guangzhou City,,,1,1,2021,2.43,3.33,2.76,,
01/01/2022,11:30,Hebei,Shenzhen,,,0,1,2021,7.46,4.61,1.39,,
03/01/2022,07:30,Dalian Pro,Qingdao FC,,,4,1,2021,1.28,5.18,10.21,,
03/01/2022,07:30,Tianjin Jinmen Tiger,Cangzhou,,,1,0,2021,2.22,3.13,3.28,,
03/01/2022,07:30,Wuhan FC,Chongqing Liangjiang Athletic,,,1,2,2021,2.92,2.9,2.58,,
03/01/2022,11:30,Shanghai Shenhua,Henan Songshan Longmen,,,3,0,2021,1.84,3.08,4.86,,
04/01/2022,07:30,Changchun Yatai,Shandong Taishan,,,1,1,2021,3.14,3.24,2.23,,
04/01/2022,07:30,Guangzhou City,Hebei,,,2,1,2021,2.25,3.12,3.24,,
04/01/2022,07:30,Shanghai Port,Guangzhou FC,,,1,0,2021,1.59,3.73,5.98,,
04/01/2022,07:30,Shenzhen,Beijing Guoan,,,0,1,2021,1.37,4.78,7.53,,
08/01/2022,07:30,Chengdu Rongcheng,Dalian Pro,,,1,1,2021,3.16,3.06,2.33,,
08/01/2022,07:30,Qingdao FC,Zhejiang Professional,,,0,1,2021,2.95,3.0,2.47,,
12/01/2022,07:30,Dalian Pro,Chengdu Rongcheng,,,0,1,2021,2.3,2.99,3.25,,
12/01/2022,07:30,Zhejiang Professional,Qingdao FC,,,0,0,2021,2.46,2.9,3.07,,
