Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
11/08/2023,19:00,Volendam,Vitesse,1,0,1,2,3.37,3.74,2.04,1.56,2.39,4,13,4,9
12/08/2023,15:30,PSV Eindhoven,Utrecht,1,0,2,0,1.36,5.21,7.94,1.49,2.58,23,7,8,1
12/08/2023,17:45,Heerenveen,Waalwijk,3,0,3,1,1.75,4.03,4.26,1.57,2.36,19,13,9,5
12/08/2023,19:00,Ajax,Heracles,1,1,4,1,1.18,7.73,13.26,1.34,3.2,31,7,13,2
12/08/2023,20:00,Zwolle,Sparta Rotterdam,0,1,1,2,2.47,3.43,2.78,1.76,2.04,20,9,7,4
13/08/2023,11:15,Nijmegen,Excelsior,2,1,3,4,1.51,4.49,5.79,1.55,2.4,8,6,6,6
13/08/2023,13:30,AZ Alkmaar,Go Ahead Eagles,2,0,5,1,1.36,5.03,8.25,1.59,2.31,13,9,8,4
13/08/2023,13:30,Feyenoord,For Sittard,0,0,0,0,1.15,8.2,16.29,1.31,3.36,22,14,6,5
13/08/2023,15:45,Almere City,Twente,0,0,1,4,5.38,4.27,1.57,1.61,2.3,12,20,4,8
18/08/2023,19:00,Heracles,Nijmegen,0,1,2,1,2.42,3.61,2.74,1.61,2.3,16,17,7,4
19/08/2023,15:30,Excelsior,Ajax,1,1,2,2,10.24,6.55,1.24,1.29,3.53,13,15,2,8
19/08/2023,17:45,Vitesse,PSV Eindhoven,1,0,1,3,5.7,4.43,1.53,1.55,2.42,12,19,2,7
19/08/2023,19:00,For Sittard,Almere City,2,1,2,1,1.93,3.81,3.64,1.6,2.3,21,8,7,5
19/08/2023,20:00,Go Ahead Eagles,Volendam,3,0,4,1,1.65,4.17,4.73,1.59,2.31,8,19,6,5
20/08/2023,11:15,Utrecht,Heerenveen,0,0,0,2,1.78,3.85,4.22,1.63,2.25,12,12,6,6
20/08/2023,13:30,Sparta Rotterdam,Feyenoord,1,0,2,2,5.27,4.39,1.56,1.57,2.36,10,24,5,8
20/08/2023,13:30,Twente,Zwolle,1,1,3,1,1.34,5.18,8.34,1.54,2.45,18,9,3,4
20/08/2023,15:45,Waalwijk,AZ Alkmaar,1,0,1,3,5.02,4.26,1.6,1.53,2.45,7,15,5,7
26/08/2023,17:45,Nijmegen,Waalwijk,1,0,3,0,1.78,4.01,4.09,1.58,2.37,13,10,10,1
26/08/2023,20:00,Excelsior,For Sittard,1,0,2,2,2.37,3.64,2.79,1.64,2.25,9,13,6,5
27/08/2023,11:15,Zwolle,Utrecht,0,0,1,0,2.8,3.69,2.34,1.61,2.3,9,10,2,1
27/08/2023,13:30,Feyenoord,Almere City,3,0,6,1,1.15,8.25,15.35,1.32,3.3,31,6,18,1
27/08/2023,15:45,Heerenveen,Sparta Rotterdam,0,1,1,3,2.28,3.66,2.89,1.66,2.21,19,16,6,7
01/09/2023,19:00,Sparta Rotterdam,Nijmegen,0,0,1,1,1.88,3.78,3.88,1.67,2.17,15,13,6,6
02/09/2023,15:30,Almere City,Zwolle,0,1,1,2,3.15,3.63,2.16,1.65,2.23,10,13,3,6
02/09/2023,17:45,Go Ahead Eagles,Heerenveen,2,1,3,2,2.2,3.64,3.06,1.62,2.27,21,13,7,3
02/09/2023,19:00,Waalwijk,PSV Eindhoven,0,1,0,4,7.93,5.61,1.33,1.36,3.08,10,22,3,9
02/09/2023,20:00,Heracles,Excelsior,0,1,3,1,1.81,3.85,4.1,1.59,2.34,15,9,5,3
03/09/2023,11:15,Utrecht,Feyenoord,1,2,1,5,4.69,4.36,1.63,1.48,2.62,5,21,1,11
03/09/2023,13:30,For Sittard,Ajax,0,0,0,0,6.89,5.25,1.39,1.39,2.95,12,12,4,4
03/09/2023,13:30,Volendam,Twente,0,1,0,2,5.05,4.47,1.57,1.45,2.72,7,12,2,4
03/09/2023,15:45,Vitesse,AZ Alkmaar,0,0,0,2,3.56,3.72,1.97,1.64,2.22,4,16,2,7
16/09/2023,15:30,Feyenoord,Heerenveen,3,1,6,1,1.22,6.63,11.54,1.37,3.05,21,7,9,1
16/09/2023,17:45,Vitesse,Waalwijk,0,1,0,2,1.51,4.53,5.75,1.52,2.5,16,18,2,9
16/09/2023,19:00,For Sittard,Volendam,0,1,3,1,1.63,4.25,4.86,1.52,2.49,27,7,11,2
16/09/2023,19:00,PSV Eindhoven,Nijmegen,2,0,4,0,1.16,7.98,14.84,1.31,3.35,28,3,11,0
16/09/2023,20:00,Heracles,Utrecht,0,2,1,3,2.52,3.52,2.67,1.69,2.15,11,11,1,7
17/09/2023,11:15,Zwolle,Go Ahead Eagles,0,0,1,1,2.39,3.54,2.81,1.64,2.24,27,9,11,2
17/09/2023,13:30,Excelsior,Almere City,0,0,0,0,2.06,3.79,3.23,1.57,2.37,14,16,2,3
17/09/2023,13:30,Twente,Ajax,2,1,3,1,2.55,3.56,2.62,1.59,2.32,24,11,9,2
17/09/2023,15:45,AZ Alkmaar,Sparta Rotterdam,2,0,2,0,1.52,4.37,5.83,1.61,2.28,18,10,7,3
22/09/2023,19:00,Go Ahead Eagles,For Sittard,1,0,3,0,2.2,3.63,3.08,1.7,2.15,20,21,9,2
23/09/2023,15:30,Volendam,Heracles,0,0,2,2,2.77,3.7,2.35,1.58,2.35,16,15,6,5
23/09/2023,17:45,Nijmegen,Utrecht,2,0,3,0,2.59,3.6,2.55,1.64,2.24,9,17,5,4
23/09/2023,19:00,Almere City,PSV Eindhoven,0,2,0,4,12.79,7.27,1.19,1.35,3.11,9,20,2,9
23/09/2023,20:00,Heerenveen,Excelsior,0,2,0,3,1.64,4.24,4.74,1.52,2.49,9,7,2,4
24/09/2023,11:15,Sparta Rotterdam,Vitesse,1,0,1,0,1.91,3.75,3.76,1.72,2.11,17,6,5,0
24/09/2023,15:45,Waalwijk,Twente,0,0,1,0,5.49,4.54,1.52,1.45,2.7,9,7,3,2
24/09/2023,15:45,Zwolle,AZ Alkmaar,0,1,0,3,4.5,3.92,1.72,1.7,2.13,7,15,3,5
27/09/2023,13:00,Ajax,Feyenoord,0,3,0,4,2.74,3.75,2.35,1.52,2.52,9,14,2,7
