Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
23/08/2019,20:00,Pisa,Benevento,0,0,0,0,3.85,3.19,2.01,2.03,1.77,8,13,0,4
24/08/2019,17:00,Crotone,Cosenza,0,0,0,0,2.03,3.09,3.91,2.21,1.64,15,7,3,5
24/08/2019,17:00,Salernitana,Pescara,1,0,3,1,2.39,3.09,3.03,2.13,1.7,20,10,11,2
24/08/2019,20:00,Ascoli,Trapani,1,0,3,1,1.93,3.22,4.15,2.18,1.66,9,12,6,3
24/08/2019,20:00,Cittadella,Spezia,0,0,0,3,2.4,3.04,3.07,2.1,1.72,10,9,3,3
24/08/2019,20:00,Venezia,Cremonese,0,0,1,2,2.9,2.98,2.56,2.34,1.57,12,11,1,5
24/08/2019,20:00,Virtus Entella,Livorno,1,0,1,0,2.17,3.01,3.59,2.24,1.63,6,5,3,2
25/08/2019,17:00,Empoli,Juve Stabia,1,0,2,1,1.55,3.73,6.24,1.91,1.88,15,4,4,3
25/08/2019,20:00,Perugia,Chievo,1,1,2,1,2.3,3.07,3.23,2.18,1.67,16,10,4,6
26/08/2019,20:00,Pordenone,Frosinone,1,0,3,0,3.54,3.1,2.14,2.07,1.73,18,16,5,5
30/08/2019,20:00,Chievo,Empoli,1,1,1,1,2.55,3.06,2.85,2.1,1.72,14,13,5,6
31/08/2019,17:00,Benevento,Cittadella,1,0,4,1,1.82,3.25,4.68,2.11,1.71,17,9,7,7
31/08/2019,17:00,Spezia,Crotone,1,2,1,2,2.01,3.19,3.86,2.14,1.69,8,6,6,3
31/08/2019,20:00,Cosenza,Salernitana,0,0,0,1,2.35,2.95,3.27,2.23,1.63,8,6,3,3
31/08/2019,20:00,Cremonese,Virtus Entella,0,1,0,1,1.77,3.3,5.03,2.1,1.71,15,11,5,4
31/08/2019,20:00,Livorno,Perugia,0,0,0,1,2.95,2.97,2.53,2.21,1.64,12,6,3,1
31/08/2019,20:00,Trapani,Venezia,0,1,0,1,2.31,2.98,3.31,2.26,1.61,11,13,4,4
01/09/2019,17:00,Juve Stabia,Pisa,0,1,0,2,2.14,2.97,3.76,2.44,1.53,14,11,1,3
01/09/2019,17:00,Pescara,Pordenone,1,2,4,2,2.04,3.16,3.82,2.06,1.75,19,11,4,2
01/09/2019,20:00,Frosinone,Ascoli,0,1,2,1,1.77,3.37,4.8,1.94,1.85,20,11,8,5
13/09/2019,20:00,Pordenone,Spezia,0,0,1,0,2.67,2.99,2.78,2.15,1.69,12,11,5,1
14/09/2019,14:00,Ascoli,Livorno,1,0,2,0,2.15,3.02,3.67,2.31,1.59,11,9,4,4
14/09/2019,14:00,Cittadella,Trapani,0,0,2,0,1.82,3.29,4.63,2.07,1.74,13,8,6,4
14/09/2019,14:00,Perugia,Juve Stabia,0,0,0,0,1.68,3.5,5.31,2.03,1.77,11,12,4,5
14/09/2019,14:00,Virtus Entella,Frosinone,0,0,1,0,3.05,3.04,2.43,2.05,1.75,8,17,3,8
14/09/2019,17:00,Venezia,Chievo,0,1,0,2,2.73,2.95,2.74,2.29,1.6,5,8,2,4
15/09/2019,14:00,Cosenza,Pescara,0,1,1,2,2.39,2.98,3.17,2.24,1.63,13,6,5,1
15/09/2019,14:00,Crotone,Empoli,0,0,0,0,2.61,3.03,2.81,2.05,1.76,19,10,6,1
15/09/2019,20:00,Pisa,Cremonese,1,0,4,1,2.79,2.92,2.7,2.44,1.53,15,21,8,5
16/09/2019,20:00,Salernitana,Benevento,0,0,0,2,2.77,2.97,2.68,2.14,1.69,10,14,0,4
20/09/2019,20:00,Frosinone,Venezia,0,0,1,1,1.64,3.55,5.62,2.0,1.8,10,10,4,4
21/09/2019,14:00,Benevento,Cosenza,0,0,1,0,1.6,3.62,6.03,2.09,1.73,14,10,3,5
21/09/2019,14:00,Cremonese,Crotone,2,1,2,1,2.2,3.09,3.42,2.23,1.63,15,18,7,6
21/09/2019,14:00,Empoli,Cittadella,1,0,1,0,1.72,3.43,5.11,1.98,1.82,10,16,3,2
21/09/2019,14:00,Juve Stabia,Ascoli,0,0,1,5,2.31,3.05,3.24,2.17,1.67,20,19,9,9
21/09/2019,14:00,Livorno,Pordenone,1,0,2,1,2.1,3.07,3.76,2.31,1.59,10,11,4,4
21/09/2019,14:00,Pescara,Virtus Entella,0,1,1,1,2.49,3.13,2.87,2.09,1.73,11,5,5,3
21/09/2019,14:00,Spezia,Perugia,2,1,2,2,2.38,3.05,3.11,2.16,1.68,13,11,5,5
21/09/2019,17:00,Chievo,Pisa,0,1,2,2,2.07,3.09,3.82,2.22,1.64,18,14,8,4
22/09/2019,20:00,Trapani,Salernitana,0,0,0,1,2.64,3.01,2.8,2.2,1.65,12,4,5,1
24/09/2019,20:00,Ascoli,Spezia,2,0,3,0,2.45,3.07,2.99,2.06,1.75,8,15,4,1
24/09/2019,20:00,Cittadella,Pescara,1,0,2,1,2.08,3.28,3.53,1.88,1.91,15,11,6,2
24/09/2019,20:00,Cosenza,Livorno,0,0,1,1,2.39,2.87,3.32,2.59,1.48,9,12,5,4
24/09/2019,20:00,Crotone,Juve Stabia,0,0,2,0,1.82,3.31,4.62,2.12,1.7,26,5,9,0
24/09/2019,20:00,Perugia,Frosinone,2,1,3,1,2.35,3.05,3.18,2.14,1.69,19,5,7,2
24/09/2019,20:00,Pisa,Empoli,1,1,2,3,2.61,3.04,2.8,2.17,1.68,9,15,6,5
24/09/2019,20:00,Pordenone,Benevento,1,1,1,1,3.07,3.05,2.41,2.08,1.73,14,12,4,6
24/09/2019,20:00,Virtus Entella,Venezia,0,1,0,2,1.88,3.26,4.39,2.06,1.74,15,11,1,8
25/09/2019,18:00,Trapani,Cremonese,0,0,0,0,2.69,3.05,2.68,2.12,1.7,16,3,4,3
25/09/2019,20:00,Salernitana,Chievo,1,1,1,1,2.45,3.08,2.94,2.13,1.69,3,4,3,4
27/09/2019,20:00,Pescara,Crotone,0,1,0,3,2.73,3.08,2.64,2.02,1.78,13,17,3,9
28/09/2019,14:00,Frosinone,Cosenza,1,0,1,1,1.72,3.46,5.03,2.11,1.71,7,12,0,4
28/09/2019,14:00,Juve Stabia,Cittadella,0,0,0,1,2.69,3.02,2.73,2.1,1.71,7,10,2,2
28/09/2019,14:00,Venezia,Pisa,1,1,1,1,2.46,2.97,3.06,2.31,1.59,11,11,3,3
28/09/2019,17:00,Empoli,Perugia,2,0,3,0,1.95,3.3,3.95,2.0,1.8,15,18,7,3
29/09/2019,14:00,Benevento,Virtus Entella,1,0,1,1,1.64,3.55,5.6,2.04,1.76,21,7,5,3
29/09/2019,14:00,Chievo,Pordenone,0,1,1,1,2.08,3.14,3.7,2.11,1.71,20,6,8,2
29/09/2019,14:00,Spezia,Trapani,1,3,2,4,1.76,3.38,4.9,2.06,1.74,11,8,3,8
29/09/2019,20:00,Livorno,Salernitana,1,1,2,3,2.32,2.97,3.31,2.29,1.6,20,8,7,3
30/09/2019,20:00,Cremonese,Ascoli,1,0,1,0,2.23,3.18,3.25,2.02,1.76,17,4,8,1
04/10/2019,20:00,Perugia,Pisa,1,0,1,0,1.96,3.19,4.12,2.19,1.66,3,3,3,3
05/10/2019,14:00,Cosenza,Venezia,1,0,1,1,2.13,3.11,3.6,2.23,1.63,15,9,3,2
05/10/2019,14:00,Crotone,Virtus Entella,2,0,3,1,1.77,3.36,4.85,2.24,1.63,18,8,7,4
05/10/2019,14:00,Livorno,Chievo,3,1,3,4,2.53,2.99,2.93,2.25,1.62,13,15,5,5
05/10/2019,14:00,Pordenone,Empoli,2,0,2,0,3.01,3.16,2.37,2.05,1.75,21,9,5,2
05/10/2019,14:00,Spezia,Benevento,0,0,0,1,2.85,3.15,2.49,2.01,1.8,8,5,2,2
05/10/2019,17:00,Trapani,Juve Stabia,1,0,1,2,2.11,3.1,3.67,2.21,1.65,10,12,3,7
06/10/2019,14:00,Cremonese,Cittadella,0,1,0,2,2.15,3.18,3.46,2.03,1.77,7,22,1,5
06/10/2019,14:00,Salernitana,Frosinone,1,0,1,1,2.79,3.02,2.63,2.15,1.68,7,16,2,6
