Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
16/08/2024,19:30,Brescia,Palermo,0,0,1,0,2.88,3.13,2.51,2.11,1.71,18,10,6,1
17/08/2024,19:30,Bari,Juve Stabia,0,2,1,3,1.88,3.29,4.39,2.35,1.57,16,13,4,6
17/08/2024,19:30,Pisa,Spezia,1,2,2,2,2.56,3.05,2.88,2.37,1.56,19,6,4,3
17/08/2024,19:30,Salernitana,Cittadella,0,1,2,1,1.99,3.32,3.83,2.24,1.62,15,8,7,3
17/08/2024,19:30,Sudtirol,Modena,1,1,2,1,2.79,3.0,2.67,2.43,1.54,9,6,3,2
18/08/2024,19:30,Catanzaro,Sassuolo,0,1,1,1,3.46,3.23,2.14,2.02,1.76,9,12,4,6
18/08/2024,19:30,Cesena,Carrarese,2,0,2,1,1.98,3.22,4.0,2.27,1.6,14,10,8,4
18/08/2024,19:30,Cosenza,Cremonese,1,0,1,0,3.25,3.17,2.25,2.25,1.62,15,7,6,1
18/08/2024,19:30,Frosinone,Sampdoria,1,0,2,2,2.61,3.16,2.73,2.11,1.7,20,17,12,4
18/08/2024,19:30,Reggiana,Mantova,0,0,2,2,2.56,3.13,2.82,2.24,1.62,12,13,6,4
23/08/2024,19:30,Modena,Bari,1,1,2,1,2.25,3.02,3.44,2.5,1.51,16,14,5,4
24/08/2024,18:30,Sudtirol,Salernitana,2,1,3,2,2.6,3.03,2.86,2.38,1.56,17,9,7,3
24/08/2024,19:30,Brescia,Cittadella,0,0,0,1,2.56,3.05,2.9,2.33,1.58,18,15,6,3
24/08/2024,19:30,Cremonese,Carrarese,0,0,1,0,1.62,3.65,5.68,2.18,1.66,16,10,4,3
24/08/2024,19:30,Pisa,Palermo,1,0,2,0,2.43,3.21,2.9,2.04,1.75,11,16,4,4
24/08/2024,19:30,Sampdoria,Reggiana,0,0,0,1,1.66,3.68,5.2,2.11,1.7,9,19,1,4
24/08/2024,19:30,Sassuolo,Cesena,1,0,2,1,1.85,3.65,3.98,1.88,1.9,13,23,6,6
24/08/2024,19:30,Spezia,Frosinone,0,1,2,1,2.32,3.33,2.98,1.91,1.86,12,8,6,3
