Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
05/08/2023,14:00,St Etienne,Grenoble,0,0,0,1,1.62,3.81,5.36,1.8,1.97,17,13,4,5
05/08/2023,18:00,Ajaccio,Rodez,1,1,1,1,1.94,3.1,4.31,2.67,1.44,19,8,6,3
05/08/2023,18:00,Amiens,Quevilly Rouen,0,0,1,0,2.53,3.31,2.69,1.95,1.82,5,6,2,2
05/08/2023,18:00,Annecy,Guingamp,1,0,1,4,3.41,3.36,2.09,1.96,1.81,11,15,4,8
05/08/2023,18:00,Concarneau,Bastia,0,0,0,0,2.98,3.14,2.39,2.14,1.66,13,8,3,1
05/08/2023,18:00,Dunkerque,Troyes,1,2,2,2,2.67,3.15,2.65,2.02,1.76,16,14,5,7
05/08/2023,18:00,Laval,Angers,0,0,1,0,2.57,3.18,2.72,2.12,1.69,13,6,5,2
05/08/2023,18:00,Paris FC,Caen,0,1,0,2,2.71,3.15,2.61,2.02,1.77,2,12,0,5
05/08/2023,18:00,Valenciennes,Auxerre,1,1,1,4,3.62,3.27,2.05,2.11,1.7,12,19,5,6
07/08/2023,19:45,Pau FC,Bordeaux,2,0,3,0,3.63,3.4,1.97,1.94,1.81,7,15,4,6
12/08/2023,14:00,Rodez,St Etienne,1,0,2,1,3.59,3.55,1.95,1.79,1.98,21,15,7,8
12/08/2023,18:00,Angers,Annecy,0,0,0,0,1.69,3.54,5.04,2.19,1.64,12,5,1,2
12/08/2023,18:00,Auxerre,Amiens,0,0,0,1,1.68,3.67,4.95,1.96,1.82,15,7,0,1
12/08/2023,18:00,Bastia,Valenciennes,1,0,3,0,1.8,3.46,4.48,2.12,1.69,15,3,7,1
12/08/2023,18:00,Caen,Pau FC,2,0,2,0,1.68,3.62,5.06,2.01,1.77,23,7,5,2
12/08/2023,18:00,Grenoble,Paris FC,0,0,2,0,2.38,3.16,2.98,2.12,1.69,11,3,7,3
12/08/2023,18:00,Guingamp,Dunkerque,0,0,0,1,1.86,3.46,4.08,2.01,1.77,16,9,3,5
12/08/2023,18:00,Quevilly Rouen,Ajaccio,0,1,0,1,2.48,3.01,2.97,2.45,1.52,4,3,2,3
12/08/2023,18:00,Troyes,Laval,2,0,3,1,2.03,3.38,3.53,2.02,1.76,9,19,6,3
14/08/2023,19:45,Bordeaux,Concarneau,0,0,1,0,1.65,3.77,4.91,1.93,1.83,16,10,5,4
19/08/2023,14:00,Angers,Auxerre,1,1,2,2,2.75,3.24,2.5,2.04,1.74,12,13,5,5
19/08/2023,18:00,Amiens,Bastia,1,1,2,1,2.51,3.14,2.83,2.12,1.68,17,11,6,4
19/08/2023,18:00,Annecy,Dunkerque,0,0,3,0,2.69,3.17,2.62,2.15,1.67,11,4,4,2
19/08/2023,18:00,Concarneau,Caen,0,0,0,2,3.21,3.28,2.21,2.06,1.73,14,11,4,3
19/08/2023,18:00,Grenoble,Troyes,0,0,0,0,2.38,3.23,2.92,2.03,1.74,18,6,7,1
19/08/2023,18:00,Laval,Rodez,0,0,1,0,2.01,3.3,3.7,2.17,1.65,9,7,4,1
19/08/2023,18:00,Pau FC,Paris FC,1,0,2,0,2.43,3.18,2.89,2.04,1.74,9,14,3,5
19/08/2023,18:00,St Etienne,Quevilly Rouen,2,0,2,1,1.69,3.74,4.72,1.8,1.97,5,10,2,1
19/08/2023,18:00,Valenciennes,Guingamp,0,0,0,0,3.33,3.27,2.15,2.07,1.72,9,6,3,3
21/08/2023,19:45,Ajaccio,Bordeaux,0,0,0,0,2.69,2.99,2.71,2.43,1.53,9,15,2,4
26/08/2023,14:00,Bordeaux,Amiens,0,0,2,0,1.74,3.67,4.45,1.87,1.9,17,12,7,2
26/08/2023,18:00,Auxerre,Grenoble,0,0,0,0,1.84,3.48,4.18,2.02,1.77,15,7,2,4
26/08/2023,18:00,Bastia,Troyes,0,2,3,2,2.01,3.43,3.6,2.01,1.78,24,9,6,6
26/08/2023,18:00,Caen,Ajaccio,2,0,3,0,1.81,3.29,4.7,2.4,1.54,10,5,4,2
26/08/2023,18:00,Dunkerque,Angers,0,0,0,1,2.71,3.26,2.54,2.03,1.76,14,7,9,3
26/08/2023,18:00,Guingamp,Pau FC,2,0,4,0,1.89,3.38,4.12,2.08,1.72,23,13,9,6
26/08/2023,18:00,Paris FC,Concarneau,1,0,3,0,2.33,3.25,3.01,2.12,1.7,13,13,6,4
26/08/2023,18:00,Quevilly Rouen,Laval,0,0,0,0,2.27,3.2,3.19,2.17,1.66,7,11,2,2
26/08/2023,18:00,Rodez,Valenciennes,0,1,0,1,1.95,3.24,4.07,2.16,1.67,19,10,7,4
28/08/2023,19:45,Annecy,St Etienne,1,0,1,1,3.42,3.49,2.04,1.83,1.94,17,10,5,4
02/09/2023,14:00,Bordeaux,Auxerre,1,2,2,4,2.03,3.44,3.51,1.99,1.78,20,15,9,6
02/09/2023,18:00,Ajaccio,Dunkerque,0,1,2,2,1.86,3.33,4.35,2.34,1.58,10,10,3,4
02/09/2023,18:00,Amiens,Guingamp,1,1,4,1,2.29,3.24,3.11,2.08,1.71,11,12,7,4
02/09/2023,18:00,Angers,Paris FC,1,0,2,0,2.0,3.34,3.73,2.1,1.7,11,9,4,3
02/09/2023,18:00,Concarneau,Annecy,0,1,1,1,2.2,3.23,3.26,2.15,1.67,10,17,2,7
02/09/2023,18:00,Grenoble,Bastia,0,0,0,0,2.26,3.17,3.23,2.19,1.65,22,11,3,1
02/09/2023,18:00,Laval,Caen,0,0,2,1,3.36,3.18,2.2,2.11,1.7,9,5,3,2
