Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
15/09/2018,,Tenerife,Reus Deportiu,0,1,0,0,18,7,9,3,1.64,3.41,5.93,2.49,1.5,2018/2019,1819
16/09/2018,,Almeria,Zaragoza,2,1,0,0,9,9,4,4,3.18,2.99,2.34,2.4,1.53,2018/2019,1819
16/09/2018,,Elche,Mallorca,1,1,0,1,28,5,6,3,2.5,2.85,3.1,2.67,1.44,2018/2019,1819
16/09/2018,,Extremadura UD,Las Palmas,1,2,1,1,21,12,7,6,3.79,3.09,2.06,2.25,1.59,2018/2019,1819
16/09/2018,,Granada,Rayo Majadahonda,3,0,2,0,14,11,7,5,1.7,3.36,5.32,2.24,1.61,2018/2019,1819
16/09/2018,,Lugo,Oviedo,0,2,0,1,7,9,2,7,2.58,2.99,2.85,2.31,1.57,2018/2019,1819
16/09/2018,,Sp Gijon,Numancia,1,1,1,1,14,16,4,6,1.89,3.22,4.26,2.18,1.64,2018/2019,1819
17/09/2018,,Albacete,Cadiz,1,1,1,0,4,24,2,7,2.46,2.81,3.18,2.71,1.42,2018/2019,1819
22/09/2018,,Cordoba,Tenerife,1,1,0,1,16,5,8,3,2.76,2.96,2.65,2.18,1.64,2018/2019,1819
22/09/2018,,Osasuna,Sp Gijon,1,0,0,0,16,5,4,0,2.27,3.04,3.26,2.44,1.51,2018/2019,1819
22/09/2018,,Rayo Majadahonda,Extremadura UD,1,4,0,2,10,19,3,8,2.07,3.03,3.79,2.31,1.56,2018/2019,1819
22/09/2018,,Zaragoza,Lugo,0,2,0,1,13,11,3,8,1.6,3.6,5.76,2.08,1.71,2018/2019,1819
23/09/2018,,Cadiz,Alcorcon,0,2,0,2,11,6,1,3,2.01,2.9,4.23,3.01,1.34,2018/2019,1819
23/09/2018,,Las Palmas,Malaga,1,0,0,0,13,12,2,4,2.29,2.96,3.28,2.36,1.54,2018/2019,1819
23/09/2018,,Mallorca,Albacete,1,3,0,1,17,18,4,11,2.02,2.97,4.07,2.7,1.42,2018/2019,1819
23/09/2018,,Numancia,Almeria,0,2,0,1,20,19,6,7,1.9,3.14,4.29,2.34,1.55,2018/2019,1819
23/09/2018,,Oviedo,Elche,1,1,1,1,9,19,4,2,1.76,3.29,4.84,2.29,1.58,2018/2019,1819
23/09/2018,,Reus Deportiu,Gimnastic,1,1,0,1,9,13,4,4,2.13,2.97,3.64,2.71,1.41,2018/2019,1819
24/09/2018,,La Coruna,Granada,2,1,0,0,13,8,8,4,1.88,3.24,4.23,2.23,1.6,2018/2019,1819
28/09/2018,,Albacete,Zaragoza,2,2,2,0,10,15,4,3,2.41,3.04,3.1,2.25,1.62,2018/2019,1819
29/09/2018,,Granada,Cordoba,4,2,2,0,16,6,8,2,1.63,3.58,5.5,2.03,1.75,2018/2019,1819
29/09/2018,,Lugo,Mallorca,1,1,1,1,9,8,2,2,2.3,2.9,3.41,2.41,1.53,2018/2019,1819
29/09/2018,,Sp Gijon,Las Palmas,1,0,1,0,9,14,5,2,2.21,3.06,3.42,2.21,1.63,2018/2019,1819
29/09/2018,,Tenerife,Cadiz,1,0,1,0,7,7,3,3,2.12,2.93,3.88,2.67,1.44,2018/2019,1819
30/09/2018,,Alcorcon,Oviedo,2,0,1,0,11,13,5,2,2.22,2.83,3.72,2.7,1.43,2018/2019,1819
30/09/2018,,Almeria,Reus Deportiu,2,0,1,0,18,8,8,0,2.17,2.83,3.87,2.79,1.4,2018/2019,1819
30/09/2018,,Extremadura UD,Elche,2,2,2,0,17,14,6,4,2.39,2.96,3.14,2.32,1.56,2018/2019,1819
30/09/2018,,Gimnastic,La Coruna,1,3,1,1,14,10,2,5,3.35,2.99,2.28,2.29,1.58,2018/2019,1819
30/09/2018,,Malaga,Rayo Majadahonda,1,0,1,0,18,12,3,3,1.42,4.11,7.78,2.08,1.71,2018/2019,1819
30/09/2018,,Osasuna,Numancia,0,0,0,0,12,11,3,5,1.95,3.09,4.23,2.43,1.52,2018/2019,1819
06/10/2018,,Cordoba,Almeria,1,0,0,0,14,11,5,2,2.39,3.02,3.09,2.18,1.64,2018/2019,1819
06/10/2018,,Las Palmas,Alcorcon,0,0,0,0,11,4,3,2,1.89,3.09,4.52,2.48,1.5,2018/2019,1819
06/10/2018,,Mallorca,Tenerife,4,1,2,0,9,13,4,5,2.33,2.93,3.31,2.5,1.49,2018/2019,1819
06/10/2018,,Numancia,Extremadura UD,1,0,1,0,12,14,3,6,1.88,3.22,4.43,2.17,1.65,2018/2019,1819
07/10/2018,,Cadiz,Gimnastic,1,1,1,1,14,5,4,1,1.7,3.3,5.51,2.54,1.48,2018/2019,1819
07/10/2018,,Elche,Lugo,2,1,1,0,17,9,5,2,2.07,3.08,3.78,2.38,1.54,2018/2019,1819
07/10/2018,,La Coruna,Malaga,1,1,0,0,8,5,2,3,2.13,3.01,3.69,2.43,1.52,2018/2019,1819
07/10/2018,,Oviedo,Albacete,1,0,1,0,10,6,3,1,1.94,3.2,4.06,2.17,1.65,2018/2019,1819
