Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
21/09/2018,,Sandhausen,FC Koln,0,2,0,1,6,8,2,2,3.98,3.56,1.89,1.88,1.91,2018/2019,1819
22/09/2018,,Bielefeld,Union Berlin,1,1,0,1,6,11,1,2,2.54,3.3,2.72,1.79,2.0,2018/2019,1819
22/09/2018,,Dresden,Darmstadt,4,1,1,1,11,9,4,3,2.19,3.25,3.34,1.99,1.8,2018/2019,1819
22/09/2018,,Holstein Kiel,Bochum,2,2,0,1,15,9,5,6,2.22,3.41,3.13,1.76,2.04,2018/2019,1819
23/09/2018,,Duisburg,Erzgebirge Aue,1,2,1,0,22,10,7,7,2.04,3.3,3.66,2.02,1.77,2018/2019,1819
23/09/2018,,Hamburg,Regensburg,0,5,0,3,14,18,4,9,1.61,3.96,5.27,1.55,2.39,2018/2019,1819
23/09/2018,,Heidenheim,Greuther Furth,2,0,0,0,18,11,8,0,2.23,3.3,3.17,1.85,1.94,2018/2019,1819
23/09/2018,,Paderborn,Magdeburg,4,4,2,1,17,13,6,9,1.9,3.46,3.99,1.9,1.88,2018/2019,1819
25/09/2018,,Bochum,Dresden,0,1,0,1,17,10,6,2,2.17,3.39,3.28,1.79,2.01,2018/2019,1819
25/09/2018,,Darmstadt,Bielefeld,1,2,0,0,9,14,4,6,2.32,3.21,3.11,2.08,1.73,2018/2019,1819
25/09/2018,,FC Koln,Ingolstadt,2,1,0,0,15,15,4,7,1.55,4.2,5.56,1.58,2.29,2018/2019,1819
25/09/2018,,Union Berlin,Holstein Kiel,2,0,0,0,14,8,6,2,2.01,3.46,3.61,1.75,2.05,2018/2019,1819
26/09/2018,,Erzgebirge Aue,Sandhausen,0,2,0,1,14,18,2,5,2.42,3.07,3.05,2.4,1.55,2018/2019,1819
26/09/2018,,Magdeburg,Duisburg,3,3,0,1,11,10,3,4,2.26,3.24,3.21,2.04,1.75,2018/2019,1819
26/09/2018,,Regensburg,Heidenheim,2,1,2,1,11,16,3,5,2.04,3.5,3.44,1.71,2.11,2018/2019,1819
26/09/2018,,St Pauli,Paderborn,2,1,1,1,13,19,4,9,2.48,3.32,2.78,1.75,2.04,2018/2019,1819
27/09/2018,,Greuther Furth,Hamburg,0,0,0,0,7,14,0,3,3.06,3.4,2.25,1.76,2.04,2018/2019,1819
28/09/2018,,Bielefeld,FC Koln,1,3,0,1,11,11,2,8,3.49,3.64,1.99,1.6,2.29,2018/2019,1819
