Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
29/10/2019,20:00,Perugia,Ascoli,1,1,0,1,12,14,2,7,1.85,3.25,4.51,2.01,1.78,2019/2020,1920
29/10/2019,20:00,Pisa,Salernitana,2,1,2,0,5,10,3,6,2.28,3.04,3.33,2.19,1.66,2019/2020,1920
29/10/2019,20:00,Venezia,Pordenone,1,2,0,0,17,14,3,5,2.27,3.05,3.34,2.11,1.71,2019/2020,1920
29/10/2019,20:00,Virtus Entella,Cosenza,1,0,0,0,18,11,8,3,2.55,2.97,2.93,2.28,1.6,2019/2020,1920
30/10/2019,17:50,Benevento,Cremonese,2,0,0,0,17,12,10,3,1.71,3.37,5.28,2.06,1.74,2019/2020,1920
30/10/2019,20:00,Frosinone,Trapani,3,0,1,0,18,20,8,6,1.71,3.4,5.21,2.06,1.75,2019/2020,1920
01/11/2019,20:00,Spezia,Chievo,0,0,0,0,5,20,0,7,2.42,3.03,3.05,2.24,1.63,2019/2020,1920
02/11/2019,14:00,Ascoli,Venezia,1,1,0,0,7,13,3,2,2.04,3.1,3.9,2.13,1.69,2019/2020,1920
02/11/2019,14:00,Crotone,Perugia,2,3,0,1,14,5,6,4,1.99,3.14,4.05,2.05,1.76,2019/2020,1920
02/11/2019,14:00,Livorno,Juve Stabia,2,1,0,0,25,11,8,1,2.01,3.13,3.97,2.15,1.69,2019/2020,1920
02/11/2019,14:00,Pescara,Pisa,3,0,1,0,13,8,5,3,2.23,3.03,3.44,2.02,1.78,2019/2020,1920
02/11/2019,17:00,Salernitana,Virtus Entella,2,1,0,0,20,5,8,4,1.86,3.19,4.59,2.17,1.67,2019/2020,1920
03/11/2019,14:00,Cittadella,Frosinone,0,0,0,0,9,9,1,3,2.47,3.02,2.98,2.13,1.69,2019/2020,1920
03/11/2019,14:00,Pordenone,Trapani,2,1,1,0,19,14,5,3,2.0,3.13,3.97,2.1,1.72,2019/2020,1920
03/11/2019,20:00,Benevento,Empoli,2,0,2,0,11,11,5,4,2.02,3.21,3.79,2.01,1.78,2019/2020,1920
04/11/2019,20:00,Cosenza,Cremonese,2,0,2,0,13,11,4,3,2.45,2.85,3.22,2.47,1.52,2019/2020,1920
08/11/2019,20:00,Crotone,Ascoli,3,1,2,1,24,7,7,5,1.51,3.94,6.59,1.83,1.97,2019/2020,1920
09/11/2019,14:00,Juve Stabia,Benevento,1,1,1,0,8,10,3,4,4.25,3.24,1.91,2.07,1.74,2019/2020,1920
09/11/2019,14:00,Perugia,Cittadella,0,2,0,2,15,19,5,10,1.96,3.16,4.16,2.13,1.71,2019/2020,1920
