Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
05/10/2018,,Chateauroux,Troyes,0,3,0,1,14,11,6,5,2.43,3.02,3.04,2.15,1.67,2018/2019,1819
05/10/2018,,Grenoble,Clermont,1,0,1,0,12,8,2,2,2.25,3.04,3.39,2.3,1.58,2018/2019,1819
05/10/2018,,Le Havre,Beziers,2,3,1,2,20,7,4,5,1.58,3.55,6.59,2.29,1.59,2018/2019,1819
05/10/2018,,Lorient,Nancy,4,1,2,0,15,14,7,2,1.56,3.61,6.43,2.21,1.64,2018/2019,1819
05/10/2018,,Niort,Paris FC,1,0,1,0,3,8,1,2,3.0,2.91,2.54,2.42,1.53,2018/2019,1819
05/10/2018,,Red Star,Ajaccio,2,0,1,0,11,15,6,5,2.66,2.93,2.85,2.46,1.51,2018/2019,1819
05/10/2018,,Valenciennes,Brest,1,3,1,1,13,13,3,5,3.08,3.28,2.28,1.72,2.07,2018/2019,1819
06/10/2018,,Auxerre,Lens,1,2,0,1,7,12,2,2,2.76,2.93,2.7,2.26,1.6,2018/2019,1819
08/10/2018,,Sochaux,Metz,1,2,0,0,9,15,2,5,3.28,3.14,2.22,2.05,1.72,2018/2019,1819
19/10/2018,,Ajaccio,Le Havre,3,2,2,0,15,8,9,4,2.8,2.87,2.73,2.61,1.46,2018/2019,1819
19/10/2018,,Auxerre,Beziers,2,0,0,0,10,9,4,2,1.81,3.36,4.54,2.15,1.67,2018/2019,1819
19/10/2018,,Clermont,Red Star,0,0,0,0,7,5,3,2,1.94,3.14,4.15,2.26,1.6,2018/2019,1819
19/10/2018,,Metz,Niort,3,0,1,0,25,6,8,1,1.45,4.07,7.43,1.85,1.92,2018/2019,1819
19/10/2018,,Nancy,Grenoble,1,2,0,1,16,11,4,5,2.93,2.9,2.6,2.55,1.48,2018/2019,1819
19/10/2018,,Orleans,Valenciennes,1,0,0,0,17,4,6,0,2.25,3.24,3.15,1.89,1.88,2018/2019,1819
19/10/2018,,Paris FC,Chateauroux,0,0,0,0,8,6,1,1,1.89,3.2,4.32,2.3,1.58,2018/2019,1819
19/10/2018,,Troyes,Sochaux,1,2,1,0,6,14,2,6,2.06,3.09,3.83,2.25,1.61,2018/2019,1819
20/10/2018,,Brest,Lorient,3,2,1,2,14,8,6,5,2.38,3.09,3.03,2.05,1.74,2018/2019,1819
22/10/2018,,Lens,Ajaccio GFCO,5,0,4,0,6,7,4,1,1.35,4.41,8.97,1.97,1.79,2018/2019,1819
26/10/2018,,Ajaccio GFCO,Beziers,0,1,0,1,13,11,2,3,2.35,3.02,3.18,2.28,1.59,2018/2019,1819
26/10/2018,,Auxerre,Paris FC,0,2,0,0,6,10,2,4,2.1,2.99,3.83,2.59,1.47,2018/2019,1819
26/10/2018,,Chateauroux,Ajaccio,2,2,1,2,15,5,4,2,2.51,2.97,2.97,2.34,1.56,2018/2019,1819
26/10/2018,,Grenoble,Troyes,0,2,0,0,13,11,2,4,2.05,3.13,3.85,2.27,1.6,2018/2019,1819
26/10/2018,,Lorient,Metz,0,0,0,0,11,5,2,1,2.58,3.09,2.78,2.1,1.71,2018/2019,1819
26/10/2018,,Red Star,Orleans,0,4,0,3,13,10,2,4,2.72,2.88,2.81,2.51,1.5,2018/2019,1819
26/10/2018,,Sochaux,Niort,0,3,0,2,6,19,1,7,1.86,3.32,4.39,2.14,1.68,2018/2019,1819
26/10/2018,,Valenciennes,Nancy,1,1,1,1,16,13,6,5,2.32,3.07,3.21,2.1,1.7,2018/2019,1819
27/10/2018,,Le Havre,Lens,2,1,1,0,9,11,4,2,2.68,2.88,2.84,2.38,1.55,2018/2019,1819
29/10/2018,,Clermont,Brest,2,2,1,2,25,12,8,3,2.49,3.08,2.86,2.03,1.74,2018/2019,1819
02/11/2018,,Ajaccio,Ajaccio GFCO,1,2,1,1,9,9,4,2,1.91,3.31,4.08,2.2,1.64,2018/2019,1819
02/11/2018,,Brest,Red Star,1,1,0,1,24,7,3,1,1.54,3.82,6.2,1.86,1.9,2018/2019,1819
02/11/2018,,Nancy,Clermont,0,1,0,0,8,13,2,5,2.72,2.9,2.77,2.39,1.54,2018/2019,1819
02/11/2018,,Paris FC,Sochaux,0,0,0,0,7,4,3,1,1.97,3.05,4.21,2.59,1.47,2018/2019,1819
03/11/2018,,Beziers,Lorient,0,1,0,0,14,4,2,3,3.55,3.08,2.15,2.26,1.61,2018/2019,1819
03/11/2018,,Lens,Chateauroux,0,1,0,0,12,6,4,3,1.46,3.99,7.29,1.95,1.82,2018/2019,1819
03/11/2018,,Niort,Le Havre,1,0,1,0,18,7,7,3,2.88,2.99,2.57,2.25,1.61,2018/2019,1819
03/11/2018,,Orleans,Grenoble,0,3,0,1,10,14,3,5,2.43,3.01,3.03,2.21,1.64,2018/2019,1819
03/11/2018,,Troyes,Valenciennes,4,2,0,2,16,7,8,4,1.96,3.33,3.84,1.95,1.83,2018/2019,1819
05/11/2018,,Metz,Auxerre,0,1,0,1,6,13,1,6,1.62,3.54,5.7,2.11,1.69,2018/2019,1819
09/11/2018,,Ajaccio GFCO,Troyes,2,1,1,0,15,4,5,2,3.07,3.08,2.39,2.1,1.71,2018/2019,1819
09/11/2018,,Auxerre,Niort,0,0,0,0,17,9,2,4,1.85,3.23,4.57,2.15,1.67,2018/2019,1819
09/11/2018,,Chateauroux,Metz,1,2,1,1,6,11,3,5,3.65,3.33,2.02,2.05,1.74,2018/2019,1819
09/11/2018,,Clermont,Orleans,3,0,1,0,15,11,8,1,1.89,3.37,4.07,2.06,1.74,2018/2019,1819
09/11/2018,,Grenoble,Ajaccio,2,0,0,0,16,8,6,1,1.91,3.15,4.4,2.51,1.5,2018/2019,1819
09/11/2018,,Le Havre,Sochaux,3,2,0,1,18,10,5,7,1.85,3.31,4.4,2.18,1.65,2018/2019,1819
09/11/2018,,Lorient,Paris FC,2,1,1,1,12,6,4,1,2.02,2.97,4.21,2.91,1.38,2018/2019,1819
09/11/2018,,Red Star,Beziers,0,3,0,2,12,14,2,7,2.44,2.91,3.15,2.51,1.5,2018/2019,1819
10/11/2018,,Valenciennes,Lens,4,2,1,1,16,8,6,5,4.29,3.46,1.84,1.98,1.83,2018/2019,1819
12/11/2018,,Brest,Nancy,2,1,0,1,15,7,7,4,1.55,3.7,6.34,1.99,1.78,2018/2019,1819
23/11/2018,,Ajaccio,Clermont,0,0,0,0,4,8,2,1,2.95,2.93,2.55,2.31,1.58,2018/2019,1819
23/11/2018,,Beziers,Valenciennes,1,1,1,0,13,4,6,3,2.05,3.12,3.79,2.25,1.61,2018/2019,1819
23/11/2018,,Nancy,Red Star,1,0,0,0,16,6,5,1,2.16,2.97,3.69,2.65,1.45,2018/2019,1819
23/11/2018,,Niort,Chateauroux,0,1,0,0,13,12,4,2,2.16,3.09,3.5,2.16,1.67,2018/2019,1819
23/11/2018,,Orleans,Brest,0,0,0,0,18,6,5,1,3.15,3.17,2.28,1.96,1.81,2018/2019,1819
23/11/2018,,Paris FC,Le Havre,1,0,0,0,12,13,4,4,2.61,2.79,3.05,2.8,1.41,2018/2019,1819
23/11/2018,,Sochaux,Auxerre,1,4,0,1,7,13,3,8,2.64,2.96,2.83,2.23,1.62,2018/2019,1819
23/11/2018,,Troyes,Lorient,2,0,0,0,9,17,2,4,2.7,2.92,2.8,2.32,1.58,2018/2019,1819
24/11/2018,,Lens,Grenoble,0,0,0,0,14,10,3,1,2.01,3.26,3.73,2.03,1.76,2018/2019,1819
26/11/2018,,Metz,Ajaccio GFCO,1,0,1,0,12,9,2,2,1.38,4.5,7.55,1.76,2.01,2018/2019,1819
30/11/2018,,Ajaccio GFCO,Niort,0,1,0,0,12,10,5,4,2.2,3.06,3.42,2.19,1.65,2018/2019,1819
30/11/2018,,Brest,Ajaccio,2,0,1,0,8,5,6,1,1.69,3.51,5.18,1.92,1.85,2018/2019,1819
30/11/2018,,Chateauroux,Sochaux,1,0,0,0,12,6,2,2,2.26,3.05,3.34,2.22,1.63,2018/2019,1819
30/11/2018,,Clermont,Beziers,2,0,1,0,24,2,12,0,1.77,3.24,5.03,2.29,1.59,2018/2019,1819
30/11/2018,,Le Havre,Auxerre,1,1,1,1,17,12,7,3,2.18,3.09,3.43,2.18,1.65,2018/2019,1819
30/11/2018,,Lorient,Lens,2,2,2,0,6,13,4,4,2.35,3.02,3.18,2.19,1.64,2018/2019,1819
30/11/2018,,Orleans,Nancy,1,2,0,1,11,9,5,5,2.08,3.11,3.73,2.28,1.6,2018/2019,1819
30/11/2018,,Red Star,Troyes,0,3,0,2,11,14,4,3,3.16,3.01,2.37,2.24,1.62,2018/2019,1819
30/11/2018,,Valenciennes,Paris FC,0,0,0,0,6,6,3,3,2.9,2.94,2.57,2.36,1.56,2018/2019,1819
01/12/2018,,Grenoble,Metz,1,1,1,1,8,8,2,3,2.59,2.94,2.9,2.31,1.58,2018/2019,1819
