Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
28/07/2023,19:30,LASK,SK Rapid,,,1,1,2023/2024,1.88,3.8,3.75,,
29/07/2023,16:00,Hartberg,A. Lustenau,,,2,2,2023/2024,1.87,3.7,3.87,,
29/07/2023,16:00,Tirol,A. Klagenfurt,,,1,3,2023/2024,2.33,3.6,2.79,,
29/07/2023,16:00,Wolfsberger AC,BW Linz,,,2,1,2023/2024,2.23,3.4,3.1,,
29/07/2023,18:30,Altach,Salzburg,,,0,2,2023/2024,6.68,4.59,1.43,,
30/07/2023,16:00,Austria Vienna,Sturm Graz,,,0,3,2023/2024,3.08,3.59,2.18,,
05/08/2023,16:00,SK Rapid,Altach,,,4,0,2023/2024,1.5,4.41,5.87,,
05/08/2023,18:30,Sturm Graz,LASK,,,2,0,2023/2024,1.93,3.68,3.64,,
06/08/2023,16:00,A. Lustenau,Austria Vienna,,,0,2,2023/2024,3.68,3.76,1.89,,
06/08/2023,16:00,BW Linz,Hartberg,,,3,3,2023/2024,2.23,3.52,3.0,,
06/08/2023,16:00,Salzburg,Tirol,,,3,0,2023/2024,1.16,8.11,13.81,,
09/08/2023,19:30,A. Klagenfurt,Wolfsberger AC,,,2,2,2023/2024,2.51,3.44,2.66,,
12/08/2023,16:00,Sturm Graz,A. Klagenfurt,,,0,0,2023/2024,1.38,5.03,7.15,,
12/08/2023,16:00,Wolfsberger AC,A. Lustenau,,,1,1,2023/2024,1.76,3.91,4.14,,
12/08/2023,18:30,LASK,BW Linz,,,2,0,2023/2024,1.55,4.32,5.27,,
13/08/2023,16:00,Altach,Tirol,,,1,0,2023/2024,2.39,3.46,2.79,,
13/08/2023,16:00,SK Rapid,Hartberg,,,0,1,2023/2024,1.87,3.75,3.77,,
13/08/2023,16:00,Salzburg,Austria Vienna,,,2,0,2023/2024,1.51,4.5,5.47,,
19/08/2023,16:00,A. Lustenau,Sturm Graz,,,0,1,2023/2024,7.5,4.95,1.37,,
19/08/2023,16:00,Tirol,LASK,,,1,1,2023/2024,5.71,4.56,1.49,,
19/08/2023,18:30,A. Klagenfurt,Altach,,,1,1,2023/2024,1.99,3.44,3.67,,
20/08/2023,16:00,Austria Vienna,Wolfsberger AC,,,0,0,2023/2024,2.0,3.63,3.45,,
20/08/2023,16:00,BW Linz,SK Rapid,,,0,5,2023/2024,3.53,3.72,1.95,,
20/08/2023,16:00,Hartberg,Salzburg,,,1,5,2023/2024,5.14,4.37,1.56,,
26/08/2023,16:00,Sturm Graz,BW Linz,,,4,1,2023/2024,1.3,5.5,8.74,,
26/08/2023,16:00,Wolfsberger AC,Salzburg,,,1,2,2023/2024,5.87,4.33,1.51,,
26/08/2023,18:30,A. Lustenau,Altach,,,0,3,2023/2024,2.89,3.41,2.36,,
27/08/2023,16:00,Hartberg,A. Klagenfurt,,,0,3,2023/2024,2.09,3.54,3.32,,
