Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
02/08/2024,19:30,Grazer AK,Salzburg,,,2,3,2024/2025,8.82,5.86,1.28,,
03/08/2024,16:00,Altach,Tirol,,,1,2,2024/2025,1.88,3.5,4.01,,
03/08/2024,16:00,Hartberg,LASK,,,1,2,2024/2025,3.27,3.58,2.08,,
03/08/2024,18:30,Wolfsberger AC,A. Klagenfurt,,,4,1,2024/2025,1.82,3.8,3.93,,
04/08/2024,16:00,BW Linz,Austria Vienna,,,1,0,2024/2025,2.44,3.45,2.73,,
04/08/2024,16:00,SK Rapid,Sturm Graz,,,1,0,2024/2025,2.82,3.42,2.39,,
10/08/2024,16:00,LASK,Altach,,,1,2,2024/2025,1.64,3.88,5.08,,
10/08/2024,16:00,Tirol,Grazer AK,,,0,0,2024/2025,2.2,3.4,3.16,,
10/08/2024,18:30,Salzburg,BW Linz,,,5,1,2024/2025,1.32,5.51,7.95,,
11/08/2024,16:00,A. Klagenfurt,SK Rapid,,,1,1,2024/2025,4.3,3.95,1.73,,
11/08/2024,16:00,Austria Vienna,Wolfsberger AC,,,3,1,2024/2025,2.15,3.65,3.05,,
11/08/2024,16:00,Sturm Graz,Hartberg,,,2,0,2024/2025,1.54,4.4,5.26,,
17/08/2024,16:00,A. Klagenfurt,Sturm Graz,,,0,2,2024/2025,7.14,4.76,1.39,,
17/08/2024,16:00,Grazer AK,BW Linz,,,2,2,2024/2025,2.06,3.45,3.48,,
17/08/2024,18:30,LASK,Salzburg,,,0,1,2024/2025,3.5,4.02,1.9,,
18/08/2024,16:00,Altach,Wolfsberger AC,,,2,0,2024/2025,2.35,3.36,2.92,,
18/08/2024,16:00,Hartberg,Austria Vienna,,,1,1,2024/2025,2.66,3.6,2.45,,
18/08/2024,16:00,SK Rapid,Tirol,,,2,0,2024/2025,1.35,5.06,7.86,,
24/08/2024,16:00,Tirol,A. Klagenfurt,,,0,1,2024/2025,2.3,3.49,2.91,,
24/08/2024,18:30,Sturm Graz,Altach,,,2,1,2024/2025,1.51,4.13,6.25,,
25/08/2024,16:00,Austria Vienna,LASK,,,2,1,2024/2025,2.28,3.58,2.88,,
25/08/2024,16:00,BW Linz,SK Rapid,,,3,0,2024/2025,4.43,3.57,1.78,,
25/08/2024,16:00,Wolfsberger AC,Grazer AK,,,4,2,2024/2025,2.04,3.54,3.42,,
31/08/2024,16:00,A. Klagenfurt,BW Linz,,,3,1,2024/2025,2.67,3.46,2.49,,
31/08/2024,16:00,Hartberg,Grazer AK,,,1,1,2024/2025,1.92,3.87,3.48,,
31/08/2024,18:30,Sturm Graz,Tirol,,,4,2,2024/2025,1.31,5.42,8.27,,
01/09/2024,16:00,Altach,Austria Vienna,,,1,1,2024/2025,3.03,3.62,2.17,,
01/09/2024,16:00,LASK,Wolfsberger AC,,,1,5,2024/2025,1.94,3.67,3.58,,
01/09/2024,16:00,SK Rapid,Salzburg,,,3,2,2024/2025,3.42,3.95,1.92,,
14/09/2024,16:00,Wolfsberger AC,SK Rapid,,,1,1,2024/2025,3.0,3.72,2.16,,
14/09/2024,18:30,BW Linz,LASK,,,1,0,2024/2025,3.59,3.49,2.0,,
15/09/2024,13:30,Grazer AK,Altach,,,1,1,2024/2025,2.37,3.36,2.91,,
21/09/2024,16:00,A. Klagenfurt,Hartberg,,,2,2,2024/2025,2.83,3.59,2.31,,
21/09/2024,16:00,Altach,BW Linz,,,0,1,2024/2025,2.31,3.26,3.08,,
21/09/2024,16:00,LASK,Grazer AK,,,4,2,2024/2025,1.75,3.84,4.27,,
22/09/2024,13:30,Sturm Graz,Wolfsberger AC,,,0,3,2024/2025,1.7,4.09,4.38,,
22/09/2024,13:30,Tirol,Salzburg,,,0,0,2024/2025,8.72,5.81,1.29,,
22/09/2024,16:00,SK Rapid,Austria Vienna,,,2,1,2024/2025,1.72,4.13,4.2,,
25/09/2024,17:30,Austria Vienna,Sturm Graz,,,2,2,2024/2025,2.72,3.58,2.39,,
26/09/2024,17:30,Hartberg,Tirol,,,1,0,2024/2025,1.93,3.66,3.63,,
28/09/2024,16:00,BW Linz,Sturm Graz,,,1,2,2024/2025,3.42,3.5,2.05,,
28/09/2024,16:00,Salzburg,Austria Vienna,,,2,0,2024/2025,1.43,5.15,5.79,,
28/09/2024,16:00,SK Rapid,LASK,,,1,1,2024/2025,1.85,3.88,3.74,,
29/09/2024,13:30,Hartberg,Altach,,,2,0,2024/2025,1.96,3.41,3.82,,
29/09/2024,13:30,Wolfsberger AC,Tirol,,,1,3,2024/2025,1.62,4.03,4.94,,
29/09/2024,16:00,Grazer AK,A. Klagenfurt,,,0,1,2024/2025,2.25,3.38,3.09,,
05/10/2024,16:00,Austria Vienna,Grazer AK,,,2,1,2024/2025,1.69,4.11,4.38,,
05/10/2024,16:00,Tirol,BW Linz,,,1,1,2024/2025,2.72,3.18,2.61,,
05/10/2024,16:00,Wolfsberger AC,Hartberg,,,2,3,2024/2025,2.35,3.3,2.99,,
06/10/2024,13:30,Altach,SK Rapid,,,0,1,2024/2025,4.37,3.95,1.71,,
06/10/2024,13:30,LASK,A. Klagenfurt,,,4,0,2024/2025,1.62,4.12,4.88,,
06/10/2024,16:00,Sturm Graz,Salzburg,,,5,0,2024/2025,3.52,3.77,1.93,,
19/10/2024,16:00,BW Linz,Wolfsberger AC,,,0,1,2024/2025,2.42,3.42,2.78,,
19/10/2024,16:00,Salzburg,Altach,,,2,1,2024/2025,1.26,5.86,9.59,,
19/10/2024,16:00,Sturm Graz,Grazer AK,,,5,2,2024/2025,1.39,4.83,7.08,,
20/10/2024,13:30,A. Klagenfurt,Austria Vienna,,,0,1,2024/2025,3.29,3.67,2.05,,
20/10/2024,13:30,Tirol,LASK,,,1,2,2024/2025,3.41,3.48,2.07,,
20/10/2024,16:00,SK Rapid,Hartberg,,,2,1,2024/2025,1.53,4.6,5.21,,
26/10/2024,16:00,Altach,A. Klagenfurt,,,2,2,2024/2025,2.13,3.4,3.34,,
26/10/2024,16:00,Austria Vienna,Tirol,,,3,0,2024/2025,1.56,4.28,5.2,,
26/10/2024,16:00,Hartberg,BW Linz,,,2,1,2024/2025,2.03,3.52,3.49,,
27/10/2024,13:30,Grazer AK,SK Rapid,,,1,1,2024/2025,5.95,4.4,1.5,,
27/10/2024,13:30,Wolfsberger AC,Salzburg,,,0,0,2024/2025,4.33,4.07,1.7,,
27/10/2024,16:00,LASK,Sturm Graz,,,1,2,2024/2025,2.68,3.45,2.49,,
02/11/2024,16:00,LASK,Hartberg,,,1,1,2024/2025,1.86,3.52,4.22,,
02/11/2024,16:00,Salzburg,Grazer AK,,,0,0,2024/2025,1.25,6.34,9.79,,
02/11/2024,16:00,Sturm Graz,SK Rapid,,,1,1,2024/2025,2.35,3.49,2.87,,
03/11/2024,13:30,A. Klagenfurt,Wolfsberger AC,,,2,1,2024/2025,3.18,3.38,2.21,,
03/11/2024,13:30,Tirol,Altach,,,1,0,2024/2025,2.99,3.26,2.37,,
03/11/2024,16:00,Austria Vienna,BW Linz,,,2,1,2024/2025,1.84,3.68,4.0,,
09/11/2024,16:00,Grazer AK,Tirol,,,2,1,2024/2025,1.89,3.49,4.02,,
09/11/2024,16:00,Hartberg,Sturm Graz,,,1,2,2024/2025,3.61,3.59,1.96,,
09/11/2024,16:00,Wolfsberger AC,Austria Vienna,,,0,1,2024/2025,2.86,3.39,2.39,,
10/11/2024,13:30,Altach,LASK,,,1,2,2024/2025,3.57,3.27,2.1,,
10/11/2024,13:30,BW Linz,Salzburg,,,2,0,2024/2025,5.44,4.31,1.54,,
10/11/2024,16:00,SK Rapid,A. Klagenfurt,,,2,0,2024/2025,1.44,4.59,6.53,,
23/11/2024,16:00,Salzburg,LASK,,,1,2,2024/2025,1.75,3.82,4.34,,
23/11/2024,16:00,Sturm Graz,A. Klagenfurt,,,7,0,2024/2025,1.34,4.95,8.56,,
23/11/2024,16:00,Tirol,SK Rapid,,,0,0,2024/2025,6.56,4.41,1.45,,
24/11/2024,13:30,BW Linz,Grazer AK,,,1,2,2024/2025,2.05,3.29,3.69,,
24/11/2024,13:30,Wolfsberger AC,Altach,,,2,0,2024/2025,1.88,3.45,4.09,,
24/11/2024,16:00,Austria Vienna,Hartberg,,,1,0,2024/2025,1.92,3.63,3.72,,
