Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
01/08/2025,19:30,LASK,Sturm Graz,,,0,2,2025/2026,2.37,3.44,2.71,,
02/08/2025,16:00,Tirol,Hartberg,,,4,2,2025/2026,2.24,3.26,3.07,,
02/08/2025,16:00,Wolfsberger AC,Altach,,,0,2,2025/2026,2.06,3.34,3.37,,
02/08/2025,18:30,Ried,Salzburg,,,2,2,2025/2026,4.95,3.72,1.64,,
03/08/2025,16:00,Grazer AK,Austria Vienna,,,2,2,2025/2026,3.97,3.62,1.8,,
03/08/2025,16:00,SK Rapid,BW Linz,,,1,0,2025/2026,1.81,3.6,4.01,,
09/08/2025,16:00,Altach,Ried,,,1,0,2025/2026,2.16,2.84,3.74,,
09/08/2025,16:00,BW Linz,Hartberg,,,0,1,2025/2026,1.7,3.64,4.63,,
09/08/2025,18:30,Salzburg,Grazer AK,,,5,0,2025/2026,1.4,4.67,6.67,,
10/08/2025,16:00,Austria Vienna,Wolfsberger AC,,,0,2,2025/2026,1.99,3.53,3.36,,
10/08/2025,16:00,Sturm Graz,SK Rapid,,,1,2,2025/2026,2.13,3.49,3.09,,
10/08/2025,16:00,Tirol,LASK,,,3,1,2025/2026,3.33,3.55,2.01,,
16/08/2025,16:00,Grazer AK,Tirol,,,1,1,2025/2026,2.58,3.39,2.52,,
16/08/2025,16:00,Hartberg,Salzburg,,,1,2,2025/2026,6.58,4.58,1.41,,
16/08/2025,18:30,Ried,Sturm Graz,,,1,3,2025/2026,3.97,3.76,1.78,,
17/08/2025,16:00,LASK,Austria Vienna,,,2,1,2025/2026,2.5,3.52,2.52,,
17/08/2025,16:00,SK Rapid,Altach,,,0,0,2025/2026,1.8,3.57,4.08,,
17/08/2025,16:00,Wolfsberger AC,BW Linz,,,3,0,2025/2026,1.92,3.45,3.71,,
23/08/2025,16:00,BW Linz,Ried,,,0,2,2025/2026,2.46,3.16,2.81,,
23/08/2025,16:00,Salzburg,LASK,,,3,0,2025/2026,1.57,4.19,4.88,,
24/08/2025,16:00,Altach,Grazer AK,,,1,1,2025/2026,1.85,3.37,4.13,,
24/08/2025,16:00,Austria Vienna,Hartberg,,,1,3,2025/2026,1.63,3.88,4.83,,
24/08/2025,16:00,Wolfsberger AC,SK Rapid,,,1,2,2025/2026,2.56,3.42,2.52,,
30/08/2025,16:00,LASK,Ried,,,1,3,2025/2026,1.99,3.48,3.44,,
30/08/2025,16:00,Salzburg,BW Linz,,,2,2,2025/2026,1.28,5.44,8.89,,
30/08/2025,18:30,Grazer AK,Sturm Graz,,,0,3,2025/2026,4.82,4.04,1.6,,
31/08/2025,16:00,Austria Vienna,Altach,,,1,0,2025/2026,1.84,3.46,4.02,,
31/08/2025,16:00,Hartberg,SK Rapid,,,0,1,2025/2026,3.96,3.64,1.8,,
31/08/2025,16:00,Tirol,Wolfsberger AC,,,1,1,2025/2026,2.91,3.41,2.24,,
13/09/2025,16:00,Altach,LASK,,,1,0,2025/2026,2.25,3.22,3.06,,
13/09/2025,16:00,BW Linz,Grazer AK,,,3,0,2025/2026,2.19,3.21,3.17,,
13/09/2025,16:00,Wolfsberger AC,Salzburg,,,3,1,2025/2026,3.85,3.71,1.8,,
14/09/2025,13:30,Ried,Hartberg,,,0,2,2025/2026,2.22,3.61,2.78,,
14/09/2025,13:30,SK Rapid,Tirol,,,4,1,2025/2026,1.5,4.23,5.33,,
14/09/2025,16:00,Sturm Graz,Austria Vienna,,,0,1,2025/2026,2.24,3.31,2.99,,
20/09/2025,16:00,Austria Vienna,Ried,,,3,2,2025/2026,2.17,3.29,3.14,,
20/09/2025,16:00,Hartberg,Wolfsberger AC,,,2,2,2025/2026,4.39,3.41,1.78,,
20/09/2025,16:00,Salzburg,Sturm Graz,,,0,2,2025/2026,1.87,3.62,3.56,,
21/09/2025,16:00,Altach,Tirol,,,1,1,2025/2026,1.99,3.29,3.64,,
21/09/2025,13:30,LASK,BW Linz,,,2,0,2025/2026,1.85,3.61,3.75,,
21/09/2025,16:00,Grazer AK,SK Rapid,,,1,1,2025/2026,4.93,3.81,1.62,,
