Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
18/08/2018,,Chievo,Juventus,1,1,2,3,13.7,5.88,1.24,1.7,2.13,7,23,2,11
18/08/2018,,Lazio,Napoli,1,1,1,2,2.82,3.5,2.44,1.68,2.17,9,11,5,6
19/08/2018,,Bologna,Spal,0,0,0,1,2.27,3.12,3.44,2.34,1.58,8,10,3,5
19/08/2018,,Empoli,Cagliari,1,0,2,0,2.22,3.23,3.43,2.11,1.71,9,12,4,5
19/08/2018,,Parma,Udinese,1,0,2,2,2.47,3.17,3.0,2.21,1.65,9,16,6,6
19/08/2018,,Sassuolo,Inter,1,0,1,0,5.45,3.96,1.62,1.83,1.96,7,11,5,4
19/08/2018,,Torino,Roma,0,0,0,1,3.45,3.53,2.09,1.72,2.09,8,16,5,13
20/08/2018,,Atalanta,Frosinone,1,0,4,0,1.35,4.84,9.69,1.81,1.98,16,6,10,1
25/08/2018,,Juventus,Lazio,1,0,2,0,1.36,5.01,8.73,1.63,2.25,14,8,9,3
25/08/2018,,Napoli,Milan,0,1,3,2,1.65,3.92,5.32,1.75,2.06,21,6,13,4
26/08/2018,,Cagliari,Sassuolo,1,0,2,2,2.54,3.23,2.87,2.05,1.75,12,12,7,6
26/08/2018,,Fiorentina,Chievo,2,0,6,1,1.45,4.38,7.38,1.83,1.97,19,5,15,3
26/08/2018,,Frosinone,Bologna,0,0,0,0,3.18,3.18,2.37,2.32,1.59,11,10,7,5
26/08/2018,,Genoa,Empoli,2,0,2,1,1.99,3.28,4.08,2.29,1.61,10,12,4,8
26/08/2018,,Inter,Torino,2,0,2,2,1.49,4.42,6.57,1.72,2.09,9,10,6,7
26/08/2018,,Spal,Parma,0,0,1,0,2.07,3.21,3.93,2.31,1.6,15,3,5,0
26/08/2018,,Udinese,Sampdoria,1,0,1,0,2.37,3.32,3.04,1.9,1.89,13,9,5,4
27/08/2018,,Roma,Atalanta,1,3,3,3,1.71,3.87,4.84,1.83,1.96,21,17,11,10
31/08/2018,,Milan,Roma,1,0,2,1,2.44,3.42,2.9,1.75,2.07,18,6,9,3
01/09/2018,,Bologna,Inter,0,0,0,3,6.34,3.9,1.57,2.01,1.8,7,10,1,4
01/09/2018,,Parma,Juventus,1,1,1,2,18.59,7.09,1.17,1.6,2.31,8,20,7,10
02/09/2018,,Atalanta,Cagliari,0,1,0,1,1.54,4.14,6.25,1.79,2.01,8,4,5,3
02/09/2018,,Chievo,Empoli,0,0,0,0,2.38,3.17,3.19,2.13,1.7,11,12,5,4
02/09/2018,,Fiorentina,Udinese,0,0,1,0,1.58,4.08,5.84,1.77,2.03,13,4,4,1
02/09/2018,,Lazio,Frosinone,0,0,1,0,1.2,6.7,14.49,1.5,2.54,17,7,8,5
02/09/2018,,Sampdoria,Napoli,2,0,3,0,5.97,4.27,1.54,1.7,2.13,7,12,4,6
02/09/2018,,Sassuolo,Genoa,4,1,5,3,2.11,3.24,3.71,2.13,1.7,10,11,8,8
02/09/2018,,Torino,Spal,0,0,1,0,1.65,3.81,5.47,1.99,1.81,10,8,7,3
15/09/2018,,Frosinone,Sampdoria,0,1,0,5,3.52,3.34,2.16,2.02,1.79,6,10,2,7
15/09/2018,,Inter,Parma,0,0,0,1,1.27,5.84,11.89,1.6,2.31,24,8,11,6
15/09/2018,,Napoli,Fiorentina,0,0,1,0,1.58,4.24,5.63,1.61,2.29,19,7,5,3
16/09/2018,,Cagliari,Milan,1,0,1,1,4.79,3.64,1.78,1.93,1.86,7,12,3,7
16/09/2018,,Empoli,Lazio,0,0,0,1,4.69,3.89,1.73,1.68,2.17,10,16,3,9
16/09/2018,,Genoa,Bologna,0,0,1,0,1.95,3.26,4.38,2.31,1.6,10,8,5,2
16/09/2018,,Juventus,Sassuolo,0,0,2,1,1.21,6.75,13.83,1.44,2.7,16,10,6,6
16/09/2018,,Roma,Chievo,2,0,2,2,1.23,6.45,12.13,1.41,2.82,15,10,9,5
16/09/2018,,Udinese,Torino,1,0,1,1,2.9,3.28,2.51,1.96,1.84,7,9,3,4
17/09/2018,,Spal,Atalanta,0,0,2,0,4.24,3.47,1.91,2.03,1.77,13,13,6,4
19/09/2018,,Sampdoria,Fiorentina,0,1,1,1,2.81,3.34,2.54,1.86,1.94,8,14,4,9
21/09/2018,,Sassuolo,Empoli,1,1,3,1,2.13,3.36,3.55,1.84,1.96,20,16,10,11
