Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
01/07/2020,16:30,Haka,Honka,,,1,1,2020,3.29,3.2,2.21,,
01/07/2020,16:30,HIFK,KuPS,,,0,3,2020,3.88,3.4,1.94,,
01/07/2020,16:30,Ilves,Mariehamn,,,4,3,2020,1.55,3.86,6.16,,
01/07/2020,16:30,Lahti,HJK,,,0,4,2020,7.8,4.36,1.41,,
01/07/2020,16:30,SJK,TPS,,,1,0,2020,2.31,3.2,3.09,,
02/07/2020,16:00,Inter Turku,Rovaniemi,,,3,1,2020,1.37,4.53,8.31,,
07/07/2020,16:30,KuPS,Inter Turku,,,1,0,2020,2.08,3.41,3.37,,
07/07/2020,16:30,TPS,Ilves,,,0,1,2020,3.96,3.27,1.95,,
08/07/2020,16:30,HJK,Haka,,,3,1,2020,1.34,4.99,8.09,,
08/07/2020,16:30,Lahti,SJK,,,0,0,2020,2.63,3.13,2.7,,
08/07/2020,16:30,Mariehamn,Honka,,,0,0,2020,4.35,3.53,1.8,,
08/07/2020,16:30,Rovaniemi,HIFK,,,0,1,2020,3.67,3.2,2.06,,
11/07/2020,15:00,Inter Turku,Ilves,,,5,1,2020,2.62,3.21,2.66,,
12/07/2020,16:30,Honka,KuPS,,,1,1,2020,2.67,3.2,2.62,,
17/07/2020,16:30,Ilves,KuPS,,,0,0,2020,2.86,3.12,2.5,,
17/07/2020,16:30,Inter Turku,HJK,,,1,0,2020,3.84,3.45,1.93,,
17/07/2020,16:30,Rovaniemi,Haka,,,2,2,2020,3.92,3.45,1.91,,
17/07/2020,16:30,SJK,Mariehamn,,,1,2,2020,1.95,3.46,3.72,,
18/07/2020,11:00,Honka,TPS,,,3,1,2020,1.49,4.09,6.54,,
18/07/2020,15:00,HIFK,Lahti,,,0,3,2020,2.3,3.14,3.15,,
21/07/2020,16:30,Rovaniemi,Ilves,,,1,1,2020,5.42,3.8,1.61,,
22/07/2020,16:30,HIFK,SJK,,,2,1,2020,2.43,3.02,3.04,,
22/07/2020,16:30,Honka,Inter Turku,,,1,1,2020,2.29,3.16,3.14,,
22/07/2020,16:30,KuPS,Lahti,,,3,0,2020,1.5,4.01,6.38,,
22/07/2020,16:30,Mariehamn,Haka,,,2,2,2020,2.52,3.36,2.66,,
22/07/2020,16:30,TPS,HJK,,,0,2,2020,8.03,4.27,1.4,,
25/07/2020,15:00,TPS,Lahti,,,1,3,2020,2.75,3.06,2.66,,
25/07/2020,16:30,HJK,Ilves,,,2,0,2020,1.53,4.07,5.98,,
26/07/2020,15:00,Honka,Rovaniemi,,,1,0,2020,1.38,4.53,8.37,,
26/07/2020,16:30,Haka,Inter Turku,,,0,2,2020,3.29,3.42,2.13,,
26/07/2020,16:30,KuPS,SJK,,,2,1,2020,1.41,4.57,7.3,,
26/07/2020,16:30,Mariehamn,HIFK,,,0,3,2020,2.69,3.27,2.55,,
01/08/2020,15:00,HJK,KuPS,,,2,2,2020,1.79,3.53,4.46,,
01/08/2020,15:00,Ilves,HIFK,,,2,2,2020,2.09,3.26,3.55,,
01/08/2020,15:00,Inter Turku,Mariehamn,,,2,1,2020,1.32,5.2,8.75,,
01/08/2020,15:00,Rovaniemi,TPS,,,2,3,2020,2.84,3.14,2.52,,
01/08/2020,15:00,SJK,Haka,,,1,1,2020,2.11,3.41,3.33,,
03/08/2020,16:30,Lahti,Honka,,,0,0,2020,4.13,3.36,1.9,,
05/08/2020,16:30,Haka,HIFK,,,0,2,2020,2.43,3.26,2.85,,
05/08/2020,16:30,Ilves,Rovaniemi,,,1,0,2020,1.37,4.65,8.08,,
05/08/2020,16:30,Mariehamn,Inter Turku,,,2,0,2020,6.33,4.6,1.44,,
05/08/2020,16:30,SJK,KuPS,,,1,1,2020,4.17,3.48,1.85,,
06/08/2020,16:30,HJK,Lahti,,,1,1,2020,1.25,5.7,10.84,,
06/08/2020,16:30,TPS,Honka,,,0,2,2020,3.86,3.25,2.0,,
09/08/2020,15:00,Rovaniemi,Mariehamn,,,2,3,2020,2.74,3.26,2.53,,
09/08/2020,16:30,Inter Turku,Haka,,,2,0,2020,1.44,4.46,6.8,,
09/08/2020,16:30,KuPS,HJK,,,0,3,2020,2.83,3.26,2.46,,
09/08/2020,16:30,Lahti,Ilves,,,3,2,2020,3.12,3.12,2.35,,
10/08/2020,16:30,HIFK,TPS,,,2,0,2020,1.93,3.41,3.9,,
10/08/2020,16:30,Honka,SJK,,,0,0,2020,1.78,3.42,4.71,,
14/08/2020,16:30,Haka,KuPS,,,2,4,2020,4.52,3.94,1.69,,
14/08/2020,16:30,Inter Turku,HIFK,,,3,2,2020,1.71,3.58,4.87,,
14/08/2020,16:30,Lahti,Rovaniemi,,,3,0,2020,1.5,4.12,6.38,,
15/08/2020,15:00,HJK,Honka,,,1,1,2020,1.76,3.46,4.75,,
15/08/2020,15:00,Ilves,SJK,,,0,0,2020,1.94,3.29,4.05,,
16/08/2020,16:30,Mariehamn,TPS,,,1,0,2020,2.38,3.34,2.9,,
18/08/2020,16:30,Haka,HJK,,,1,4,2020,6.06,4.42,1.48,,
18/08/2020,16:30,Rovaniemi,Inter Turku,,,0,2,2020,8.79,5.02,1.32,,
21/08/2020,16:30,SJK,Honka,,,0,2,2020,4.05,3.19,1.97,,
22/08/2020,13:00,TPS,Inter Turku,,,1,0,2020,8.53,4.27,1.39,,
22/08/2020,15:00,Ilves,Lahti,,,3,1,2020,2.13,3.22,3.5,,
22/08/2020,15:00,KuPS,Mariehamn,,,2,1,2020,1.37,4.94,7.46,,
22/08/2020,15:00,Rovaniemi,HJK,,,0,1,2020,15.62,6.81,1.17,,
23/08/2020,16:30,HIFK,Haka,,,0,1,2020,2.05,3.6,3.32,,
26/08/2020,16:30,Haka,Lahti,,,2,2,2020,2.86,3.39,2.37,,
26/08/2020,16:30,HJK,SJK,,,2,0,2020,1.31,5.03,9.8,,
26/08/2020,16:30,Mariehamn,Rovaniemi,,,4,0,2020,1.64,3.93,4.95,,
26/08/2020,16:30,TPS,HIFK,,,1,0,2020,3.24,3.09,2.3,,
29/08/2020,15:00,SJK,Rovaniemi,,,2,1,2020,1.55,3.9,6.15,,
29/08/2020,16:30,KuPS,TPS,,,3,1,2020,1.33,4.99,9.03,,
30/08/2020,16:30,HJK,Mariehamn,,,6,1,2020,1.23,6.01,11.06,,
31/08/2020,16:30,Lahti,Inter Turku,,,2,2,2020,4.23,3.57,1.82,,
01/09/2020,16:30,Haka,Ilves,,,0,2,2020,3.5,3.35,2.07,,
01/09/2020,16:30,Honka,HIFK,,,0,1,2020,1.71,3.45,5.21,,
09/09/2020,16:30,Honka,Ilves,,,3,2,2020,1.98,3.29,3.85,,
09/09/2020,16:30,KuPS,Rovaniemi,,,3,0,2020,1.15,7.54,15.37,,
09/09/2020,16:30,Mariehamn,Lahti,,,2,2,2020,2.4,3.54,2.7,,
09/09/2020,16:30,SJK,Inter Turku,,,3,2,2020,4.62,3.62,1.73,,
09/09/2020,16:30,TPS,Haka,,,2,3,2020,2.54,3.18,2.77,,
10/09/2020,16:30,HIFK,HJK,,,4,3,2020,5.23,3.66,1.65,,
12/09/2020,15:00,Haka,SJK,,,1,4,2020,2.52,3.33,2.71,,
12/09/2020,15:00,Rovaniemi,Honka,,,1,3,2020,8.26,4.33,1.4,,
13/09/2020,16:30,Ilves,HJK,,,1,2,2020,5.58,3.93,1.58,,
14/09/2020,16:00,TPS,Mariehamn,,,1,1,2020,2.32,3.41,2.94,,
14/09/2020,16:30,HIFK,Inter Turku,,,0,0,2020,3.8,3.41,1.97,,
14/09/2020,16:30,Lahti,KuPS,,,1,2,2020,4.48,3.89,1.71,,
17/09/2020,16:30,Lahti,TPS,,,1,1,2020,1.77,3.69,4.38,,
19/09/2020,15:00,HIFK,Mariehamn,,,2,2,2020,2.24,3.39,3.1,,
19/09/2020,15:00,Ilves,Haka,,,1,1,2020,1.58,4.1,5.31,,
19/09/2020,15:00,Inter Turku,SJK,,,0,1,2020,1.52,4.16,5.93,,
20/09/2020,11:00,Honka,HJK,,,0,0,2020,3.89,3.44,1.93,,
20/09/2020,16:30,Rovaniemi,KuPS,,,0,2,2020,6.44,4.46,1.46,,
23/09/2020,16:30,Haka,Rovaniemi,,,0,2,2020,1.54,4.25,5.52,,
23/09/2020,16:30,Inter Turku,Honka,,,0,0,2020,2.05,3.36,3.58,,
23/09/2020,16:30,Mariehamn,Ilves,,,0,2,2020,3.53,3.65,1.97,,
23/09/2020,16:30,SJK,Lahti,,,0,1,2020,2.18,3.41,3.18,,
24/09/2020,16:30,HJK,TPS,,,2,2,2020,1.2,6.53,12.91,,
27/09/2020,16:30,Honka,Haka,,,1,2,2020,1.5,4.17,6.28,,
27/09/2020,16:30,Ilves,TPS,,,4,0,2020,1.48,4.08,6.8,,
27/09/2020,16:30,Mariehamn,KuPS,,,0,2,2020,4.03,3.89,1.79,,
28/09/2020,16:30,HJK,Rovaniemi,,,4,0,2020,1.08,10.65,25.07,,
28/09/2020,16:30,Inter Turku,Lahti,,,3,0,2020,1.64,3.92,4.91,,
28/09/2020,16:30,SJK,HIFK,,,3,2,2020,2.15,3.16,3.52,,
02/10/2020,16:30,HIFK,Honka,,,1,1,2020,4.24,3.38,1.87,,
02/10/2020,16:30,Lahti,Mariehamn,,,3,1,2020,1.94,3.62,3.62,,
05/10/2020,16:30,KuPS,Ilves,,,1,1,2020,1.96,3.46,3.73,,
08/10/2020,16:30,KuPS,HIFK,,,3,2,2020,1.39,4.65,7.3,,
15/10/2020,16:00,Rovaniemi,Lahti,,,0,4,2020,4.29,3.76,1.76,,
15/10/2020,16:30,HIFK,Ilves,,,1,2,2020,3.63,3.37,2.03,,
15/10/2020,16:30,Honka,Mariehamn,,,1,0,2020,1.34,5.06,8.16,,
15/10/2020,16:30,Inter Turku,KuPS,,,2,0,2020,2.21,3.36,3.15,,
15/10/2020,16:30,SJK,HJK,,,1,2,2020,5.17,3.88,1.62,,
16/10/2020,16:30,Haka,TPS,,,2,1,2020,2.16,3.42,3.2,,
18/10/2020,14:00,HJK,HIFK,,,3,0,2020,1.19,6.58,13.69,,
18/10/2020,14:00,Ilves,Inter Turku,,,0,2,2020,2.84,3.19,2.48,,
18/10/2020,14:00,KuPS,Honka,,,0,2,2020,1.98,3.38,3.74,,
18/10/2020,14:00,Mariehamn,SJK,,,2,3,2020,3.18,3.46,2.15,,
19/10/2020,16:30,Lahti,Haka,,,0,0,2020,1.7,3.94,4.39,,
