Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
24/04/2021,13:00,HJK,Honka,,,4,2,2021,1.54,4.05,5.89,,
24/04/2021,15:00,Inter Turku,KuPS,,,1,0,2021,3.16,3.18,2.29,,
02/05/2021,16:30,KuPS,HJK,,,0,0,2021,3.15,3.39,2.2,,
03/05/2021,16:30,AC Oulu,Ilves,,,0,2,2021,3.27,3.06,2.3,,
03/05/2021,16:30,HIFK,Haka,,,2,0,2021,2.57,3.05,2.85,,
03/05/2021,16:30,Honka,Mariehamn,,,0,2,2021,1.77,3.6,4.47,,
03/05/2021,16:30,Lahti,Inter Turku,,,2,1,2021,3.29,3.16,2.23,,
03/05/2021,16:30,SJK,KTP,,,1,1,2021,1.37,4.63,8.12,,
07/05/2021,16:30,KTP,Honka,,,1,3,2021,5.29,3.83,1.62,,
07/05/2021,16:30,SJK,HIFK,,,1,1,2021,2.13,3.17,3.55,,
09/05/2021,14:00,Inter Turku,Haka,,,2,1,2021,1.59,3.68,5.92,,
09/05/2021,16:30,Mariehamn,AC Oulu,,,3,1,2021,1.91,3.46,3.92,,
11/05/2021,16:30,Ilves,HJK,,,0,3,2021,4.46,3.38,1.82,,
11/05/2021,16:30,Lahti,KuPS,,,2,4,2021,3.59,3.14,2.12,,
14/05/2021,16:30,Haka,KTP,,,0,3,2021,1.7,3.61,4.92,,
14/05/2021,16:30,Honka,Inter Turku,,,1,2,2021,3.24,3.1,2.28,,
14/05/2021,16:30,KuPS,Mariehamn,,,2,0,2021,1.44,4.25,7.27,,
15/05/2021,15:00,AC Oulu,SJK,,,0,2,2021,4.05,3.09,2.01,,
15/05/2021,15:00,HIFK,Ilves,,,1,1,2021,3.19,3.04,2.35,,
17/05/2021,16:30,HJK,Lahti,,,2,0,2021,1.38,4.72,7.49,,
22/05/2021,13:00,Inter Turku,KTP,,,2,1,2021,1.28,5.35,10.52,,
22/05/2021,15:00,Lahti,Honka,,,1,0,2021,2.84,3.13,2.52,,
22/05/2021,15:00,SJK,HJK,,,0,2,2021,5.5,3.79,1.61,,
22/05/2021,17:00,Ilves,KuPS,,,3,2,2021,3.74,3.16,2.07,,
23/05/2021,16:30,AC Oulu,HIFK,,,1,2,2021,3.47,2.94,2.28,,
23/05/2021,16:30,Mariehamn,Haka,,,0,3,2021,2.34,3.3,2.97,,
28/05/2021,16:00,HJK,AC Oulu,,,3,1,2021,1.15,7.74,14.97,,
28/05/2021,16:30,Ilves,KTP,,,2,0,2021,1.5,3.96,6.67,,
29/05/2021,13:00,Honka,SJK,,,0,1,2021,2.38,3.06,3.13,,
29/05/2021,15:00,HIFK,Inter Turku,,,1,4,2021,3.72,3.03,2.13,,
29/05/2021,15:00,KuPS,Haka,,,1,2,2021,1.41,4.42,7.57,,
30/05/2021,16:30,Mariehamn,Lahti,,,0,3,2021,2.83,3.28,2.44,,
10/06/2021,16:30,SJK,KuPS,,,0,1,2021,3.53,3.22,2.11,,
10/06/2021,16:30,Lahti,Ilves,,,3,1,2021,2.64,3.18,2.66,,
10/06/2021,16:30,KTP,HIFK,,,0,2,2021,3.49,3.16,2.15,,
10/06/2021,16:00,Inter Turku,Mariehamn,,,3,0,2021,1.5,4.16,6.21,,
10/06/2021,16:30,Haka,HJK,,,1,2,2021,7.65,4.62,1.39,,
11/06/2021,16:30,AC Oulu,Honka,,,0,2,2021,4.61,3.34,1.81,,
14/06/2021,16:30,KuPS,Inter Turku,,,1,0,2021,2.15,3.16,3.52,,
14/06/2021,16:30,Mariehamn,HJK,,,0,1,2021,7.89,4.97,1.35,,
14/06/2021,16:30,SJK,Ilves,,,1,0,2021,2.44,3.1,2.99,,
15/06/2021,16:00,HIFK,Honka,,,1,0,2021,3.02,3.06,2.44,,
15/06/2021,16:30,Haka,Lahti,,,1,1,2021,2.62,3.27,2.63,,
15/06/2021,16:30,KTP,AC Oulu,,,1,3,2021,2.52,3.06,2.9,,
18/06/2021,16:00,HJK,Ilves,,,2,1,2021,1.41,4.53,7.43,,
18/06/2021,16:30,Inter Turku,SJK,,,2,0,2021,1.84,3.33,4.51,,
19/06/2021,15:00,KuPS,Honka,,,2,1,2021,1.61,3.69,5.78,,
23/06/2021,16:30,Ilves,Inter Turku,,,2,1,2021,3.55,3.28,2.09,,
23/06/2021,16:30,Lahti,HIFK,,,0,0,2021,2.18,3.12,3.48,,
24/06/2021,16:30,AC Oulu,KuPS,,,0,2,2021,8.91,4.5,1.37,,
24/06/2021,16:30,HJK,KTP,,,2,0,2021,1.09,9.54,23.57,,
24/06/2021,16:30,Honka,Haka,,,2,1,2021,1.99,3.29,3.88,,
24/06/2021,16:30,Mariehamn,SJK,,,0,1,2021,3.24,3.21,2.25,,
30/06/2021,16:30,Haka,Honka,,,1,1,2021,2.96,3.23,2.38,,
30/06/2021,16:30,HIFK,HJK,,,0,1,2021,8.1,4.46,1.39,,
30/06/2021,16:30,Inter Turku,Lahti,,,1,1,2021,1.95,3.35,3.97,,
30/06/2021,16:30,KTP,Ilves,,,1,1,2021,6.3,4.27,1.49,,
30/06/2021,16:30,KuPS,AC Oulu,,,2,0,2021,1.17,6.84,15.24,,
30/06/2021,16:30,SJK,Mariehamn,,,3,0,2021,1.67,3.68,5.08,,
04/07/2021,16:30,Lahti,SJK,,,2,1,2021,2.62,3.07,2.79,,
04/07/2021,16:30,Mariehamn,HIFK,,,0,0,2021,2.99,3.09,2.45,,
05/07/2021,16:30,AC Oulu,KTP,,,1,1,2021,2.0,3.22,3.93,,
05/07/2021,16:30,Ilves,Haka,,,1,0,2021,1.97,3.51,3.66,,
11/07/2021,16:30,Haka,KuPS,,,0,1,2021,4.47,3.44,1.82,,
11/07/2021,16:30,Honka,AC Oulu,,,1,0,2021,1.62,3.56,5.98,,
12/07/2021,16:30,HIFK,Lahti,,,0,1,2021,2.83,3.01,2.63,,
12/07/2021,16:30,KTP,Mariehamn,,,1,3,2021,3.53,3.29,2.1,,
16/07/2021,16:30,Ilves,SJK,,,0,1,2021,2.58,3.11,2.81,,
16/07/2021,16:30,Lahti,Mariehamn,,,1,1,2021,1.72,3.71,4.68,,
17/07/2021,16:30,AC Oulu,HJK,,,2,1,2021,7.43,4.07,1.47,,
19/07/2021,16:30,Inter Turku,HIFK,,,0,1,2021,1.71,3.38,5.47,,
19/07/2021,16:30,KTP,Haka,,,0,0,2021,4.63,3.44,1.8,,
23/07/2021,16:30,HIFK,KTP,,,2,2,2021,1.44,4.13,7.77,,
24/07/2021,15:00,HJK,Haka,,,2,0,2021,1.34,4.73,9.32,,
24/07/2021,15:00,SJK,AC Oulu,,,3,2,2021,1.63,3.64,5.76,,
25/07/2021,14:30,Mariehamn,Inter Turku,,,0,2,2021,4.94,3.83,1.66,,
25/07/2021,16:30,Honka,Lahti,,,1,1,2021,2.55,3.17,2.81,,
25/07/2021,16:30,KuPS,Ilves,,,1,0,2021,1.54,4.16,5.73,,
30/07/2021,16:30,Ilves,AC Oulu,,,1,0,2021,1.87,3.43,4.21,,
30/07/2021,16:30,Lahti,KTP,,,3,0,2021,1.46,4.21,7.0,,
31/07/2021,15:00,HJK,SJK,,,0,0,2021,1.57,3.85,5.89,,
02/08/2021,16:30,Inter Turku,Honka,,,2,2,2021,2.01,3.34,3.68,,
07/08/2021,13:00,AC Oulu,Mariehamn,,,1,0,2021,2.05,3.38,3.56,,
07/08/2021,15:00,KTP,HJK,,,0,1,2021,12.05,5.93,1.23,,
08/08/2021,14:00,Haka,Inter Turku,,,1,0,2021,3.8,3.43,1.96,,
08/08/2021,16:30,Honka,Ilves,,,4,1,2021,2.32,3.21,3.11,,
08/08/2021,16:30,KuPS,Lahti,,,2,2,2021,1.68,3.8,4.91,,
13/08/2021,16:30,Lahti,Haka,,,0,2,2021,2.44,3.2,2.9,,
14/08/2021,15:00,AC Oulu,Inter Turku,,,2,0,2021,4.5,3.44,1.81,,
15/08/2021,13:00,HJK,Mariehamn,,,1,0,2021,1.21,6.37,12.03,,
15/08/2021,16:30,KuPS,KTP,,,4,0,2021,1.21,6.34,12.75,,
16/08/2021,16:30,SJK,Honka,,,3,2,2021,2.11,3.25,3.53,,
20/08/2021,16:30,Haka,AC Oulu,,,0,1,2021,1.91,3.32,4.17,,
21/08/2021,13:00,Inter Turku,Ilves,,,2,0,2021,1.67,3.77,5.02,,
22/08/2021,16:30,HIFK,KuPS,,,1,5,2021,4.2,3.29,1.92,,
22/08/2021,16:30,Mariehamn,Honka,,,1,3,2021,3.77,3.38,1.99,,
23/08/2021,16:30,Lahti,HJK,,,0,1,2021,4.1,3.26,1.94,,
27/08/2021,16:30,SJK,Haka,,,4,0,2021,1.9,3.34,4.19,,
28/08/2021,11:00,Honka,HIFK,,,0,3,2021,2.0,3.27,3.89,,
28/08/2021,15:00,AC Oulu,Lahti,,,1,1,2021,2.94,3.05,2.52,,
29/08/2021,16:30,HJK,KuPS,,,1,1,2021,2.1,3.29,3.52,,
29/08/2021,16:30,Mariehamn,Ilves,,,1,0,2021,2.95,3.17,2.44,,
31/08/2021,16:30,KTP,Inter Turku,,,1,3,2021,10.91,5.74,1.75,,
05/09/2021,16:30,Mariehamn,KuPS,,,0,1,2021,5.07,3.85,1.64,,
07/09/2021,16:30,HIFK,SJK,,,1,0,2021,3.0,3.13,2.42,,
11/09/2021,15:00,Haka,Mariehamn,,,1,2,2021,2.08,3.23,3.64,,
11/09/2021,15:00,HIFK,AC Oulu,,,3,1,2021,1.93,3.29,4.11,,
11/09/2021,15:00,Honka,KTP,,,3,1,2021,1.3,5.1,10.14,,
11/09/2021,15:00,Ilves,Lahti,,,1,0,2021,2.39,3.22,2.98,,
11/09/2021,15:00,Inter Turku,HJK,,,1,3,2021,3.31,3.1,2.27,,
11/09/2021,15:00,KuPS,SJK,,,3,0,2021,1.77,3.73,4.34,,
14/09/2021,16:30,Ilves,HIFK,,,1,0,2021,2.43,3.14,2.99,,
14/09/2021,16:30,KTP,SJK,,,0,1,2021,6.54,4.06,1.5,,
18/09/2021,13:00,HIFK,Mariehamn,,,0,3,2021,2.21,3.23,3.3,,
18/09/2021,15:00,Haka,Ilves,,,0,1,2021,2.72,2.99,2.75,,
18/09/2021,15:00,KTP,KuPS,,,1,2,2021,14.16,6.39,1.2,,
18/09/2021,15:00,Lahti,AC Oulu,,,0,0,2021,2.09,3.25,3.6,,
18/09/2021,15:00,SJK,Inter Turku,,,2,2,2021,2.8,3.12,2.58,,
19/09/2021,13:00,Honka,HJK,,,0,0,2021,4.14,3.31,1.92,,
22/09/2021,16:30,Haka,SJK,,,4,0,2021,3.21,3.21,2.25,,
22/09/2021,16:30,HJK,HIFK,,,0,2,2021,1.49,4.0,7.02,,
22/09/2021,16:30,Honka,KuPS,,,0,1,2021,4.0,3.39,1.92,,
22/09/2021,16:30,Ilves,Mariehamn,,,2,0,2021,2.18,3.28,3.29,,
22/09/2021,16:30,Inter Turku,AC Oulu,,,4,0,2021,1.39,4.79,7.4,,
22/09/2021,16:30,KTP,Lahti,,,1,2,2021,4.76,3.77,1.7,,
26/09/2021,16:30,AC Oulu,Haka,,,0,1,2021,2.88,3.06,2.56,,
26/09/2021,16:30,HJK,Inter Turku,,,0,1,2021,1.84,3.61,4.07,,
26/09/2021,16:30,Ilves,Honka,,,0,0,2021,2.57,3.08,2.83,,
26/09/2021,16:30,KuPS,HIFK,,,0,0,2021,1.46,4.34,6.62,,
26/09/2021,16:30,Mariehamn,KTP,,,4,2,2021,1.4,4.75,7.29,,
26/09/2021,16:30,SJK,Lahti,,,4,1,2021,1.78,3.63,4.42,,
30/09/2021,16:30,Haka,HIFK,,,2,0,2021,2.77,2.96,2.71,,
02/10/2021,13:00,Honka,Mariehamn,,,1,1,2021,1.94,3.37,4.02,,
02/10/2021,15:00,KuPS,Ilves,,,2,1,2021,1.56,3.95,5.99,,
03/10/2021,13:00,Lahti,KTP,,,2,1,2021,1.65,4.0,4.85,,
03/10/2021,15:00,Haka,AC Oulu,,,0,0,2021,1.94,3.39,3.95,,
03/10/2021,15:00,Inter Turku,HIFK,,,2,0,2021,1.6,3.84,5.7,,
03/10/2021,16:30,HJK,SJK,,,2,3,2021,1.5,4.21,6.27,,
16/10/2021,13:00,Ilves,HJK,,,2,3,2021,5.64,3.81,1.6,,
16/10/2021,15:00,AC Oulu,Mariehamn,,,1,2,2021,3.04,3.23,2.34,,
16/10/2021,15:00,Haka,Lahti,,,1,1,2021,1.8,3.56,4.39,,
16/10/2021,15:00,HIFK,SJK,,,2,2,2021,2.81,3.19,2.5,,
16/10/2021,15:00,Inter Turku,KuPS,,,2,3,2021,2.51,3.24,2.76,,
16/10/2021,15:00,KTP,Honka,,,2,0,2021,7.15,4.53,1.42,,
22/10/2021,15:30,Lahti,AC Oulu,,,0,0,2021,2.36,3.34,2.92,,
22/10/2021,16:30,SJK,Ilves,,,4,2,2021,1.85,3.56,4.08,,
23/10/2021,13:00,Honka,Haka,,,0,2,2021,2.32,3.1,3.2,,
23/10/2021,15:00,KuPS,HIFK,,,0,0,2021,1.27,5.49,10.8,,
23/10/2021,15:00,Mariehamn,KTP,,,5,1,2021,1.52,4.36,5.58,,
24/10/2021,16:30,HJK,Inter Turku,,,2,1,2021,1.62,3.95,5.14,,
27/10/2021,16:30,HJK,HIFK,,,1,0,2021,1.32,5.05,9.32,,
27/10/2021,16:30,Honka,AC Oulu,,,6,1,2021,1.77,3.55,4.59,,
27/10/2021,16:30,Ilves,Inter Turku,,,0,2,2021,3.37,3.38,2.12,,
27/10/2021,16:30,KTP,Haka,,,2,4,2021,5.82,4.19,1.53,,
27/10/2021,16:30,Mariehamn,Lahti,,,0,3,2021,2.09,3.59,3.25,,
27/10/2021,16:30,SJK,KuPS,,,2,2,2021,3.9,3.7,1.86,,
31/10/2021,13:00,AC Oulu,KTP,,,2,1,2021,2.27,3.66,2.85,,
31/10/2021,13:00,Haka,Mariehamn,,,2,0,2021,1.83,3.89,3.86,,
31/10/2021,13:00,Lahti,Honka,,,2,3,2021,2.9,3.46,2.32,,
31/10/2021,15:00,HIFK,Ilves,,,0,3,2021,2.19,3.46,3.11,,
31/10/2021,15:00,Inter Turku,SJK,,,2,5,2021,1.85,3.89,3.76,,
31/10/2021,15:00,KuPS,HJK,,,1,1,2021,2.51,3.2,2.82,,
03/11/2021,16:30,Rovaniemi,AC Oulu,,,2,1,2021,3.37,2.99,2.28,,
07/11/2021,14:00,AC Oulu,Rovaniemi,,,2,0,2021,1.79,3.61,4.28,,
