Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
23/07/2021,19:45,Standard,Genk,0.0,0.0,1,1,2.73,3.59,2.42,1.59,2.33,17.0,17.0,5.0,5.0
24/07/2021,15:15,Oud-Heverlee Leuven,Waregem,1.0,1.0,1,1,2.03,3.68,3.36,1.66,2.19,13.0,10.0,4.0,4.0
24/07/2021,17:30,Kortrijk,Seraing,1.0,0.0,2,0,1.78,3.75,4.26,1.8,2.0,9.0,9.0,4.0,4.0
24/07/2021,19:45,Oostende,Charleroi,0.0,1.0,0,3,2.28,3.45,2.98,1.8,2.0,11.0,10.0,3.0,6.0
25/07/2021,12:30,Mechelen,Antwerp,0.0,1.0,3,2,2.74,3.46,2.44,1.72,2.1,18.0,10.0,9.0,5.0
25/07/2021,15:00,Club Brugge,Eupen,0.0,0.0,2,2,1.19,6.77,13.41,1.48,2.6,21.0,13.0,11.0,5.0
25/07/2021,17:30,Anderlecht,St. Gilloise,1.0,1.0,1,3,1.56,4.18,5.46,1.77,2.03,9.0,8.0,2.0,5.0
25/07/2021,20:00,St Truiden,Gent,1.0,1.0,2,1,4.51,3.8,1.73,1.78,2.02,6.0,12.0,2.0,4.0
27/07/2021,17:30,Beerschot VA,Cercle Brugge,0.0,1.0,0,1,2.27,3.41,3.05,1.82,1.98,,,,
30/07/2021,19:45,Genk,Oostende,2.0,1.0,3,4,1.57,4.19,5.53,1.56,2.39,25.0,16.0,9.0,7.0
31/07/2021,15:15,Charleroi,St Truiden,0.0,0.0,0,0,2.02,3.58,3.45,1.82,1.97,10.0,7.0,0.0,3.0
31/07/2021,17:30,Cercle Brugge,Oud-Heverlee Leuven,0.0,1.0,1,1,2.32,3.65,2.8,1.7,2.13,17.0,10.0,3.0,1.0
31/07/2021,17:30,Seraing,Mechelen,1.0,0.0,1,0,3.48,3.85,1.94,1.72,2.11,10.0,10.0,4.0,4.0
31/07/2021,19:45,Eupen,Anderlecht,1.0,1.0,1,1,3.47,3.44,2.07,1.81,1.99,14.0,10.0,5.0,3.0
01/08/2021,12:30,St. Gilloise,Club Brugge,0.0,0.0,0,1,4.75,3.62,1.74,1.68,2.15,14.0,13.0,3.0,6.0
01/08/2021,15:00,Waregem,Standard,0.0,0.0,1,2,3.13,3.3,2.26,1.67,2.17,17.0,16.0,3.0,5.0
01/08/2021,17:30,Gent,Beerschot VA,1.0,0.0,2,2,1.4,4.75,7.2,1.63,2.24,24.0,11.0,5.0,7.0
01/08/2021,20:00,Antwerp,Kortrijk,0.0,0.0,0,1,1.76,3.53,4.73,1.83,1.97,13.0,13.0,3.0,5.0
06/08/2021,19:45,Club Brugge,Cercle Brugge,1.0,0.0,1,1,1.31,5.45,8.49,1.51,2.51,12.0,5.0,3.0,1.0
07/08/2021,15:15,Beerschot VA,St. Gilloise,0.0,1.0,0,3,4.09,3.73,1.82,1.8,2.0,8.0,15.0,2.0,6.0
07/08/2021,17:30,Mechelen,Eupen,1.0,0.0,1,3,1.76,4.08,4.01,1.62,2.26,15.0,16.0,4.0,4.0
07/08/2021,17:30,St Truiden,Waregem,0.0,0.0,1,3,2.16,3.3,3.36,1.78,2.02,11.0,11.0,1.0,7.0
07/08/2021,19:45,Kortrijk,Genk,1.0,0.0,1,2,3.33,3.62,2.05,1.71,2.13,8.0,17.0,3.0,6.0
08/08/2021,12:30,Standard,Antwerp,0.0,2.0,2,5,2.26,3.36,3.07,1.88,1.92,20.0,12.0,9.0,6.0
08/08/2021,15:00,Oud-Heverlee Leuven,Charleroi,0.0,1.0,1,1,2.65,3.52,2.48,1.78,2.02,21.0,21.0,4.0,9.0
08/08/2021,17:30,Anderlecht,Seraing,0.0,0.0,3,0,1.38,4.93,7.38,1.59,2.31,19.0,4.0,7.0,1.0
08/08/2021,20:00,Oostende,Gent,0.0,0.0,1,0,3.53,3.71,1.96,1.64,2.23,7.0,13.0,3.0,0.0
13/08/2021,19:45,Charleroi,Antwerp,0.0,1.0,1,1,2.57,3.42,2.65,1.8,2.01,23.0,10.0,7.0,7.0
14/08/2021,15:15,St. Gilloise,Kortrijk,1.0,0.0,2,0,1.65,4.02,4.87,1.83,1.98,24.0,2.0,8.0,2.0
14/08/2021,17:30,Eupen,St Truiden,1.0,0.0,2,1,1.98,3.75,3.46,1.79,2.02,8.0,18.0,5.0,5.0
14/08/2021,17:30,Seraing,Oostende,1.0,0.0,2,3,3.41,3.72,2.0,1.69,2.16,10.0,12.0,3.0,7.0
14/08/2021,19:45,Genk,Oud-Heverlee Leuven,1.0,0.0,4,0,1.48,4.33,6.53,1.48,2.61,21.0,15.0,8.0,6.0
15/08/2021,12:30,Beerschot VA,Standard,0.0,0.0,0,1,3.54,3.64,1.98,1.7,2.13,14.0,8.0,4.0,1.0
15/08/2021,15:00,Gent,Mechelen,1.0,0.0,2,0,1.8,3.66,4.3,1.53,2.46,20.0,6.0,8.0,3.0
15/08/2021,17:30,Cercle Brugge,Anderlecht,1.0,2.0,1,2,3.86,3.52,1.94,1.95,1.86,8.0,17.0,2.0,6.0
15/08/2021,20:00,Waregem,Club Brugge,0.0,1.0,0,4,5.87,4.6,1.48,1.51,2.51,3.0,20.0,1.0,11.0
20/08/2021,19:45,Standard,Oostende,0.0,0.0,1,0,1.91,3.77,3.67,1.5,2.52,17.0,8.0,5.0,1.0
21/08/2021,15:15,Seraing,Cercle Brugge,0.0,1.0,2,1,2.83,3.4,2.4,1.87,1.92,10.0,9.0,5.0,5.0
21/08/2021,17:30,Oud-Heverlee Leuven,Eupen,0.0,2.0,1,4,2.35,3.67,2.73,1.66,2.2,14.0,21.0,6.0,8.0
21/08/2021,19:45,St Truiden,Kortrijk,0.0,1.0,0,2,2.69,3.09,2.72,1.97,1.83,24.0,11.0,4.0,2.0
22/08/2021,15:00,Waregem,Charleroi,1.0,1.0,2,2,2.88,3.57,2.3,1.7,2.14,20.0,17.0,7.0,4.0
22/08/2021,17:30,Club Brugge,Beerschot VA,2.0,1.0,3,2,1.19,6.85,13.7,1.45,2.67,13.0,9.0,5.0,4.0
22/08/2021,20:00,Mechelen,St. Gilloise,1.0,1.0,3,1,3.45,3.51,2.04,1.68,2.17,12.0,13.0,4.0,5.0
27/08/2021,19:45,Kortrijk,Mechelen,0.0,2.0,2,2,2.45,3.33,2.86,1.69,2.17,9.0,13.0,5.0,4.0
28/08/2021,15:15,Charleroi,Beerschot VA,1.0,0.0,5,2,1.74,3.98,4.28,1.82,1.99,24.0,6.0,10.0,3.0
28/08/2021,17:30,Cercle Brugge,St Truiden,0.0,1.0,0,1,2.07,3.58,3.37,1.97,1.84,24.0,7.0,6.0,2.0
28/08/2021,17:30,Eupen,Seraing,0.0,0.0,1,2,1.68,3.99,4.62,1.65,2.22,15.0,9.0,2.0,4.0
28/08/2021,19:45,St. Gilloise,Standard,2.0,0.0,4,0,1.76,3.69,4.51,1.69,2.15,16.0,10.0,4.0,0.0
29/08/2021,12:30,Gent,Club Brugge,3.0,0.0,6,1,3.13,3.24,2.31,1.77,2.05,11.0,7.0,6.0,3.0
29/08/2021,15:00,Antwerp,Oud-Heverlee Leuven,2.0,0.0,2,2,1.61,3.97,5.41,1.51,2.52,14.0,22.0,6.0,6.0
29/08/2021,17:30,Genk,Anderlecht,0.0,0.0,1,0,2.25,3.22,3.26,1.74,2.08,12.0,16.0,3.0,0.0
29/08/2021,20:00,Oostende,Waregem,0.0,1.0,0,2,1.81,3.65,4.29,1.51,2.52,22.0,12.0,3.0,6.0
10/09/2021,19:45,Club Brugge,Oostende,1.0,0.0,3,0,1.34,5.2,8.15,1.51,2.52,31.0,4.0,7.0,2.0
11/09/2021,15:15,Eupen,Antwerp,0.0,0.0,0,1,2.58,3.66,2.49,1.62,2.29,17.0,14.0,4.0,6.0
11/09/2021,17:30,Waregem,Cercle Brugge,1.0,0.0,2,4,2.4,3.56,2.73,1.64,2.24,4.0,17.0,2.0,8.0
12/09/2021,12:30,Anderlecht,Mechelen,1.0,1.0,7,2,1.66,4.08,4.65,1.62,2.27,15.0,8.0,9.0,3.0
12/09/2021,15:00,Gent,Charleroi,1.0,2.0,2,3,1.58,4.24,5.11,1.6,2.3,23.0,13.0,10.0,4.0
12/09/2021,17:30,Seraing,Standard,0.0,1.0,0,1,3.46,3.61,2.0,1.76,2.05,19.0,7.0,6.0,3.0
12/09/2021,20:00,Genk,St. Gilloise,0.0,0.0,1,1,2.24,3.69,2.89,1.58,2.35,17.0,17.0,5.0,7.0
12/09/2021,20:00,Oud-Heverlee Leuven,Kortrijk,0.0,0.0,2,1,2.62,3.59,2.48,1.64,2.25,17.0,15.0,5.0,8.0
13/09/2021,19:00,Beerschot VA,St Truiden,0.0,1.0,0,1,2.47,3.45,2.71,1.78,2.04,14.0,6.0,2.0,3.0
17/09/2021,19:45,Cercle Brugge,Eupen,1.0,1.0,1,2,2.11,3.52,3.33,1.85,1.96,12.0,14.0,3.0,8.0
18/09/2021,15:15,Oostende,Beerschot VA,2.0,0.0,3,1,1.75,3.91,4.29,1.67,2.19,18.0,12.0,12.0,4.0
18/09/2021,17:30,Mechelen,Oud-Heverlee Leuven,2.0,0.0,2,0,1.71,4.07,4.31,1.43,2.78,8.0,14.0,4.0,5.0
18/09/2021,17:30,St. Gilloise,Waregem,0.0,0.0,2,1,1.22,6.5,11.37,1.41,2.85,20.0,11.0,6.0,5.0
18/09/2021,19:45,Charleroi,Club Brugge,0.0,0.0,0,1,4.49,4.09,1.69,1.66,2.22,17.0,13.0,5.0,4.0
19/09/2021,12:30,St Truiden,Genk,1.0,0.0,1,2,3.87,3.78,1.85,1.68,2.18,8.0,8.0,3.0,2.0
19/09/2021,15:00,Antwerp,Seraing,0.0,0.0,2,1,1.53,4.42,5.42,1.54,2.43,19.0,11.0,6.0,2.0
19/09/2021,17:30,Standard,Anderlecht,0.0,1.0,0,1,3.12,3.49,2.18,1.84,1.96,7.0,12.0,1.0,4.0
19/09/2021,20:00,Kortrijk,Gent,1.0,0.0,1,0,3.94,3.95,1.81,1.63,2.26,7.0,15.0,3.0,3.0
22/09/2021,19:45,Antwerp,Genk,3.0,1.0,4,2,3.05,3.8,2.11,1.55,2.41,10.0,16.0,7.0,7.0
23/09/2021,19:45,Anderlecht,Gent,0.0,1.0,1,1,2.15,3.58,3.12,1.73,2.09,13.0,11.0,5.0,2.0
24/09/2021,19:45,Club Brugge,Oud-Heverlee Leuven,0.0,1.0,1,1,1.23,6.65,10.62,1.38,2.98,32.0,5.0,9.0,1.0
25/09/2021,15:15,Beerschot VA,Eupen,0.0,1.0,0,3,2.73,3.64,2.37,1.67,2.2,7.0,16.0,1.0,5.0
25/09/2021,17:30,Waregem,Kortrijk,0.0,0.0,2,2,2.87,3.71,2.25,1.59,2.33,11.0,11.0,3.0,3.0
25/09/2021,19:45,Standard,St Truiden,1.0,0.0,1,2,2.0,3.54,3.58,1.82,1.99,7.0,12.0,1.0,4.0
26/09/2021,12:30,St. Gilloise,Antwerp,1.0,0.0,1,2,1.58,4.24,5.15,1.59,2.33,20.0,12.0,11.0,5.0
26/09/2021,15:00,Gent,Cercle Brugge,0.0,1.0,2,1,1.39,4.89,7.19,1.55,2.41,12.0,11.0,6.0,4.0
26/09/2021,17:30,Oostende,Anderlecht,2.0,0.0,2,2,3.92,3.92,1.8,1.61,2.28,9.0,18.0,5.0,6.0
26/09/2021,20:00,Charleroi,Mechelen,0.0,1.0,0,2,2.03,3.79,3.29,1.57,2.36,12.0,11.0,1.0,5.0
26/09/2021,20:00,Genk,Seraing,2.0,0.0,3,0,1.31,5.46,8.63,1.51,2.51,12.0,5.0,8.0,2.0
01/10/2021,19:45,Mechelen,Standard,3.0,0.0,3,1,2.25,3.66,2.95,1.54,2.45,16.0,16.0,8.0,4.0
02/10/2021,15:15,Kortrijk,Charleroi,1.0,0.0,2,2,2.56,3.59,2.57,1.72,2.13,20.0,21.0,8.0,10.0
02/10/2021,17:30,Cercle Brugge,St. Gilloise,0.0,0.0,0,3,4.7,3.98,1.68,1.73,2.1,8.0,11.0,2.0,5.0
02/10/2021,17:30,St Truiden,Oostende,0.0,0.0,1,1,2.13,3.66,3.13,1.76,2.07,14.0,9.0,4.0,1.0
02/10/2021,19:45,Oud-Heverlee Leuven,Beerschot VA,0.0,0.0,0,0,2.16,3.8,3.0,1.52,2.48,16.0,14.0,7.0,4.0
03/10/2021,12:30,Anderlecht,Club Brugge,0.0,1.0,1,1,2.8,3.51,2.4,1.79,2.02,18.0,11.0,4.0,4.0
03/10/2021,15:00,Seraing,Waregem,2.0,0.0,5,1,2.03,3.83,3.27,1.59,2.34,26.0,9.0,16.0,4.0
03/10/2021,17:30,Antwerp,Gent,0.0,0.0,1,0,2.66,3.71,2.42,1.63,2.26,11.0,13.0,5.0,3.0
03/10/2021,20:00,Eupen,Genk,1.0,1.0,3,2,3.17,3.84,2.06,1.5,2.54,12.0,10.0,7.0,4.0
15/10/2021,19:45,Club Brugge,Kortrijk,2.0,0.0,2,0,1.22,6.38,11.54,1.45,2.7,17.0,10.0,6.0,0.0
16/10/2021,15:15,St. Gilloise,Seraing,0.0,2.0,4,2,1.35,5.11,7.75,1.54,2.42,21.0,11.0,9.0,4.0
16/10/2021,17:30,Oostende,Cercle Brugge,0.0,0.0,2,1,2.15,3.65,3.09,1.73,2.11,11.0,12.0,3.0,4.0
16/10/2021,17:30,Waregem,Antwerp,0.0,1.0,2,1,4.29,4.22,1.69,1.48,2.6,12.0,14.0,8.0,3.0
16/10/2021,19:45,Standard,Oud-Heverlee Leuven,1.0,0.0,2,2,1.85,3.8,3.82,1.59,2.33,18.0,13.0,6.0,7.0
17/10/2021,12:30,St Truiden,Anderlecht,0.0,0.0,2,2,4.28,3.66,1.79,1.81,1.99,27.0,10.0,9.0,6.0
17/10/2021,15:00,Beerschot VA,Mechelen,0.0,1.0,0,1,2.96,3.55,2.25,1.68,2.17,17.0,10.0,6.0,5.0
17/10/2021,17:30,Charleroi,Genk,0.0,0.0,2,0,3.24,3.62,2.09,1.64,2.24,12.0,12.0,3.0,8.0
17/10/2021,20:00,Gent,Eupen,1.0,0.0,2,0,1.61,4.17,4.93,1.65,2.22,21.0,7.0,13.0,3.0
22/10/2021,19:45,Seraing,Charleroi,0.0,2.0,1,3,2.97,3.65,2.22,1.63,2.27,11.0,12.0,1.0,8.0
23/10/2021,15:15,Cercle Brugge,Standard,1.0,1.0,1,1,2.52,3.39,2.69,1.87,1.93,8.0,4.0,5.0,2.0
23/10/2021,17:30,Kortrijk,Oostende,1.0,0.0,1,0,2.09,3.63,3.23,1.68,2.17,16.0,12.0,5.0,0.0
23/10/2021,17:30,Mechelen,Waregem,2.0,2.0,2,2,1.6,4.46,4.64,1.36,3.05,17.0,14.0,7.0,3.0
23/10/2021,19:45,Eupen,St. Gilloise,0.0,2.0,2,3,3.81,3.85,1.85,1.6,2.3,21.0,12.0,6.0,4.0
24/10/2021,12:30,Antwerp,Club Brugge,1.0,1.0,1,1,3.57,3.92,1.89,1.57,2.37,7.0,13.0,4.0,5.0
24/10/2021,15:00,Anderlecht,Beerschot VA,1.0,0.0,4,2,1.31,5.52,8.41,1.38,2.94,21.0,14.0,8.0,3.0
24/10/2021,17:30,Genk,Gent,0.0,1.0,0,3,2.07,3.69,3.2,1.55,2.4,13.0,13.0,5.0,6.0
24/10/2021,20:00,Oud-Heverlee Leuven,St Truiden,0.0,0.0,4,1,2.34,3.42,2.88,1.79,2.01,12.0,13.0,7.0,5.0
29/10/2021,19:45,Oostende,Mechelen,0.0,2.0,2,4,2.69,3.59,2.43,1.53,2.45,14.0,8.0,4.0,4.0
30/10/2021,15:15,Charleroi,Eupen,0.0,0.0,3,0,1.83,3.76,3.96,1.65,2.2,21.0,7.0,7.0,3.0
30/10/2021,17:30,Beerschot VA,Seraing,1.0,0.0,3,0,2.45,3.34,2.78,1.89,1.9,21.0,11.0,8.0,2.0
30/10/2021,17:30,Standard,Kortrijk,0.0,0.0,1,1,2.05,3.54,3.4,1.74,2.08,14.0,7.0,5.0,3.0
30/10/2021,19:45,St Truiden,Club Brugge,1.0,1.0,1,2,5.63,4.15,1.55,1.77,2.04,11.0,11.0,4.0,5.0
31/10/2021,12:30,Waregem,Genk,0.0,2.0,2,6,4.37,4.14,1.68,1.41,2.79,6.0,20.0,2.0,10.0
31/10/2021,15:00,Cercle Brugge,Antwerp,0.0,0.0,0,1,2.61,3.41,2.56,1.81,1.99,12.0,9.0,6.0,3.0
31/10/2021,17:30,Anderlecht,Oud-Heverlee Leuven,1.0,2.0,2,2,1.28,5.78,8.74,1.41,2.82,16.0,13.0,5.0,8.0
31/10/2021,20:00,Gent,St. Gilloise,0.0,2.0,0,2,2.31,3.45,2.9,1.78,2.01,10.0,11.0,4.0,3.0
05/11/2021,19:45,Oud-Heverlee Leuven,Oostende,0.0,0.0,1,0,1.92,3.94,3.53,1.5,2.56,8.0,15.0,5.0,4.0
06/11/2021,15:15,Eupen,Waregem,1.0,1.0,1,1,1.65,4.26,4.54,1.46,2.67,7.0,9.0,2.0,2.0
06/11/2021,17:30,Kortrijk,Beerschot VA,0.0,0.0,1,1,1.76,3.97,4.16,1.64,2.24,21.0,9.0,7.0,4.0
06/11/2021,17:30,Mechelen,St Truiden,0.0,1.0,0,1,1.83,3.81,3.96,1.72,2.11,9.0,12.0,1.0,1.0
06/11/2021,19:45,St. Gilloise,Charleroi,3.0,0.0,4,0,1.69,3.96,4.56,1.64,2.22,14.0,11.0,5.0,1.0
07/11/2021,12:30,Club Brugge,Standard,2.0,1.0,2,2,1.32,5.3,8.5,1.54,2.44,11.0,7.0,4.0,2.0
07/11/2021,15:00,Seraing,Gent,0.0,0.0,0,0,5.31,4.23,1.56,1.61,2.28,8.0,8.0,2.0,4.0
07/11/2021,17:30,Antwerp,Anderlecht,0.0,0.0,2,0,3.23,3.63,2.08,1.69,2.14,12.0,9.0,4.0,3.0
07/11/2021,20:00,Genk,Cercle Brugge,0.0,1.0,1,1,1.54,4.36,5.32,1.51,2.53,8.0,17.0,4.0,7.0
19/11/2021,19:45,Mechelen,Club Brugge,0.0,0.0,2,1,4.36,4.02,1.72,1.6,2.33,11.0,17.0,4.0,5.0
20/11/2021,15:15,Cercle Brugge,Charleroi,0.0,2.0,1,2,2.58,3.51,2.57,1.79,2.02,24.0,11.0,7.0,4.0
20/11/2021,17:30,Oud-Heverlee Leuven,Seraing,0.0,1.0,1,3,1.78,3.99,4.02,1.63,2.25,10.0,12.0,5.0,3.0
20/11/2021,17:30,Waregem,Gent,0.0,0.0,1,2,6.35,4.8,1.44,1.48,2.58,8.0,16.0,2.0,4.0
20/11/2021,19:45,Standard,Eupen,1.0,0.0,1,0,1.96,3.71,3.55,1.69,2.16,17.0,13.0,6.0,2.0
21/11/2021,12:30,Anderlecht,Kortrijk,0.0,1.0,1,1,1.41,4.75,7.17,1.61,2.28,21.0,11.0,4.0,5.0
21/11/2021,15:00,St Truiden,Antwerp,2.0,0.0,2,1,2.73,3.56,2.4,1.87,1.93,12.0,12.0,7.0,4.0
21/11/2021,17:30,Oostende,St. Gilloise,1.0,4.0,1,7,5.66,4.25,1.54,1.59,2.31,6.0,15.0,1.0,8.0
21/11/2021,20:00,Beerschot VA,Genk,1.0,0.0,2,0,4.48,3.98,1.7,1.55,2.42,10.0,19.0,3.0,4.0
26/11/2021,19:45,St. Gilloise,Oud-Heverlee Leuven,0.0,2.0,1,3,1.3,5.88,8.62,1.41,2.86,14.0,6.0,2.0,5.0
27/11/2021,15:15,Seraing,St Truiden,1.0,0.0,2,0,2.88,3.36,2.4,1.88,1.91,9.0,11.0,2.0,6.0
27/11/2021,17:30,Cercle Brugge,Mechelen,1.0,1.0,3,1,2.4,3.58,2.74,1.68,2.17,18.0,4.0,9.0,2.0
27/11/2021,17:30,Eupen,Kortrijk,2.0,1.0,2,2,2.28,3.5,2.96,1.75,2.06,13.0,17.0,5.0,8.0
