Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,Season,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5
18/09/2020,19:00,Famalicao,Benfica,0,3,1,5,,7.55,4.72,1.39,1.69,2.16
18/09/2020,21:15,Guimaraes,Belenenses,0,0,0,1,,1.48,4.2,6.74,1.81,2.0
19/09/2020,16:00,Nacional,Boavista,2,2,3,3,,2.55,3.01,2.94,2.54,1.5
19/09/2020,21:00,Porto,Sp Braga,2,1,3,1,,1.62,3.92,5.24,1.76,2.06
20/09/2020,16:00,Santa Clara,Maritimo,0,0,2,0,,2.21,3.06,3.5,2.26,1.62
20/09/2020,18:30,Moreirense,Farense,1,0,2,0,,2.23,3.12,3.36,2.36,1.57
20/09/2020,21:00,Tondela,Rio Ave,1,0,1,1,,3.75,3.19,2.06,2.32,1.59
21/09/2020,19:45,Portimonense,Pacos Ferreira,0,1,1,1,,2.21,3.16,3.35,2.28,1.6
25/09/2020,20:30,Sp Braga,Santa Clara,0,1,0,1,,1.44,4.26,7.41,1.81,2.0
26/09/2020,15:30,Maritimo,Tondela,2,1,2,1,,2.24,3.11,3.35,2.38,1.56
26/09/2020,18:30,Benfica,Moreirense,1,0,2,0,,1.14,7.72,17.23,1.41,2.83
26/09/2020,21:00,Boavista,Porto,0,0,0,5,,7.25,4.38,1.43,1.82,1.98
27/09/2020,15:30,Farense,Nacional,0,0,0,1,,2.16,3.25,3.35,2.21,1.64
27/09/2020,16:00,Gil Vicente,Portimonense,0,0,1,0,,2.66,3.04,2.75,2.39,1.56
27/09/2020,18:30,Pacos Ferreira,Sp Lisbon,0,1,0,2,,3.57,3.15,2.13,2.11,1.71
27/09/2020,21:00,Rio Ave,Guimaraes,0,0,0,0,,2.81,3.2,2.52,2.14,1.68
28/09/2020,19:45,Belenenses,Famalicao,1,0,1,2,,2.49,3.09,2.91,2.1,1.71
02/10/2020,19:00,Moreirense,Boavista,0,1,1,1,,2.46,3.08,3.03,2.28,1.62
02/10/2020,21:15,Guimaraes,Pacos Ferreira,0,0,1,0,,1.74,3.43,5.14,2.34,1.59
03/10/2020,16:00,Santa Clara,Gil Vicente,0,0,0,0,,2.25,3.08,3.4,2.21,1.65
03/10/2020,18:30,Porto,Maritimo,1,1,2,3,,1.14,7.39,18.79,1.67,2.17
03/10/2020,21:00,Tondela,Sp Braga,0,4,0,4,,5.85,3.97,1.56,1.95,1.84
04/10/2020,15:30,Nacional,Belenenses,0,0,0,0,,2.28,3.07,3.3,2.45,1.53
04/10/2020,18:30,Benfica,Farense,1,0,3,2,,1.11,8.7,21.22,1.41,2.8
04/10/2020,18:30,Famalicao,Rio Ave,1,0,1,1,,2.56,3.29,2.68,2.09,1.72
04/10/2020,21:00,Portimonense,Sp Lisbon,0,2,0,2,,3.89,3.54,1.9,1.9,1.87
17/10/2020,15:30,Gil Vicente,Tondela,1,0,1,1,,2.11,3.2,3.6,2.31,1.6
17/10/2020,15:30,Maritimo,Portimonense,0,0,1,2,,2.42,3.1,3.06,2.23,1.64
17/10/2020,18:00,Sp Braga,Nacional,2,0,2,1,,1.38,4.78,7.71,1.68,2.17
17/10/2020,20:30,Sp Lisbon,Porto,1,2,2,2,,3.53,3.35,2.09,2.12,1.71
18/10/2020,15:00,Belenenses,Moreirense,0,0,0,0,,2.39,2.95,3.23,2.25,1.62
18/10/2020,15:00,Pacos Ferreira,Santa Clara,1,0,2,1,,2.48,3.08,2.95,2.5,1.51
18/10/2020,17:30,Farense,Famalicao,2,0,3,3,,2.47,3.22,2.85,2.0,1.79
