Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
24/08/2018,,Bayern Munich,Hoffenheim,1,0,3,1,1.2,7.37,13.26,1.4,3.55,16,8,5,5
25/08/2018,,Fortuna Dusseldorf,Augsburg,1,0,1,2,2.47,3.24,2.97,2.05,1.76,9,14,5,7
25/08/2018,,Freiburg,Ein Frankfurt,0,1,0,2,2.34,3.25,3.19,2.15,1.69,22,10,6,2
25/08/2018,,Hertha,Nurnberg,1,0,1,0,2.04,3.37,3.83,2.05,1.76,10,12,3,3
25/08/2018,,M'gladbach,Leverkusen,0,0,2,0,2.82,3.55,2.42,1.6,2.32,17,13,7,3
25/08/2018,,Werder Bremen,Hannover,0,0,1,1,1.9,3.68,3.95,1.71,2.12,15,13,3,4
25/08/2018,,Wolfsburg,Schalke 04,1,0,2,1,3.19,3.21,2.36,2.17,1.68,11,9,7,4
26/08/2018,,Dortmund,RB Leipzig,3,1,4,1,1.76,3.92,4.45,1.53,2.46,10,10,5,7
26/08/2018,,Mainz,Stuttgart,0,0,1,0,2.76,3.18,2.67,2.12,1.71,8,12,3,3
31/08/2018,,Hannover,Dortmund,0,0,0,0,5.34,4.26,1.6,1.56,2.4,7,8,0,3
01/09/2018,,Augsburg,M'gladbach,1,0,1,1,2.63,3.34,2.73,1.88,1.92,18,7,7,2
01/09/2018,,Ein Frankfurt,Werder Bremen,0,1,1,2,2.42,3.4,2.94,1.86,1.94,5,11,1,6
01/09/2018,,Hoffenheim,Freiburg,0,1,3,1,1.59,4.12,5.71,1.66,2.22,20,9,7,4
01/09/2018,,Leverkusen,Wolfsburg,1,1,1,3,1.64,4.11,5.12,1.58,2.35,16,12,3,5
01/09/2018,,Nurnberg,Mainz,0,1,1,1,2.35,3.2,3.23,2.19,1.67,19,6,4,1
01/09/2018,,Stuttgart,Bayern Munich,0,1,0,3,10.38,5.58,1.29,1.5,2.55,4,20,0,6
02/09/2018,,RB Leipzig,Fortuna Dusseldorf,0,0,1,1,1.4,4.8,7.96,1.6,2.31,23,14,7,8
02/09/2018,,Schalke 04,Hertha,0,1,0,2,1.77,3.48,5.01,2.26,1.63,16,5,4,3
14/09/2018,,Dortmund,Ein Frankfurt,1,0,3,1,1.42,4.74,7.62,1.62,2.28,10,5,6,2
15/09/2018,,Bayern Munich,Leverkusen,2,1,3,1,1.23,6.61,12.24,1.36,3.08,18,3,5,1
15/09/2018,,Fortuna Dusseldorf,Hoffenheim,1,0,2,1,3.86,3.75,1.92,1.64,2.24,8,18,4,5
15/09/2018,,Mainz,Augsburg,0,0,2,1,2.67,3.15,2.83,2.23,1.65,22,13,7,4
15/09/2018,,M'gladbach,Schalke 04,1,0,2,1,2.44,3.33,2.96,1.9,1.9,15,15,4,6
15/09/2018,,RB Leipzig,Hannover,2,1,3,2,1.55,4.35,5.82,1.53,2.45,15,16,6,8
15/09/2018,,Wolfsburg,Hertha,0,0,2,2,2.1,3.2,3.87,2.32,1.6,15,9,6,5
16/09/2018,,Freiburg,Stuttgart,1,1,3,3,2.72,3.11,2.79,2.26,1.63,12,11,5,6
16/09/2018,,Werder Bremen,Nurnberg,1,0,1,1,1.66,3.98,5.12,1.71,2.14,14,11,2,2
21/09/2018,,Stuttgart,Fortuna Dusseldorf,0,0,0,0,1.76,3.74,4.71,1.74,2.08,10,19,1,7
22/09/2018,,Augsburg,Werder Bremen,1,2,2,3,2.47,3.38,2.88,1.85,1.95,21,12,7,7
22/09/2018,,Hertha,M'gladbach,2,1,4,2,2.49,3.32,2.91,1.86,1.94,16,17,7,4
22/09/2018,,Hoffenheim,Dortmund,1,0,1,1,2.69,3.67,2.49,1.49,2.57,17,8,5,2
22/09/2018,,Nurnberg,Hannover,0,0,2,0,2.46,3.33,2.93,1.92,1.88,14,9,6,3
22/09/2018,,Schalke 04,Bayern Munich,0,1,0,2,8.13,4.8,1.39,1.67,2.19,10,14,2,7
22/09/2018,,Wolfsburg,Freiburg,0,2,1,3,1.73,3.7,5.06,1.94,1.86,17,12,9,8
23/09/2018,,Ein Frankfurt,RB Leipzig,1,0,1,1,3.04,3.46,2.32,1.74,2.08,8,9,5,2
23/09/2018,,Leverkusen,Mainz,0,0,1,0,1.59,4.17,5.53,1.61,2.29,18,12,5,5
25/09/2018,,Bayern Munich,Augsburg,0,0,1,1,1.11,9.78,23.28,1.32,3.31,16,12,8,4
25/09/2018,,Freiburg,Schalke 04,0,0,1,0,3.42,3.23,2.25,2.22,1.65,15,15,4,3
25/09/2018,,Hannover,Hoffenheim,0,1,1,3,3.42,3.83,2.03,1.48,2.59,17,17,8,9
25/09/2018,,Werder Bremen,Hertha,2,0,3,1,2.08,3.49,3.6,1.79,2.02,14,12,6,2
26/09/2018,,Dortmund,Nurnberg,2,0,7,0,1.3,5.52,10.19,1.53,2.48,19,4,10,1
26/09/2018,,Fortuna Dusseldorf,Leverkusen,0,0,1,2,3.9,3.75,1.91,1.6,2.3,16,6,4,3
26/09/2018,,Mainz,Wolfsburg,0,0,0,0,2.58,3.25,2.83,2.05,1.76,11,12,2,4
26/09/2018,,M'gladbach,Ein Frankfurt,0,0,3,1,1.76,3.82,4.59,1.69,2.15,21,12,9,2
26/09/2018,,RB Leipzig,Stuttgart,1,0,2,0,1.72,3.95,4.65,1.55,2.41,18,9,8,0
28/09/2018,,Hertha,Bayern Munich,2,0,2,0,9.86,5.71,1.3,1.53,2.46,6,25,4,5
29/09/2018,,Hoffenheim,RB Leipzig,0,0,1,2,2.06,3.81,3.33,1.44,2.7,13,18,6,7
29/09/2018,,Leverkusen,Dortmund,2,0,2,4,2.8,3.53,2.45,1.61,2.31,14,16,6,10
29/09/2018,,Nurnberg,Fortuna Dusseldorf,1,0,3,0,2.1,3.44,3.57,1.85,1.95,10,13,6,4
29/09/2018,,Schalke 04,Mainz,1,0,1,0,1.66,3.8,5.5,1.97,1.83,15,15,2,5
29/09/2018,,Stuttgart,Werder Bremen,1,0,2,1,2.72,3.35,2.62,1.89,1.9,18,14,5,3
29/09/2018,,Wolfsburg,M'gladbach,1,1,2,2,2.37,3.44,2.97,1.76,2.05,13,10,3,3
30/09/2018,,Augsburg,Freiburg,2,0,4,1,1.92,3.4,4.29,2.13,1.7,21,13,10,6
30/09/2018,,Ein Frankfurt,Hannover,2,0,4,1,1.98,3.54,3.82,1.79,2.02,15,4,7,1
05/10/2018,,Werder Bremen,Wolfsburg,1,0,2,0,2.01,3.54,3.79,1.77,2.04,15,10,5,4
06/10/2018,,Bayern Munich,M'gladbach,0,2,0,3,1.21,7.12,12.78,1.29,3.49,14,7,3,3
06/10/2018,,Dortmund,Augsburg,0,1,4,3,1.46,4.62,6.77,1.55,2.41,20,12,8,6
06/10/2018,,Fortuna Dusseldorf,Schalke 04,0,0,0,2,3.54,3.48,2.1,1.96,1.84,9,15,3,5
06/10/2018,,Hannover,Stuttgart,2,0,3,1,2.43,3.36,2.95,1.93,1.86,15,11,6,5
06/10/2018,,Mainz,Hertha,0,0,0,0,2.75,3.26,2.65,2.03,1.78,23,11,3,1
07/10/2018,,Freiburg,Leverkusen,0,0,0,0,3.31,3.49,2.17,1.74,2.08,7,14,1,0
07/10/2018,,Hoffenheim,Ein Frankfurt,0,1,1,2,1.74,3.99,4.49,1.48,2.56,20,6,4,4
07/10/2018,,RB Leipzig,Nurnberg,4,0,6,0,1.44,4.77,6.89,1.51,2.51,18,3,8,0
19/10/2018,,Ein Frankfurt,Fortuna Dusseldorf,3,0,7,1,1.65,3.92,5.35,1.75,2.08,21,10,13,5
20/10/2018,,Augsburg,RB Leipzig,0,0,0,0,3.03,3.58,2.28,1.6,2.33,6,15,0,3
20/10/2018,,Leverkusen,Hannover,1,1,2,2,1.55,4.32,5.9,1.54,2.44,19,9,7,7
20/10/2018,,Nurnberg,Hoffenheim,1,0,1,3,3.83,3.94,1.88,1.53,2.46,7,20,2,12
20/10/2018,,Schalke 04,Werder Bremen,0,1,0,2,2.07,3.42,3.68,1.95,1.85,14,8,4,3
20/10/2018,,Stuttgart,Dortmund,0,3,0,4,4.21,3.8,1.83,1.62,2.28,13,12,5,4
20/10/2018,,Wolfsburg,Bayern Munich,0,1,1,3,8.47,5.16,1.36,1.52,2.47,8,13,1,11
21/10/2018,,Hertha,Freiburg,1,1,1,1,1.85,3.53,4.46,2.08,1.74,13,8,5,3
21/10/2018,,M'gladbach,Mainz,1,0,4,0,1.61,4.27,5.2,1.58,2.36,16,13,8,4
26/10/2018,,Freiburg,M'gladbach,1,1,3,1,3.5,3.59,2.07,1.71,2.12,13,11,7,2
27/10/2018,,Dortmund,Hertha,1,1,2,2,1.43,4.86,7.14,1.51,2.52,19,10,5,4
27/10/2018,,Fortuna Dusseldorf,Wolfsburg,0,1,0,3,3.07,3.39,2.34,1.88,1.91,8,18,1,6
27/10/2018,,Hannover,Augsburg,0,1,1,2,2.58,3.39,2.75,1.77,2.04,17,9,4,4
27/10/2018,,Hoffenheim,Stuttgart,0,0,4,0,1.58,4.42,5.27,1.49,2.57,22,6,10,0
27/10/2018,,Mainz,Bayern Munich,0,1,1,2,11.87,6.16,1.25,1.5,2.57,6,21,1,5
28/10/2018,,Nurnberg,Ein Frankfurt,0,0,1,1,3.35,3.48,2.15,1.84,1.95,10,10,3,2
28/10/2018,,RB Leipzig,Schalke 04,0,0,0,0,1.83,3.71,4.29,1.79,2.01,15,6,2,0
28/10/2018,,Werder Bremen,Leverkusen,0,3,2,6,2.27,3.57,3.04,1.66,2.21,14,17,6,10
02/11/2018,,Stuttgart,Ein Frankfurt,0,2,0,3,2.96,3.47,2.39,1.81,1.99,10,15,0,7
03/11/2018,,Augsburg,Nurnberg,1,0,2,2,1.6,4.18,5.59,1.71,2.13,17,13,4,5
03/11/2018,,Bayern Munich,Freiburg,0,0,1,1,1.1,10.41,24.69,1.28,3.58,24,10,6,1
03/11/2018,,Hertha,RB Leipzig,0,1,0,3,3.22,3.45,2.24,1.77,2.04,12,25,5,11
03/11/2018,,Leverkusen,Hoffenheim,1,2,1,4,2.17,3.82,3.1,1.43,2.76,21,10,9,4
03/11/2018,,Schalke 04,Hannover,0,0,3,1,1.64,3.83,5.63,1.83,1.97,16,20,6,6
03/11/2018,,Wolfsburg,Dortmund,0,1,0,1,3.8,3.76,1.94,1.63,2.26,13,12,3,1
04/11/2018,,Mainz,Werder Bremen,1,0,2,1,2.98,3.4,2.39,1.85,1.95,13,14,6,4
04/11/2018,,M'gladbach,Fortuna Dusseldorf,0,0,3,0,1.38,5.11,8.05,1.48,2.6,21,13,7,6
09/11/2018,,Hannover,Wolfsburg,1,0,2,1,2.95,3.38,2.45,1.91,1.88,10,19,4,9
10/11/2018,,Dortmund,Bayern Munich,0,1,3,2,3.23,3.81,2.11,1.6,2.31,11,9,5,3
10/11/2018,,Fortuna Dusseldorf,Hertha,0,0,4,1,3.41,3.47,2.15,1.85,1.94,20,11,9,5
10/11/2018,,Freiburg,Mainz,0,2,1,3,2.1,3.38,3.64,2.01,1.8,15,12,4,9
10/11/2018,,Hoffenheim,Augsburg,0,0,2,1,1.65,4.29,4.83,1.4,2.87,18,22,7,7
10/11/2018,,Nurnberg,Stuttgart,0,0,0,2,2.44,3.36,2.96,1.95,1.84,10,13,3,4
10/11/2018,,Werder Bremen,M'gladbach,0,1,1,3,2.39,3.62,2.84,1.57,2.4,20,16,5,6
11/11/2018,,Ein Frankfurt,Schalke 04,0,0,3,0,2.27,3.35,3.26,1.99,1.81,14,5,4,1
11/11/2018,,RB Leipzig,Leverkusen,1,0,3,0,1.85,3.98,3.92,1.5,2.55,14,7,7,2
23/11/2018,,Leverkusen,Stuttgart,0,0,2,0,1.52,4.44,6.07,1.52,2.48,17,10,4,2
24/11/2018,,Augsburg,Ein Frankfurt,0,1,1,3,2.64,3.58,2.56,1.62,2.28,25,15,10,7
24/11/2018,,Bayern Munich,Fortuna Dusseldorf,2,1,3,3,1.09,11.66,24.2,1.21,4.31,17,9,5,5
24/11/2018,,Hertha,Hoffenheim,1,2,3,3,3.29,3.77,2.09,1.5,2.56,23,13,8,6
24/11/2018,,Mainz,Dortmund,0,0,1,2,5.38,4.14,1.61,1.62,2.28,15,11,7,7
24/11/2018,,Schalke 04,Nurnberg,2,1,5,2,1.52,4.0,7.24,1.96,1.84,20,12,10,6
24/11/2018,,Wolfsburg,RB Leipzig,0,0,1,0,3.48,3.56,2.09,1.77,2.04,5,10,3,4
25/11/2018,,Freiburg,Werder Bremen,1,0,1,1,2.78,3.4,2.53,1.82,1.98,23,19,9,8
25/11/2018,,M'gladbach,Hannover,2,1,4,1,1.45,4.71,6.68,1.47,2.62,20,5,6,3
30/11/2018,,Fortuna Dusseldorf,Mainz,0,0,0,1,2.7,3.39,2.62,1.81,2.0,20,15,7,3
01/12/2018,,Dortmund,Freiburg,1,0,2,0,1.3,5.57,10.35,1.5,2.55,11,5,4,1
01/12/2018,,Hannover,Hertha,0,1,0,2,2.66,3.44,2.63,1.7,2.14,10,14,2,8
01/12/2018,,Hoffenheim,Schalke 04,0,0,1,1,1.82,3.94,4.1,1.52,2.49,20,13,7,5
01/12/2018,,Stuttgart,Augsburg,1,0,1,0,2.6,3.4,2.72,1.8,2.01,13,17,3,4
01/12/2018,,Werder Bremen,Bayern Munich,1,1,1,2,7.38,5.01,1.4,1.42,2.77,9,16,3,5
02/12/2018,,Ein Frankfurt,Wolfsburg,0,1,1,2,1.82,3.69,4.42,1.84,1.96,13,10,2,3
02/12/2018,,RB Leipzig,M'gladbach,2,0,2,0,1.89,3.93,3.78,1.51,2.52,14,7,6,4
03/12/2018,,Nurnberg,Leverkusen,0,1,1,1,4.34,3.92,1.78,1.6,2.31,11,20,4,6
07/12/2018,,Werder Bremen,Fortuna Dusseldorf,1,1,3,1,1.73,3.9,4.7,1.51,2.52,22,12,9,3
08/12/2018,,Bayern Munich,Nurnberg,2,0,3,0,1.09,11.27,29.87,1.26,3.76,20,4,8,1
08/12/2018,,Freiburg,RB Leipzig,2,0,3,0,4.04,3.83,1.87,1.71,2.13,12,15,9,4
08/12/2018,,Hertha,Ein Frankfurt,1,0,1,0,2.57,3.49,2.69,1.64,2.24,7,18,4,4
08/12/2018,,Leverkusen,Augsburg,0,0,1,0,1.67,4.22,4.71,1.52,2.48,21,13,7,1
08/12/2018,,Schalke 04,Dortmund,0,1,1,2,3.34,3.48,2.18,1.72,2.12,6,10,3,3
08/12/2018,,Wolfsburg,Hoffenheim,2,1,2,2,2.97,3.66,2.29,1.52,2.5,10,19,3,6
09/12/2018,,Mainz,Hannover,0,1,1,1,1.96,3.54,3.93,1.8,2.0,28,11,5,3
09/12/2018,,M'gladbach,Stuttgart,0,0,3,0,1.49,4.42,6.65,1.56,2.41,23,7,7,2
14/12/2018,,Nurnberg,Wolfsburg,0,0,0,2,3.64,3.44,2.09,1.96,1.85,11,10,0,4
15/12/2018,,Augsburg,Schalke 04,1,0,1,1,2.53,3.32,2.84,1.94,1.86,17,15,9,5
15/12/2018,,Dortmund,Werder Bremen,2,1,2,1,1.39,5.12,7.49,1.39,2.91,16,9,9,5
15/12/2018,,Fortuna Dusseldorf,Freiburg,0,0,2,0,2.75,3.34,2.61,1.89,1.9,20,6,8,2
15/12/2018,,Hannover,Bayern Munich,0,2,0,4,11.12,6.61,1.24,1.33,3.21,3,32,0,14
15/12/2018,,Hoffenheim,M'gladbach,0,0,0,0,1.95,4.11,3.43,1.33,3.17,27,5,6,1
15/12/2018,,Stuttgart,Hertha,0,1,2,1,2.73,3.39,2.6,1.77,2.04,9,15,4,3
16/12/2018,,Ein Frankfurt,Leverkusen,1,0,2,1,2.35,3.58,2.91,1.6,2.31,17,12,7,6
16/12/2018,,RB Leipzig,Mainz,2,1,4,1,1.43,4.8,7.07,1.56,2.41,17,11,7,5
18/12/2018,,Fortuna Dusseldorf,Dortmund,1,0,2,1,6.79,4.56,1.46,1.53,2.46,8,11,3,3
18/12/2018,,Hertha,Augsburg,2,2,2,2,2.27,3.41,3.2,1.76,2.06,17,8,7,2
18/12/2018,,M'gladbach,Nurnberg,0,0,2,0,1.37,5.23,7.87,1.48,2.62,17,7,7,2
18/12/2018,,Wolfsburg,Stuttgart,2,0,2,0,1.7,3.68,5.33,1.91,1.89,16,11,5,1
19/12/2018,,Bayern Munich,RB Leipzig,0,0,1,0,1.37,5.16,7.93,1.41,2.82,10,8,4,2
19/12/2018,,Freiburg,Hannover,1,1,1,1,1.92,3.65,3.9,1.77,2.04,14,18,7,3
19/12/2018,,Mainz,Ein Frankfurt,2,2,2,2,3.19,3.52,2.22,1.74,2.08,17,12,6,4
19/12/2018,,Schalke 04,Leverkusen,1,2,1,2,2.48,3.37,2.86,1.86,1.94,18,8,4,5
19/12/2018,,Werder Bremen,Hoffenheim,0,1,1,1,3.21,3.98,2.06,1.37,2.99,26,14,5,4
21/12/2018,,Dortmund,M'gladbach,1,1,2,1,1.55,4.52,5.55,1.43,2.76,12,3,4,2
22/12/2018,,Ein Frankfurt,Bayern Munich,0,1,0,3,5.73,4.66,1.52,1.45,2.67,10,9,3,7
22/12/2018,,Hannover,Fortuna Dusseldorf,0,0,0,1,2.24,3.46,3.21,1.72,2.12,17,13,3,6
22/12/2018,,Leverkusen,Hertha,2,1,3,1,1.7,4.14,4.65,1.6,2.33,15,13,7,8
22/12/2018,,Nurnberg,Freiburg,0,1,0,1,2.67,3.28,2.72,1.97,1.83,16,7,3,3
22/12/2018,,RB Leipzig,Werder Bremen,2,0,3,2,1.49,4.69,6.17,1.48,2.59,11,15,5,6
22/12/2018,,Stuttgart,Schalke 04,0,1,1,3,3.16,3.24,2.38,2.09,1.74,17,15,5,6
23/12/2018,,Augsburg,Wolfsburg,0,2,2,3,2.58,3.26,2.83,1.97,1.83,10,16,4,5
23/12/2018,,Hoffenheim,Mainz,1,1,1,1,1.49,4.69,6.11,1.39,2.9,28,12,7,5
18/01/2019,,Hoffenheim,Bayern Munich,0,2,1,3,6.32,4.88,1.47,1.39,2.94,13,21,5,9
19/01/2019,,Augsburg,Fortuna Dusseldorf,0,1,1,2,1.9,3.66,4.07,1.76,2.07,13,11,6,3
19/01/2019,,Ein Frankfurt,Freiburg,3,0,3,1,1.65,3.99,5.3,1.75,2.08,9,21,4,7
19/01/2019,,Hannover,Werder Bremen,0,1,0,1,3.15,3.6,2.22,1.66,2.22,10,23,1,13
19/01/2019,,Leverkusen,M'gladbach,0,1,0,1,1.99,3.84,3.53,1.5,2.57,22,7,10,3
19/01/2019,,RB Leipzig,Dortmund,0,1,0,1,2.51,3.47,2.78,1.68,2.18,12,8,5,4
19/01/2019,,Stuttgart,Mainz,0,2,2,3,2.43,3.29,3.02,1.92,1.89,28,14,8,4
20/01/2019,,Nurnberg,Hertha,1,1,1,3,3.35,3.37,2.21,1.98,1.82,14,16,3,8
20/01/2019,,Schalke 04,Wolfsburg,1,1,2,1,2.2,3.17,3.62,2.33,1.6,20,12,5,5
25/01/2019,,Hertha,Schalke 04,2,2,2,2,2.61,3.21,2.84,2.09,1.75,11,14,4,7
26/01/2019,,Dortmund,Hannover,1,0,5,1,1.17,7.85,15.64,1.34,2.87,18,11,9,3
26/01/2019,,Freiburg,Hoffenheim,1,1,2,4,3.57,3.85,1.98,1.48,2.62,20,16,8,11
26/01/2019,,Mainz,Nurnberg,1,1,2,1,1.69,3.85,5.14,1.83,1.98,20,8,4,3
26/01/2019,,M'gladbach,Augsburg,0,0,2,0,1.63,4.06,5.38,1.63,2.27,14,4,6,1
26/01/2019,,Werder Bremen,Ein Frankfurt,1,1,2,2,2.53,3.62,2.67,1.53,2.49,18,8,9,4
