Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
13/08/2021,19:30,M'gladbach,Bayern Munich,1,1,1,1,4.54,4.32,1.7,1.4,2.96,11,20,5,10
14/08/2021,14:30,Augsburg,Hoffenheim,0,1,0,4,3.19,3.68,2.17,1.62,2.33,7,15,0,8
14/08/2021,14:30,Bielefeld,Freiburg,0,0,0,0,2.92,3.27,2.52,1.99,1.84,10,14,4,6
14/08/2021,14:30,Stuttgart,Greuther Furth,2,0,5,1,1.86,3.9,3.98,1.6,2.38,30,8,15,4
14/08/2021,14:30,Union Berlin,Leverkusen,1,1,1,1,2.79,3.36,2.57,1.87,1.96,8,16,5,4
14/08/2021,14:30,Wolfsburg,Bochum,1,0,1,0,1.57,4.37,5.63,1.6,2.38,21,7,9,1
14/08/2021,17:30,Dortmund,Ein Frankfurt,3,1,5,2,1.44,5.17,6.49,1.35,3.21,12,12,7,3
15/08/2021,14:30,Mainz,RB Leipzig,1,0,1,0,8.07,5.44,1.35,1.54,2.5,7,15,2,2
15/08/2021,16:30,FC Koln,Hertha,1,1,3,1,2.57,3.34,2.8,1.96,1.88,15,11,5,5
20/08/2021,19:30,RB Leipzig,Stuttgart,1,0,4,0,1.42,4.98,7.24,1.52,2.54,26,11,11,5
21/08/2021,14:30,Bochum,Mainz,1,0,2,0,2.66,3.51,2.6,1.77,2.07,9,16,5,3
21/08/2021,14:30,Ein Frankfurt,Augsburg,0,0,0,0,1.61,4.38,5.1,1.56,2.44,20,4,5,0
21/08/2021,14:30,Freiburg,Dortmund,1,0,2,1,5.5,4.59,1.55,1.48,2.65,8,19,4,2
21/08/2021,14:30,Greuther Furth,Bielefeld,0,1,1,1,2.57,3.39,2.77,1.99,1.84,20,9,5,2
21/08/2021,14:30,Hertha,Wolfsburg,0,0,1,2,3.06,3.44,2.33,1.83,2.0,12,12,4,3
21/08/2021,17:30,Leverkusen,M'gladbach,2,0,4,0,2.32,3.62,2.95,1.59,2.38,13,11,6,6
22/08/2021,14:30,Hoffenheim,Union Berlin,2,1,2,2,2.06,3.58,3.58,1.76,2.08,7,11,3,8
22/08/2021,16:30,Bayern Munich,FC Koln,0,0,3,2,1.13,9.35,19.76,1.29,3.61,18,10,6,3
27/08/2021,19:30,Dortmund,Hoffenheim,0,0,3,2,1.44,5.23,6.51,1.32,3.44,23,9,13,5
28/08/2021,14:30,Augsburg,Leverkusen,1,2,1,4,4.75,3.87,1.74,1.79,2.06,13,13,4,5
28/08/2021,14:30,Bielefeld,Ein Frankfurt,0,1,1,1,3.41,3.63,2.11,1.8,2.03,14,12,5,3
28/08/2021,14:30,FC Koln,Bochum,0,0,2,1,1.88,3.73,4.11,1.76,2.1,21,10,5,1
28/08/2021,14:30,Mainz,Greuther Furth,2,0,3,0,1.71,3.97,4.9,1.72,2.16,17,8,9,1
28/08/2021,14:30,Stuttgart,Freiburg,2,3,2,3,2.23,3.53,3.22,1.74,2.13,17,14,7,7
28/08/2021,17:30,Bayern Munich,Hertha,2,0,5,0,1.18,7.96,14.67,1.26,3.84,17,8,6,3
29/08/2021,14:30,Union Berlin,M'gladbach,2,0,2,1,2.58,3.3,2.82,1.82,2.02,12,18,4,5
29/08/2021,16:30,Wolfsburg,RB Leipzig,0,0,1,0,3.46,3.55,2.11,1.78,2.06,8,12,2,2
11/09/2021,14:30,Freiburg,FC Koln,0,1,1,1,2.14,3.7,3.25,1.67,2.25,10,15,3,5
11/09/2021,14:30,Greuther Furth,Wolfsburg,0,1,0,2,5.52,4.29,1.59,1.63,2.33,7,10,3,4
11/09/2021,14:30,Hoffenheim,Mainz,0,1,0,2,2.03,3.8,3.46,1.61,2.34,12,11,0,4
11/09/2021,14:30,Leverkusen,Dortmund,2,1,3,4,3.11,3.84,2.17,1.41,2.91,11,15,5,7
11/09/2021,14:30,Union Berlin,Augsburg,0,0,0,0,1.73,3.94,4.69,1.87,1.96,15,13,6,6
11/09/2021,17:30,RB Leipzig,Bayern Munich,0,1,1,4,2.99,3.87,2.22,1.46,2.74,10,18,4,6
12/09/2021,14:30,Ein Frankfurt,Stuttgart,0,0,1,1,2.05,3.76,3.44,1.49,2.64,18,9,5,3
12/09/2021,16:30,Bochum,Hertha,0,2,1,3,2.78,3.35,2.58,1.97,1.87,19,5,5,4
12/09/2021,18:30,M'gladbach,Bielefeld,1,1,3,1,1.46,4.68,6.86,1.66,2.26,17,18,4,7
17/09/2021,19:30,Hertha,Greuther Furth,0,0,2,1,1.81,3.75,4.51,1.83,2.01,15,10,3,3
18/09/2021,14:30,Augsburg,M'gladbach,0,0,1,0,4.1,3.9,1.84,1.59,2.41,8,11,1,1
18/09/2021,14:30,Bayern Munich,Bochum,4,0,7,0,1.07,13.19,31.99,1.17,4.98,22,5,15,1
18/09/2021,14:30,Bielefeld,Hoffenheim,0,0,0,0,3.55,3.57,2.08,1.73,2.13,9,16,2,3
18/09/2021,14:30,Mainz,Freiburg,0,0,0,0,2.07,3.58,3.53,1.84,2.0,10,7,3,2
18/09/2021,17:30,FC Koln,RB Leipzig,0,0,1,1,4.37,3.95,1.78,1.58,2.4,14,18,6,9
19/09/2021,14:30,Stuttgart,Leverkusen,1,2,1,3,3.18,3.73,2.16,1.54,2.5,18,7,8,4
19/09/2021,16:30,Dortmund,Union Berlin,2,0,4,2,1.37,5.25,8.07,1.45,2.75,13,9,4,6
19/09/2021,18:30,Wolfsburg,Ein Frankfurt,0,1,1,1,1.84,3.77,4.23,1.73,2.12,15,6,6,2
24/09/2021,19:30,Greuther Furth,Bayern Munich,0,2,1,3,22.54,12.09,1.1,1.15,5.34,11,12,6,4
25/09/2021,14:30,Ein Frankfurt,FC Koln,1,1,1,1,2.04,3.8,3.46,1.61,2.35,10,15,3,2
25/09/2021,14:30,Hoffenheim,Wolfsburg,1,1,3,1,2.84,3.48,2.48,1.69,2.21,11,13,3,2
25/09/2021,14:30,Leverkusen,Mainz,0,0,1,0,1.75,4.0,4.46,1.64,2.29,16,14,9,5
25/09/2021,14:30,RB Leipzig,Hertha,3,0,6,0,1.35,5.27,8.85,1.59,2.4,18,5,11,3
25/09/2021,14:30,Union Berlin,Bielefeld,0,0,1,0,1.72,3.73,5.13,2.01,1.82,17,9,4,2
25/09/2021,17:30,M'gladbach,Dortmund,1,0,1,0,4.09,4.26,1.77,1.36,3.16,14,8,3,0
26/09/2021,14:30,Bochum,Stuttgart,0,0,0,0,3.03,3.53,2.32,1.69,2.21,14,8,4,3
26/09/2021,16:30,Freiburg,Augsburg,3,0,3,0,1.9,3.55,4.25,1.98,1.85,19,8,9,2
01/10/2021,19:30,FC Koln,Greuther Furth,0,1,3,1,1.46,4.83,6.76,1.49,2.65,18,7,8,3
02/10/2021,14:30,Dortmund,Augsburg,1,1,2,1,1.23,6.62,12.16,1.38,3.07,17,5,3,3
02/10/2021,14:30,Hertha,Freiburg,0,1,1,2,2.88,3.35,2.51,1.95,1.89,12,9,3,4
02/10/2021,14:30,Stuttgart,Hoffenheim,1,0,3,1,2.66,3.83,2.46,1.47,2.69,12,13,6,4
02/10/2021,14:30,Wolfsburg,M'gladbach,1,2,1,3,2.18,3.52,3.31,1.75,2.12,10,19,5,11
02/10/2021,17:30,RB Leipzig,Bochum,0,0,3,0,1.22,6.84,13.05,1.4,2.97,15,9,9,2
03/10/2021,14:30,Mainz,Union Berlin,1,0,1,2,2.09,3.35,3.71,2.08,1.77,11,15,4,3
03/10/2021,16:30,Bayern Munich,Ein Frankfurt,1,1,1,2,1.17,8.35,14.57,1.19,4.67,21,5,11,3
03/10/2021,18:30,Bielefeld,Leverkusen,0,2,0,4,5.05,3.95,1.69,1.76,2.09,10,19,3,7
15/10/2021,19:30,Hoffenheim,FC Koln,1,0,5,0,2.08,3.81,3.32,1.48,2.63,14,10,8,0
16/10/2021,14:30,Dortmund,Mainz,1,0,3,1,1.42,4.94,7.19,1.47,2.69,11,5,5,2
16/10/2021,14:30,Ein Frankfurt,Hertha,0,1,1,2,1.75,3.86,4.67,1.79,2.04,13,12,5,6
16/10/2021,14:30,Freiburg,RB Leipzig,0,1,1,1,3.94,3.76,1.9,1.68,2.22,15,13,2,4
16/10/2021,14:30,Greuther Furth,Bochum,0,0,0,1,2.43,3.44,2.9,1.78,2.07,12,9,3,2
16/10/2021,14:30,Union Berlin,Wolfsburg,0,0,2,0,2.73,3.19,2.73,2.1,1.76,6,13,3,4
16/10/2021,17:30,M'gladbach,Stuttgart,1,1,1,1,1.52,4.65,5.75,1.52,2.52,31,5,8,2
17/10/2021,14:30,Leverkusen,Bayern Munich,0,5,1,5,4.88,4.57,1.61,1.3,3.49,7,27,4,11
17/10/2021,16:30,Augsburg,Bielefeld,1,0,1,1,2.3,3.21,3.32,2.19,1.7,14,10,6,3
22/10/2021,19:30,Mainz,Augsburg,3,0,4,1,1.66,3.79,5.64,2.08,1.77,19,6,8,2
23/10/2021,14:30,Bayern Munich,Hoffenheim,2,0,4,0,1.17,8.31,14.03,1.19,4.62,15,9,7,2
23/10/2021,14:30,Bielefeld,Dortmund,0,2,1,3,6.35,4.5,1.5,1.6,2.34,13,14,6,7
23/10/2021,14:30,RB Leipzig,Greuther Furth,0,1,4,1,1.14,8.8,19.29,1.34,3.25,13,8,5,4
23/10/2021,14:30,Wolfsburg,Freiburg,0,1,0,2,2.18,3.3,3.52,2.1,1.76,17,11,4,4
23/10/2021,17:30,Hertha,M'gladbach,1,0,1,0,3.72,3.63,1.99,1.77,2.07,10,10,4,1
24/10/2021,14:30,FC Koln,Leverkusen,0,2,2,2,3.2,3.89,2.09,1.51,2.55,17,9,5,6
24/10/2021,16:30,Stuttgart,Union Berlin,0,1,1,1,2.48,3.45,2.82,1.85,1.98,8,11,2,3
24/10/2021,18:30,Bochum,Ein Frankfurt,1,0,2,0,3.13,3.54,2.24,1.78,2.06,19,14,7,6
